,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
231,ChIJG4H3njBjoDERBfLRIr8UAqQ,Oyster Bar Cần Thơ,Quán bar,0914 781 313,"Oyster Bar Cần Thơ, 9 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",9 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
237,ChIJN3gWC7BioDERzol38acggyg,Mini beach,Quán bar,0939 438 799,"Mini beach, 2 Sông Hậu, khu Bãi bồi, Ninh Kiều, Cần Thơ 94107","khu Bãi bồi, Ninh Kiều",2 Sông Hậu,Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN
238,ChIJQf1eVzCIoDERTLP9NMmgx_0,Quán Nhậu Lá,Quán bia,0292 3817 125,"Quán Nhậu Lá, 268, Đường Nguyễn Văn Linh, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","268, Đường Nguyễn Văn Linh, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
240,ChIJtbNHC0mJoDERkBplLFRM9_g,Tiệm Bia Nhà An,Khu ăn uống,0888 803 724,"Tiệm Bia Nhà An, 82C/4 tổ 13, KV 2, P, Cần Thơ, 94000","P, Cần Thơ","82C/4 tổ 13, KV 2",Cần Thơ,94000.0,Cần Thơ,VN
242,ChIJV9AiiDaIoDERVWG-CmIyUmk,Quán Nhậu Cúc 132,Quán bia,,"Quán Nhậu Cúc 132, 132, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","132, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
243,ChIJh4LUHzWIoDERJ7faLhMRYq8,Quán Bia Hơi Sinh Viên,Quán bia,0939 550 155,"Quán Bia Hơi Sinh Viên, 493 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",493 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
244,ChIJCc0asHmJoDERFQJSwxmxV0A,QUÁN DÊ SỐ DZÁCH,Quán bia,,"2Q95+F27 QUÁN DÊ SỐ DZÁCH, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q95+F27, Đ. Trần Hoàng Na",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
246,ChIJwd9Q7nuJoDERo4BW5U_b4Bo,The Heo Bistro - Hidden Cocktail Bar & Kitchen,Quán bar cocktail,0987 953 396,"The Heo Bistro - Hidden Cocktail Bar & Kitchen, 46 Hẻm 11 Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",46 Hẻm 11 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
254,ChIJ69rp6DqIoDERbnbW22lcmew,Quán Hương Giang,Quán bia,0292 3839 185,"Quán Hương Giang, 164 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",164 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
257,ChIJ8Qkgo55joDERGapOXdk44b8,QUÁN VỊT LÚA,Quán bia,,"QUÁN VỊT LÚA, TP, 192 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ 94107","Cái Khế, Ninh Kiều","TP, 192 Lê Lợi",Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN
261,ChIJIZXs-hljoDER36iCJWwS4DY,Spirito Restaurant & Bar,Nhà hàng,0292 3633 377,"2QVM+28F Spirito Restaurant & Bar, 2 Nguyễn Trãi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","2QVM+28F, 2 Nguyễn Trãi",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
270,ChIJxX9wPv6JoDERBMpDvv_61Ko,Cáo & Cừu - Beer Garden,Quán bar,0363 460 174,"Cáo & Cừu - Beer Garden, 88 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ 90000","An Hoà, Ninh Kiều",88 Võ Văn Kiệt,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
282,ChIJF17pJWNioDERc8e-DOBqrYA,KARAOKE OPERA CẦN THƠ,Quán bar karaoke,0292 3914 668,"KARAOKE OPERA CẦN THƠ, 06 Võ Nguyên Giáp, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",06 Võ Nguyên Giáp,Cần Thơ,,"Cái Răng, Cần Thơ",VN
296,ChIJ8-OdjDpdoDERPtyS3VkVdHA,Quán Thủy Chi,Quán bar karaoke,,"RXR4+XMQ Quán Thủy Chi, Ấp 10, Kế Sách, Sóc Trăng","Ấp 10, Kế Sách",RXR4+XMQ,Sóc Trăng,,"Kế Sách, Sóc Trăng",VN
306,ChIJD6pfI0eIoDERfyc5-ru2J5A,Quán Hương Lúa,Quán rượu,0292 3890 785,"Quán Hương Lúa, 329 QL91B, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",329 QL91B,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
307,ChIJ47ryOCBjoDEResQOEASgUtU,BeerGarden 165,Quán bar,0986 165 165,"BeerGarden 165, 1 Đ. Lý Thái Tổ, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",1 Đ. Lý Thái Tổ,Cần Thơ,,"Cái Răng, Cần Thơ",VN
323,ChIJNQnKgzuJoDERQMT_g1zRxTI,CHÁO ĐỒNG QUÁN,Quán bia,,"2QJ6+MXC CHÁO ĐỒNG QUÁN, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QJ6+MXC,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
324,ChIJMcPVotadoDERa0AT1FFXx68,Karaoke Trạng Vĩ 2,Quán bar karaoke,0949 999 775,"Karaoke Trạng Vĩ 2, Trung Thạnh, Cờ Đỏ, Cần Thơ","Trung Thạnh, Cờ Đỏ",,Cần Thơ,,"Cờ Đỏ, Cần Thơ",VN
325,ChIJg0Vp-DdhoDERbxtYdiJrdRg,Karaoke SOHA,Quán bar karaoke,,"WVR7+HP8 Karaoke SOHA, Phú Hữu A, Châu Thành, Hậu Giang","Phú Hữu A, Châu Thành",WVR7+HP8,Hậu Giang,,"Châu Thành, Hậu Giang",VN
331,ChIJ8ZP3f8OJoDERjg4Mt6EMxrs,Dê Tươi Tây Sơn,Nhà hàng quán rượu dành cho người sành ăn,0899 678 778,"2PCV+QCM Dê Tươi Tây Sơn, Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","2PCV+QCM, Nguyễn Văn Cừ Nối Dài",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
339,ChIJszwQqmeJoDERX1Zu1Ihp20w,N-NICE' Cocktails,Quán bar,0901 227 337,"N-NICE' Cocktails, 68 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",68 Võ Văn Kiệt,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
340,ChIJq5DYgyiJoDERcKyyQriJIf8,Dusk Till Dawn Cocktail Bar,Quán bar cocktail,0336 711 917,"Dusk Till Dawn Cocktail Bar, 124A Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",124A Huỳnh Cương,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
370,ChIJTR1RrDSJoDER1ibNIhfGajo,Divergent Cocktail,Quán bar cocktail,0859 158 899,"Divergent Cocktail, 51 Đ. Bà Huyện Thanh Quan, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",51 Đ. Bà Huyện Thanh Quan,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
386,ChIJHxqqFjCIoDERvZXru438G7M,Karaoke 174,Quán bar karaoke,0292 3819 639,"Karaoke 174, 174 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",174 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
388,ChIJTUtJE1xjoDERvQnrPgZUgpw,Karaoke - Massage Tokyo,Quán bar karaoke,0292 3767 000,"Karaoke - Massage Tokyo, 76 Đ. Lương Định Của, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",76 Đ. Lương Định Của,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
405,ChIJVcEXpv-JoDERwDc2nKqCPcI,Mé Sông Bistro,Quán bia,0766 985 919,"Mé Sông Bistro, 79/57/3 Hùng Vương, An Cư, Ninh Kiều, Cần Thơ 900000","An Cư, Ninh Kiều",79/57/3 Hùng Vương,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
406,ChIJ_ccE1NOJoDER3slMRCBWjFk,SÀNH BEER,Nhà hàng món nướng,0768 081 091,"SÀNH BEER, 57A3, Kv2, Bờ hồ Búng Xáng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","57A3, Kv2, Bờ hồ Búng Xáng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
436,ChIJ25zrz6yJoDERhExllZwbDfY,BIA ĐÊM 33K,Quán bia,0938 313 397,"BIA ĐÊM 33K, Đối diện, KDC Hồng Phát, Đường số 14, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","Đối diện, KDC Hồng Phát, Đường số 14",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
437,ChIJ_ydU_l6JoDER2MYZCmZI5wM,Quán bia sệt 63,Quán ăn nhỏ,0839 385 685,"Quán bia sệt 63, 1/1C Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",1/1C Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
445,ChIJbebGIRGJoDERwQcds7CIr-Y,Quán nhậu bình dân Phố Đêm 35K,Quán bia,,"2Q76+XQH Quán nhậu bình dân Phố Đêm 35K, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",2Q76+XQH,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
448,ChIJ4aGwSU-IoDERMX7MlWx4u4U,Quán Cây Khế Cá Lóc Nướng,Quán bia,0907 862 357,"Quán Cây Khế Cá Lóc Nướng, 261 Đ. Trần Vĩnh Kiết, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",261 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
451,ChIJgxrG7ztjoDERMfmip50wWJM,INDIE Beer & Cocktail,Quán bar cocktail,0896 887 767,"INDIE Beer & Cocktail, 35 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 94152","Cái Khế, Ninh Kiều",35 Đ. Trần Đại Nghĩa,Cần Thơ,94152.0,"Ninh Kiều, Cần Thơ",VN
452,ChIJ8QE_7rBjoDER-1fEZkbeK0I,Giải khát 151,Quầy giải khát,0939 592 246,"Giải khát 151, 151 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ 02923","Tân An, Ninh Kiều",151 Phan Đình Phùng,Cần Thơ,2923.0,"Ninh Kiều, Cần Thơ",VN
466,ChIJYQmV53WJoDERDu4D_KKDLho,HQ Coffee and Beer,Quán bar,0907 365 297,"HQ Coffee and Beer, Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
469,ChIJZ6tV4duJoDER-MeO9kzRVWQ,Hisoka Bar,Quán bar,,"Hisoka Bar, H9a Đ. Cao Thắng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",H9a Đ. Cao Thắng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
485,ChIJA-dDC0hjoDERSXsbdix_QEo,Shooga Base - Eatery & Bar,Quán bar,,"Shooga Base - Eatery & Bar, 47 Đ. Phan Chu Trinh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",47 Đ. Phan Chu Trinh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
487,ChIJo723pqNjoDERIBiEyB_0_js,ZBEER CẦN THƠ,Nhà hàng thịt bò Hàn Quốc,0924 318 888,"ZBEER CẦN THƠ, 1 Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",1 Sông Hậu,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
502,ChIJo1RFW0CIoDERt8tV-alEC94,Nha Hang Karaoke,Nhà hàng,,"2QJ4+PM4 Nha Hang Karaoke, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QJ4+PM4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
518,ChIJEQywQT-JoDERKFGUsgR1QOA,Painkiller’s Pub,Quán rượu,0901 228 639,"Painkiller’s Pub, 66/9, CMT8, Cai Khe Ninh Kieu Can Tho City, 90000","Thới Bình, Ninh Kiều","66/9, CMT8, Cai Khe Ninh Kieu Can Tho City",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
519,ChIJtVamnn2GoDERKDTl31DDQYI,Karaoke Trần Ngọc,Quán bar karaoke,,"Karaoke Trần Ngọc, 124 Lê Hồng Phong, Phước Thới, Ô Môn, Cần Thơ","Phước Thới, Ô Môn",124 Lê Hồng Phong,Cần Thơ,,"Ô Môn, Cần Thơ",VN
520,ChIJW7E2YzqIoDER0gUOI0sisYI,Quán Karaoke Trần Thị Thêm,Quán bar karaoke,0937 104 362,"Quán Karaoke Trần Thị Thêm, 174/A1, Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","174/A1, Đ. Lê Bình",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
521,ChIJw32aYjqIoDERbtuNjLGkEGs,Karaoke Sao Đêm,Quán bar,0939 000 090,"Karaoke Sao Đêm, 174 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",174 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
522,ChIJqYW_kO2hoDER8nG91sQXb1o,Karaoke Tươi Cười,Quán bar karaoke,0942 116 338,"Karaoke Tươi Cười, Khu dân cư, Láng Sen, Cần Thơ 94000","Láng Sen, Vĩnh Thạnh",Khu dân cư,Cần Thơ,94000.0,"Vĩnh Thạnh, Cần Thơ",VN
529,ChIJ9TSKnKVioDER4BstapD79Rw,Quán Karaoke Cây Bưởi,Quán bar karaoke,0292 3731 287,"2QRR+G78 Quán Karaoke Cây Bưởi, Vòng Xoay Công Viên Nước, Đường Lê Lợi, Phường Cái Khế, Quận Ninh Kiều, Tp Cần Thơ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","2QRR+G78, Vòng Xoay Công Viên Nước, Đường Lê Lợi, Phường Cái Khế, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
530,ChIJ10JFiK9ioDERRihczGIvwXc,Nynkasi World of Beer,Quán bar,,"2QVR+6MX Nynkasi World of Beer, Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","2QVR+6MX, Lê Lợi",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
541,ChIJBW_0EcWJoDERf4a7GAZa6y0,De Elite Speakeasy,Quán bar,,"De Elite Speakeasy, 51 Đ. Bà Huyện Thanh Quan, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",51 Đ. Bà Huyện Thanh Quan,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
575,ChIJ9ZCiaTqIoDER8TtJfsxhEDk,Quán Karaoke Ngô Hữu Phước,Quán bar karaoke,0937 109 749,"Quán Karaoke Ngô Hữu Phước, 174/A1, Đường 3 Tháng 2, Phường Hưng Lợi, Quận Ninh Kiều, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","174/A1, Đường 3 Tháng 2, Phường Hưng Lợi, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
591,ChIJ43gzdjh9oDERb8FQuqmfKe4,Karaoke Đức Đào 2,Quán bar karaoke,0270 3890 062,"Karaoke Đức Đào 2, 3995 Quốc Lộ 1A, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",3995 Quốc Lộ 1A,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN
600,ChIJO8g6VSWIoDERbYcwGxO6Ce0,Karaoke Bida Vip,Quán bar karaoke,,"Karaoke Bida Vip, 320 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",320 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
601,ChIJPzxV_dRloDERnennLkG-ILM,Quán Karaoke,Quán bar,,"XW7G+83W Quán Karaoke, Đường 19/5, Trà Ôn, Vĩnh Long",Trà Ôn,"XW7G+83W, Đường 19/5",Vĩnh Long,,"Trà Ôn, Vĩnh Long",VN
615,ChIJs_yzGeGEoDER8ovtpE-zK-Y,Dong Xanh Karaoke,Quán bar karaoke,0292 3662 821,"Dong Xanh Karaoke, 162, Huynh Thi Giang Street, O Mon District, Can Tho City, Châu Văn Liêm, Ô Môn, Cần Thơ","Châu Văn Liêm, Ô Môn","162, Huynh Thi Giang Street, O Mon District, Can Tho City",Cần Thơ,,"Ô Môn, Cần Thơ",VN
630,ChIJyfGf1MdhoDERwl53yw1ZbcM,Quán Nhậu 49,Quán rượu,0939 339 828,"WVR7+V3C Quán Nhậu 49, Phú Hữu A, Châu Thành, Hậu Giang","Phú Hữu A, Châu Thành",WVR7+V3C,Hậu Giang,,"Châu Thành, Hậu Giang",VN
631,ChIJHUyDu4t2CjER46nGyWIOXZw,Thuy 2 Karaoke Store,Quán bar karaoke,0292 3852 657,"Thuy 2 Karaoke Store, 1728, Highway 91, Thot Not District, Can Tho City, Thuận An, Thốt Nốt, Cần Thơ","Thuận An, Thốt Nốt","1728, Highway 91, Thot Not District, Can Tho City",Cần Thơ,,"Thốt Nốt, Cần Thơ",VN
633,ChIJIcJS86FioDER_X1foyAGvrM,Quán Trà-Cafe Hưng Thạnh,Quán cà phê,0292 3810 104,"Quán Trà-Cafe Hưng Thạnh, 31 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",31 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
