,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
88,ChIJtanweFGJoDERsBaIPJ6BZeM,ZinZin PetHome - Spa & Hotel - Siêu Thị Thú Cưng,Dịch vụ chăm sóc thú nuôi,0939 665 008,"ZinZin PetHome - Spa & Hotel - Siêu Thị Thú Cưng, 33 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 900000","Khu dân cư 91B, Ninh Kiều",33 Đ. Nguyễn Hiền,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.02432,105.75754739999999"
104,ChIJW9HLTX0XQjERRLt5ldNm9zI,GẠO PET SPA,Dịch vụ chăm sóc thú nuôi,0868 768 867,"GẠO PET SPA, Kiệt 3 Mỹ Đa Đông 12, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 50000","Bắc Mỹ An, Ngũ Hành Sơn",Kiệt 3 Mỹ Đa Đông 12,Đà Nẵng,50000.0,"Ngũ Hành Sơn, Đà Nẵng",VN,"16.0461344,108.2471774"
118,ChIJh1JaubWJoDER3jWsmj6f77U,Phòng khám KT PETS,Dịch vụ chăm sóc thú nuôi,0918 809 308,"Phòng khám KT PETS, 329H Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",329H Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0275959,105.7561952"
119,ChIJOSyG8mYpdTERNC3JV_kXQHE,Spa Cắt Tỉa Lông Cho Chó Mèo - Arale Petshop,Dịch vụ chăm sóc thú nuôi,0979 164 676,"Spa Cắt Tỉa Lông Cho Chó Mèo - Arale Petshop, 729 Tân Sơn, Phường 15, Gò Vấp, Thành phố Hồ Chí Minh 700000","Phường 15, Gò Vấp",729 Tân Sơn,Thành phố Hồ Chí Minh,700000.0,"Gò Vấp, Thành phố Hồ Chí Minh",VN,"10.8370312,106.646067"
146,ChIJnwUIeSWJoDER9vS34d4zoY0,"Bamin Pet Home ( Cắt tỉa lông, spa thú cưng uy tín Cần Thơ )",Dịch vụ chăm sóc thú nuôi,0969 788 538,"Bamin Pet Home ( Cắt tỉa lông, spa thú cưng uy tín Cần Thơ ), 7 Hẻm 1 Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",7 Hẻm 1 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0274897,105.77576409999999"
161,ChIJSU22XFlzdTERJ7-jz2YThrE,KẸO PETSPA BÀ RỊA,Dịch vụ chăm sóc thú nuôi,0971 442 434,"KẸO PETSPA BÀ RỊA, 171 Bạch Đằng, Phước Trung, Bà Rịa, Bà Rịa - Vũng Tàu","Phước Trung, Bà Rịa",171 Bạch Đằng,Bà Rịa - Vũng Tàu,,"Bà Rịa, Bà Rịa - Vũng Tàu",VN,"10.4908146,107.1775758"
162,ChIJm9z8wAGJoDERusAJEhsfgww,Kirami Pet - Chăm Sóc Thú Cưng,Trại chăm sóc mèo,0867 111 667,"Kirami Pet - Chăm Sóc Thú Cưng, D15 Khu dân cư Hồng Loan, Hưng Thành, Cái Răng, Cần Thơ 70000","Hưng Thành, Cái Răng",D15 Khu dân cư Hồng Loan,Cần Thơ,70000.0,"Cái Răng, Cần Thơ",VN,"9.9969678,105.77505169999999"
179,ChIJJ--rSGRjoDERUWLtyIHJ7aQ,Boss Spa - Grooming - Dịch vụ chăm sóc thú cưng Cần Thơ,Dịch vụ chăm sóc thú nuôi,0938 891 912,"Boss Spa - Grooming - Dịch vụ chăm sóc thú cưng Cần Thơ, 78 Nguyễn Thị Minh Khai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",78 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0260561,105.7836837"
180,ChIJnzuCGlGJoDERbrxVf5m2qYc,KaKa - The Pets Spa & Hotel,Dịch vụ chăm sóc thú nuôi,,"KaKa - The Pets Spa & Hotel, 3/1a Nguyễn Thị Tạo, Long Hoà, Bình Thủy, Cần Thơ","Long Hoà, Bình Thủy",3/1a Nguyễn Thị Tạo,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.050389899999999,105.74182139999999"
183,ChIJW7FJqieJoDERKvIujEejqFk,Pet Center Cần Thơ,Dịch vụ chăm sóc thú nuôi,0706 757 879,"Pet Center Cần Thơ, 37 Đ. Nguyễn Văn Quang, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",37 Đ. Nguyễn Văn Quang,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.007507,105.78832249999999"
222,ChIJrfXIHJWJoDERkdswbUm-wNo,Pet Island- Pet-Spa-Grooming-thú cưng,Dịch vụ trông thú cưng,0911 571 790,"Pet Island- Pet-Spa-Grooming-thú cưng, 52/2F, Đ. Trần Việt Châu/Cuối Hẻm 42, Cần Thơ, 02923","Thới Bình, Cần Thơ","52/2F, Đ. Trần Việt Châu/Cuối Hẻm 42",Cần Thơ,2923.0,Cần Thơ,VN,"10.046525899999999,105.77248"
223,ChIJZfERNmiJoDEReDSOGD83ZKE,Trại Mèo Cần Thơ,Trại chăm sóc mèo,0907 837 727,"Trại Mèo Cần Thơ, 22 Hùng Vương, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",22 Hùng Vương,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0424174,105.7783431"
247,ChIJT_PVareJoDER_VuYrhTdo8o,SPA GROOMING - THÚ Y - BC PET,Hiệu thuốc thú y,0968 959 960,"SPA GROOMING - THÚ Y - BC PET, 151/79a Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",151/79a Đ. Trần Hoàng Na,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0092125,105.7667937"
248,ChIJo-xKvxKJoDERrZuMiQViW7w,NoPi Pet-Chăm Sóc Làm Đẹp Cắt Tỉa Lông Thú Cưng Cần Thơ,Dịch vụ chăm sóc thú nuôi,0385 745 464,"NoPi Pet-Chăm Sóc Làm Đẹp Cắt Tỉa Lông Thú Cưng Cần Thơ, Tp, 20T4 Đ. Số 7, Khu CBGV, Ninh Kiều, Cần Thơ 94000","Khu CBGV, Ninh Kiều","Tp, 20T4 Đ. Số 7",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0284409,105.7612609"
277,ChIJYSG9wv-HoDERTkYJUc8uoa0,SHADOW VET,Dịch vụ chăm sóc thú nuôi,0919 188 754,"SHADOW VET, Phạm Hữu Lầu, P, Bình Thủy, Cần Thơ","P, Bình Thủy",Phạm Hữu Lầu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0560564,105.7598587"
282,ChIJTVzJu_2JoDERLQS0LnyuyeE,Mew Spa,Dịch vụ chăm sóc thú nuôi,0918 150 827,"Mew Spa, 147 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",147 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.037683399999999,105.7591126"
290,ChIJF3ZJeMRjoDER-SeNHVrDu8o,Phòng Khám Thú Y KHẢI HOÀN,Dịch vụ chăm sóc thú nuôi,0945 724 838,"Phòng Khám Thú Y KHẢI HOÀN, Số 13 Đ. Lý Thái Tổ, Hưng Phú, Cái Răng, Cần Thơ 900000","Hưng Phú, Cái Răng",Số 13 Đ. Lý Thái Tổ,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0211467,105.7865884"
297,ChIJNebtqTyIoDERQH4Lx3S7IcQ,Bệnh Xá Thú Y Trường Đại học Cần Thơ,Dịch vụ chăm sóc thú nuôi,0292 3730 362,"2QHC+536 Bệnh Xá Thú Y Trường Đại học Cần Thơ, Khu II Đại học, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QHC+536, Khu II Đại học",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0279249,105.7701266"
305,ChIJF2qnl6atNTERiANEKTAzd0E,Cela Paw - chó cưng & mèo cưng,Dịch vụ chăm sóc thú nuôi,0339 563 333,"Cela Paw - chó cưng & mèo cưng, 44 P. Nguyễn Thị Định, Trung Hoà, Thanh Xuân, Hà Nội","Trung Hoà, Thanh Xuân",44 P. Nguyễn Thị Định,Hà Nội,,"Thanh Xuân, Hà Nội",VN,"21.0073847,105.8056407"
307,ChIJud-nr2yrNTERu0wkqj7Vy70,ILU PET,Dịch vụ chăm sóc thú nuôi,0963 192 112,,,,,,,,"15.793925199999999,105.91025889999999"
311,ChIJ-wWyOMiJoDERR6QcmHEagb8,Dun Pet Shop,Dịch vụ chăm sóc thú nuôi,0975 353 889,"Dun Pet Shop, 194 Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",194 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.021261599999999,105.7643774"
326,ChIJz4N2-3gvdTEREio-B2w6_Ew,Nancy Pet House - Spa Hotel & More,Người giữ vật nuôi,0363 996 265,"Nancy Pet House - Spa Hotel & More, 107/5 Đ. 3 Tháng 2, Phường 11, Quận 10, Thành phố Hồ Chí Minh 700000","Phường 11, Quận 10",107/5 Đ. 3 Tháng 2,Thành phố Hồ Chí Minh,700000.0,"Quận 10, Thành phố Hồ Chí Minh",VN,"10.772960399999999,106.67710919999999"
340,ChIJHxzIhkWJoDERDdWCPpyKH_o,Cắt tỉa lông thú cưng Cần Thơ - Chescy House,Dịch vụ chăm sóc thú nuôi,0942 222 133,"Cắt tỉa lông thú cưng Cần Thơ - Chescy House, Đường Trần Minh Sơn, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Đường Trần Minh Sơn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.041767,105.7522379"
355,ChIJuxKnl_iJoDERFgE5XnbHvP8,PetPlus,Dịch vụ chăm sóc thú nuôi,0292 3820 703,"PetPlus, 07 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",07 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023195699999999,105.77217569999999"
369,ChIJU1e-0oiJoDERQTgQbqV3F48,The Pet Station,Cửa hàng đồ vật nuôi,0788 139 631,"The Pet Station, 39 Ngô Sĩ Liên, KDC Metro, P, Ninh Kiều, Cần Thơ 94100","KDC Metro, P, Ninh Kiều",39 Ngô Sĩ Liên,Cần Thơ,94100.0,"Ninh Kiều, Cần Thơ",VN,"10.0212959,105.7605572"
383,ChIJsZxVeT6JoDERkC_l4bL6VcY,PET CENTER - Thế giới thú cưng,Dịch vụ chăm sóc thú nuôi,,"PET CENTER - Thế giới thú cưng, 601 Đ. 30 Tháng 4, Hưng Lợi, TP, Cần Thơ","Hưng Lợi, TP",601 Đ. 30 Tháng 4,Cần Thơ,,"TP, Cần Thơ",VN,"10.0115011,105.7584811"
384,ChIJxwpSGMiJoDERf_dzHqmTCwQ,Mèo Méo PetStore - Cửa hàng chuyên sỉ đồ dùng thú cưng,Dịch vụ chăm sóc thú nuôi,0983 831 404,"Mèo Méo PetStore - Cửa hàng chuyên sỉ đồ dùng thú cưng, 59 Đường số 23, KDC Thới Nhựt 1, Ninh Kiều, Cần Thơ","KDC Thới Nhựt 1, Ninh Kiều",59 Đường số 23,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0383065,105.7570204"
410,ChIJdzFkK9tjoDERAdTmWty9lBw,Tiệm chăm sóc thú cưng Hoàng Kim - Pet Spa & Grooming,Dịch vụ chăm sóc thú nuôi,0796 600 997,"Tiệm chăm sóc thú cưng Hoàng Kim - Pet Spa & Grooming, 18/89 Đ.Xô Viết Nghệ Tĩnh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",18/89 Đ.Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0378975,105.7843808"
411,ChIJofgdUtKJoDERAQqweyG85ME,Nguyễn Thái Spa Cún,Dịch vụ chăm sóc thú nuôi,0944 110 550,"Nguyễn Thái Spa Cún, 387D3 Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ 902494","Phường An Khánh, Ninh Kiều",387D3 Đ. Trần Nam Phú,Cần Thơ,902494.0,"Ninh Kiều, Cần Thơ",VN,"10.034550699999999,105.76025279999999"
412,ChIJMeni_eKJoDERQXduV8G8iqo,Siu Pet Shop,Dịch vụ chăm sóc thú nuôi,0358 861 838,"Siu Pet Shop, Hẻm 311 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 900000","An Hoà, Ninh Kiều",Hẻm 311 Đ. Nguyễn Văn Cừ,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0434703,105.77079309999999"
413,ChIJnZc07syJoDERqsebTu0rr_k,miin pet shop,Dịch vụ chăm sóc thú nuôi,0764 975 759,"miin pet shop, 102/8 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",102/8 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0176302,105.75884289999999"
414,ChIJmbCvEBi2CjERCRgh_h1QAZI,Shop Pet Spa Tân An,Dịch vụ chăm sóc thú nuôi,0944 706 809,"Shop Pet Spa Tân An, 265 Nguyễn Đình Chiểu, Phường 3, Tân An, Long An","Phường 3, Tân An",265 Nguyễn Đình Chiểu,Long An,,"Tân An, Long An",VN,"10.5331081,106.41813859999999"
479,ChIJVQjWm_mJoDERZwpk1Ay9vVo,Ocean Pet,Dịch vụ chăm sóc thú nuôi,0904 149 553,"Ocean Pet, 1/15 Đ. Lý Tự Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",1/15 Đ. Lý Tự Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0331361,105.7773057"
480,ChIJcelHJn-JoDERnytPvDKm3Ko,CARING PET,Dịch vụ chăm sóc thú nuôi,0919 114 248,"CARING PET, 163F Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",163F Nguyễn Văn Cừ Nối Dài,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.036315199999999,105.75753879999999"
481,ChIJL_NIcfeHoDERHNZpAKkvtZE,MPET thức ăn và phụ kiện thú cưng,Cửa hàng đồ vật nuôi,0792 182 787,"MPET thức ăn và phụ kiện thú cưng, 8 Đ. Bùi Hữu Nghĩa, Bình Thuỷ, Bình Thủy, Cần Thơ","Bình Thuỷ, Bình Thủy",8 Đ. Bùi Hữu Nghĩa,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0702865,105.75214419999999"
511,ChIJjcXgSjBjoDERfHWrrOAkUUs,Cún crooming spa,Dịch vụ chăm sóc thú nuôi,,"Cún crooming spa, 63/3 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",63/3 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.031977999999999,105.7841584"
512,ChIJk6tIWEiJoDER2veW5Jbj4T0,QUỐC TÂM PET ( Spa-Cắt tỉa lông chó mèo-Nhuộm-Phụ kiện-Thức ăn-Xổ giun-Tiêm ngừa- Khách sạn),Dịch vụ chăm sóc thú nuôi,0939 916 990,"QUỐC TÂM PET ( Spa-Cắt tỉa lông chó mèo-Nhuộm-Phụ kiện-Thức ăn-Xổ giun-Tiêm ngừa- Khách sạn), 284 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",284 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.027715299999999,105.749973"
513,ChIJlVos9nKJoDERCeHIbN07noQ,PA PET 2,Dịch vụ chăm sóc thú nuôi,0866 396 539,"PA PET 2, 93a/3 Hẻm 132 Đ. 3 Tháng 2, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",93a/3 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0114667,105.7527104"
514,ChIJ3bF72ZqJoDERV3rB-matbbk,Mew Spa,Dịch vụ chăm sóc thú nuôi,,"Mew Spa, 14758a Hẻm 42, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",14758a Hẻm 42,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047329,105.7728561"
515,ChIJE7yIvuCJoDER_OJWYTiFnxM,Bee Pet_Store_Grooming_Spa,Dịch vụ chăm sóc thú nuôi,0939 882 188,"Bee Pet_Store_Grooming_Spa, 132/29a Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",132/29a Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0196091,105.7589814"
541,ChIJR6U67h-JoDERMFrld3Q_ndY,DG PET HOME - Spa Cún Và Đào Tạo Học Viên,Spa,0886 452 536,"DG PET HOME - Spa Cún Và Đào Tạo Học Viên, 390d7 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",390d7 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0357108,105.7581996"
549,ChIJV5Doy1qIoDERxVaC_NFXL0c,Pet spa Cần Thơ,Bác sĩ,0978 618 644,"Pet spa Cần Thơ, 141 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",141 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0250285,105.74658679999999"
