,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
90,ChIJVwd7xTWIoDERNxjubbVquwM,Đồ gỗ Sơn Đông - Chi Nhánh Cần Thơ,Cửa hàng nội thất,0934 174 886,"Đồ gỗ Sơn Đông - Chi Nhánh Cần Thơ, 99b Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",99b Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.016565499999999,105.7608411"
92,ChIJx-wr-8JjoDERrSDBRICQ7Ec,Tổng Kho Nội Thất Huy Nam,Cửa hàng nội thất,0931 220 320,"Tổng Kho Nội Thất Huy Nam, Số 33A Đường So 1, KDC Văn Hoá, Cái Răng, Cần Thơ","KDC Văn Hoá, Cái Răng",Số 33A Đường So 1,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0078465,105.7772749"
102,ChIJMzMccjSIoDEReJZPN8Q7Pr8,Cửa hàng nệm Cần Thơ - Showroom Liên Á,Cửa hàng bán đệm,1800 9003,"Cửa hàng nệm Cần Thơ - Showroom Liên Á, 427 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",427 Đ. 30 Tháng 4,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.014985,105.7635631"
103,ChIJ_ZfWftqJoDERLTh8UddNyFE,Trường Phát - Nội thất Giá rẻ và Thanh lý Cần Thơ,Cửa hàng nội thất,0939 417 416,"Trường Phát - Nội thất Giá rẻ và Thanh lý Cần Thơ, Chân cầu Bà Bộ, Võ Văn Kiệt, Cần Thơ, 90000","An Thới, Cần Thơ","Chân cầu Bà Bộ, Võ Văn Kiệt",Cần Thơ,90000.0,Cần Thơ,VN,"10.051183,105.75406579999999"
104,ChIJiVylyg-JoDERRuQNwZ0MluQ,Nội Thất An Gia,Nhà thiết kế nội thất,0788 322 322,"Nội Thất An Gia, 488 Võ Văn Kiệt, Long Hoà, Bình Thủy, Cần Thơ","Long Hoà, Bình Thủy",488 Võ Văn Kiệt,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0549049,105.74869319999999"
133,ChIJL62wiEOIoDERwcNX8sZpbiM,NỘI THẤT NGỌC TÂN,Cửa hàng nội thất,0907 467 666,"NỘI THẤT NGỌC TÂN, 386 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",386 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0365826,105.7584193"
148,ChIJtbm1GIuJoDERAK_IKO2gt3I,Hưng Phát Sài Gòn Tại Cần Thơ Cửa Hàng Nội Thất Bàn Ghế Sofa,Cửa hàng nội thất,0898 655 119,"Hưng Phát Sài Gòn Tại Cần Thơ Cửa Hàng Nội Thất Bàn Ghế Sofa, 391 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 900000","An Hoà, Ninh Kiều",391 Đ. Nguyễn Văn Cừ,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.043996,105.76596099999999"
149,ChIJ75-O4JwudTERhsmsbFQotqA,Đồ gỗ giá rẻ HCM - chi nhánh Tân Phú,Cửa hàng nội thất,0903 895 225,"Đồ gỗ giá rẻ HCM - chi nhánh Tân Phú, 73A Lũy Bán Bích, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh 700000","Tân Thới Hoà, Tân Phú",73A Lũy Bán Bích,Thành phố Hồ Chí Minh,700000.0,"Tân Phú, Thành phố Hồ Chí Minh",VN,"10.761630499999999,106.6322909"
175,ChIJPyntEDBlCjERPKr2Z08KJqk,"Nội Thất Tân Á Tân Á Cần Thơ, Sofa Giường Tủ - Bàn Ăn",Cửa hàng nội thất,0988 661 060,"Nội Thất Tân Á Tân Á Cần Thơ, Sofa Giường Tủ - Bàn Ăn, 184 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 902070","Hưng Lợi, Ninh Kiều",184 Đ. 3 Tháng 2,Cần Thơ,902070.0,"Ninh Kiều, Cần Thơ",VN,"10.020514499999999,105.763714"
176,ChIJtyyPEgaIoDERUgavOqITg2c,SHOWROOM HOANGNAM DECOR,Nhà thiết kế nội thất,0984 817 777,"SHOWROOM HOANGNAM DECOR, 09 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",09 Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.036337,105.75486769999999"
202,ChIJsck8_bCJoDER5Jcp8fPOU-4,Cửa Hàng Nội Thất Cần Thơ - Nội Thất Bảo Nhi,Cửa hàng nội thất,0939 323 285,"Cửa Hàng Nội Thất Cần Thơ - Nội Thất Bảo Nhi, 5 & 146/3, 145, Đ. Phạm Hùng, Khu vực, Cái Răng, Cần Thơ","Khu vực, Cái Răng","5 & 146/3, 145, Đ. Phạm Hùng",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0040217,105.75029939999999"
203,ChIJQ3nSKweJoDER_C7A7yy3c0E,Trang Trí Nội Thất SGCI,Cửa hàng nội thất,0292 2222 882,"Trang Trí Nội Thất SGCI, 35 Đ. Lê Chân, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",35 Đ. Lê Chân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0230274,105.7566234"
204,ChIJvXZ_iDiJoDER7cCp7vjbDLc,Nội thất đồ gỗ Hai Phước,Cửa hàng nội thất,0915 786 788,"Nội thất đồ gỗ Hai Phước, 186 Đ. Nguyễn Văn Linh, Thới An Đông, Bình Thủy, Cần Thơ 900000","Thới An Đông, Bình Thủy",186 Đ. Nguyễn Văn Linh,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0619104,105.6922283"
247,ChIJz8fbHfaJoDER2H0_ziosfaU,Nội thất Thiên Điền,Cửa hàng nội thất,0972 276 824,"Nội thất Thiên Điền, 271 Võ Văn Kiệt, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",271 Võ Văn Kiệt,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.048865,105.756846"
248,ChIJZwuCbwWHoDER9LDpLogatTs,Nội thất THE ONE Cần Thơ,Cửa hàng nội thất văn phòng,0914 003 808,"Nội thất THE ONE Cần Thơ, L12-06 Đ. Lạc Long Quân, P, Bình Thủy, Cần Thơ","P, Bình Thủy",L12-06 Đ. Lạc Long Quân,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0764072,105.7415225"
255,ChIJZ96f336JoDERLGU2VjE27iw,Trung Tâm Nội Thất Triều Phát,Trung tâm mua sắm,0964 545 955,"Trung Tâm Nội Thất Triều Phát, 222 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",222 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022497699999999,105.76543339999999"
271,ChIJF0Osqx6IoDERoOcGyjdga0E,Nội thất Hoàng Bình,Cửa hàng,0931 798 513,"Nội thất Hoàng Bình, 78 Đ. Trần Hưng Đạo, An Nghiệp, Ninh Kiều, Cần Thơ 900000","An Nghiệp, Ninh Kiều",78 Đ. Trần Hưng Đạo,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.038279,105.77642999999999"
278,ChIJMac8QHGIoDERBRg9jVU8t48,Nội Thất Nhựa Lê Phát,Cửa hàng nội thất phòng ngủ,0907 839 111,"Nội Thất Nhựa Lê Phát, Đường F11, Võ Văn Kiệt, Khu Dân Cư Bình Nhựt, Bình Thủy, Cần Thơ 94212","Khu Dân Cư Bình Nhựt, Bình Thủy","Đường F11, Võ Văn Kiệt",Cần Thơ,94212.0,"Bình Thủy, Cần Thơ",VN,"10.0488196,105.7516718"
279,ChIJRzTU4FWHoDER3kqeRKXhEGk,Xưởng Sản Xuất Nội Thất Panahome tại Cần Thơ,Cửa hàng nội thất nhà bếp,0928 886 568,"Xưởng Sản Xuất Nội Thất Panahome tại Cần Thơ, Đ. Huỳnh Phan Hộ, Bình Thuỷ, Cần Thơ","Bình Thuỷ, Cần Thơ",Đ. Huỳnh Phan Hộ,Cần Thơ,,Cần Thơ,VN,"10.074194199999999,105.7295503"
280,ChIJ34eidM2JoDER3M-rrUuCsZY,NỘI THẤT TUẤN TÀI CẦN THƠ,Nhà thiết kế nội thất,0942 236 339,"NỘI THẤT TUẤN TÀI CẦN THƠ, 172T Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",172T Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0195771,105.757616"
281,ChIJkU7rd2CJoDERSk3cJpK-f2w,Cần Thơ Furni - Nội Thất Cần Thơ,Cửa hàng nội thất,0977 311 860,"Cần Thơ Furni - Nội Thất Cần Thơ, 309 Đ. Hoàng Quốc Việt, An Bình, Ninh Kiều, Cần Thơ 900000","An Bình, Ninh Kiều",309 Đ. Hoàng Quốc Việt,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0191822,105.7417935"
282,ChIJK1zVxqBfoDERjLSsLINLuGM,Tủ Bếp Thông Minh Cần Thơ - Toàn Hưng Decor,Cửa hàng nội thất,0375 969 702,"Tủ Bếp Thông Minh Cần Thơ - Toàn Hưng Decor, 276 QL1A, Thường Thạnh, Cái Răng, Cần Thơ 90000","Thường Thạnh, Cái Răng",276 QL1A,Cần Thơ,90000.0,"Cái Răng, Cần Thơ",VN,"9.989187399999999,105.7494511"
283,ChIJpVJ2qB-IoDERW_B4UK6q0uE,Trung Tâm Phân Phối Vlxd - Trang Trí Nội Thất Hải Đăng,Cửa hàng nội thất,0292 3834 195,"Trung Tâm Phân Phối Vlxd - Trang Trí Nội Thất Hải Đăng, 17 Đ. Lý Tự Trọng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",17 Đ. Lý Tự Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0345543,105.77922339999999"
306,ChIJ7aKDWwyIoDER9uLdiC5W2h8,NỘI THẤT PHÚC AN | Nội Thất & Đồ Gỗ Cao Cấp | Cần Thơ,Cửa hàng nội thất,0938 069 058,"NỘI THẤT PHÚC AN | Nội Thất & Đồ Gỗ Cao Cấp | Cần Thơ, 109 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",109 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0480926,105.76208589999999"
346,ChIJvRImK2GJoDER0GjRVpUrLm4,Showroom nội thất Tiến Khôi,Cửa hàng nội thất,0936 565 654,"Showroom nội thất Tiến Khôi, 91 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",91 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0481945,105.7628197"
347,ChIJ4ZL1c7mJoDERbhasbcJSKRU,Nội thất nhà phố,Cửa hàng nội thất,0933 680 889,"Nội thất nhà phố, 138h Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",138h Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.041616999999999,105.7629947"
348,ChIJcTb0zD-JoDERovE52iXRSkI,Nội thất Nam Long,Cửa hàng nội thất,0767 928 929,"Nội thất Nam Long, 200C LO, Long Tuyền, Bình Thủy, Cần Thơ","Long Tuyền, Bình Thủy",200C LO,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0215993,105.738957"
354,ChIJtUUsex2JoDERD6ttAWPTcbc,Cửa Hàng Nội Thất Đại Quang,Cửa hàng nội thất,0706 377 879,"Cửa Hàng Nội Thất Đại Quang, 60D Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",60D Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0357927,105.7727335"
379,ChIJk1eqBTaIoDERFeI7eDjmqks,ANBINH PLAZA - Trung tâm thương mại hàng trang trí nội - ngoại thất AN BÌNH,Cửa hàng nội thất,0913 721 843,"ANBINH PLAZA - Trung tâm thương mại hàng trang trí nội - ngoại thất AN BÌNH, 129A/4 , Đường 3/2 ( nối dài) , KV 1 ,Phường An Bình, Hưng Lợi, Ninh Kiều, Cần Thơ 900930","Hưng Lợi, Ninh Kiều","129A/4 , Đường 3/2 ( nối dài) , KV 1 ,Phường An Bình",Cần Thơ,900930.0,"Ninh Kiều, Cần Thơ",VN,"10.0125233,105.7535415"
398,ChIJJ-DetKeHoDERNO0Fo0p-sMg,Nội Thất Thành Đô,Cửa hàng nội thất,0918 367 868,"Nội Thất Thành Đô, 19 Phạm Hữu Lầu, An Thới, Bình Thủy, Cần Thơ 94000","An Thới, Bình Thủy",19 Phạm Hữu Lầu,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.0554282,105.759721"
399,ChIJMTRl48yJoDERqBzaVhEI9i8,ZSOFA Cần Thơ - Bàn Ghế Sofa Và Nội Thất ZSOFA,Cửa hàng nội thất,0823 488 488,"ZSOFA Cần Thơ - Bàn Ghế Sofa Và Nội Thất ZSOFA, 139 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",139 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0493472,105.77136449999999"
400,ChIJN7dl5DeHoDERfjU0dho6FG4,Nội thất Hào Tín Cần Thơ,Cửa hàng nội thất,0911 597 211,"Nội thất Hào Tín Cần Thơ, 108/11/09 Trần Quang Diệu, P, Bình Thủy, Cần Thơ 94000","P, Bình Thủy",108/11/09 Trần Quang Diệu,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.057981,105.7558349"
401,ChIJU3nzfHuJoDER2zf7uxPzFao,Nội Thất Giá Kho Cần Thơ - Sofa - giường ngủ - bàn ghế ăn thông minh,Cửa hàng nội thất,0917 884 891,"Nội Thất Giá Kho Cần Thơ - Sofa - giường ngủ - bàn ghế ăn thông minh, 105, Đường 3/2, P. Hưng Lợi, Q. Ninh Kiều, TP. Cần Thien, Cần Thơ, 900000","Hưng Lợi, Cần Thơ","105, Đường 3/2, P. Hưng Lợi, Q. Ninh Kiều, TP. Cần Thien",Cần Thơ,900000.0,Cần Thơ,VN,"10.0167599,105.7610088"
402,ChIJ6zqr7T2JoDERrWAo5zuf1TU,Cửa Hàng Nội Thất Nhà Xinh,Nhà thiết kế nội thất,0937 770 069,"Cửa Hàng Nội Thất Nhà Xinh, C2 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",C2 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0261312,105.77406649999999"
403,ChIJP6RZ91CJoDERo8LicnMj5Nw,Nội Thất Hoàng Việt,Cửa hàng nội thất,0933 330 810,"Nội Thất Hoàng Việt, 139A/4 Nguyễn Văn Trường, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",139A/4 Nguyễn Văn Trường,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"9.999658199999999,105.73505229999999"
481,ChIJKZVqZBCJoDEROE7hJ3tdIRE,Công ty TNHH Nội Thất TP,Cửa hàng nội thất trẻ em,0292 9999 981,"Công ty TNHH Nội Thất TP, 86 Đ. Cách Mạng Tháng 8, Cái Khế, Bình Thủy, Cần Thơ 94000","Cái Khế, Bình Thủy",86 Đ. Cách Mạng Tháng 8,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.0557026,105.7732731"
482,ChIJjbShcN5joDERRyogfwpFC0k,Coquin Decor - Nội Thất Kiểu Hàn,Cửa hàng nội thất,0939 536 594,"Coquin Decor - Nội Thất Kiểu Hàn, Đ. Nguyễn Bỉnh Khiêm, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",Đ. Nguyễn Bỉnh Khiêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043107,105.7838821"
483,ChIJO2fXPm2JoDERYC_orSL4QGs,Trang Trí Nội Thất Kiến Minh Phát,Cửa hàng nội thất,0966 991 994,"Trang Trí Nội Thất Kiến Minh Phát, 345 Võ Văn Kiệt, An Thới, Ninh Kiều, Cần Thơ","An Thới, Ninh Kiều",345 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0501475,105.7549499"
484,ChIJRW-2v5uJoDER1bvGlPK7R3w,Trường Phát - Tổng Kho Nội Thất Văn Phòng Cần Thơ,Cửa hàng nội thất văn phòng,0939 417 416,"Trường Phát - Tổng Kho Nội Thất Văn Phòng Cần Thơ, 325 Võ Văn Kiệt, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",325 Võ Văn Kiệt,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0506472,105.7538581"
485,ChIJfRG-R_6JoDERxl_rvgUPiLk,Đồ gỗ cao cấp Cần Thơ,Cửa hàng nội thất,0963 627 539,"Đồ gỗ cao cấp Cần Thơ, 99b Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",99b Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.019687,105.75767619999999"
486,ChIJG7IyKYOJoDERqTHMmztDWrk,Trang Trí Nội Ngoại Thất Huỳnh Thảo,Cửa hàng gạch ốp lát,0901 389 997,"Trang Trí Nội Ngoại Thất Huỳnh Thảo, Số100, Tổ 10C, Kv4, Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","Số100, Tổ 10C, Kv4, Nguyễn Văn Cừ Nối Dài",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0230324,105.74406719999999"
508,ChIJs6xh9aiJoDERuQg6mPBXuH8,Nội Thất Sài Gòn,Cửa hàng nội thất,0965 555 295,"Nội Thất Sài Gòn, 163 Nguyễn Văn Cừ Nối Dài, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",163 Nguyễn Văn Cừ Nối Dài,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.036690499999999,105.75792129999999"
540,ChIJ8QBAF5CJoDERuiACsjA17-Y,Nội Thất Cần Thơ Lrv (noithatcantho.com.vn),Cửa hàng nội thất,0907 075 128,"Nội Thất Cần Thơ Lrv (noithatcantho.com.vn), chung cư C, Mậu Thân, Ninh Kiều, Cần Thơ 920000","Mậu Thân, Ninh Kiều",chung cư C,Cần Thơ,920000.0,"Ninh Kiều, Cần Thơ",VN,"10.045252699999999,105.76487379999999"
541,ChIJ7edT9T-JoDERABAK8qpi1Is,Nội Thất Thiên Minh 2,Cửa hàng nội thất,0907 094 668,"Nội Thất Thiên Minh 2, Đ. Hoàng Quốc Việt, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",Đ. Hoàng Quốc Việt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0245778,105.7427913"
542,ChIJ18VvM_ljoDERsxaDIrwx3VY,Nội Thất Thiên Minh Cần Thơ,Cửa hàng bán gỗ,0292 3891 978,"Nội Thất Thiên Minh Cần Thơ, 58 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ 902080","An Phú, Ninh Kiều",58 Đ. Trần Bình Trọng,Cần Thơ,902080.0,"Ninh Kiều, Cần Thơ",VN,"10.034542,105.77616359999999"
543,ChIJRYTnIUiHoDERH4cWsG_DgYg,Nội Thất Bảy Ngon Cần Thơ,Cửa hàng nội thất,0911 821 594,"Nội Thất Bảy Ngon Cần Thơ, Đối Diện Cty TNHH Hải Sản 404, Bình Thuỷ, Bình Thủy, Cần Thơ","Bình Thuỷ, Bình Thủy",Đối Diện Cty TNHH Hải Sản 404,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0776542,105.7458405"
544,ChIJrSj4ObiJoDERbuUycWIougk,Nội Thất Ngọc Tân 3,Cửa hàng nội thất,0907 039 998,"2PWH+RP4 Nội Thất Ngọc Tân 3, QL91B, Long Tuyền, Ninh Kiều, Cần Thơ","Long Tuyền, Ninh Kiều","2PWH+RP4, QL91B",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.046998799999999,105.7293552"
545,ChIJsYVELu6JoDERP2fSLD7JRcE,AN - Nội thất Hàn Quốc,Cửa hàng nội thất,,"AN - Nội thất Hàn Quốc, Số 456 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",Số 456 Đ. 30 Tháng 4,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.019318499999999,105.76775699999999"
546,ChIJRbj1XQJjoDERbMmYnXv8D1I,Nội thất miền Tây - Thiết bị vệ sinh giá tốt số 1 tại miền Tây,Cửa hàng nội thất,0907 140 676,"Nội thất miền Tây - Thiết bị vệ sinh giá tốt số 1 tại miền Tây, 20-22 Đ. Số 7, KDC Nông, Cái Răng, Cần Thơ 900000","KDC Nông, Cái Răng",20-22 Đ. Số 7,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0043209,105.79638"
568,ChIJUQiw-ahioDERzPDvSNMLy_o,Showroom Nội Thất Lợi Phát,Cửa hàng nội thất,7103761818,"Showroom Nội Thất Lợi Phát, 188E Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",188E Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0454955,105.78528999999999"
573,ChIJacFM5xKJoDER8D3UZO2bUKQ,Nội Thất Hoàng Gia Cần Thơ,Nhà thiết kế nội thất,0914 909 955,"Nội Thất Hoàng Gia Cần Thơ, 81 Đ. Nguyễn Hiền, Hưng Lợi, Ninh Kiều, Cần Thơ 94100","Hưng Lợi, Ninh Kiều",81 Đ. Nguyễn Hiền,Cần Thơ,94100.0,"Ninh Kiều, Cần Thơ",VN,"10.023742799999999,105.75693849999999"
574,ChIJCVXUEAOJoDERxZJl1JWF3Lg,Nội Thất Gỗ Đông Phát,Cửa hàng nội thất,0943 111 009,"Nội Thất Gỗ Đông Phát, 69A Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",69A Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0140707,105.7594542"
