,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
113,ChIJNebtqTyIoDERQH4Lx3S7IcQ,Bệnh Xá Thú Y Trường Đại học Cần Thơ,Dịch vụ chăm sóc thú nuôi,0292 3730 362,"2QHC+536 Bệnh Xá Thú Y Trường Đại học Cần Thơ, Khu II Đại học, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QHC+536, Khu II Đại học",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0279249,105.7701266"
128,ChIJV5Doy1qIoDERkffcnFT0C1c,Bệnh Viện Thú Y Bảo Minh Châu,Bệnh viện thú y,0969 606 699,"Bệnh Viện Thú Y Bảo Minh Châu, 73 Đ. Trần Văn Trà, KDC, Cái Răng, Cần Thơ","KDC, Cái Răng",73 Đ. Trần Văn Trà,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0179847,105.78643609999999"
142,ChIJsVHp_qiJoDER4CX1BaZ6zxg,Thú Y Cần Thơ - Assisi Pet,Dịch vụ cấp cứu thú y,0966 394 394,"Thú Y Cần Thơ - Assisi Pet, 380 Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",380 Đ. Trần Nam Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0341294,105.7594388"
157,ChIJPbIO-SKIoDER7KDyzsWK8LA,Cửa Hàng Thuốc Thú Y - Thủy Sản Bích Thủy,Chăm sóc thú ý,0292 3831 386,"Cửa Hàng Thuốc Thú Y - Thủy Sản Bích Thủy, 70 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",70 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0308432,105.7732602"
171,ChIJ6-7OTjmJoDERn61UCVH_pqM,Phòng khám thú y Nguyễn Văn Cừ,Bệnh viện thú y,0866 034 783,"Phòng khám thú y Nguyễn Văn Cừ, 171 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",171 Đ. Nguyễn Tri Phương,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0387422,105.7592658"
186,ChIJyfn52EyJoDERHTt5sA7OVoQ,PHÒNG KHÁM THÚ Y AN PHÚC - CẤP CỨU 24/24 - THÚ Y LƯU ĐỘNG CẦN THƠ,Bệnh viện thú y,0706 512 868,"PHÒNG KHÁM THÚ Y AN PHÚC - CẤP CỨU 24/24 - THÚ Y LƯU ĐỘNG CẦN THƠ, 114 Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",114 Đ. Phạm Ngũ Lão,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.044695599999999,105.77461029999999"
199,ChIJeZg5AKeJoDERVmv0dVwzYhA,Cửa hàng thuốc thú y Huỳnh Mai,Hiệu thuốc thú y,0292 3834 446,"Cửa hàng thuốc thú y Huỳnh Mai, 246 Đ. Trần Hưng Đạo, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",246 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0330849,105.77483679999999"
212,ChIJh_ODQDFioDERRNYIG7FTdCA,Đại Lý Thuốc Thú Y Sơn Hà,Bệnh viện thú y,0988 885 599,"XRJC+8MX Đại Lý Thuốc Thú Y Sơn Hà, Võ Nguyên Giáp, Tân Phú, Cái Răng, Cần Thơ","Tân Phú, Cái Răng","XRJC+8MX, Võ Nguyên Giáp",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.980862,105.82174909999999"
214,ChIJp0Tz8AeIoDER1xfskNLWS4Q,Cục Thú Y - Chi cục Thú y vùng 7,Bệnh viện thú y,0292 3820 203,"Cục Thú Y - Chi cục Thú y vùng 7, 88 Đ. Cách Mạng Tháng 8, Cái Khế, Bình Thủy, Cần Thơ","Cái Khế, Bình Thủy",88 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.054391599999999,105.7713028"
222,ChIJBZzubiWIoDERKGo1PpkprD8,Phòng Mạch Thú Y,Phòng khám,0292 3738 586,"Phòng Mạch Thú Y, 7 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",7 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0230112,105.7719882"
227,ChIJabDBo4-HoDERyq4fGh5hCaM,Cửa hàng thuốc thú y Thái Thoại,Hiệu thuốc,0962 213 485,"3QPH+V73 Cửa hàng thuốc thú y Thái Thoại, Thành Lợi, Bình Tân, Vĩnh Long","Thành Lợi, Bình Tân",3QPH+V73,Vĩnh Long,,"Bình Tân, Vĩnh Long",VN,"10.0871339,105.7781686"
228,ChIJaYuGYtSJoDERxXo8VdLhVjA,Thú y Đăng Khoa,Hiệu thuốc thú y,0845 458 181,"Thú y Đăng Khoa, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0014015,105.7504148"
238,ChIJ5Q9IVgGIoDERNyPRNfqPDgc,Cục Thú Y-Cơ Quan Thú Y Vùng 7,Bệnh viện thú y,0292 3892 847,"Cục Thú Y-Cơ Quan Thú Y Vùng 7, 84D, Đường Cách Mạng Tháng 8, Quận Ninh Kiều, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","84D, Đường Cách Mạng Tháng 8, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0492227,105.7767051"
239,ChIJI_a10ASJoDERIbIPKHWaH5k,Phòng mạch thú y Huỳnh Mai,Bệnh viện thú y,0995 460 464,"Phòng mạch thú y Huỳnh Mai, 248 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",248 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0332571,105.7744925"
240,ChIJtZRnUiGIoDERxmlT9SeNNuw,Phòng Mạch Thú Y Ngọc Thảo,Chăm sóc thú ý,0292 3893 922,"Phòng Mạch Thú Y Ngọc Thảo, 21A, Mậu Thân, Quận Ninh Kiều, TP Cần Thơ","Xuân Khánh, Ninh Kiều","21A, Mậu Thân, Quận Ninh Kiều, TP Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0276553,105.77684459999999"
241,ChIJkXGQqJ2JoDERiD53UlzrGg8,Bông Salon & Minh Thư Clinic,Bệnh viện thú y,0327 000 101,"Bông Salon & Minh Thư Clinic, 73 Đ. Lý Tự Trọng, p, Ninh Kiều, Cần Thơ 90000","p, Ninh Kiều",73 Đ. Lý Tự Trọng,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0352315,105.77861779999999"
287,ChIJbSFoK_1joDERnr6jsJkZx8Y,Phòng Khám Thú Y Hoàng Minh,Bệnh viện thú y,0969 698 141,"Phòng Khám Thú Y Hoàng Minh, 762T Võ Nguyên Giáp, Phú Thứ, Cái Răng, Cần Thơ 94912","Phú Thứ, Cái Răng",762T Võ Nguyên Giáp,Cần Thơ,94912.0,"Cái Răng, Cần Thơ",VN,"10.0075067,105.7959508"
288,ChIJtxaOSCR9oDERp4qIBDXyMxc,Đại Lý Thuốc Thú Y Thức,Chăm sóc thú ý,0270 3890 903,"Đại Lý Thuốc Thú Y Thức, 896 Đường Ngô Quyền, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",896 Đường Ngô Quyền,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.0667384,105.82146949999999"
289,ChIJqbahHyGIoDERThtAUJbeOIY,Công Ty TNHH Thuốc Thú Y 2-9,Chăm sóc thú ý,,"Công Ty TNHH Thuốc Thú Y 2-9, 108/46/6B Đường 30 Tháng 4, Phường An Phú, Quận Ninh Kiều, Thành phố Cần Thơ","An Lạc, Ninh Kiều","108/46/6B Đường 30 Tháng 4, Phường An Phú, Quận Ninh Kiều, Thành phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0292187,105.7793444"
301,ChIJf7lsp7qJoDERV-SNZcP69G0,Cửa Hàng Thức Ăn Gia Súc-Thuốc Thú Y,Chăm sóc thú ý,0292 3846 616,"Cửa Hàng Thức Ăn Gia Súc-Thuốc Thú Y, 75/4, Đường Nguyễn Trãi, Quận Cái Răng, TP Cần Thơ, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","75/4, Đường Nguyễn Trãi, Quận Cái Răng, TP Cần Thơ",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0016766,105.7478349"
304,ChIJcc4g75GIoDER808MIqouL84,Cửa Hàng Thuốc Thú Y Khang Mai Thủy Sản,Hiệu thuốc,,"Cửa Hàng Thuốc Thú Y Khang Mai Thủy Sản, Long Tuyền, Bình Thủy, Cần Thơ","Long Tuyền, Bình Thủy",,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0418717,105.72247259999999"
316,ChIJVRCcRP-HoDERSFRhtyo_Io8,Cửa Hàng Thuốc Thú Y - Thủy Sản Kim Bảo,Chăm sóc thú ý,,"Cửa Hàng Thuốc Thú Y - Thủy Sản Kim Bảo, 51 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",51 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0587977,105.781272"
317,ChIJ7SuOQ-6JoDER6VS892PsiN8,Tiệm thú y,Bệnh viện thú y,,"Tiệm thú y, 199 Nguyễn Thị Minh Khai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",199 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025690599999999,105.78012009999999"
318,ChIJ-1gS7MSHoDERyYJ4VWoJiHY,Cửa Hàng Thuốc Thú Y Hải Sơn,Bệnh viện thú y,0292 3883 131,"Cửa Hàng Thuốc Thú Y Hải Sơn, 40/1A, Đường Bùi Hữu Nghĩa, Quận Bình Thủy, Bình Thuỷ, Bình Thủy, Cần Thơ","Bình Thuỷ, Bình Thủy","40/1A, Đường Bùi Hữu Nghĩa, Quận Bình Thủy",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0687675,105.7516127"
319,ChIJxZIztSV9oDERRcQ4UW39vxM,Cửa Hàng Thuốc Thú Y - Thức Ăn Gia Súc Ánh Tiền,Chăm sóc thú ý,0270 2242 946,"Cửa Hàng Thuốc Thú Y - Thức Ăn Gia Súc Ánh Tiền, 193 Bình Định, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",193 Bình Định,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.0659229,105.8215948"
320,ChIJeUHfxi2IoDERSzk6pKa1ZgU,Cửa Hàng Thuốc Thú Y Phương Kiều,Chăm sóc thú ý,0292 3829 231,"Cửa Hàng Thuốc Thú Y Phương Kiều, 284 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",284 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0156496,105.77219389999999"
321,ChIJQTVsFyCIoDER1R4xQpE6MQk,Công Ty TNHH Sản Xuất Thương Mại Thuốc Thú Y 1-5,Dịch vụ cấp cứu thú y,0292 3830 385,"Công Ty TNHH Sản Xuất Thương Mại Thuốc Thú Y 1-5, 108/46/6D Đường Nguyễn Việt Hồng, Phường An Phú, Quận Ninh Kiều, Thành phố Cần Thơ","An Lạc, Ninh Kiều","108/46/6D Đường Nguyễn Việt Hồng, Phường An Phú, Quận Ninh Kiều, Thành phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0320141,105.78077359999999"
323,ChIJ_2n0i7mJoDERjuY2WbXhmzk,Của hàng thuốc thú y Song Hân,Dịch vụ cấp cứu thú y,0917 805 937,"Của hàng thuốc thú y Song Hân, 511 Trần Hưng Đạo, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",511 Trần Hưng Đạo,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9998101,105.7530345"
324,ChIJm37lbiWIoDERq3H8RMCz53A,Nhà Thuốc Thú Y,Chăm sóc thú ý,,"2QFC+7W3 Nhà Thuốc Thú Y, Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QFC+7W3, Đ. 30 Tháng 4",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0231386,105.7722902"
327,ChIJn4RXfqiJoDER61XflrEyN8I,Phòng khám thú y SONG HÂN,Bệnh viện thú y,0917 805 937,"Phòng khám thú y SONG HÂN, 511 Trần Hưng Đạo, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",511 Trần Hưng Đạo,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.999938799999999,105.7529823"
333,ChIJRUvipLVjoDERjgnA_fC3JSA,Phòng Khám Thú Y Hưng Thịnh Phát,Bác sĩ thú y,,"2Q9M+8CX Phòng Khám Thú Y Hưng Thịnh Phát, Đ. B18, KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng, Cần Thơ","KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng","2Q9M+8CX, Đ. B18",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.018367699999999,105.7835983"
345,ChIJs0Ngk2qJoDERTtyE90f2IJE,Pet Island Shop,Bác sĩ thú y,0819 996 997,"Pet Island Shop, 52/2f Đ. Trần Việt Châu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",52/2f Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0477657,105.7758425"
347,ChIJKwrj0hyIoDERhkCpXlgBi4Q,Công Ty Tnhh Xnk Dược Thú Y Ht,Hiệu thuốc thú y,0918 012 358,"Công Ty Tnhh Xnk Dược Thú Y Ht, 69 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",69 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0435074,105.77856659999999"
370,ChIJDVOoRJ-JoDERb6th6EA3AV4,Phòng Khám Thú Y Lê Bình,Bệnh viện thú y,0792 972 883,"Phòng Khám Thú Y Lê Bình, 479 Trần Hưng Đạo, Lê Bình, Cái Răng, Cần Thơ 900000","Lê Bình, Cái Răng",479 Trần Hưng Đạo,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0024018,105.7515988"
374,ChIJVWR7IbGJoDERE89IuHtD2Wg,Cửa Hàng Thuốc Thú Y,Chăm sóc thú ý,,"Cửa Hàng Thuốc Thú Y, 11 Lê Thái Tổ, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",11 Lê Thái Tổ,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0046117,105.7515638"
376,ChIJ10d7CiGJoDERr85CHOFWtsc,Công Ty Thuốc Thú y Thủy Sản TAHIVINA Việt Nam,Hiệu thuốc thú y,0858 915 506,"Công Ty Thuốc Thú y Thủy Sản TAHIVINA Việt Nam, 40/B13, KV Thạnh, Hẻm 132 Đ. 3 Tháng 2, Phường Phú Thứ, Cái Răng, Cần Thơ","Phường Phú Thứ, Cái Răng","40/B13, KV Thạnh, Hẻm 132 Đ. 3 Tháng 2",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.019215899999999,105.7597627"
378,ChIJsTOsPxSJoDERQDmJxZv3HQI,Cửa Hàng Thuốc Thú Y Tuấn Lâm,Bệnh viện thú y,0932 985 454,"XPW8+M96 Cửa Hàng Thuốc Thú Y Tuấn Lâm, Chợ, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền","XPW8+M96, Chợ",Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.996675,105.715897"
384,ChIJEZdayjKPoDERUsylka5H_Rc,Cửa Hàng Thuốc Thú Y Nguyễn Văn Nghĩa,Chăm sóc thú ý,,"Cửa Hàng Thuốc Thú Y Nguyễn Văn Nghĩa, Phong Điền, Cần Thơ",Phong Điền,,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"10.027806799999999,105.6879597"
385,ChIJ3T5-nMSOoDERleCNo2nz1hI,Trạm Thú Y Phong Điền,Bệnh viện thú y,0292 3850 526,"Trạm Thú Y Phong Điền, Ấp Thị Tứ, Đường Tỉnh Lộ 923, Thị Trấn Phong Điền, Huyện Phong Điền, Thị trấn Phong Điền, Phong Điền, Cần Thơ","Thị trấn Phong Điền, Phong Điền","Ấp Thị Tứ, Đường Tỉnh Lộ 923, Thị Trấn Phong Điền, Huyện Phong Điền",Cần Thơ,,"Phong Điền, Cần Thơ",VN,"10.0035996,105.67093059999999"
388,ChIJTxmAIDyPoDERAFILaUHnays,Cửa Hàng Thuốc Thú Y Và Thức Ăn Gia Súc - Gia Cầm Trường Giang,Chăm sóc thú ý,,"Cửa Hàng Thuốc Thú Y Và Thức Ăn Gia Súc - Gia Cầm Trường Giang, Phong Điền, Cần Thơ",Phong Điền,,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"10.0326579,105.66892569999999"
390,ChIJTWz4G9mIoDER6NVSlcSOiQ4,Cửa Hàng Thuốc Thú Y Hữu Quân,Hiệu thuốc,,"Cửa Hàng Thuốc Thú Y Hữu Quân, Long Tuyền, Bình Thủy, Cần Thơ","Long Tuyền, Bình Thủy",,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.016296599999999,105.7046814"
391,ChIJiQ9Q4iCIoDERbuJ6fiwTUBs,Công Ty Tnhh Thuốc Thú Y 2-9,Hiệu thuốc,,"Công Ty Tnhh Thuốc Thú Y 2-9, 46/6B Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",46/6B Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0190368,105.7674345"
392,ChIJ3Qky-SKIoDERc_AXcNC8k0w,Phòng Mạch Thú Y,Chăm sóc thú ý,,"Phòng Mạch Thú Y, 70A Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",70A Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030669999999999,105.77304629999999"
393,ChIJ6SpeGMGOoDEReilGa--uFW0,Cửa Hàng Thuốc Thú Y Vemedim,Chăm sóc thú ý,,"XMX9+5JC Cửa Hàng Thuốc Thú Y Vemedim, Đường số 14, Nhơn ái, Phong Điền, Cần Thơ","Nhơn ái, Phong Điền","XMX9+5JC, Đường số 14",Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.9979392,105.66902139999999"
394,ChIJ01_bU03RdDER0lEklupfLRk,THÚ Y ( Dốc gò mỹ ),Bác sĩ thú y,0908 018 897,"2J6W+QR9 THÚ Y ( Dốc gò mỹ ), QL13, Định Hoà, Thủ Dầu Một, Bình Dương","Định Hoà, Thủ Dầu Một","2J6W+QR9, QL13",Bình Dương,,"Thủ Dầu Một, Bình Dương",VN,"11.011918099999999,106.6471081"
401,ChIJiaZt48yLoDERyHVgIHs4_X4,Thuốc Thú Y Ngọc Giàu,Hiệu thuốc thú y,0912 177 951,"Thuốc Thú Y Ngọc Giàu, 457/1, LIÊN TỈNH LỘ/925 ĐT925, Châu Thành, Hậu Giang","Đông Thạnh, Châu Thành","457/1, LIÊN TỈNH LỘ/925 ĐT925",Hậu Giang,,"Châu Thành, Hậu Giang",VN,"9.957154599999999,105.762023"
406,ChIJF7DN2phjoDERux0v9doRjiI,Trung Tâm Phân Phối thuốc thú y thủy sản Bayer Thu Thủy,Hiệu thuốc thú y,,"2QCQ+RV7 Trung Tâm Phân Phối thuốc thú y thủy sản Bayer Thu Thủy, Đ. Lý Thái Tổ, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng","2QCQ+RV7, Đ. Lý Thái Tổ",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.022030599999999,105.7896811"
