,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
88,ChIJZUvmIIGJoDERRBIbzOyS3SI,Thời trang Moredoan.com (Biti's - Lendo Nguyễn Tri Phương),Cửa hàng giày dép,0907 544 787,"Thời trang Moredoan.com (Biti's - Lendo Nguyễn Tri Phương), 171 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",171 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
100,ChIJB2VO90yIoDER1i6Vsk1IYoY,Thời trang trẻ em SUKA,Trung tâm mua sắm,0937 160 616,"Thời trang trẻ em SUKA, Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
106,ChIJAec0vS7vrWkR6oNHufMm4JQ,Thời Trang GenZ,Cửa hàng quần áo,0334 620 757,,,,,,,
107,ChIJ4wdwMuyJoDERmvBO_WwIMW4,Thời trang IVY moda,Cửa hàng quần áo,0292 3831 818,"Thời trang IVY moda, 54C1 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",54C1 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
117,ChIJy8cPel2JoDERJXtOnpzbJNc,Thời Trang Trẻ Em Ba-Ni Kids,Cửa hàng quần áo trẻ em,0903 684 662,"Thời Trang Trẻ Em Ba-Ni Kids, 27 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",27 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
121,ChIJlSGHajaIoDER2UFDlrDWd6M,Thời trang T&B,Cửa hàng quần áo,0947 717 997,"Thời trang T&B, 58 Đường số 3, KDC Metro, Ninh Kiều, Cần Thơ","KDC Metro, Ninh Kiều",58 Đường số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
123,ChIJyVHOoiGIoDER8RtzQ1tc4OQ,T-Lee Fashion,Cửa hàng quần áo,0939 702 015,"T-Lee Fashion, 93 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",93 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
137,ChIJ3fxWuyGIoDERFWjNwYKZp_A,Shop Thời Trang Bí Đỏ,Cửa hàng quần áo,0944 949 894,"Shop Thời Trang Bí Đỏ, 108 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",108 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
150,ChIJPRiClhKIoDER3NUvWvyJ4Lk,Yugo Fashion,Cửa hàng,,"2QV6+C42 Yugo Fashion, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QV6+C42,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
151,ChIJjVMhY82JoDERpK9E-Q6wwkk,Shop thời trang 1992,Cửa hàng quần áo,,"Shop thời trang 1992, 108 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",108 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
165,ChIJkcdCtcSJoDERsIhtA-jmf_Q,Thời Trang Quảng Châu,Cửa hàng quần áo,,"Thời Trang Quảng Châu, 59 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",59 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
166,ChIJi7jMvCGIoDERfvtfpDBTCYg,Shop Thời Trang Nemo,Cửa hàng quần áo,,"Shop Thời Trang Nemo, 95 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",95 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
170,ChIJFxk7q8yJoDERdv1Q5SH9jlM,Đồng Hồ Thời Trang Cần Thơ,Cửa hàng đồng hồ,0974 833 858,"2Q67+MV7 Đồng Hồ Thời Trang Cần Thơ, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q67+MV7, Đ. Trần Hoàng Na",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
171,ChIJVzDGWRiIoDER7UP3ZMeV4mk,Shop Thời Trang Y Vân,Cửa hàng quần áo,0988 667 997,"Shop Thời Trang Y Vân, c2 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",c2 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
181,ChIJKayHXiCIoDERCB6fYIXIi_g,Cửa Hàng Thời Trang Việt Tiến,Cửa hàng quần áo,0292 3712 639,"Cửa Hàng Thời Trang Việt Tiến, 66, 30/4, Quận Ninh Kiều, Tp Cần Thơ, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều","66, 30/4, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
182,ChIJ_8pM4hCIoDERkRcc1MSacng,Shop Thơi Trang Nam Vương,Cửa hàng quần áo,0963 375 292,"Shop Thơi Trang Nam Vương, 31 Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",31 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
183,ChIJC1x00R-IoDERDrZSNkw_q-8,Shop quần áo thời trang VNXK tại Cần Thơ - Liloshop.net,Cửa hàng quần áo,0766 958 928,"Shop quần áo thời trang VNXK tại Cần Thơ - Liloshop.net, 53 Nguyễn Thị Minh Khai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",53 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
186,ChIJsVeuPD2JoDERzseO5HcGn6Y,Shop thời trang nữ Lê Trân,Cửa hàng quần áo nữ,0903 178 219,"Shop thời trang nữ Lê Trân, 145/4 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",145/4 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
209,ChIJP7DWsYeJoDER8Olf-2W2E60,THỜI TRANG SIÊU RẺ ( HỒNG UYÊN SHOP),Cửa hàng quần áo,0907 638 525,"THỜI TRANG SIÊU RẺ ( HỒNG UYÊN SHOP), Cạnh bên bệnh viện trung ương , tại bãi xe 39, p, Ninh Kiều, Cần Thơ","p, Ninh Kiều","Cạnh bên bệnh viện trung ương , tại bãi xe 39",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
213,ChIJcYqkYzqIoDERt5wqXWMgzdU,Song Nhac Fashion Shop,Cửa hàng quần áo nữ,,"Song Nhac Fashion Shop, 163/4, Area No 1, 3/2 Street, Cai Rang District, Can Tho City, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","163/4, Area No 1, 3/2 Street, Cai Rang District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
222,ChIJYYIw-beJoDER0XZEMYYUDiw,Thời trang nữ - Julie Shop House,Cửa hàng quần áo,,"2QGH+R4Q Thời trang nữ - Julie Shop House, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",2QGH+R4Q,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
223,ChIJBS0XYCGIoDERpAjV8yqjgYY,Thời Trang Vietinmex,Cửa hàng quần áo,0985 919 376,"Thời Trang Vietinmex, 35 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",35 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
224,ChIJ5w1LWSGIoDERmxmkpVtXyqk,Cửa Hàng Thời Trang Vitino,Cửa hàng phụ kiện thời trang,0985 919 376,"Cửa Hàng Thời Trang Vitino, 58A Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",58A Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
237,ChIJq5TrW0-JoDEReTOpiIK6ecY,Beauty Clothing,Cửa hàng phụ kiện thời trang,0949 264 027,"Beauty Clothing, 157/7 hẻm 2, Đ. Nguyễn Việt Hồng, P, Ninh Kiều, Cần Thơ 74000","P, Ninh Kiều","157/7 hẻm 2, Đ. Nguyễn Việt Hồng",Cần Thơ,74000.0,"Ninh Kiều, Cần Thơ",VN
238,ChIJ71AkyeWJoDERrQHVXiAz40w,Letis store - Phụ Kiện Thời Trang,Cửa hàng phụ kiện thời trang,0965 785 251,"Letis store - Phụ Kiện Thời Trang, 388i47, Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","388i47, Nguyễn Văn Cừ Nối Dài",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
242,ChIJ82pgaTqIoDERyufnCBtAIuM,Shop Thời Trang Hàng Hiệu,Cửa hàng phụ kiện thời trang,0907 110 880,"Shop Thời Trang Hàng Hiệu, 54A, Đường 3/2, Phường Xuân Khánh, Quận Ninh Kiều, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","54A, Đường 3/2, Phường Xuân Khánh, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
255,ChIJeakIUEyIoDER_kQHqRIuFEI,Cửa Hàng Thời Trang Quần Áo Thể Thao Gi,Cửa hàng phụ kiện thời trang,,"Cửa Hàng Thời Trang Quần Áo Thể Thao Gi, 172D Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",172D Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
265,ChIJMcsDglKJoDERwVJAiVIj1a4,Shop Thời Trang Phượng Nguyên,Cửa hàng quần áo nữ,,"Shop Thời Trang Phượng Nguyên, 117 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",117 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
267,ChIJ1XQ4rSaIoDERkm4sj-pIwNU,Shop Thời Trang Thi Thuận ( chuyên quần áo big size),Cửa hàng quần áo,0292 3832 829,"Shop Thời Trang Thi Thuận ( chuyên quần áo big size), 2 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",2 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
270,ChIJ2e9VfSGIoDER3HfQqBIDSwQ,Shop Thời Trang For Men 2,Cửa hàng quần áo,0782 908 908,"Shop Thời Trang For Men 2, 102 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",102 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
271,ChIJtdvCIiSIoDERjNfAzJXkUeI,Trung Tâm Thời Trang Việt Tiến,Cửa hàng quần áo,0292 3751 570,"Trung Tâm Thời Trang Việt Tiến, 1 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",1 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
273,ChIJzU8uKZ9ioDERBQbQcgyq7Qk,Cửa Hàng Thời Trang Trẻ Em Cỏ Ba Lá,Cửa hàng quần áo,0989 223 432,"Cửa Hàng Thời Trang Trẻ Em Cỏ Ba Lá, 12, Đường Ngô Đức Kế, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","12, Đường Ngô Đức Kế",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
278,ChIJbRjVmyGIoDERhFosl-CNdQY,Tran Thi Thuy Anh Fashion Shop,Cửa hàng quần áo nữ,0858 568 274,"Tran Thi Thuy Anh Fashion Shop, 108/95/10B, Nguyen Viet Hong Street, An Phu Ward, Ninh Kieu District, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều","108/95/10B, Nguyen Viet Hong Street, An Phu Ward, Ninh Kieu District",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
279,ChIJB4fAC4VjoDERR5LiVYKPgzA,Cửa hàng thời trang FREELANCER,Cửa hàng quần áo,0292 3864 009,"Cửa hàng thời trang FREELANCER, 16 Nguyễn Trãi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",16 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
280,ChIJVbHMtiGIoDERVvg_vlWm0qc,Shop Thời Trang Tee's,Cửa hàng quần áo,,"Shop Thời Trang Tee's, 69 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",69 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
281,ChIJS4fVIjCIoDERKXg1seoB9Vs,Shop Thời Trang Dễ Thương,Cửa hàng quần áo,0292 2486 339,"Shop Thời Trang Dễ Thương, 290 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",290 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
282,ChIJpzErbjqIoDERLTVLnYkR26U,Shop Thời Trang Jean's 2,Cửa hàng quần áo,,"Shop Thời Trang Jean's 2, 180 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",180 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
283,ChIJlZ9vdGyIoDER8gaY17C-0u8,Luxury Fashion And Spa,Cửa hàng quần áo,,"Luxury Fashion And Spa, 74 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",74 Đ. Tô Hiến Thành,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
284,ChIJ31EnL6BioDERdKSFkMrsfYI,Cửa Hàng Thời Trang Thoa,Cửa hàng quần áo,0292 2470 592,"Cửa Hàng Thời Trang Thoa, 76 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",76 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
285,ChIJX4DEMqBioDERj3CpaSy4A_Q,Shop Thời Trang Thảo Ngân,Cửa hàng quần áo,0919 234 499,"Shop Thời Trang Thảo Ngân, 17 Đ. Đồng Khởi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",17 Đ. Đồng Khởi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
286,ChIJbWrrUaFioDERQI8n3sTqMVE,Shop Thời Trang Tuxedo,Cửa hàng quần áo,,"Shop Thời Trang Tuxedo, 8 Đ. Nguyễn Đình Chiểu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",8 Đ. Nguyễn Đình Chiểu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
308,ChIJD18dtSGIoDER5EQYOIT1YAo,ĐĂNG STORE - Thương hiệu thời trang nam VNXK đẹp rẻ chất lượng,Cửa hàng phụ kiện thời trang,0967 132 132,"ĐĂNG STORE - Thương hiệu thời trang nam VNXK đẹp rẻ chất lượng, 86 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",86 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
315,ChIJaVzUZFyJoDERlYR_mxS_mLA,1993 Shop,Cửa hàng quần áo nữ,0962 782 655,"1993 Shop, Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
316,ChIJBSBJMxKIoDERrqGSYiesnrI,Shop Tipu Fashion,Cửa hàng quần áo,0982 040 040,"Shop Tipu Fashion, 134 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",134 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
317,ChIJ-XkfbmaJoDERmnN40At0UWQ,Larva_2hand Đồ si,Cửa hàng quần áo,0383 653 836,"Larva_2hand Đồ si, 9 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",9 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
319,ChIJwxOX2x-IoDERw2yFguS9-rs,Pham Thuy Linh Fashion Shop,Cửa hàng quần áo nữ,0941 068 410,"Pham Thuy Linh Fashion Shop, 88 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",88 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
326,ChIJ_6Wh_B2JoDERzVYx1RcgL5U,Shop Thời Trang Thanh Lê,Cửa hàng quần áo,0907 617 948,"Shop Thời Trang Thanh Lê, 259 Đ. Đồng Văn Cống, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",259 Đ. Đồng Văn Cống,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
347,ChIJ_3HseyWJoDERULrN56KaE7E,SHOP THỜI TRANG BÉ YÊU TK,Cửa hàng quần áo,,"2P8W+2G8 SHOP THỜI TRANG BÉ YÊU TK, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",2P8W+2G8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
354,ChIJlUxZS1iJoDERaYUBJPve5eA,Thời trang Genz Shop,Nhà thiết kế thời trang,0901 021 502,"Thời trang Genz Shop, Chu Văn An Street Quận Ninh Kiều Can Tho City, 94000","Phường An Khánh, Ninh Kiều",Chu Văn An Street Quận Ninh Kiều Can Tho City,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
389,ChIJSXAegjaIoDERpxbLAVn0A1A,Cửa Hàng Thời Trang Trẻ Em Bánh Bao Kids,Cửa hàng quần áo trẻ em,0907 657 153,"2Q86+XQR Cửa Hàng Thời Trang Trẻ Em Bánh Bao Kids, Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q86+XQR, Hẻm 132 Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
