,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
56,ChIJxXIAnp5ioDERdbQG9Gb37uU,Phương Nam Restaurant,Nhà hàng Việt Nam,,"Phương Nam Restaurant, 48 Đường Hai Bà Trưng, khu vực 1, Ninh Kiều, Cần Thơ","khu vực 1, Ninh Kiều",48 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0305684,105.78788589999999"
69,ChIJbcq5DKBioDERJWzzl9w48oQ,Quán Cơm Chay Sen Vàng 2,Nhà hàng món chay,0816 734 039,"Quán Cơm Chay Sen Vàng 2, 41 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",41 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033737499999999,105.78259639999999"
70,ChIJQ6eaLWtjoDERZAftoboOUkU,The Lighthouse,Nhà hàng,0292 3819 994,"The Lighthouse, 120 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",120 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0319804,105.7879246"
71,ChIJ72s1_bFjoDERUgSKI9kxCYE,VADO Canteen - Nhà Hàng Nhỏ Vui Vẻ,Nhà hàng món lẩu,0799 637 739,"VADO Canteen - Nhà Hàng Nhỏ Vui Vẻ, 42 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",42 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0338877,105.78282279999999"
73,ChIJzXxToKFioDERXIol1laZuyA,Ninh Kieu 2 Restaurant And Conference,Nhà hàng,0868 942 316,"Ninh Kieu 2 Restaurant And Conference, 03 Hoa Binh Avenue, Ninh Kieu District, Can Tho City, Viet Nam, 03 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","03 Hoa Binh Avenue, Ninh Kieu District, Can Tho City, Viet Nam, 03 Đại lộ Hoà Bình",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0349263,105.786355"
77,ChIJ_XeA87JjoDERMAU78bxtCw4,SPICY BOX CAN THO,Nhà hàng Hàn Quốc,0397 991 369,"SPICY BOX CAN THO, Lầu 2 TTTM Sense City, 1 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ 90000","Tân An, Ninh Kiều","Lầu 2 TTTM Sense City, 1 Đại lộ Hoà Bình",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0343852,105.7858461"
78,ChIJ_RFG7tRjoDERxLNP_-JO_Vc,Lẩu mắm miền tây,Nhà hàng,0769 991 919,"Lẩu mắm miền tây, 36 Đ. Trần Đại Nghĩa, p, Ninh Kiều, Cần Thơ 94000","p, Ninh Kiều",36 Đ. Trần Đại Nghĩa,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0444906,105.7861341"
79,ChIJcecccTWIoDERto_e6KQjScc,Sậy Steak House & Wine Bar,Nhà hàng,0932 876 839,"Sậy Steak House & Wine Bar, 71/6 Hẻm 71, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",71/6 Hẻm 71,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0141935,105.7594731"
80,ChIJlx3WkP2JoDER2YBYzfMPCxo,MONACO coffee & restaurant,Nhà hàng,0847 427 056,"MONACO coffee & restaurant, 33 Đ. Nguyễn Bình, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",33 Đ. Nguyễn Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.046618299999999,105.7857903"
82,ChIJT3unGKJioDERNPVWcHyBYd4,L'Escale Sky Garden & Lounge,Nhà hàng,0903 936 301,"L'Escale Sky Garden & Lounge, 1 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",1 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033567099999999,105.78817529999999"
83,ChIJ11cghcGJoDERYJDlxM5-UME,Lẩu Chay Organic,Nhà hàng,0905 959 675,"Lẩu Chay Organic, Hẻm liên tổ 4-5, Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","Hẻm liên tổ 4-5, Đ. Nguyễn Văn Linh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.024582299999999,105.7589694"
84,ChIJ_QO54SWJoDERe3LmeDFCib0,Cơm Nhà Cáo,Nhà hàng gia đình,0826 552 929,"Cơm Nhà Cáo, 135C Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",135C Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0473655,105.7618394"
86,ChIJz64N11GJoDERY8Dvx54ZOf0,Nhà hàng Thỏ Tuyết,Nhà hàng Nhật Bản,0373 999 677,"Nhà hàng Thỏ Tuyết, 112/7 Nguyễn Văn Trỗi, An Nghiệp, Ninh Kiều, Cần Thơ 900000","An Nghiệp, Ninh Kiều",112/7 Nguyễn Văn Trỗi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0375028,105.77207"
91,ChIJ98cUeKyJoDERN83-GMegxl0,Bếp Chay Mái Hiên,Nhà hàng cho người ăn chay,0969 339 070,"Bếp Chay Mái Hiên, 8 Đinh Tiên Hoàng/hẻm 8 Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ 94000","An Hội, Ninh Kiều",8 Đinh Tiên Hoàng/hẻm 8 Đ. Đinh Tiên Hoàng,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.040823699999999,105.7796529"
92,ChIJKYJQc7BioDERQ9S0G52SCPw,Nhà hàng Hoàng Tử,Nhà hàng,,"2QVW+74G Nhà hàng Hoàng Tử, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",2QVW+74G,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0431802,105.7953197"
93,ChIJHyf3JWeJoDERcPjlMmgh6W8,Cơm Niêu Ngũ Vị,Nhà hàng gia đình,0939 051 113,"Cơm Niêu Ngũ Vị, 102/10 Đ. Trần Hoàng Na, mới, Ninh Kiều, Cần Thơ 900000","mới, Ninh Kiều",102/10 Đ. Trần Hoàng Na,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0174063,105.7591233"
94,ChIJ0XHQ4ahioDERTwUhJjbfX7I,SUSHI TOKYO CẦN THƠ,Nhà hàng sushi,0938 988 477,"SUSHI TOKYO CẦN THƠ, 125 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",125 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0459851,105.786234"
98,ChIJcTxa8A9joDERk_PI1odaM_4,Beer & Wine Restaurant,Nhà hàng Pháp,0939 678 222,"Beer & Wine Restaurant, 55a Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",55a Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.032005,105.7842974"
99,ChIJwzu_XeiJoDER378CBveefiA,NHÀ HÀNG HẢI SẢN - GÀ TRE NỒI ĐẤT,Nhà hàng gia đình,0292 6299 997,"NHÀ HÀNG HẢI SẢN - GÀ TRE NỒI ĐẤT, 127 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",127 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0456193,105.7615964"
101,ChIJvYRWKUhjoDERUEhEDnlONN8,Ja mi dang Quán Ăn Hàn Quốc,Nhà hàng,,"Ja mi dang Quán Ăn Hàn Quốc, TP, Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều","TP, Sông Hậu",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0450799,105.79280759999999"
102,ChIJR5BFUVyJoDERg8f9tonAL0M,Nướng- Lẩu Tomyum (Macsu Tea),Quán ăn nhỏ,0968 835 657,"Nướng- Lẩu Tomyum (Macsu Tea), hẻm liên tô 12_20 NVC, Hẻm 160, tổ 13, Ninh Kiều, Cần Thơ","tổ 13, Ninh Kiều","hẻm liên tô 12_20 NVC, Hẻm 160",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0421503,105.763459"
103,ChIJqw_CN2qJoDERFH6fP4quwjQ,Quán nướng NHÀ TOLE,Quán ăn nhỏ,0913 683 937,"Quán nướng NHÀ TOLE, Hẻm 51 Hẻm 132 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều",Hẻm 51 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0345585,105.764853"
104,ChIJh_RNEaBioDERfz1evpsMsgU,Cơm Chay Tràng Phan,Nhà hàng ăn chay,0938 549 649,"Cơm Chay Tràng Phan, noi dai ) P, 127 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","noi dai ) P, 127 Đ. Mậu Thân",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.045307099999999,105.76351969999999"
106,ChIJ349GTHqHoDERmtaskwsmSqg,Nhà Hàng Hoa Sen,Nhà hàng,0292 3939 955,"3Q8G+GVR Nhà Hàng Hoa Sen, Cồn Khương, Ninh Kiều, Cần Thơ","Cồn Khương, Ninh Kiều",3Q8G+GVR,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.066369199999999,105.7771307"
118,ChIJv9Pm37mJoDERNlk5qwPhSN0,Nhà hàng Hầm Rượu Cáo Nho,Nhà hàng gia đình,0763 883 839,"Nhà hàng Hầm Rượu Cáo Nho, 80 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",80 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0459237,105.76219139999999"
131,ChIJLzKm3pmHoDERiMjO62ntnGY,Dịch vụ nấu ăn Hạnh Dung (Tám Be),Nhà hàng,0939 683 308,"Dịch vụ nấu ăn Hạnh Dung (Tám Be), Đ. Số 13, Cồn Khương, Ninh Kiều, Cần Thơ","Cồn Khương, Ninh Kiều",Đ. Số 13,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0585711,105.7759698"
132,ChIJ3XTDoF2JoDERfe7C63pgA_8,Ẩm Thực Chay Quý Liên,Nhà hàng món chay,0292 3737 868,"Ẩm Thực Chay Quý Liên, Số 4 Đ. A3, KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng, Cần Thơ 940000","KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng",Số 4 Đ. A3,Cần Thơ,940000.0,"Cái Răng, Cần Thơ",VN,"10.0198778,105.7557848"
133,ChIJB8XoE6Z9oDERdn3UEgcIqGQ,Quán Ẩm Thực Bốn Mùa,Nhà hàng gia đình,0924 993 686,"Quán Ẩm Thực Bốn Mùa, 77 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",77 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0570373,105.779479"
146,ChIJ4Zq8ofGHoDER8T61aC37Nm4,King House Seafood,Nhà hàng hải sản,0922 081 777,"Cần Thơ, Ninh Kiều, Cái Khế, Đ. Nguyễn Văn Cừ, King House Seafood","Cái Khế, Ninh Kiều",42 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.057642,105.7793749"
158,ChIJS5eJ8CCIoDER9Fc3BPLAT3c,Nhà Hàng Bách Giai _ Vinpearl Cần Thơ,Nhà hàng,1900 232389,"Nhà Hàng Bách Giai _ Vinpearl Cần Thơ, 209 Đ. 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",209 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0294922,105.7800594"
159,ChIJpRF4yUyJoDER6o-DTsT8OaM,Tiệm Ăn Nhã Đình,Nhà hàng gia đình,0939 888 249,"Tiệm Ăn Nhã Đình, khu cán bộ giảng viên, 21 Đ. Số 4, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","khu cán bộ giảng viên, 21 Đ. Số 4",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025886999999999,105.75993899999999"
187,ChIJc9gkzjhjoDERsiJqF2Wq7U0,Nhà hàng Hương Vị Nam Bộ,Nhà hàng,0343 727 680,"Nhà hàng Hương Vị Nam Bộ, 2 Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",2 Sông Hậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0429655,105.795687"
201,ChIJsbgdBFqJoDERdPN-C5mBvko,Quán Ăn Gia Đình 86,Nhà hàng gia đình,0337 015 386,"Cần Thơ, Ninh Kiều, Xuân Khánh, Đ. Mạc Thiên Tích, Quán Ăn Gia Đình 86","Xuân Khánh, Ninh Kiều",86 Đ. Mạc Thiên Tích,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.027948799999999,105.7728621"
202,ChIJy-cb7qmJoDERu5nXKt6XRDU,Làng Thỏ Quán,Nhà hàng quán rượu dành cho người sành ăn,0901 292 823,"Làng Thỏ Quán, 678 Đường F1, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",678 Đường F1,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0517778,105.7508333"
203,ChIJyTkeWT2JoDER5nIh9YpJG9o,SAWADI BUFFET THÁI - HẢI SẢN ĂN THẢ GA KHÔNG LO VỀ GIÁ VÀ CHẤT LƯỢNG,Nhà hàng Thái Lan,0824 124 430,"Cần Thơ, Ninh Kiều, Hưng Lợi, Hẻm 107 Đ. 3 Tháng 2, SAWADI BUFFET THÁI - HẢI SẢN ĂN THẢ GA KHÔNG LO VỀ GIÁ VÀ CHẤT LƯỢNG","Hưng Lợi, Ninh Kiều","2Q86+MJG, Hẻm 107 Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.016678899999999,105.76156329999999"
208,ChIJRUtGQfxjoDERIeskjMd9Sp8,TIFF’s House,Nhà hàng,0901 005 535,"TIFF’s House, 119 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",119 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0457086,105.7857157"
215,ChIJpwhI2FSJoDERJUGk_u5pu5Q,Quán Ẩm Thực 65 Cần Thơ,Nhà hàng cơm,0962 357 118,"Quán Ẩm Thực 65 Cần Thơ, 166 Đ. Phạm Hùng, Lê Bình, Cái Răng, Cần Thơ 94906","Lê Bình, Cái Răng",166 Đ. Phạm Hùng,Cần Thơ,94906.0,"Cái Răng, Cần Thơ",VN,"9.9956836,105.7492553"
229,ChIJD4Fg0KyHoDERB_a2HMCH1L4,Chuỗi Buffet Lẩu và Nướng Cô 3 Còi_ Cần Thơ,Nhà hàng,0903 922 311,"Chuỗi Buffet Lẩu và Nướng Cô 3 Còi_ Cần Thơ, 44-46 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",44-46 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0574123,105.7792223"
230,ChIJE8fV0TGIoDERWKHNyD_bYFs,Nhà hàng Sáu Đời 5,Nhà hàng,0292 2224 868,"Nhà hàng Sáu Đời 5, 1 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",1 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0194005,105.77005229999999"
232,ChIJGYzMCTSIoDERTQmHxdcmYhQ,Nhà hàng hải sản Biển Đông 2,Nhà hàng hải sản,0939 904 333,"Nhà hàng hải sản Biển Đông 2, 168 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",168 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.016451499999999,105.76438069999999"
233,ChIJ8TI0Yp9ioDERveFaxexPYSk,Quán Cơm 16,Nhà hàng Việt Nam,0292 3827 326,"Quán Cơm 16, 52 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",52 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0326776,105.78601069999999"
235,ChIJw2tevDeIoDER_gErIfxfK7s,Quán Hủ Tiếu Mực Phúc - Bún Thái,Nhà hàng,0939 340 688,"Quán Hủ Tiếu Mực Phúc - Bún Thái, Ngô Sĩ Liên, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",Ngô Sĩ Liên,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0216807,105.7607862"
236,ChIJYamsKx2IoDERY8MvE7qDH0U,Quán Cơm Chay Cường,Nhà hàng cho người ăn chay,0292 2246 313,"Quán Cơm Chay Cường, 9 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",9 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0332713,105.78339319999999"
237,ChIJQ-PizB-IoDERToZqOtoQe1I,Quán Ăn Chay Bách Thảo,Nhà hàng món chay,0918 174 071,"Quán Ăn Chay Bách Thảo, 86a Đ. Đề Thám, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",86a Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0347209,105.78176769999999"
238,ChIJRbMUoMGJoDERG_3HKczoGi4,Nhà Hàng Alô Dzô 100,Nhà hàng,0776 202 222,"Nhà Hàng Alô Dzô 100, 55B1B, Đ. Hồ Bún Xáng, Phường An Khánh, Ninh Kiều, Cần Thơ 94117","Phường An Khánh, Ninh Kiều","55B1B, Đ. Hồ Bún Xáng",Cần Thơ,94117.0,"Ninh Kiều, Cần Thơ",VN,"10.033211,105.7636919"
240,ChIJFxTQ1qBioDERo9CC7UwqyJ4,Bún bò Huế Vĩ Dạ,Nhà hàng,0292 3822 959,"Bún bò Huế Vĩ Dạ, 23 Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",23 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0381503,105.7839071"
241,ChIJoRn4AjuIoDEReJiaMtLKBw8,Nhà Hàng Sao Mai,Nhà hàng,0292 3845 888,"Nhà Hàng Sao Mai, Số 41A Đường 3/2 Phuong Xuân Khánh, Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","Số 41A Đường 3/2 Phuong Xuân Khánh, Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025618699999999,105.7681089"
