,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
125,ChIJc4CVxuqJoDERT_3Q9pYhptU,Nhà Sách Y Khoa Cần Thơ,Nhà cung cấp thiết bị y tế,0968 994 398,"Nhà Sách Y Khoa Cần Thơ, 22 Đường B5, Khu dân cư 91B, Ninh Kiều, Cần Thơ 90000","Khu dân cư 91B, Ninh Kiều",22 Đường B5,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0232882,105.7572472"
126,ChIJp_IBAiaJoDERydMGry-hxzY,Tiệm Sách & Những Câu Chuyện,Hiệu sách,0345 645 051,"Tiệm Sách & Những Câu Chuyện, 11B Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",11B Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0407938,105.7503601"
127,ChIJ_4zKuSSIoDEReH8oeCpDfnk,Nhà Sách Sự Thật,Cửa hàng văn phòng phẩm,0292 3839 839,"Nhà Sách Sự Thật, 316 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",316 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026548,105.771149"
138,ChIJ8fYkHpGJoDERVvhHLTC1aKY,Nhà Sách Gia Linh,Hiệu sách,0939 292 698,"Nhà Sách Gia Linh, 115 Đường Trần Văn Long, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",115 Đường Trần Văn Long,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.042575099999999,105.7564689"
158,ChIJjU0D29yJoDER1BUk4iG65Pc,NHÀ SÁCH NK,Cửa hàng văn phòng phẩm,0896 674 855,"NHÀ SÁCH NK, 212 Đ. Đồng Văn Cống, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",212 Đ. Đồng Văn Cống,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.053803499999999,105.7588315"
173,ChIJr9LoJDuIoDERp4wPX7UDz9s,Nhà Sách Nguyễn Văn Cừ,Hiệu sách,0292 3836 455,"Nhà Sách Nguyễn Văn Cừ, 162B Đường 3-2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",162B Đường 3-2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025419999999999,105.7685911"
185,ChIJu_xDXyKIoDERndtMFbE96qs,Nhà sách Cần Thơ,Cửa hàng văn phòng phẩm,0292 3833 578,"Nhà sách Cần Thơ, 39 Đ. 3 Tháng 2, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",39 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.031470299999999,105.77320739999999"
200,ChIJzUtJZaFioDERAGyYD_3JNao,Tay Do Bookstore,Cửa hàng,0292 3820 616,"Tay Do Bookstore, 29 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",29 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0332929,105.78704979999999"
215,ChIJ4UgtRCOIoDERjNyYzxtRxkA,Nhà Sách Khoa Thi,Hiệu sách,0292 3663 333,"Nhà Sách Khoa Thi, 122 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",122 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0288825,105.77145399999999"
230,ChIJ8wEHZiKIoDER13YiyFA9pD4,Nhà Sách Kim Hường,Hiệu sách,0292 2210 250,"Nhà Sách Kim Hường, 26 Đ. 3 Tháng 2, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",26 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0319193,105.7740877"
231,ChIJJUeWqCaIoDER8OtZlcRmGAw,Kim Huong Bookstore,Hiệu sách,0292 2210 250,"Kim Huong Bookstore, 26, Street 3/2, Xuan Khanh Ward, Ninh Kieu District, Can Tho City, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","26, Street 3/2, Xuan Khanh Ward, Ninh Kieu District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0268465,105.7764668"
232,ChIJw2XRpeSJoDER1zoALcy1dZM,Nhà sách Công Giáo Thiên Ân,Hiệu sách,0939 190 885,"Nhà sách Công Giáo Thiên Ân, 218/17A Đ. Trần Hưng Đạo, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",218/17A Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034502699999999,105.7743524"
273,ChIJx59NL1WJoDERwqa0wWTzp6I,Nhà Sách Hồng Ân,Hiệu sách,0773 521 012,"Nhà Sách Hồng Ân, 46 Nguyễn Văn Cừ Nối Dài, Khu Vực 4, Ninh Kiều, Cần Thơ 900000","Khu Vực 4, Ninh Kiều",46 Nguyễn Văn Cừ Nối Dài,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0266061,105.7476148"
282,ChIJ8a2La6BioDER7q9KLIKdZvg,Nhà Sách Ánh NGUYỆT,Hiệu sách,0292 3815 136,"Nhà Sách Ánh NGUYỆT, 71/16 Đ. Nguyễn Khuyến, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",71/16 Đ. Nguyễn Khuyến,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0341569,105.78318069999999"
283,ChIJufioLxGHoDER8xverlaLe3o,HIỆU SÁCH ABC,Hiệu sách,0383 434 430,"HIỆU SÁCH ABC, 405 Đ. Bùi Hữu Nghĩa, P, Bình Thủy, Cần Thơ 900000","P, Bình Thủy",405 Đ. Bùi Hữu Nghĩa,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.063824499999999,105.7443704"
304,ChIJWxYIE4CJoDER0E3TDxMAqW0,NHÀ SÁCH 81,Hiệu sách,,"NHÀ SÁCH 81, 256/16 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",256/16 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.048184899999999,105.7659046"
305,ChIJPVJvWCKIoDER44ohYUXkWv0,Nhà Sách Toàn,Hiệu sách,0292 3731 318,"Nhà Sách Toàn, 64 Đ. 3 Tháng 2, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",64 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0305772,105.7734359"
306,ChIJi7iN7l-JoDERDONuMXBLVts,NHÀ SÁCH MINH TUỆ,Hiệu sách,0989 236 883,"NHÀ SÁCH MINH TUỆ, C6 KDC Hàng Bàng, Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","C6 KDC Hàng Bàng, Đ. Nguyễn Văn Linh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334526,105.746871"
307,ChIJ36-4ELGJoDERLnWB2e0N1Xs,Nhà Sách Tín,Hiệu sách,0772 112 430,"Nhà Sách Tín, 64/5 Trần Hưng Đạo, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",64/5 Trần Hưng Đạo,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.005113099999999,105.7507292"
308,ChIJ6ZLq511ioDERlujgNZSnWi8,Nhà Sách Tiến Thành,Hiệu sách,,"2R34+GQ7 Nhà Sách Tiến Thành, Đường số 55, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng","2R34+GQ7, Đường số 55",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0037776,105.80692719999999"
377,ChIJVUiIq5-JoDERYR9Mb5Dc53s,Nhà Sách Minh Thư,Hiệu sách,0989 577 062,"2QP3+QVR Nhà Sách Minh Thư, Đường số 21, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2QP3+QVR, Đường số 21",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.036982,105.75464099999999"
378,ChIJdzsk7ImJoDERmleClA_GijY,Sách Cũ Văn Chuộn,Hiệu sách,,"Sách Cũ Văn Chuộn, đường, Bờ Hồ Búng Sáng/7/1 Khu Vực 3, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","đường, Bờ Hồ Búng Sáng/7/1 Khu Vực 3",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026209699999999,105.76526589999999"
381,ChIJe5izLRydCjEREL2K4l-tqFU,Nhà Sách 111,Hiệu sách,,"7X5X+3X7 Nhà Sách 111, ĐT902, Thanh Đức, Long Hồ, Vĩnh Long","Thanh Đức, Long Hồ","7X5X+3X7, ĐT902",Vĩnh Long,,"Long Hồ, Vĩnh Long",VN,"10.2576602,105.9999282"
392,ChIJq8xxz0mIoDER9ZqY3WA5Uls,Nhà Sách Giáo Dục Cửu Long 1,Hiệu sách,,"Nhà Sách Giáo Dục Cửu Long 1, 162D Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",162D Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0195771,105.757616"
396,ChIJpdmC8xOJoDERj0yt7Mdv3BY,Nhà Sách Mỹ Khánh,Cửa hàng đồ mới lạ,0292 3942 588,"Nhà Sách Mỹ Khánh, 268A Ấp Mỹ Phước, Huyện Phong Điền, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền","268A Ấp Mỹ Phước, Huyện Phong Điền",Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.9965906,105.71800879999999"
399,ChIJlT1hp-iEoDERXVCm3jmTnP8,Nhà Sách Tiến Khoa,Hiệu sách,0292 3861 085,"Nhà Sách Tiến Khoa, 87 Đường Trần Hưng Đạo, Châu Văn Liêm, Ô Môn, Cần Thơ","Châu Văn Liêm, Ô Môn",87 Đường Trần Hưng Đạo,Cần Thơ,,"Ô Môn, Cần Thơ",VN,"10.116475099999999,105.6226784"
415,ChIJJUmf3iCIoDER0oYR2jZqb2U,Công Ty Cổ Phần Phát Hành Sách Thành Phố Hồ Chí Minh - Nhà Sách Fahasa Cần Thơ,Cửa hàng thiết bị điện,0292 3854 037,"Công Ty Cổ Phần Phát Hành Sách Thành Phố Hồ Chí Minh - Nhà Sách Fahasa Cần Thơ, 103-103C, Đường 30/4, Phường Xuân Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều","103-103C, Đường 30/4, Phường Xuân Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.028429599999999,105.7794917"
419,ChIJI6f1_6dioDERVwWzaA8O6yY,Đại Lý Sách Báo Thanh Niên,Hiệu sách,0292 3824 139,"Đại Lý Sách Báo Thanh Niên, 10 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",10 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043393499999999,105.7822803"
420,ChIJg6QyupCJoDERstDEmapV9jk,Sách Cũ Cần Thơ - Sách Cũ Văn Chuộn,Hiệu sách,0775 853 897,"Sách Cũ Cần Thơ - Sách Cũ Văn Chuộn, 47 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",47 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.042493499999999,105.7658696"
421,ChIJI9WdGbtjoDERuY5e6y7NJGM,Nhà Sách 52 Ngô Quyền,Hiệu sách,0292 3823 692,"Nhà Sách 52 Ngô Quyền, 52 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",52 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0352853,105.7850562"
422,ChIJo3c94aFioDERlI0rDfYBDGw,Nhà Sách Cửu Long,Hiệu sách,0292 3825 078,"Nhà Sách Cửu Long, 51 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",51 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.032817,105.78692699999999"
423,ChIJT42S6aCJoDERR7CPiqEfm1o,Tiện sách,Hiệu sách,,"Tiện sách, 333d/2 hẻm tổ 2, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",333d/2 hẻm tổ 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.038743199999999,105.75836679999999"
424,ChIJ9eE97BCIoDERiQ42DpbDmzs,Nhà Sách Trung Tâm @ Cửa Hàng Tặng Phẩm,Cửa hàng văn phòng phẩm,7103831381,"Nhà Sách Trung Tâm @ Cửa Hàng Tặng Phẩm, 108B Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",108B Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0404719,105.7685631"
425,ChIJG-LRtr5joDEReH4B8rkxAIo,Nhà sách Tây Đô Cần Thơ,Hiệu sách,,"2QMM+49J Nhà sách Tây Đô Cần Thơ, Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","2QMM+49J, Đại lộ Hoà Bình",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0328438,105.7834026"
426,ChIJU21qUyOIoDERYtf9l6dgcwE,Nhà Sách Sinh Viên 2,Hiệu sách,,"Nhà Sách Sinh Viên 2, Trường Đại Học Cần Thơ, Đường 3 Tháng 2, Phường Xuân Khánh, Quận Ninh Kiều, Thành phố Cần Thơ","Xuân Khánh, Ninh Kiều","Trường Đại Học Cần Thơ, Đường 3 Tháng 2, Phường Xuân Khánh, Quận Ninh Kiều, Thành phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0286627,105.77131109999999"
427,ChIJkT9Xi3d9oDERRIIVfu87NaI,HIỆU SÁCH SỐ 1,Hiệu sách,,"HIỆU SÁCH SỐ 1, 172 Phan Văn Năm, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",172 Phan Văn Năm,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.0673544,105.82148459999999"
428,ChIJtzrlUiGIoDERlKjyo3a5c_c,Nhà Sách Thanh Phương,Hiệu sách,0292 3833 391,"Nhà Sách Thanh Phương, 2 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",2 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0275605,105.77687929999999"
429,ChIJSYcgJ7GJoDER1oLALkxpQTA,Nhà Sách Duy Anh,Hiệu sách,,"Nhà Sách Duy Anh, 10 Trưng Nữ Vương, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",10 Trưng Nữ Vương,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0044715,105.7516895"
430,ChIJuY2OaKBioDERzlalp1xro7w,Nhà Sách H2,Hiệu sách,,"Nhà Sách H2, 42 Đ. Nguyễn Khuyến, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",42 Đ. Nguyễn Khuyến,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0338966,105.78282469999999"
431,ChIJV02giZGJoDERjUAjFk22dFE,Hiệu Sách Gia Trịnh,Hiệu sách,0984 148 732,"Hiệu Sách Gia Trịnh, 14 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",14 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0225192,105.7700052"
432,ChIJE-SynyGIoDERnJhiwgOzvxw,Hiệu sách Minh Phương,Hiệu sách,,"Hiệu sách Minh Phương, 108/95/29, Đường Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều","108/95/29, Đường Đ. Nguyễn Việt Hồng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030241199999999,105.7774793"
462,ChIJI7OYfadioDERFFht4sA-w2I,Nhà Sách Ngọc Hân,Cửa hàng,0292 3823 181,"Nhà Sách Ngọc Hân, 93 Đ. Xô Viết Nghệ Tĩnh, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",93 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0401509,105.78230789999999"
542,ChIJGfaEDbOJoDERNp8xThj5E7w,Cửa Hàng Sách Vở-Văn Phòng Phẩm & Dụng Cụ Học Sinh Ji Nị,Cửa hàng đồ mới lạ,,"2Q62+5C3 Cửa Hàng Sách Vở-Văn Phòng Phẩm & Dụng Cụ Học Sinh Ji Nị, Đ. 3 Tháng 2, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","2Q62+5C3, Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0103762,105.7510411"
555,ChIJCXjgszCIoDEREXIKsu9QlnU,Đại Lý Sách Trung,Cửa hàng,0292 3838 549,"Đại Lý Sách Trung, 200 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",200 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.021708199999999,105.76478069999999"
558,ChIJEx28AAiJoDERV8iqVIYQqGA,388D Nguyễn Văn Cừ,Hiệu sách,,"388D Nguyễn Văn Cừ, 158 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",158 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0234381,105.7443899"
564,ChIJdzsIhOWJoDERLrO0uo0CPWk,NHÀ SÁCH TRUNG TÂM - 106 MẬU THÂN,Cửa hàng,,"NHÀ SÁCH TRUNG TÂM - 106 MẬU THÂN, 108 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",108 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.029828199999999,105.77622009999999"
