,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
51,ChIJyxFsbB2IoDERMDa-beoiL3Y,Trung Tâm Sửa Chữa Điện Thoại Kim Ánh,Cửa hàng điện thoại di động,0939 967 386,"Trung Tâm Sửa Chữa Điện Thoại Kim Ánh, 306C Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",306C Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0297641,105.7528059"
59,ChIJPw1xhbRjoDERnAjR8eGYBuM,102 Store,Cửa hàng điện thoại di động,0909 885 102,"102 Store, 27 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",27 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334082,105.78701319999999"
61,ChIJ4dJkaA-IoDER9-afKI7oMcw,"Thành Mobile - sửa điện thoại cần thơ, thay kính điện thoại lấy liền tại cần thơ,thay Pin",Dịch vụ sửa chữa điện thoại,0988 888 367,"Thành Mobile - sửa điện thoại cần thơ, thay kính điện thoại lấy liền tại cần thơ,thay Pin, tp, 188 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 900000","An Hoà, Ninh Kiều","tp, 188 Đ. Nguyễn Văn Cừ",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.048066,105.7695638"
76,ChIJryMggh2IoDER8s2MYHn5x5c,Showroom iTamLoan,Cửa hàng điện thoại di động,1900 6459,"Showroom iTamLoan, 46-48 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",46-48 Trần Văn Khéo,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0448598,105.7846984"
80,ChIJQ5kf7V-JoDERyB1ukcK7wu8,Hoàng Hà Mobile,Cửa hàng điện thoại di động,0828 522 255,"Hoàng Hà Mobile, 221 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",221 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.021990299999999,105.7655448"
82,ChIJZe9nlBGIoDERHj-QSA4szpY,"Siêu thị Điện máy XANH Mậu Thân, Cần Thơ",Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH Mậu Thân, Cần Thơ, 43 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",43 Đ. Mậu Thân,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0421639,105.76616879999999"
83,ChIJj3Ntc0eJoDERIjmPNzf-jHE,Cửa hàng Điện Thoại Hoàng Long,Cửa hàng điện thoại di động,0934 175 111,"Cửa hàng Điện Thoại Hoàng Long, 13 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ 920000","Xuân Khánh, Ninh Kiều",13 Đ. Trần Ngọc Quế,Cần Thơ,920000.0,"Ninh Kiều, Cần Thơ",VN,"10.0223747,105.7701824"
98,ChIJNR__MDeIoDERrVEw_HflcEM,"Siêu Thị Điện Thoại, Laptop Phương Tùng",Cửa hàng điện thoại di động,1800 6869,"Siêu Thị Điện Thoại, Laptop Phương Tùng, 211 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 940000","Hưng Lợi, Ninh Kiều",211 Đ. 3 Tháng 2,Cần Thơ,940000.0,"Ninh Kiều, Cần Thơ",VN,"10.021138599999999,105.7650311"
105,ChIJBc5lRxiIoDERwu6OQH6S8JA,Công Ty TNHH Điện Tử Tin Học Danh Hùng,Hệ thống camera quan sát,0907 830 833,"Công Ty TNHH Điện Tử Tin Học Danh Hùng, 37 Nguyễn Cư Trinh, An Phú, Ninh Kiều, Cần Thơ 94000","An Phú, Ninh Kiều",37 Nguyễn Cư Trinh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0367073,105.77322129999999"
106,ChIJYYvNCz2JoDERIkD_ETEpRb4,"Hoàng Anh Mobile - Cửa hàng bán lẻ điện thoại di động, smartphone, phụ kiện chính hãng Cần Thơ.",Cửa hàng điện thoại di động,0941 944 448,"Hoàng Anh Mobile - Cửa hàng bán lẻ điện thoại di động, smartphone, phụ kiện chính hãng Cần Thơ., 73 Đ. Cách Mạng Tháng 8, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",73 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0500803,105.7751681"
119,ChIJOSN4beVjoDERk-nVpeDzRIc,102 Store - Phụ kiện điện thoại cần thơ,Cửa hàng phụ kiện điện thoại di động,0918 888 874,"102 Store - Phụ kiện điện thoại cần thơ, 45 Đ. Xô Viết Nghệ Tĩnh, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",45 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0389807,105.7831532"
134,ChIJ4_en5CaIoDERIra0UJbk6Vo,Điện Tử Duy Khôi,Cửa hàng bán đồ điện tử,0837 150 593,"Điện Tử Duy Khôi, 149/5 Đ. Huỳnh Thúc Kháng, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",149/5 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0386828,105.7727843"
136,ChIJeR6K6B6IoDERnRz305chHuQ,Nhựt Trân,Cửa hàng bán đồ điện tử,0918 738 383,"Nhựt Trân, 112/2 Nguyễn Văn Trỗi, An Nghiệp, Ninh Kiều, Cần Thơ 900000","An Nghiệp, Ninh Kiều",112/2 Nguyễn Văn Trỗi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0372393,105.77189279999999"
137,ChIJ2Q8VQRqIoDER8BuXEZsciGM,Tứ Quí Care - Sửa chữa và thay kính điện thoại Cần Thơ,Cửa hàng điện thoại di động,0943 498 269,"Tứ Quí Care - Sửa chữa và thay kính điện thoại Cần Thơ, 2B Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ 94000","An Phú, Ninh Kiều",2B Đ. Mậu Thân,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.033284799999999,105.7743234"
141,ChIJ90mWDahioDERpwoy0Z9tkpo,Phụ Kiện - Linh Kiện - Ép Kính | Hùng Phát,Công ty điện thoại,0292 6262 929,"Phụ Kiện - Linh Kiện - Ép Kính | Hùng Phát, 40 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",40 Trần Văn Khéo,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0440056,105.78326299999999"
144,ChIJfZMwM2pjoDERorvVy-bfXr0,Ken Táo,Cửa hàng điện thoại di động,0858 585 585,"Ken Táo, 9 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",9 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.051409699999999,105.7734218"
148,ChIJT0_B6xCJoDERnUsB8v6TImw,"Phukien4U.vn - Phụ kiện điện thoại chính hãng, Sửa điện thoại tại Cần Thơ",Cửa hàng,0337 479 669,"Phukien4U.vn - Phụ kiện điện thoại chính hãng, Sửa điện thoại tại Cần Thơ, 90A/3 Đường 3/2, P. An Bình, Q, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","90A/3 Đường 3/2, P. An Bình, Q",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.010652,105.7513761"
153,ChIJ28skeBSJoDERZ_hxVN31Yow,Di Động Việt,Cửa hàng điện thoại di động,1800 6018,"Di Động Việt, 24B Nguyễn Trãi, Thới Bình, Ninh Kiều, Cần Thơ 900000","Thới Bình, Ninh Kiều",24B Nguyễn Trãi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.045194799999999,105.7804748"
156,ChIJddwY9YGJoDERthmbXWw-tYk,CƯỜNG MOBILE CẦN THƠ,Cửa hàng điện thoại di động,0911 774 444,"CƯỜNG MOBILE CẦN THƠ, 119 Xô Viết Nghĩa Tĩnh, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",119 Xô Viết Nghĩa Tĩnh,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0407406,105.7815342"
173,ChIJayLS8CCIoDERNPdYWqLPIfY,Phụ Kiện Số - 133A Xô Viết Nghệ Tỉnh,Cửa hàng phụ kiện điện thoại di động,0292 6544 134,"Phụ Kiện Số - 133A Xô Viết Nghệ Tỉnh, 133A Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",133A Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0408771,105.7812994"
177,ChIJDcMWcAiJoDERqzha_s_kEPI,Mạnh Cường Mobile Cần Thơ,Cửa hàng bán đồ điện tử,0912 446 646,"Mạnh Cường Mobile Cần Thơ, 24 Hùng Vương, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",24 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.044763,105.77918009999999"
178,ChIJW5tZ98OJoDERtk4AJA4iDZM,Siêu thị Điện máy XANH,Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH, 01 Bis, KDC, 91B Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều","01 Bis, KDC, 91B Đ. Nguyễn Văn Linh",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.025659,105.758483"
179,ChIJg4-7BgiIoDERKfoitjToKXo,Siêu Thị Thế Giới Di Động,Cửa hàng điện thoại di động,0292 3893 321,"Siêu Thị Thế Giới Di Động, 49, Đường Ninh Kiều, Đ. Cách Mạng Tháng 8, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","49, Đường Ninh Kiều, Đ. Cách Mạng Tháng 8",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.053863999999999,105.7712846"
180,ChIJWaio91eJoDERVq22PtIr8CA,N. HOÁ STORE,Cửa hàng điện thoại di động,0565 678 928,"N. HOÁ STORE, 04 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",04 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0128069,105.75475829999999"
181,ChIJb_3bKaBioDERK0_UFr-jABM,Cửa hàng điện tử & Điện Gia Dụng Trần Phát,Cửa hàng bán đồ điện tử,0292 3827 287,"Cửa hàng điện tử & Điện Gia Dụng Trần Phát, 83 Võ Văn Tần, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",83 Võ Văn Tần,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0325227,105.7844825"
183,ChIJ6ZHcPWCHoDER0fhpB8G_iOA,Siêu thị Điện máy XANH,Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH, Hẻm 115 Cách Mạng Tháng Tám, An Thới, Bình Thủy, Cần Thơ 94000","An Thới, Bình Thủy",Hẻm 115 Cách Mạng Tháng Tám,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.055264,105.770423"
185,ChIJo4djNuxjoDERyY7mSiOQ7zQ,102 Store - Điện Thoại Cần Thơ,Cửa hàng bán buôn,0909 885 102,"102 Store - Điện Thoại Cần Thơ, 27 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",27 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033407799999999,105.7870112"
186,ChIJnQUUTfZjoDER-OI5IkSgPaM,Cân Điện Tử Cần Thơ- Cân Điện Tử Miền Tây ( cty TNHH Cân Điện Tử Tây Đô),Cửa hàng bán đồ điện tử,0919 606 444,"Cân Điện Tử Cần Thơ- Cân Điện Tử Miền Tây ( cty TNHH Cân Điện Tử Tây Đô), 173 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",173 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0279702,105.78628599999999"
187,ChIJ_yyx3neJoDERxWyhiGYGrRI,Vy Shop ( phụ kiện điện thoại),Cửa hàng điện thoại di động,,"Vy Shop ( phụ kiện điện thoại), 49 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",49 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0283824,105.7727596"
197,ChIJJ93aDV-JoDERm1_oRI5bumU,"Tứ Quí Care 2 - Sửa chữa điện thoại, thay kính điện thoại tại Cần Thơ",Cửa hàng sửa chữa điện thoại di động,0901 044 299,"Tứ Quí Care 2 - Sửa chữa điện thoại, thay kính điện thoại tại Cần Thơ, 121 Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",121 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.040781299999999,105.78150169999999"
206,ChIJx4v8alyJoDERr83Ud5Q9djA,Siêu thị TopZone - Hệ thống cửa hàng Apple chính hãng 100%,Cửa hàng điện thoại di động,1900 969642,"Siêu thị TopZone - Hệ thống cửa hàng Apple chính hãng 100%, Số 08 Hoà Bình, P, Ninh Kiều, Cần Thơ 94000","P, Ninh Kiều",Số 08 Hoà Bình,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0348448,105.78539459999999"
221,ChIJX-ByD9-JoDERaa3MEVycKVY,Siêu thị Thế Giới Di Động,Cửa hàng điện thoại di động,1900 232460,"Siêu thị Thế Giới Di Động, 403 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",403 Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.043965,105.76517"
226,ChIJsYj4zh-IoDERk7jNKAjf-X4,Công Ty Tnhh Thương Mại Dịch Vụ Tin Học Điện Tử An Phát,Cửa hàng bán đồ điện tử,,"Công Ty Tnhh Thương Mại Dịch Vụ Tin Học Điện Tử An Phát, 69 Đ. Trương Định, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",69 Đ. Trương Định,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034869299999999,105.7811737"
227,ChIJq6Zsq0GJoDER_gnuWOFv8rc,Điện thoại di động Dương Linh,Cửa hàng điện thoại di động,0932 896 860,"Điện thoại di động Dương Linh, 388A/35, Nguyễn Văn Cừ Nối Dài, KV2, Ninh Kiều, Cần Thơ 900000","KV2, Ninh Kiều","388A/35, Nguyễn Văn Cừ Nối Dài",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0352841,105.76272039999999"
237,ChIJ0yts0OaJoDER8QpOlk31LOw,Ép Kính Chấn Phong Cần Thơ,Cửa hàng điện thoại di động,0901 042 575,"Ép Kính Chấn Phong Cần Thơ, 112/46 Hẻm 112 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",112/46 Hẻm 112 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0180104,105.759158"
242,ChIJk5_lsP1joDERug58n3lDMDo,Di Động Cần Thơ,Cửa hàng sửa chữa điện thoại di động,0945 667 661,"Di Động Cần Thơ, Hoàng Văn Thụ, An Hội, Ninh Kiều, Cần Thơ 92000","An Hội, Ninh Kiều",Hoàng Văn Thụ,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN,"10.0413128,105.7822243"
257,ChIJ0bx9a5yJoDER7YDHVJmbP-0,Phụ Kiện Điện Thoại Khá Rẻ,Cửa hàng bán đồ điện tử,0787 880 078,"Phụ Kiện Điện Thoại Khá Rẻ, 87a Đ. Phan Đăng Lưu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",87a Đ. Phan Đăng Lưu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.045544099999999,105.778903"
258,ChIJ8bZ5gzyJoDERTIlblmmgcKc,Viện Di Động,Cửa hàng điện thoại di động,1800 6729,"Viện Di Động, 24 Nguyễn Trãi, Thới Bình, Ninh Kiều, Cần Thơ 900000","Thới Bình, Ninh Kiều",24 Nguyễn Trãi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.045246299999999,105.78046619999999"
259,ChIJCcqnoxGIoDERagCNg-7ZcBQ,Thế Giới Di Động,Cửa hàng điện thoại di động,028 3810 2102,"Thế Giới Di Động, 43 Đ. Mậu Thân, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",43 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0421941,105.7661974"
270,ChIJ52EyFgWJoDERF5mc8jCw_HQ,Shop Thuốc lá điện tử Pod Tinh dầu Vape chính hãng giá rẻ cần thơ,Siêu thị,0974 616 749,"Shop Thuốc lá điện tử Pod Tinh dầu Vape chính hãng giá rẻ cần thơ, Hẻm 4 Đ. Bà Huyện Thanh Quan, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",Hẻm 4 Đ. Bà Huyện Thanh Quan,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0462262,105.77905559999999"
271,ChIJD-R2PEGHoDERJOeICVj15FU,Vinh Shop - Điện Thoại Cũ Giá Rẻ,Cửa hàng điện thoại di động,0989 686 090,"Vinh Shop - Điện Thoại Cũ Giá Rẻ, 381K Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",381K Đ. Trần Nam Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334301,105.7603357"
291,ChIJC-p35hSJoDERCgt90J2vpk8,Điện Thoại THANH BÌNH,Cửa hàng điện thoại di động,0918 024 333,"Điện Thoại THANH BÌNH, 185 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",185 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0369742,105.7813733"
305,ChIJbbJKgJOJoDER4RmY-djHiZQ,Tiên Tiên Apple,Cửa hàng bán đồ điện tử,0818 825 333,"Tiên Tiên Apple, 85 Đ. Đề Thám, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",85 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0346618,105.7815748"
306,ChIJU6KnAVWJoDERjX_Rp0bfmmM,Cữa Hàng Điện thoại Laptop HKP,Cửa hàng điện thoại di động,,"Cữa Hàng Điện thoại Laptop HKP, 53a1 đường bờ hồ bún xáng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",53a1 đường bờ hồ bún xáng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0326828,105.7632496"
310,ChIJLar8PjpjoDEROgIvMoIJ0lI,VIP Mobile,Cửa hàng điện thoại di động,0567 402 222,"VIP Mobile, 74 Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",74 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0363595,105.7855137"
311,ChIJv7bo1dSJoDERZ6q389eJxto,Phụ Kiện Phú LP,Cửa hàng phụ kiện điện thoại di động,0916 265 168,"Phụ Kiện Phú LP, 13a Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",13a Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022693799999999,105.7627241"
312,ChIJyVesitCJoDERnuwIqMuNQfc,Cửa Hàng Sửa Điện Thoại - Laptop Lê Chương,Dịch vụ sửa chữa điện thoại,0945 779 525,"Cửa Hàng Sửa Điện Thoại - Laptop Lê Chương, 7b QL91B, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",7b QL91B,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.022091,105.76361879999999"
314,ChIJK4XTRimJoDERSrSsmyPQEfQ,Sim số đẹp sửa điện thoại Tài Nam Cần Thơ,Cửa hàng điện thoại di động,0292 3751 494,"Sim số đẹp sửa điện thoại Tài Nam Cần Thơ, 216 Đ. 30 Tháng 4, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",216 Đ. 30 Tháng 4,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.026808299999999,105.77632559999999"
329,ChIJwVV8KgOIoDERGWpWNNwwpbU,Trung Tâm Giải Mã Điện Thoại Chuyên Nghiệp,Cửa hàng điện thoại di động,0909 057 057,"Trung Tâm Giải Mã Điện Thoại Chuyên Nghiệp, 51, Đường Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều","51, Đường Đ. Đinh Tiên Hoàng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043779599999999,105.77909869999999"
336,ChIJH1OXRBSJoDER0L-RBz2juSI,Cửa hàng 108 STORE - Điện thoại iPhone giá rẻ Cần Thơ,Cửa hàng điện thoại di động,0981 180 108,"Cửa hàng 108 STORE - Điện thoại iPhone giá rẻ Cần Thơ, 108/4 Hẻm 108 Đ. 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ 94000","An Lạc, Ninh Kiều",108/4 Hẻm 108 Đ. 30 Tháng 4,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0293653,105.7791659"
342,ChIJB5aFsyaIoDERnX8XutIZUmI,Shop Mobile Tài Nam 2,Cửa hàng điện thoại di động,0909 421 072,"Shop Mobile Tài Nam 2, 165 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",165 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0270272,105.777194"
344,ChIJMVVlxUiIoDER3HSBNgd4eg8,Phát mobile,Cửa hàng điện thoại di động,,"Phát mobile, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.021227999999999,105.75353"
356,ChIJTWv1-uCJoDERXFyylhiyC_U,Thạnh Mobile,Cửa hàng sửa chữa điện thoại di động,0939 700 345,"Thạnh Mobile, 12/10 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",12/10 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.025972399999999,105.7658652"
