,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
48,ChIJL8cAv7SJoDERS307zIN45X0,Bánh tráng tô tô,Tiệm bánh,0966 169 670,"Bánh tráng tô tô, 136 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",136 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0394066,105.7607113"
50,ChIJX9sRHz-JoDER9KaSYJxQ1mE,GẤU - Bánh Crepe Sầu Riêng Bigsize Cần Thơ,Tiệm bánh,0798 071 345,"GẤU - Bánh Crepe Sầu Riêng Bigsize Cần Thơ, Đường B8, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",Đường B8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022252,105.75562579999999"
53,ChIJW7VbGoKJoDERoIvkR9OtBTk,BÁNH CREPE SẦU RIÊNG PHÚ SĨ - DIỆP BẢO NGÂN,Cửa hàng bánh ngọt,0393 543 723,"2QC8+36Q BÁNH CREPE SẦU RIÊNG PHÚ SĨ - DIỆP BẢO NGÂN, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",2QC8+36Q,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0201988,105.7655496"
55,ChIJt5vTR--JoDER0yH_VprTHb8,"Bánh Sầu Riêng 9 Sạch, Cách Mạng Tháng 8",Tiệm bánh,0939 564 234,"Bánh Sầu Riêng 9 Sạch, Cách Mạng Tháng 8, 90 Đ. Cách Mạng Tháng 8, Cái Khế, Bình Thủy, Cần Thơ","Cái Khế, Bình Thủy",90 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0545993,105.7710292"
56,ChIJdzl528eJoDERa9Z-bpsJh9Y,Tiệm bánh Trứng Gà Vàng,Tiệm bánh,0987 143 456,"Tiệm bánh Trứng Gà Vàng, 29a Đ. Nguyễn Việt Hồng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",29a Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0311527,105.77662"
57,ChIJY8ekdmiJoDERRgH2XoI634k,Hiệu bánh Nắng chang chang,Tiệm bánh,0899 504 908,"Hiệu bánh Nắng chang chang, 22 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",22 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0394688,105.7780999"
64,ChIJa8Ye5iuJoDERE8f4F9MC9Nk,Tâm Việt - Tiệm bánh sầu riêng,Tiệm bánh,0939 113 100,"Tâm Việt - Tiệm bánh sầu riêng, 110 Đ. Phan Huy Chú, Phường An Khánh, Ninh Kiều, Cần Thơ 94117","Phường An Khánh, Ninh Kiều",110 Đ. Phan Huy Chú,Cần Thơ,94117.0,"Ninh Kiều, Cần Thơ",VN,"10.0404237,105.7556862"
67,ChIJIatFUEmJoDERupQodnqBmxk,Tiệm Của An Bakery - Thế Giới Bánh Ngọt,Tiệm bánh,0356 050 160,"Tiệm Của An Bakery - Thế Giới Bánh Ngọt, 282/8F Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",282/8F Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0269275,105.7505109"
68,ChIJV3UEpkiJoDER1pSamKCFf2c,UYÊN TRẦN FOOD - CHUYÊN SỈ BÁNH DÂN GIAN NAM BỘ,Tiệm bánh,0924 321 606,"UYÊN TRẦN FOOD - CHUYÊN SỈ BÁNH DÂN GIAN NAM BỘ, 44 Đường B21, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",44 Đường B21,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0260939,105.75565069999999"
69,ChIJieVmhIOJoDERSD4TYWivRkI,Tiệm bánh Thu Thủy,Tiệm bánh,0707 005 888,"Tiệm bánh Thu Thủy, 198/7 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",198/7 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0095381,105.7575153"
70,ChIJXepVkQaJoDERostHbld0DfM,Bánh crepe sầu riêng Như Lệ,Tiệm bánh,0968 790 301,"2QF6+V5C Bánh crepe sầu riêng Như Lệ, Cầu Số 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2QF6+V5C, Cầu Số 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0246897,105.7603783"
75,ChIJ9RFi3vSJoDERRvpD4uDpGJg,Tiệm Bánh Ma Kết,Tiệm bánh,0835 232 065,"Tiệm Bánh Ma Kết, 11/7 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ 94000","An Phú, Ninh Kiều",11/7 Đ. Mậu Thân,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0325638,105.7734241"
79,ChIJHZsLhSWHoDER7nDT4-lRBGs,Bánh Trung Thu Túi Da - The Quin Bakery - Chi nhánh Cần Thơ,Cửa hàng bánh,0907 264 272,"Bánh Trung Thu Túi Da - The Quin Bakery - Chi nhánh Cần Thơ, 244/60 Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ 900000","Bùi Hữu Nghĩa, Bình Thủy",244/60 Đ. Cách Mạng Tháng 8,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.059816699999999,105.7698427"
80,ChIJgy4xR9KJoDERUR8h6PsL9_I,Bánh Của Nâu,Cửa hàng bánh ngọt,0916 452 404,"Bánh Của Nâu, quán cafe Gum chạy vô hẻm, Hẻm 160c liên tổ 13, P An Khánh, Ninh Kiều, Cần Thơ 900000","P An Khánh, Ninh Kiều","quán cafe Gum chạy vô hẻm, Hẻm 160c liên tổ 13",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0445044,105.7607625"
81,ChIJ7-2F6ZOJoDERQpWcA3DfWfE,Tiệm Bánh Mino,Tiệm bánh,0936 382 324,"Tiệm Bánh Mino, 17 Đường số 6, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",17 Đường số 6,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043674399999999,105.75754669999999"
84,ChIJG-O_FwqJoDER6QRN3GAGIdg,Tiệm Bánh Tráng Abi,Tiệm bánh,0829 117 477,"Tiệm Bánh Tráng Abi, 11 Đ. Số 5A, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",11 Đ. Số 5A,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0391934,105.7545468"
85,ChIJ9w5kXjCJoDER67iIEJTBTcM,Bánh Tét Truyền Thống Tư Dân,Tiệm bánh,0909 622 387,"Bánh Tét Truyền Thống Tư Dân, 7 Đường B30, Khu dân cư 91B, Ninh Kiều, Cần Thơ 90000","Khu dân cư 91B, Ninh Kiều",7 Đường B30,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.019311199999999,105.7554342"
86,ChIJx8IjnmaJoDERuGah8w0UDko,Bánh tráng tây ninh,Tiệm bánh,0916 024 605,"2P2C+87G Bánh tráng tây ninh, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền",2P2C+87G,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"10.000821499999999,105.7207184"
87,ChIJjXh6rNGJoDER-nzrlDrs88M,Tiệm bánh Baris,Tiệm bánh,0789 600 269,"Tiệm bánh Baris, 600 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",600 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0127952,105.7309011"
89,ChIJM8WEBbiJoDERgFdKPuzeLDs,Tiệm Bánh Trần Gia 4,Tiệm bánh,0938 937 808,"Tiệm Bánh Trần Gia 4, 5 Trần Chiên, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",5 Trần Chiên,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.000625999999999,105.758072"
92,ChIJQy3hfp9ioDERSkPdDUUePaM,Cửa Hàng Bánh Bao - Xíu Mại - Há Cảo Viễn Hưng,Tiệm bánh,0292 3814 134,"Cửa Hàng Bánh Bao - Xíu Mại - Há Cảo Viễn Hưng, 61 Võ Văn Tần, Tân An, Ninh Kiều, Cần Thơ 900000","Tân An, Ninh Kiều",61 Võ Văn Tần,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0324308,105.78528639999999"
96,ChIJxausQp9ioDERagRHtFdKxzk,Bánh Mì Thủy,Cửa hàng bán đồ ăn nấu sẵn,0903 930 159,"Bánh Mì Thủy, 2-4 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",2-4 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0318085,105.7864788"
97,ChIJlTxvOteJoDEReLeKxcR7Nu0,Tiệm Bánh Bà Ròm,Tiệm bánh,0942 010 713,"2Q96+MJQ Tiệm Bánh Bà Ròm, Khu dân cư 148, Ninh Kiều, Cần Thơ","Khu dân cư 148, Ninh Kiều",2Q96+MJQ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.019209499999999,105.76161549999999"
99,ChIJuwcKWiGIoDERB3RkYWlj2zE,Bánh su kem Chewy Junior Cần Thơ,Tiệm bánh,0292 3734 916,"Bánh su kem Chewy Junior Cần Thơ, 3 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",3 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0279479,105.77654319999999"
100,ChIJdSEHcU5joDER87Di9YoG6yQ,Xe bánh Crepe Plus,Tiệm bánh,0819 122 199,"Xe bánh Crepe Plus, 26 Phan Bội Châu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",26 Phan Bội Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0316542,105.7872077"
102,ChIJRcjs30qJoDERxf0_piqMfa4,Bánh Mì KuDo,Tiệm bánh,0876 818 768,"Bánh Mì KuDo, 56 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ 94000","An Bình, Ninh Kiều",56 Nguyễn Văn Cừ Nối Dài,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0259687,105.7470488"
104,ChIJr7F0HiSIoDERnTLAlCK6AgI,Bánh kem Đức Thành,Cửa hàng bánh,0292 3752 982,"Bánh kem Đức Thành, 241, Cần Thơ","Xuân Khánh, Ninh Kiều",241,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0265358,105.7760175"
105,ChIJJ16mY6uJoDERuNFIk6-P2KU,Bánh Mì KuDo,Tiệm bánh,0876 818 768,"Bánh Mì KuDo, 23 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 900000","Khu dân cư 91B, Ninh Kiều",23 Đ. Nguyễn Hiền,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.024593999999999,105.7577451"
108,ChIJM7w0EaBioDERDmnFzAglHZM,Hiệu Bánh Sông Yến 2,Tiệm bánh,0938 386 969,"Hiệu Bánh Sông Yến 2, 13 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",13 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334503,105.7831439"
113,ChIJidRor5WJoDERogqDE_Pi61A,THE POLYGON Tiệm trà & bánh ngọt,Tiệm bánh,0932 914 646,"THE POLYGON Tiệm trà & bánh ngọt, 32 Đ. Trần Việt Châu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",32 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047617899999999,105.7730721"
119,ChIJwepf76FioDERth8Lmj9JN4s,Bánh Mì Gà 37,Tiệm bánh,0292 3810 203,"Bánh Mì Gà 37, 37 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",37 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033042499999999,105.78695069999999"
122,ChIJ_RhEwgaHoDERVCSPXujSW9Y,Bánh Mì KuDo,Tiệm bánh,0876 828 768,"Bánh Mì KuDo, 176A3 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ 94000","An Thới, Bình Thủy",176A3 Trần Quang Diệu,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.0583558,105.76469469999999"
123,ChIJjYvDPbCJoDERuDZSFXnSZ9o,Hiệu bánh Chín Chín - Tiệm bánh ngọt và trà sữa,Tiệm bánh,0943 418 091,"Hiệu bánh Chín Chín - Tiệm bánh ngọt và trà sữa, 53 Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",53 Đ. Đinh Tiên Hoàng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0425585,105.7798091"
127,ChIJObbJrXKJoDERZayWA5qM6tQ,Bánh Trung Thu Kinh Đô Cần Thơ,Tiệm bánh kẹo,0987 700 288,"Bánh Trung Thu Kinh Đô Cần Thơ, 8B Đường số 26, KDC, Ninh Kiều, Cần Thơ 94000","KDC, Ninh Kiều",8B Đường số 26,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0390179,105.7566082"
128,ChIJnwIzszKJoDERCgEGwF0K97k,Tiem banh Vy,Tiệm bánh,,"Tiem banh Vy, 10 Nguyễn Văn Trỗi, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",10 Nguyễn Văn Trỗi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0370464,105.7697141"
129,ChIJy7vCHlhjoDERzqbbNHRn210,Bánh Cá Kit,Tiệm bánh,0907 456 227,"Bánh Cá Kit, 1 Đ. Mạc Đĩnh Chi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",1 Đ. Mạc Đĩnh Chi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0361292,105.78292409999999"
133,ChIJ06ou0q2JoDERIWqsi8085m4,LÒ BÁNH SẦU RIÊNG MINH CHÂU,Tiệm bánh,0385 365 123,"LÒ BÁNH SẦU RIÊNG MINH CHÂU, 398 Nguyễn Văn Cừ Nối Dài, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",398 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.035503799999999,105.75726739999999"
134,ChIJKdnzUiGIoDERTUNjOhhyhdc,Tiệm Bánh Patêsô Kim Hương,Tiệm bánh,0936 814 815,"Tiệm Bánh Patêsô Kim Hương, 20 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",20 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0275941,105.7769325"
137,ChIJO7CBSZ9ioDERZ0n_4Fdq3Ss,Cơ Sở Bánh Tét NĂM HÒA,Cửa hàng bánh ngọt,0939 525 388,"Cơ Sở Bánh Tét NĂM HÒA, 150 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",150 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030997,105.788017"
139,ChIJf_mtd4SJoDERyHQ9xa8kApI,Tiệm Bánh Cô Vân Ú,Tiệm bánh,0939 228 353,"Tiệm Bánh Cô Vân Ú, 112 Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",112 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.017719699999999,105.76129259999999"
143,ChIJxeaw2vWJoDERB9ktUI66Dm0,Bánh Mì Chả Cá Dì Ba,Tiệm bánh,0828 828 333,"Bánh Mì Chả Cá Dì Ba, 2 Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",2 Đ. Phạm Ngũ Lão,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047192899999999,105.77744799999999"
144,ChIJ_cGdi59ioDER6QeEq8X7BGQ,Cửa Hàng Bánh Flan 82,Tiệm bánh,0783 866 929,"Cửa Hàng Bánh Flan 82, 82 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",82 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.032352399999999,105.78347889999999"
148,ChIJFZcNIziJoDERQkSkjMnQvUk,Bánh Trứng HongKong Smile,Cửa hàng bánh,0918 629 755,"Bánh Trứng HongKong Smile, 132/3 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",132/3 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.018525499999999,105.76136819999999"
152,ChIJS_ZkXkGIoDER3PA9PVuhhiA,Lò Bánh Mì Thuận Tiến 4,Tiệm bánh,0907 467 474,"Lò Bánh Mì Thuận Tiến 4, 307 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",307 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0298156,105.7530319"
153,ChIJhaPCTbWJoDERLuwhRTag4Hw,Lò Bánh Mì Huỳnh Suôl,Tiệm bánh,0292 3838 917,"Lò Bánh Mì Huỳnh Suôl, 59 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",59 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0120159,105.7583397"
155,ChIJjx8o99VjoDEREywkt5R5Hmw,Castella Taiwan - Bánh Bông Lan Tươi Đài Loan,Tiệm bánh,,"Castella Taiwan - Bánh Bông Lan Tươi Đài Loan, 31 Đ. Ngô Văn Sở, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",31 Đ. Ngô Văn Sở,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0338915,105.7855862"
157,ChIJkd2aKACJoDERxu5U0BeYLQY,Bánh mì truyền thống Thanh Xuân,Tiệm bánh,0939 468 676,"Bánh mì truyền thống Thanh Xuân, 148 Ngô Thì Nhậm, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",148 Ngô Thì Nhậm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0413562,105.7557049"
158,ChIJkaWBQq-JoDERc2bqRnODRYo,Bánh Mì & Cafe AT.Bình,Quán cà phê,0989 009 014,"Bánh Mì & Cafe AT.Bình, 173, đường số 3, Khu Cán bộ - Giảng viên ĐHCT, P. An Khánh, Q, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","173, đường số 3, Khu Cán bộ - Giảng viên ĐHCT, P. An Khánh, Q",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0258862,105.7599319"
