,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
87,ChIJT9IBetEpdTERv1WHWPOkMLo,Oromia Coffee & Lounge,Quán cà phê,0908 861 136,"Oromia Coffee & Lounge, 85 Phan Kế Bính, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",85 Phan Kế Bính,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN
93,ChIJL6pXqX6rNTERcJ19UWhe1Bc,Bốt Cà Phê,Quán cà phê,0981 358 758,"Bốt Cà Phê, 18b Ng. 18 P. Võ Văn Dũng, Chợ Dừa, Đống Đa, Hà Nội","Chợ Dừa, Đống Đa",18b Ng. 18 P. Võ Văn Dũng,Hà Nội,,"Đống Đa, Hà Nội",VN
94,ChIJgaIQ76xioDERj6ONtM0nc5A,Nesta Coffee,Quán cà phê,0292 3831 216,"Nesta Coffee, 9C Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",9C Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
95,ChIJy1VzIUmrNTERX26zMhtwSgQ,Lofita Cafe,Quán cà phê,1800 6503,"Lofita Cafe, 30A Trần Hưng Đạo, Phan Chu Trinh, Hoàn Kiếm, Hà Nội 11019","Phan Chu Trinh, Hoàn Kiếm",30A Trần Hưng Đạo,Hà Nội,11019.0,"Hoàn Kiếm, Hà Nội",VN
96,ChIJ72s1_bFjoDERUgSKI9kxCYE,VADO Canteen - Nhà Hàng Nhỏ Vui Vẻ,Nhà hàng món lẩu,0799 637 739,"VADO Canteen - Nhà Hàng Nhỏ Vui Vẻ, 42 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",42 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
97,ChIJM19gduurNTERptHpW_ybbGo,T.Coffee 14 Ngô Quyền,Quán cà phê,0942 893 686,"T.Coffee 14 Ngô Quyền, 14 P. Ngô Quyền, Tràng Tiền, Hoàn Kiếm, Hà Nội 10000","Tràng Tiền, Hoàn Kiếm",14 P. Ngô Quyền,Hà Nội,10000.0,"Hoàn Kiếm, Hà Nội",VN
98,ChIJM15XtJCJoDERKrjTOAi9PEY,Hoa Yên An Bình,Quán cà phê,0919 462 904,"Hoa Yên An Bình, A3 khu dân cư 923, An Bình, Ninh Kiều, Cần Thơ 27000","An Bình, Ninh Kiều",A3 khu dân cư 923,Cần Thơ,27000.0,"Ninh Kiều, Cần Thơ",VN
99,ChIJPSJDgCGIoDEROvrrCgGNMGA,CÀ PHÊ MILANO NGỌC THUÝ 1,Quán cà phê,0943 473 309,"CÀ PHÊ MILANO NGỌC THUÝ 1, 81 Đ. Nguyễn Việt Hồng, An Phú, Ninh Kiều, Cần Thơ 92000","An Phú, Ninh Kiều",81 Đ. Nguyễn Việt Hồng,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN
101,ChIJC5JFZCGIoDERs9-xioqsHxg,Coffee Fresh,Quán cà phê,0292 3735 245,"Coffee Fresh, Hẻm 15 Đ. Trần Văn Hoài, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều",Hẻm 15 Đ. Trần Văn Hoài,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
102,ChIJYWgKnI-rNTERBK7N4VUOAbk,Cafe Mai,Quán cà phê,0936 606 789,"Cafe Mai, 75 P. Trần Nhân Tông, Nguyễn Du, Hai Bà Trưng, Hà Nội","Nguyễn Du, Hai Bà Trưng",75 P. Trần Nhân Tông,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
103,ChIJz1_Q5lljoDERugYFVbXbnq4,GÓC KAFÉ,Quán cà phê,0907 121 316,"GÓC KAFÉ, 127 Nguyễn Trãi, Tân An, Ninh Kiều, Cần Thơ 900000","Tân An, Ninh Kiều",127 Nguyễn Trãi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
118,ChIJJ8InsOwpdTERKzAX9Kfc8Wc,Zeraffe Coffee,Quán cà phê,,"Zeraffe Coffee, 226/36 Đ. Lê Văn Sỹ, Phường 1, Tân Bình, Thành phố Hồ Chí Minh 700000","Phường 1, Tân Bình",226/36 Đ. Lê Văn Sỹ,Thành phố Hồ Chí Minh,700000.0,"Tân Bình, Thành phố Hồ Chí Minh",VN
125,ChIJ-4t8WfiJoDERQCjS2A_fu7w,Mộc Nhiên Coffee,Quán cà phê,0939 967 888,"2QM7+PVF Mộc Nhiên Coffee, Hẻm 51, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2QM7+PVF, Hẻm 51",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
126,ChIJw3D-6A-JoDERbEgBFsjHz3w,Mộng Coffee,Quán cà phê,0907 695 073,"Mộng Coffee, 57A4 Đ. Hồ Bún Xáng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",57A4 Đ. Hồ Bún Xáng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
127,ChIJ7d7KYryrNTER7Qc5Rzc7XyQ,Maison d'été,Quán cà phê,0915 450 572,"2R6M+52F Maison d'été, Trung Tự, Đống Đa, Hà Nội","Trung Tự, Đống Đa",2R6M+52F,Hà Nội,,"Đống Đa, Hà Nội",VN
128,ChIJFSU86Z2JoDERBJQbtmbsy6g,Prince Koi Coffee,Quán cà phê,0979 007 795,"Prince Koi Coffee, 467 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ 90000","Hưng Lợi, Ninh Kiều",467 Đ. 30 Tháng 4,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
129,ChIJmUy_VS2tNTERH8ugHtNt83s,Anh Hai Sài Gòn Cà Phê,Quán cà phê,0348 399 598,"Anh Hai Sài Gòn Cà Phê, P107 K10B, Khu tập thể Bách Khoa, Hai Bà Trưng, Hà Nội","Khu tập thể Bách Khoa, Hai Bà Trưng",P107 K10B,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
131,ChIJRQ3U8YyrNTERlzVbZ5o_rNM,Big Ben Cafe,Quán cà phê,,"Big Ben Cafe, 30 P. Tuệ Tĩnh, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội","Bùi Thị Xuân, Hai Bà Trưng",30 P. Tuệ Tĩnh,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
133,ChIJF4ZpWdyJoDERzRN84j08ma8,Cà phê Sữa Đá,Quán cà phê,0859 995 359,"Cà phê Sữa Đá, 79/21 Hùng Vương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",79/21 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
138,ChIJI2emurKJoDER5uyUUtCX2Mc,Cà phê Black Gold,Quán cà phê,0772 822 546,"Cà phê Black Gold, 299 Võ Văn Kiệt, An Thới, Ninh Kiều, Cần Thơ","An Thới, Ninh Kiều",299 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
141,ChIJ-TMBQVGIoDERwSrR51a4ues,Cafe Milano Hồng Phát,Quán cà phê,0939 311 660,"Cafe Milano Hồng Phát, KDC Hồng Phát, Đ.Xuân Thủy, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","KDC Hồng Phát, Đ.Xuân Thủy",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
142,ChIJvwKH-CGJoDERV0c_hMgygTw,CÀ PHÊ NHÀ PHẠM,Quán cà phê,0772 170 707,"CÀ PHÊ NHÀ PHẠM, 219 Đường số 3, khu CBGV, Ninh Kiều, Cần Thơ","khu CBGV, Ninh Kiều",219 Đường số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
143,ChIJ95ZVm6VjoDERRs-ls71JwE0,T-COFFEE,Quán cà phê,0907 454 848,"T-COFFEE, 65 Mai Chí Thọ, Phú Thứ, Cái Răng, Cần Thơ 900000","Phú Thứ, Cái Răng",65 Mai Chí Thọ,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN
154,ChIJISvNKEdVNDERZtXVnZvqL3c,Quận Cà Phê,Quán cà phê,,"Quận Cà Phê, 12 Đường Phú Minh, Minh Khai, Bắc Từ Liêm, Hà Nội 10000","Minh Khai, Bắc Từ Liêm",12 Đường Phú Minh,Hà Nội,10000.0,"Bắc Từ Liêm, Hà Nội",VN
156,ChIJxWSvk5CJoDER4Q-k02JGans,TRUNG NGUYÊN E COFFEE 24 VÕ VĂN KIỆT,Quán cà phê,0943 253 275,"TRUNG NGUYÊN E COFFEE 24 VÕ VĂN KIỆT, 24 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",24 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
159,ChIJAweY6-KJoDERoGU7T45AjJU,Mộc Lan Trà Quán,Quán cà phê,0903 122 383,"Mộc Lan Trà Quán, 54 tổ 7 , Đường Bờ Hồ Bún Xáng, Cần Thơ 900000","Xuân Khánh, Ninh Kiều","54 tổ 7 , Đường Bờ Hồ Bún Xáng",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
160,ChIJDwDtoaFjoDERLommZQPHssA,Lê’s Path Coffee Cái Răng - Quán Cà Phê Đẹp Có Sân Vườn Máy Lạnh Và Điểm Tâm Sáng,Quán cà phê,0939 549 245,"Lê’s Path Coffee Cái Răng - Quán Cà Phê Đẹp Có Sân Vườn Máy Lạnh Và Điểm Tâm Sáng, 12 Mai Chí Thọ, KDC 586, Cái Răng, Cần Thơ 900000","KDC 586, Cái Răng",12 Mai Chí Thọ,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN
162,ChIJe36kBhWJoDERgCzxVd9QEWg,Trạm Dừng Chân (Quán Trà - Sách),Quán cà phê,0939 889 945,"Trạm Dừng Chân (Quán Trà - Sách), 1A/15A Nguyễn Văn Trỗi, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",1A/15A Nguyễn Văn Trỗi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
163,ChIJ37vstxSJoDERCIu2NXrRmOM,Hạt Specialty Coffee - Roastery,Quán cà phê,0362 164 429,"Hạt Specialty Coffee - Roastery, 67-69 Đường B25, Khu dân cư 91B, Ninh Kiều, Cần Thơ 90000","Khu dân cư 91B, Ninh Kiều",67-69 Đường B25,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
164,ChIJ-6I1hZmJoDERXIaXaV4hgiI,Coffee & Food Tiếng Xưa - TTTM Cái Khế - Trần Phú,Quán cà phê,0866 719 799,"Coffee & Food Tiếng Xưa - TTTM Cái Khế - Trần Phú, Lô H Trần Phú, Thới Bình, Ninh Kiều, Cần Thơ 94000","Thới Bình, Ninh Kiều",Lô H Trần Phú,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
166,ChIJecnD4D2JoDERXpnttF_lD3c,Tojime cafe,Quán cà phê,0902 754 777,"Tojime cafe, 12A Đ. Lê Anh Xuân, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",12A Đ. Lê Anh Xuân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
167,ChIJSZJDJgOIoDERraFeDjWz1ao,Tasa Coffee Hùng Vương,Quán cà phê,0932 838 588,"Tasa Coffee Hùng Vương, 55 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",55 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
168,ChIJyf68tyBjoDERgOFKPFobSfY,Cafe Thềm Xưa,Quán cà phê,0931 022 424,"Cafe Thềm Xưa, 07 Đ. Phạm Ngọc Thạch, P, Ninh Kiều, Cần Thơ 90000","P, Ninh Kiều",07 Đ. Phạm Ngọc Thạch,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
170,ChIJs8lmXcOJoDERYDSbDYe1D9E,Lily cafe,Quán cà phê,0909 575 999,"Lily cafe, 171 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",171 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
171,ChIJWUJYJvSJoDERbGel3eYTEN4,Tiệm cà phê Nhà Có Khách,Quán cà phê,0363 618 128,"Tiệm cà phê Nhà Có Khách, 359/19b Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",359/19b Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
173,ChIJnQdgZdmrNTERLv2nbqmvenM,Lang Thang Cà Phê - Đỗ Hành,Quán cà phê,0363 767 866,"Lang Thang Cà Phê - Đỗ Hành, 14 P. Đỗ Hành, Nguyễn Du, Hai Bà Trưng, Hà Nội","Nguyễn Du, Hai Bà Trưng",14 P. Đỗ Hành,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
174,ChIJ24MMnCFjoDERIZq8jNXWVqQ,Đất cà phê - takeaway & delivery,Quán cà phê,0348 782 788,"Đất cà phê - takeaway & delivery, 28 Xô Viết Nghệ Tĩnh, An Hội, Ninh Kiều, Cần Thơ 94000","An Hội, Ninh Kiều",28 Xô Viết Nghệ Tĩnh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
175,ChIJTaFpXd6JoDERk1j12Kc2h9w,Up Coffee & Bistro,Quán cà phê,0774 451 319,"Up Coffee & Bistro, 35 Hẻm 6 Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",35 Hẻm 6 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
176,ChIJceiwADQtdTERXVmmlEXN4lg,HONEYLLA COFFEE | COFFEE VIEW ĐẸP QUẬN 6 | COFFEE NGON QUẬN 6,Quán cà phê,0938 838 896,"HONEYLLA COFFEE | COFFEE VIEW ĐẸP QUẬN 6 | COFFEE NGON QUẬN 6, 209 Bà Hom, Phường 13, Quận 6, Thành phố Hồ Chí Minh","Phường 13, Quận 6",209 Bà Hom,Thành phố Hồ Chí Minh,,"Quận 6, Thành phố Hồ Chí Minh",VN
195,ChIJIY49UnFjoDERuiyJb5kerdI,Highlands Coffee Trần Văn Khéo - Cần Thơ,Quán cà phê,0292 7302 324,"Highlands Coffee Trần Văn Khéo - Cần Thơ, 66-68 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ 94000","An Hội, Ninh Kiều",66-68 Trần Văn Khéo,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
197,ChIJaUksgVWJoDERmCqy8te6vKo,Highlands Coffee Huỳnh Cương - Cần Thơ,Quán cà phê,0292 7302 627,"Highlands Coffee Huỳnh Cương - Cần Thơ, TP, 198–200 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều","TP, 198–200 Huỳnh Cương",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
198,ChIJGRjHnJuJoDERiJEodhJM9QU,Quán cà phê Bida Guitar,Quán cà phê,0939 822 338,"Quán cà phê Bida Guitar, 16 Bông Vang, Đối diện công an xã, Phong Điền, Cần Thơ 000000","Đối diện công an xã, Phong Điền",16 Bông Vang,Cần Thơ,0.0,"Phong Điền, Cần Thơ",VN
199,ChIJG_uCjsyJoDERfyhsD4v5rrw,Uyên Nhi Coffee,Quán cà phê,,"Uyên Nhi Coffee, 654 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",654 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
200,ChIJFTKty0iJoDERc1psLbx0Nno,Cà phê Đỉnh,Quán cà phê,0926 616 775,"Cà phê Đỉnh, 57 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ 92000","An Hoà, Ninh Kiều",57 Đ. Nguyễn Đệ,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN
201,ChIJpx0CL5SJoDER98MWnvj1Gmw,Cafe Nhà anh Đỗ,Quán cà phê,0967 904 249,"Cafe Nhà anh Đỗ, 25C Đ. Nguyễn Văn Cừ, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",25C Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
202,ChIJr7JyMJGJoDERwvsVHNTPlOQ,Co-Coffee,Quán cà phê,0939 154 202,"Co-Coffee, 202 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",202 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
208,ChIJJb1-72SJoDERh3P6EpoBQqs,By Ken Le - Cafe Sữa Bọt,Quán cà phê,,"By Ken Le - Cafe Sữa Bọt, 65 Xô Viết Nghệ Tĩnh, Tân An, Ninh Kiều, Cần Thơ 900022","Tân An, Ninh Kiều",65 Xô Viết Nghệ Tĩnh,Cần Thơ,900022.0,"Ninh Kiều, Cần Thơ",VN
209,ChIJK_0EZgZjoDER4IZvKHy-h-w,Huy Anh Coffee.Tea.Juice,Quán cà phê,0787 979 989,"Huy Anh Coffee.Tea.Juice, 6 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",6 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
210,ChIJ52lPMMGJoDER0idfPPBjOTE,Quán Cà Phê - Sinh Tố 136,Cửa hàng bán nước quả ép,0908 768 027,"Quán Cà Phê - Sinh Tố 136, 136 Đ. Đồng Văn Cống, An Hoà, Bình Thủy, Cần Thơ 94200","An Hoà, Bình Thủy",136 Đ. Đồng Văn Cống,Cần Thơ,94200.0,"Bình Thủy, Cần Thơ",VN
211,ChIJ7aGVQJ5ioDERj5pQT5YKSfE,Kafe'Tin97,Quán cà phê,0932 829 333,"Kafe'Tin97, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
220,ChIJY6sP2OBjoDER72dPs_gLShE,Cà Phê Tình Lai,Quán cà phê,,"Cà Phê Tình Lai, 24 Đ. Tân Trào, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",24 Đ. Tân Trào,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
221,ChIJ2SjHI65joDERnqDMVplwEpw,Cà phê tình nhân Bi Coffee 2,Quán cà phê,0292 2468 879,"Cà phê tình nhân Bi Coffee 2, 30-32 Đ. Phạm Ngọc Thạch, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",30-32 Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
225,ChIJ7-U23NxjoDERBFhvVBHj5dw,Cả Nhà Mình Coffee,Quán cà phê,0913 973 360,"Cả Nhà Mình Coffee, 48 Xô Viết Nghệ Tĩnh, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",48 Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
227,ChIJdYcpvbyJoDER4Iuq7O7kh9E,Chất Cà Phê,Quán cà phê,0939 828 929,"Chất Cà Phê, 381 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",381 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
