,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
53,ChIJq908XF1joDERX3CvUrXXalU,Victoria Garden Cafe,Quán cà phê,0378 676 330,"Victoria Garden Cafe, Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",Sông Hậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
54,ChIJO3m4raOJoDERP9dXdKJl8Fg,RICH MILANO COFFEE,Quán cà phê,0909 133 953,"RICH MILANO COFFEE, 177aa Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",177aa Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
55,ChIJWUJYJvSJoDERbGel3eYTEN4,Tiệm cà phê Nhà Có Khách,Quán cà phê,0363 618 128,"Tiệm cà phê Nhà Có Khách, 359/19b Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",359/19b Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
56,ChIJwXd262CJoDER8kXweetbpOQ,Trung Nguyên Legend,Quán cà phê,,"Trung Nguyên Legend, City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","City, 108A Street 3/2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
57,ChIJIY49UnFjoDERuiyJb5kerdI,Highlands Coffee Trần Văn Khéo - Cần Thơ,Quán cà phê,0292 7302 324,"Highlands Coffee Trần Văn Khéo - Cần Thơ, 66-68 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ 94000","An Hội, Ninh Kiều",66-68 Trần Văn Khéo,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
59,ChIJWXZkd7eJoDERoEHdRRaylLo,LÁ Coffee & Tea,Quán cà phê,0939 149 899,"LÁ Coffee & Tea, 29 Trần Chiên, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",29 Trần Chiên,Cần Thơ,,"Cái Răng, Cần Thơ",VN
60,ChIJaUksgVWJoDERmCqy8te6vKo,Highlands Coffee Huỳnh Cương - Cần Thơ,Quán cà phê,0292 7302 627,"Highlands Coffee Huỳnh Cương - Cần Thơ, TP, 198–200 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều","TP, 198–200 Huỳnh Cương",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
61,ChIJ8aSTJZ-JoDER773DhOQYbEI,NÂU Coffee & Tea,Quán cà phê,0939 483 366,"NÂU Coffee & Tea, 103A, kv2, bờ kè rạch ngỗng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","103A, kv2, bờ kè rạch ngỗng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
63,ChIJV4___0yJoDERNLnp88_A0C4,MIDOO Coffee & Tea,Quán cà phê,0969 941 131,"MIDOO Coffee & Tea, 25 Đinh Công Tráng, Xuân Khánh, Ninh Kiều, Cần Thơ 92000","Xuân Khánh, Ninh Kiều",25 Đinh Công Tráng,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN
64,ChIJG_uCjsyJoDERfyhsD4v5rrw,Uyên Nhi Coffee,Quán cà phê,,"Uyên Nhi Coffee, 654 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",654 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
65,ChIJpx0CL5SJoDER98MWnvj1Gmw,Cafe Nhà anh Đỗ,Quán cà phê,0967 904 249,"Cafe Nhà anh Đỗ, 25C Đ. Nguyễn Văn Cừ, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",25C Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
66,ChIJr7JyMJGJoDERwvsVHNTPlOQ,Co-Coffee,Quán cà phê,0939 154 202,"Co-Coffee, 202 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",202 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
67,ChIJK_0EZgZjoDER4IZvKHy-h-w,Huy Anh Coffee.Tea.Juice,Quán cà phê,0787 979 989,"Huy Anh Coffee.Tea.Juice, 6 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",6 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
68,ChIJ1fVYMPeJoDERkYxrVpK83Rk,LENTIL Coffee - Tea - Cơm nhà làm,Quán cà phê,0973 931 876,"LENTIL Coffee - Tea - Cơm nhà làm, 238 Đ. Nguyễn Hiền, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",238 Đ. Nguyễn Hiền,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
69,ChIJL7MTsoCJoDERv8Ncr_7MvrA,TSH - The Seventh House,Quán cà phê,0929 019 070,"TSH - The Seventh House, 179A Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",179A Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
70,ChIJe3Y7aTWJoDERUaMWq7iURFg,Tiệm Trà Dâu The Wings,Quán cà phê,0362 861 695,"2Q95+C3H Tiệm Trà Dâu The Wings, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q95+C3H, Đ. Trần Hoàng Na",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
72,ChIJ2SjHI65joDERnqDMVplwEpw,Cà phê tình nhân Bi Coffee 2,Quán cà phê,0292 2468 879,"Cà phê tình nhân Bi Coffee 2, 30-32 Đ. Phạm Ngọc Thạch, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",30-32 Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
73,ChIJ7-U23NxjoDERBFhvVBHj5dw,Cả Nhà Mình Coffee,Quán cà phê,0913 973 360,"Cả Nhà Mình Coffee, 48 Xô Viết Nghệ Tĩnh, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",48 Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
77,ChIJ3YEf2B2HoDERRnJDk6s7DPI,Thảo Coffee,Quán cà phê,0939 666 452,"3Q5H+R4P Thảo Coffee, Nguyễn Hữu Trí, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","3Q5H+R4P, Nguyễn Hữu Trí",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
78,ChIJzwRRyQyJoDERWS3ER_S6W1E,FWB Tea & Snack,Quán cà phê,0868 981 197,"FWB Tea & Snack, 118/12A, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ 90000","Hưng Lợi, Ninh Kiều","118/12A, Đ. Trần Hoàng Na",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
79,ChIJm3nVtDJjoDERCQbfmligwOw,GENZ coffee,Quán cà phê,0939 773 562,"GENZ coffee, 56 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",56 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
80,ChIJVwO4LZ-JoDERB05bkyMDqNM,Chill Ecke,Quán cà phê,0839 839 931,"Chill Ecke, 3 Hẻm 51, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",3 Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
81,ChIJORZL7myJoDERki4dvAEfp2M,Cafe CTU,Quán cà phê,0292 3501 999,"Cafe CTU, 411 Hẻm 553, Khu 1, Ninh Kiều, Cần Thơ","Khu 1, Ninh Kiều",411 Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
82,ChIJQ_IkVwOIoDERuxC6aDMOHQM,Tiệm nước Mangdimangve,Quán cà phê,,"2QVG+PH9 Tiệm nước Mangdimangve, Hẻm 132/42, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều","2QVG+PH9, Hẻm 132/42",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
83,ChIJOd5yzSiJoDER5U1gWUi3uw4,DOMITI - Cao Ký,Quán ăn nhỏ,0827 977 778,"DOMITI - Cao Ký, 403AA Đ. Nguyễn Văn Cừ, KV4, Bình, NK, Cần Thơ 94118","KV4, Bình, NK",403AA Đ. Nguyễn Văn Cừ,Cần Thơ,94118.0,"Bình, NK, Cần Thơ",VN
84,ChIJ33JDPhOJoDERJ2SmP9lHdS0,Cafe cá KOI,Quán cà phê,0939 961 728,"Cafe cá KOI, 163e Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",163e Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
86,ChIJi5_AsDCIoDER2JGKFivNYBw,Quán Cafe Gala,Quán cà phê,,"Quán Cafe Gala, 222 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",222 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
94,ChIJSwzxdMOJoDERFD3n1eV2LDY,Cafe PHỐ 24H,Quán cà phê,0989 900 077,"Cafe PHỐ 24H, 124 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",124 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
95,ChIJn7RJk7yJoDEReCOEcgUe7hs,NHÀ DÁT VÀNG CẦN THƠ,Quán cà phê,0913 824 742,"NHÀ DÁT VÀNG CẦN THƠ, Số18 Đường số 6, Kdc Thới Nhựt 2, Ninh Kiều, Cần Thơ","Kdc Thới Nhựt 2, Ninh Kiều",Số18 Đường số 6,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
96,ChIJiTr5bzSIoDER_7DJCUzeyDg,Aurora Cafe,Quán cà phê,,"Aurora Cafe, 169B Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",169B Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
97,ChIJfZ7K6zqIoDERr_IzgMQbv7A,Hoa Đô Coffee,Quán cà phê,0939 659 059,"Hoa Đô Coffee, 164/7A Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",164/7A Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
99,ChIJp7ErsKdioDERvXNzqlN12qE,Quán Cà Phê Đoàn 30,Quán cà phê,0292 3832 574,"Quán Cà Phê Đoàn 30, 80 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",80 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
104,ChIJ5VqtGaBioDER3NQLlbGoQyA,Quán Cà Phê Phương Mai,Quán cà phê,0949 111 223,"Quán Cà Phê Phương Mai, 42-44 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",42-44 Đại lộ Hoà Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
105,ChIJkfSqn1qIoDER80ttQS5RxqQ,Cafe Nhà Gỗ,Quán cà phê,0902 097 245,"Cafe Nhà Gỗ, 231 Nguyễn Văn Cừ Nối Dài, An Bình, Tp, Cần Thơ","An Bình, Tp",231 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Tp, Cần Thơ",VN
106,ChIJD0vcIKBioDERf3Uvau8DP5c,Cafe Tâm,Quán cà phê,0292 3823 722,"Cafe Tâm, 99 Võ Văn Tần, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",99 Võ Văn Tần,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
107,ChIJeWIJ2keIoDERN8HETfZTh24,Cafe Hoa Hồng,Quán cà phê,0917 130 999,"2QF4+9HF Cafe Hoa Hồng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QF4+9HF,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
113,ChIJIaSUB56JoDERh8hRV-Xk7cc,Quán nước Hoa Yên,Quán cà phê,0963 181 416,"Quán nước Hoa Yên, 131 Đ. Lý Tự Trọng, An Phú, Ninh Kiều, Cần Thơ 290000","An Phú, Ninh Kiều",131 Đ. Lý Tự Trọng,Cần Thơ,290000.0,"Ninh Kiều, Cần Thơ",VN
128,ChIJJzfHmqNioDERyLShjoG18NQ,LOTUS COFFEE CẦN THƠ,Quán cà phê,0878 007 007,"LOTUS COFFEE CẦN THƠ, Số 02 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",Số 02 Đường Hai Bà Trưng,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
133,ChIJ78GcTDJjoDERsnbGDpEmGgs,Yên Garden Coffee & Tea,Quán cà phê,0939 141 177,"Yên Garden Coffee & Tea, 70-72 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",70-72 Lê Lợi,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
136,ChIJid_tjESIoDER6a6pRgDP7V8,Cà Phê 338,Quán cà phê,,"Cà Phê 338, 28 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",28 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
137,ChIJq5S4g59ioDER19P2gVRnet0,Cafe Thủy,Quán cà phê,0292 3829 779,"Cafe Thủy, Vietnam. Open: 5am Close: 10pm, 36 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","Vietnam. Open: 5am Close: 10pm, 36 Đ. Nam Kỳ Khởi Nghĩa",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
138,ChIJlUQs3zWIoDERyp7XgqYVr7M,Café 112,Quán cà phê,,"Café 112, 112 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",112 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
139,ChIJj24YLp6JoDERgGWtK5eMzYk,King Koi Coffee,Quán cà phê,0929 828 384,"King Koi Coffee, 41 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",41 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
141,ChIJ1SisSWaJoDERDWWyFSWXXzc,Cafe cỏ ngọt của tháng 5,Quán cà phê,,"Cafe cỏ ngọt của tháng 5, 11B Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",11B Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
143,ChIJH1gePhaJoDERxELx-DJEXsI,Cafe 369,Quán cà phê,,"Cafe 369, 152 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",152 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
