,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
23,ChIJL-PL7CWJoDERdJxJYdfPugY,"Nhà lưới, nhà màng Xuân Nông - Bùi Hữu Nghĩa",Nhà cung cấp hạt giống,0889 008 222,"Nhà lưới, nhà màng Xuân Nông - Bùi Hữu Nghĩa, 1484 Đ. Bùi Hữu Nghĩa, Long Tuyền, Bình Thủy, Cần Thơ 900000","Long Tuyền, Bình Thủy",1484 Đ. Bùi Hữu Nghĩa,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0211317,105.71393669999999"
24,ChIJAZRstZeJoDERRlYU9Tdza2Q,ANH NHÀ QUÊ CẦN THƠ,Chợ nông sản,0365 818 189,"ANH NHÀ QUÊ CẦN THƠ, 11 Khu Vực 6, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",11 Khu Vực 6,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0165325,105.75352439999999"
26,ChIJVQcOIp9ioDERAz3N8nkyk3Y,CÔNG TY TNHH NÔNG SẢN SẠCH VINACAP,Cửa hàng bán buôn trái cây,0919 253 305,"CÔNG TY TNHH NÔNG SẢN SẠCH VINACAP, 90 Phan Đình Phùng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",90 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030162299999999,105.7865724"
28,ChIJaf8WC3CboDERgLEuNurSoyk,2 Nông Chuyên Cung Cấp Nông Sản,Vườn cây ăn quả,0938 222 402,"2 Nông Chuyên Cung Cấp Nông Sản, Số 115 Ấp 6, Thới Hưng, Cờ Đỏ, Cần Thơ 94607","Thới Hưng, Cờ Đỏ",Số 115 Ấp 6,Cần Thơ,94607.0,"Cờ Đỏ, Cần Thơ",VN,"10.1386291,105.5155157"
39,ChIJ7Q8d3ECJoDER_oEfCj23fe4,Trái Cây Việt Hiền Duyên,Chợ nông sản,0908 423 653,"Trái Cây Việt Hiền Duyên, Nguyễn Văn Cừ Nối Dài, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền",Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.9905156,105.70685859999999"
52,ChIJbwQBnmNioDER3SFIRy3Ye44,Khu dân cư Nông Thổ Sản,Dự án nhà,,"Khu dân cư Nông Thổ Sản, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng",Khu dân cư Nông Thổ Sản,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0050893,105.7975057"
53,ChIJa-SAkSSJoDERH10uGDYTIx4,Rau Củ Cần Thơ - Nông Sản Xanh Cần Thơ,Cửa hàng tiện lợi,,"Rau Củ Cần Thơ - Nông Sản Xanh Cần Thơ, TP, 179 Võ Văn Kiệt, P, Bình Thủy, Cần Thơ","P, Bình Thủy","TP, 179 Võ Văn Kiệt",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0468204,105.7597309"
68,ChIJH8MyxqCrNTERg8T8GnfcB3k,Thế Giới Nông Sản,Cửa hàng,,"Thế Giới Nông Sản, 57 P. Vũ Ngọc Phan, Láng Hạ, Đống Đa, Hà Nội","Láng Hạ, Đống Đa",57 P. Vũ Ngọc Phan,Hà Nội,,"Đống Đa, Hà Nội",VN,"21.0145673,105.8099326"
69,ChIJ87JvNIqHoDERtZMwFdvcYK0,Cửa hàng Nông Sản Sạch Tâm Đức,Cửa hàng gạo,0939 570 098,"Cửa hàng Nông Sản Sạch Tâm Đức, 50 Đ. Phạm Thế Hiển, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",50 Đ. Phạm Thế Hiển,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0403862,105.7549174"
84,ChIJ4eli12qIoDER4bsPvORSca8,Mai Việt Garden,Cửa hàng bán buôn cây cảnh,0984 310 397,"Mai Việt Garden, 138c Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ 94117","Phường An Khánh, Ninh Kiều",138c Đ. Nguyễn Văn Cừ,Cần Thơ,94117.0,"Ninh Kiều, Cần Thơ",VN,"10.040926899999999,105.76225389999999"
86,ChIJhdPeUAJjoDER94cGjNPLPmE,CTY TNHH NÔNG SẢN THỰC PHẨM BÁ NÔNG,Chợ bán buôn nông sản,0939 863 966,"CTY TNHH NÔNG SẢN THỰC PHẨM BÁ NÔNG, B10-03 Đường Số 3, KDC Nam Long, Cái Răng, Cần Thơ 900000","KDC Nam Long, Cái Răng",B10-03 Đường Số 3,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0047301,105.7847152"
101,ChIJH5GZ4J5ioDERSyOz6eI9v6g,Bánh ướt 119,Cửa hàng bánh,,"Bánh ướt 119, 69/2 Đ. Cách Mạng Tháng 8, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",69/2 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0499276,105.77517119999999"
102,ChIJFyGW7g6IoDERW6-3v1Qyfc4,Nông Sản Sạch Đại Thuận Thiên,Chế biến rau quả,0292 6537 999,"Nông Sản Sạch Đại Thuận Thiên, 69 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",69 Đ. Võ Trường Toản,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.048107,105.7659637"
103,ChIJ48cMZJaJoDERmClO2fiKwYk,Vựa Sầu Riêng Côba Farm,Cửa hàng nông sản,0855 180 060,"Vựa Sầu Riêng Côba Farm, 162C Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều",162C Đ. Trần Ngọc Quế,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.024588,105.7685771"
107,ChIJ5w5MVoCJoDERyk8HNz5eSNw,Cửa Hàng Gạo Xuân Trường,Cửa hàng gạo,0939 529 155,"Cửa Hàng Gạo Xuân Trường, 96 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",96 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.040645,105.7564512"
108,ChIJ-b6OA8eOoDERbzhRUc-zC-E,Cửa Hàng Nông Sản Năm Tạo,Cửa hàng tạp phẩm,0292 3850 362,"Cửa Hàng Nông Sản Năm Tạo, 153 ĐT923, Thị trấn Phong Điền, Phong Điền, Cần Thơ","Thị trấn Phong Điền, Phong Điền",153 ĐT923,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.996986,105.6729671"
109,ChIJQbHl50aIoDERddWOSB0I3Q4,Kho Hàng Nông Nghiệp Ngũ Nhiều,Cửa hàng tổng hợp,7103834873,"Kho Hàng Nông Nghiệp Ngũ Nhiều, 80, QL91B, Phường An Khánh, Bình Thủy, Cần Thơ","Phường An Khánh, Bình Thủy","80, QL91B",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0270902,105.7549489"
111,ChIJhan64oCJoDER31Q8g1j7Pco,Vườn Miền Tây,Chợ nông sản,0949 118 573,"Vườn Miền Tây, 385 Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",385 Đ. Trần Nam Phú,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0332496,105.76241929999999"
118,ChIJL9qMtjeIoDERlQo84EQ41T0,Nông sản sạch Cần Thơ,Trung tâm mua sắm,90100055,"2QC6+54J Nông sản sạch Cần Thơ, Đường số 3, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2QC6+54J, Đường số 3",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.020474499999999,105.7602726"
119,ChIJAeBTLUaIoDERhVYTf6_fDyQ,Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Nông Sản Nam Thành,Công ty xuất nhập khẩu,0915 305 132,"Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Nông Sản Nam Thành, 8, Đường B2, Khu Dân Cư 91B, Phường An Khánh, Quận Ninh Kiều, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","8, Đường B2, Khu Dân Cư 91B, Phường An Khánh, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0236938,105.7556472"
121,ChIJWwhJEi5joDERnzSCQD0ijts,Bá Nông Eco Agrifood,Cửa hàng nông sản,0909 077 394,"Bá Nông Eco Agrifood, Lô B10-03, Đường số 03, KDC Nam Long, Cần Thơ 94000","Hưng Phú, Cái Răng","Lô B10-03, Đường số 03, KDC Nam Long",Cần Thơ,94000.0,"Cái Răng, Cần Thơ",VN,"10.0045904,105.7849097"
130,ChIJ0Y8-yP2JoDER8WYpeQ4gS_4,HTX Nông Sản Xanh Cần Thơ,Cửa hàng rau quả,0986 766 429,"HTX Nông Sản Xanh Cần Thơ, 179 Võ Văn Kiệt, P An Thới, Bình Thủy, Cần Thơ","P An Thới, Bình Thủy",179 Võ Văn Kiệt,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0468803,105.7597205"
131,ChIJnfaA9NeJoDERCKkF2T298_c,Nông sản sạch Thới Long,Cửa hàng bán thực phẩm sạch,0919 745 770,"Nông sản sạch Thới Long, 9 Đường số 22, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",9 Đường số 22,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0390628,105.75739"
132,ChIJR3GOgaGJoDERDfhzhf6KBYg,Giá Tốt - NÔNG SẢN XANH,Cửa hàng tạp hóa,,"2QW5+RP7 Giá Tốt - NÔNG SẢN XANH, Võ Văn Kiệt, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2QW5+RP7, Võ Văn Kiệt",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047048499999999,105.7592937"
133,ChIJW6rQpzCIoDERGf6WB015cPQ,DNTN Thương Mại Nông Sản Nam Việt,Cửa hàng tổng hợp,0982 871 584,"DNTN Thương Mại Nông Sản Nam Việt, 12/30, Đường Ba Tháng Hai, Phường Xuân Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","12/30, Đường Ba Tháng Hai, Phường Xuân Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0225449,105.7652734"
134,ChIJR5RKKKuHoDERomdCVUgG_nc,Cửa Hàng Nông Sản Sạch Minh Đức,Cửa hàng gạo,0939 570 098,"Cửa Hàng Nông Sản Sạch Minh Đức, 141 đường Đinh Công Chánh, khu vực Bình Phó A, Bình Thủy, Cần Thơ 900000","khu vực Bình Phó A, Bình Thủy",141 đường Đinh Công Chánh,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0310893,105.7267389"
135,ChIJYYt2yg2JoDERpLDhs_WeZ9w,Tiệm Sen - Mang nông sản Việt đến tay Người Việt,Cửa hàng bán thực phẩm sạch,0337 375 777,"Tiệm Sen - Mang nông sản Việt đến tay Người Việt, 85- C44 (đường, 11 Phạm Thế Hiển, Phường An Khánh, Ninh Kiều, Cần Thơ Cần Thơ Can Tho City, 11 Đ. Phạm Thế Hiển, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều","85- C44 (đường, 11 Phạm Thế Hiển, Phường An Khánh, Ninh Kiều, Cần Thơ Cần Thơ Can Tho City, 11 Đ. Phạm Thế Hiển",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.040804399999999,105.7539714"
136,ChIJp1kNIKWJoDER68yuHzf3huE,Xí Nghiệp Chế Biến Nông Sản Thực Phẩm,Cửa hàng thực phẩm,0292 3823 874,"Xí Nghiệp Chế Biến Nông Sản Thực Phẩm, 4, Đường Võ Tánh, Quận Cái Răng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","4, Đường Võ Tánh, Quận Cái Răng",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.999215,105.7454549"
137,ChIJ35xO6KCJoDER3ip0RWnY4CY,Coca Fruit Garden - Nông Sản Miền Tây Chất Lượng Cao,Cửa hàng bán buôn trái cây,0346 117 644,"XQWC+9QC Coca Fruit Garden - Nông Sản Miền Tây Chất Lượng Cao, Khu Vực 5, Cái Răng, Cần Thơ","Khu Vực 5, Cái Răng","XQWC+9QC, Khu Vực 5",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9959464,105.7718783"
138,ChIJtaTYnZ5ioDERMY6Bq3qdeug,Công Ty TNHH MTV Nông Súc Sản XNK Cần Thơ Cataco,Cửa hàng tổng hợp,0292 3826 722,"Công Ty TNHH MTV Nông Súc Sản XNK Cần Thơ Cataco, 4 Nguyễn Thị Minh Khai, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",4 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.02711,105.78609999999999"
139,ChIJp91UoR-IoDERN5xLRzAuIAI,Công Ty Tnhh Nông Sản Hồng Phương,Cửa hàng thực phẩm,,"Công Ty Tnhh Nông Sản Hồng Phương, 9A Đ. Lý Tự Trọng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",9A Đ. Lý Tự Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034429,105.77948599999999"
140,ChIJ62HoEt2HoDER1kwtm8JlIc4,Hội Thu Mua Nông Sản,,,"Hội Thu Mua Nông Sản, 12 Lê Văn Sô, An Thới, Ninh Kiều, Cần Thơ","An Thới, Ninh Kiều",12 Lê Văn Sô,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0643187,105.7568529"
141,ChIJ62RmslyJoDERgXgBfco84rw,Cửa Hàng Nông Sản Sạch 3 miền Eco-HHB,Cửa hàng thực phẩm thiên nhiên,0907 676 393,"Cửa Hàng Nông Sản Sạch 3 miền Eco-HHB, 72 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",72 Đ. Nguyễn Hiền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023981599999999,105.7568093"
142,ChIJv5SHGDCIoDER2vIwY7wjp3s,Công Ty Tnhh Nông Sản Hồng Phương,Cửa hàng thực phẩm,,"Công Ty Tnhh Nông Sản Hồng Phương, 404 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",404 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0211735,105.7698594"
143,ChIJx9YIjJSJoDERLmca-xImT5M,"TỔ CHỨC NHO KIỂM NGHIỆM THỰC PHẨM, NÔNG SẢN",Văn phòng công ty,,"2PHX+MQM TỔ CHỨC NHO KIỂM NGHIỆM THỰC PHẨM, NÔNG SẢN, Hẻm Tổ 10A, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","2PHX+MQM, Hẻm Tổ 10A",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0292184,105.74942999999999"
144,ChIJU7qOq4RioDERMMoNOLz6fHM,Công Ty TNHH MTV Nông Sản Mekong,Cửa hàng tổng hợp,0931 109 113,"Công Ty TNHH MTV Nông Sản Mekong, Tổ 48 Khu Vực 7, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",Tổ 48 Khu Vực 7,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.021232099999999,105.78828929999999"
145,ChIJ_WXaxyv1oDERfa9wMKjF0VI,Công Ty TNHH Sản Xuất Thương Mại Nông Sản Miền Tây Coba Farm,Cửa hàng tổng hợp,0917 234 009,"Công Ty TNHH Sản Xuất Thương Mại Nông Sản Miền Tây Coba Farm, 385 Ấp Trường Khánh 2, Long Thạnh, Phụng Hiệp, Hậu Giang","Long Thạnh, Phụng Hiệp",385 Ấp Trường Khánh 2,Hậu Giang,,"Phụng Hiệp, Hậu Giang",VN,"9.888600499999999,105.7636867"
159,ChIJMUcpjKFioDERb4cxvxsH8xU,Cửa Hàng Đặc Sản Vùng Miền,Cửa hàng bán thực phẩm sạch,0292 2238 555,"Cửa Hàng Đặc Sản Vùng Miền, 39 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",39 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0339502,105.7874209"
161,ChIJN9vr09yHoDERY8cOneI1sM0,Kho Nông Sản,Nhà kho,,"4P54+G3C Kho Nông Sản, Trà Nóc, Bình Thủy, Cần Thơ","Trà Nóc, Bình Thủy",4P54+G3C,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.109082299999999,105.7046828"
177,ChIJjVoP6qhioDERudpkyMTtPEw,Công Ty Tnhh Thương Mại Dịch Vụ Nông Sản Lương Thực An Phát,,,"Công Ty Tnhh Thương Mại Dịch Vụ Nông Sản Lương Thực An Phát, 28 Đ. Lương Định Của, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",28 Đ. Lương Định Của,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0448914,105.78644349999999"
195,ChIJ__8LKh-IoDERVU60N9YzGU8,Công Ty Tnhh Xuất Nhập Khẩu Nông Sản M&K,,,"Công Ty Tnhh Xuất Nhập Khẩu Nông Sản M&K, 19/28 Đ. Trần Hưng Đạo, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",19/28 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0399268,105.7773636"
198,ChIJCxlTXx6IoDER0NkxtpIcvKk,Công Ty Tnhh Một Thành Viên Chế Biến Nông Sản Tiến Thịnh,,,"Công Ty Tnhh Một Thành Viên Chế Biến Nông Sản Tiến Thịnh, 11A Đ. Lý Tự Trọng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",11A Đ. Lý Tự Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.036488,105.77916499999999"
205,ChIJK6waPh-IoDERvsOAY3TUBW4,Công Ty Tnhh Xuất Nhập Khẩu Nông Sản M&K,,,"Công Ty Tnhh Xuất Nhập Khẩu Nông Sản M&K, 28 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",28 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0344806,105.77762159999999"
211,ChIJO5eZYA-IoDERHvDfDQwCTzU,Công Ty Tnhh Nông Sản Úc,,,"Công Ty Tnhh Nông Sản Úc, 189 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",189 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.048067,105.770072"
222,ChIJnb3GFiSJoDERCUHHoLtZ_6U,Natifarm - Đặc sản nông nghiệp Việt,Giao đồ ăn,0366 450 929,"Natifarm - Đặc sản nông nghiệp Việt, 288 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",288 Đ. Nguyễn Văn Linh,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.024812899999999,105.76020969999999"
224,ChIJMyqFn7OHoDERZGY5HSP2AEU,Mỹ Vy,Cửa hàng nông sản,0931 117 622,,,,,,,,"15.793925199999999,105.91025889999999"
238,ChIJ00JXlEGIoDERiGSkEoaUcNY,Công Ty TNHH Thương Mại Dịch Vụ Nfarm,Cửa hàng vật liệu xây dựng,0988 447 669,"2QJ3+XJ7 Công Ty TNHH Thương Mại Dịch Vụ Nfarm, Đ. Nguyễn Văn Cừ, Khu Vực 6, Ninh Kiều, Cần Thơ","Khu Vực 6, Ninh Kiều","2QJ3+XJ7, Đ. Nguyễn Văn Cừ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0324219,105.7540587"
266,ChIJvc_GoKuJoDER0JcfNBn8Zq4,Cửa hàng Nông Sản Xanh,Vườn,0913 120 345,"Cửa hàng Nông Sản Xanh, 109 KV5, ĐT923, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","109 KV5, ĐT923",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"9.9996568,105.7427065"
293,ChIJsxiHmcGJoDEROmoXPZ0D6I8,Nông Sản Bình Minh,Cửa hàng bán buôn trái cây,0326 829 319,"Nông Sản Bình Minh, 132/9 Hẻm 132 Đ. 3 Tháng 2, An Binh, Ninh Kiều, Cần Thơ","An Binh, Ninh Kiều",132/9 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0187315,105.7608198"
303,ChIJc6bPNRmIoDERjnrm_povvOI,Công Ty Cp Nông Sản Thực Phẩm Xuất Khẩu Cần Thơ,,,"Công Ty Cp Nông Sản Thực Phẩm Xuất Khẩu Cần Thơ, 152-154 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",152-154 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.036844799999999,105.7758872"
304,ChIJV8DJYjeIoDER6ggEvUD199M,Công Ty Tnhh Sản Xuất Chế Biến Nông Sản Vạn Tín Organics,,,"Công Ty Tnhh Sản Xuất Chế Biến Nông Sản Vạn Tín Organics, 17A Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",17A Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022644999999999,105.76228809999999"
308,ChIJrRUz6YSIoDER88h31o6kQpI,Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Nông Sản Khánh Hưng,Nông nghiệp,0988 233 546,"Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Nông Sản Khánh Hưng, 300/59C, Đường Cách Mạng Tháng Tám, Phường Bùi Hữu Nghĩa, Quận Bình Thuỷ, Thành Phố Cần Thơ, Long Hoà, Bình Thủy, Cần Thơ","Long Hoà, Bình Thủy","300/59C, Đường Cách Mạng Tháng Tám, Phường Bùi Hữu Nghĩa, Quận Bình Thuỷ, Thành Phố Cần Thơ",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0498247,105.7252086"
325,ChIJY9XoOTWIoDERRb6jAPufn1s,Công Ty Tnhh Nông Sản Hồng Phương,,,"Công Ty Tnhh Nông Sản Hồng Phương, 3B Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",3B Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.011265999999999,105.7603283"
