,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
73,ChIJT2uDl_cpdTERRVariZS9UPA,Mỹ Phẩm Gò Vấp,Cửa hàng mỹ phẩm,0905 671 828,"Mỹ Phẩm Gò Vấp, 30 Phạm Văn Chiêu, Phường 14, Gò Vấp, Thành phố Hồ Chí Minh 727010","Phường 14, Gò Vấp",30 Phạm Văn Chiêu,Thành phố Hồ Chí Minh,727010.0,"Gò Vấp, Thành phố Hồ Chí Minh",VN
115,ChIJ1Yv2OoCJoDERzyt5Jtn7qi8,2T Home - Dược mỹ phẩm làm đẹp Cần Thơ,Cửa hàng mỹ phẩm,0939 515 050,"2T Home - Dược mỹ phẩm làm đẹp Cần Thơ, Trường Đại Học Y Dược, Số 36 Đường Số 7, khu dân cư phía sau, Ninh Kiều, Cần Thơ","khu dân cư phía sau, Ninh Kiều","Trường Đại Học Y Dược, Số 36 Đường Số 7",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
116,ChIJe4B6xwqJoDERilJMRM7ySXA,Lục Sắc Store- Mỹ phẩm& Phụ kiện,Cửa hàng mỹ phẩm,0798 791 111,"Lục Sắc Store- Mỹ phẩm& Phụ kiện, 20z Đ. Số 7, khu giảng viên đại học, p, Ninh Kiều, Cần Thơ","khu giảng viên đại học, p, Ninh Kiều",20z Đ. Số 7,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
138,ChIJT22CAiGJoDERf8Dv7_ncDbI,BÈO COSMETICS,Cửa hàng mỹ phẩm,0946 866 648,"BÈO COSMETICS, 88/33/3 Đ. Cách Mạng Tháng 8, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều",88/33/3 Đ. Cách Mạng Tháng 8,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
145,ChIJc2PmeMeJoDER2MdfZ0RfhsE,Tiệm Mỹ Phẩm Nhà Lee,Cửa hàng mỹ phẩm,0917 817 442,"Tiệm Mỹ Phẩm Nhà Lee, G2 Đinh Công Tráng, An Phú, Ninh Kiều, Cần Thơ 94115","An Phú, Ninh Kiều",G2 Đinh Công Tráng,Cần Thơ,94115.0,"Ninh Kiều, Cần Thơ",VN
146,ChIJzciadqKJoDERkM0tFL8Vhag,Mỹ Phẩm An Phát,Cửa hàng mỹ phẩm,0787 251 777,"Mỹ Phẩm An Phát, 51 D2, 51 Đ. 3/2, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều","51 D2, 51 Đ. 3/2",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
172,ChIJkYIMkqGJoDER6wWQvnYB964,Shop Mỹ Phẩm Trang Anh,Cửa hàng mỹ phẩm,0973 224 917,"Shop Mỹ Phẩm Trang Anh, 577/91/46A Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",577/91/46A Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
176,ChIJC3-9eBOJoDERN_vMkpgTXpQ,Showroom Hương Thị Cần Thơ,Cửa hàng mỹ phẩm,0913 919 598,"Showroom Hương Thị Cần Thơ, 2A Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ 900000","Thới Bình, Ninh Kiều",2A Đ. Phạm Ngũ Lão,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
188,ChIJu6xXfSOJoDERA1POEWUBNNg,Kim Phượng Cosmetics,Cửa hàng mỹ phẩm,0987 175 093,"Kim Phượng Cosmetics, 16 Đ. Mậu Thân, An Lạc, Ninh Kiều, Cần Thơ 90000","An Lạc, Ninh Kiều",16 Đ. Mậu Thân,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
189,ChIJ23BGvFSJoDERhQd4NzB7CG8,Trung tâm mỹ phẩm Trung Sơn,Cửa hàng mỹ phẩm,0292 3747 567,"Trung tâm mỹ phẩm Trung Sơn, 96 Đ. Lý Tự Trọng, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",96 Đ. Lý Tự Trọng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
197,ChIJwUx1Pa-JoDERD4ydCV5bTSo,The Vuong's Cosmetics,Cửa hàng mỹ phẩm,0908 796 677,"The Vuong's Cosmetics, 315 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",315 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
208,ChIJ3Saq5LaJoDERZtAiRYt9ctI,Mỹ phẩm Gia Hân Beauty's,Cửa hàng mỹ phẩm,0907 092 016,"2Q33+XCG Mỹ phẩm Gia Hân Beauty's, Trần Chiên, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","2Q33+XCG, Trần Chiên",Cần Thơ,,"Cái Răng, Cần Thơ",VN
220,ChIJWR1AaXmJoDER80zoGV-xrvk,Chi nhánh mỹ phẩm Huyền Cò Cần Thơ - Đăng Thư,Cửa hàng mỹ phẩm,0914 708 999,"Chi nhánh mỹ phẩm Huyền Cò Cần Thơ - Đăng Thư, 388z47 KV2, Phường An Khánh, Ninh Kiều, 94100","Phường An Khánh, Ninh Kiều",388z47 KV2,Cần Thơ,94100.0,"Ninh Kiều, Cần Thơ",VN
221,ChIJW-ETCCxhoDERya3aE5s0PwM,Mỹ phẩm cao cấp Như Huỳnh,Cửa hàng mỹ phẩm,0945 348 839,"Mỹ phẩm cao cấp Như Huỳnh, 438 ĐT925B, Phú Hữu A, Châu Thành, Hậu Giang","Phú Hữu A, Châu Thành",438 ĐT925B,Hậu Giang,,"Châu Thành, Hậu Giang",VN
222,ChIJIR0hrdRdoDERKzGZVIm9ubY,MỸ PHẨM CAO CẤP NGUYÊN,Cửa hàng mỹ phẩm,0943 195 000,"RXQ5+88F MỸ PHẨM CAO CẤP NGUYÊN, Thới An Hội, Kế Sách, Sóc Trăng","Thới An Hội, Kế Sách",RXQ5+88F,Sóc Trăng,,"Kế Sách, Sóc Trăng",VN
223,ChIJn4zjxJGJoDERyDGgRhqSMLM,Kim Phượng Cosmetics,Cửa hàng mỹ phẩm,0987 175 093,"Kim Phượng Cosmetics, 16B Đ. Mậu Thân, p, Ninh Kiều, Cần Thơ 900000","p, Ninh Kiều",16B Đ. Mậu Thân,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
227,ChIJHWKXxLZjoDERnwAlNpgcBEc,Nhà Phân Phối Mỹ Phẩm Khải Phương,Cửa hàng mỹ phẩm,0939 061 962,"Nhà Phân Phối Mỹ Phẩm Khải Phương, 35 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",35 Đ. Hồ Tùng Mậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
239,ChIJH9CPHGB9CQARPT6hL0qQMOs,mỹ phẩm Hàn Quốc Cần Thơ,Cửa hàng mỹ phẩm,0859 599 168,,,,,,,
241,ChIJGWWKQB-JoDERfKjTNqtZZmY,Minh Thuỷ - Chuyên Mỹ Phẩm chính hãng,Cửa hàng mỹ phẩm,0949 037 777,"Minh Thuỷ - Chuyên Mỹ Phẩm chính hãng, 329V1/10, 329 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều","329V1/10, 329 Đ. Nguyễn Văn Linh",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
242,ChIJ-WZmI5uJoDERWXsrEzvrB0A,GIẢM CÂN TIẾN HẠNH CHÍNH HÃNG,Cửa hàng mỹ phẩm,0949 668 579,"GIẢM CÂN TIẾN HẠNH CHÍNH HÃNG, 69B/1DC An Gia, Đ. Nguyễn Văn Linh, Long Hòa, Bình Thủy, Cần Thơ","Long Hòa, Bình Thủy","69B/1DC An Gia, Đ. Nguyễn Văn Linh",Cần Thơ,,"Bình Thủy, Cần Thơ",VN
248,ChIJ8-vJ0uCJoDER3YKQSpYTMUc,Kem tẩy lông thảo dược N’store,Cửa hàng mỹ phẩm,0907 721 912,"Kem tẩy lông thảo dược N’store, 13 đường 15, kdc Hoàng Quân, Thường Thạnh, Ninh Kiều, Cần Thơ 90000","Thường Thạnh, Ninh Kiều","13 đường 15, kdc Hoàng Quân",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
253,ChIJw3dnXWuIoDER36XMB7uPKzc,Mỹ Phẩm Yến Ngọc - VP Lakia Cần Thơ,Cửa hàng mỹ phẩm,0939 725 454,"Mỹ Phẩm Yến Ngọc - VP Lakia Cần Thơ, 44 Đường số 23, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",44 Đường số 23,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
255,ChIJLbHPYqOJoDERsz7EjhSvfRo,Nhím's Cosmetic,Cửa hàng mỹ phẩm,0705 969 595,"Nhím's Cosmetic, Đường số 27, Khu Tái định cư, Ninh Kiều, Cần Thơ","Khu Tái định cư, Ninh Kiều",Đường số 27,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
277,ChIJ4c5TiUiIoDER8XiD7d5sbpY,Công Ty Tnhh Mỹ Phẩm D&C,Cửa hàng,,"Công Ty Tnhh Mỹ Phẩm D&C, 161 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",161 Đ. Nguyễn Hiền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
280,ChIJ3xTj4eyJoDERfVg-6nGLNZs,"Amy Store - Mỹ Phẩm / Makeup cưới, tiệc...",Cửa hàng mỹ phẩm,0988 271 759,"Amy Store - Mỹ Phẩm / Makeup cưới, tiệc..., 388/21 Hẻm 388, Khu Vực I, Ninh Kiều, Cần Thơ","Khu Vực I, Ninh Kiều",388/21 Hẻm 388,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
281,ChIJ4fzQYDeIoDERKFI4fVl1NRE,Shopdep USA-Mỹ phẩm xách tay từ Mỹ,Cửa hàng tạp phẩm,0763 290 876,"2QC7+X4H Shopdep USA-Mỹ phẩm xách tay từ Mỹ, Hẻm 9, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2QC7+X4H, Hẻm 9",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
287,ChIJj1Zbi7eJoDERvGQhxrf4zf4,Showroom Bảo Xinh Ngân Anh,Cửa hàng mỹ phẩm,0858 777 247,"Showroom Bảo Xinh Ngân Anh, 425 Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",425 Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
293,ChIJZemXNfiDoDER3Zuubd_LvKw,Đại Lý Mỹ Phẩm Xịn Sò Thương Hiệu Magic Skin Minh Thư,Cửa hàng mỹ phẩm,0907 695 054,"Đại Lý Mỹ Phẩm Xịn Sò Thương Hiệu Magic Skin Minh Thư, Số 33 khu vực Thới Trinh C, phường, Ô Môn, Cần Thơ 900000","phường, Ô Môn",Số 33 khu vực Thới Trinh C,Cần Thơ,900000.0,"Ô Môn, Cần Thơ",VN
296,ChIJ4TsV-4mJoDERePGthpKnu_Y,Mỹ phẩm thuốc bắc trị mụn Feather,Cửa hàng mỹ phẩm,0925 727 549,"Mỹ phẩm thuốc bắc trị mụn Feather, 49 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",49 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
311,ChIJv3SbX1eJoDERVvKU-6FM8AM,Bác Sĩ Ngọc Hà - Da Liễu Thẩm Mỹ,Cơ sở chăm sóc da,0364 599 490,"Bác Sĩ Ngọc Hà - Da Liễu Thẩm Mỹ, 49 Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",49 Đ. Đinh Tiên Hoàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
316,ChIJY8q5qySIoDER-jQRvAgVkkk,MAI Store SON MÔI Quà Tặng MỸ PHẨM CT,Cửa hàng mỹ phẩm,0967 333 357,"MAI Store SON MÔI Quà Tặng MỸ PHẨM CT, Tp, 192 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ 900000","An Hoà, Ninh Kiều","Tp, 192 Võ Văn Kiệt",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
331,ChIJwbvxBYmJoDERekepZXDWzEw,Mỹ phẩm Tờ i Ti - Hàng Auth ở đây,Cửa hàng mỹ phẩm,0931 779 018,"Mỹ phẩm Tờ i Ti - Hàng Auth ở đây, 93 Đ. Trương Định, Tân An, Ninh Kiều, Cần Thơ 920000","Tân An, Ninh Kiều",93 Đ. Trương Định,Cần Thơ,920000.0,"Ninh Kiều, Cần Thơ",VN
337,ChIJe_sU8KdioDERmqBzkntMu-A,Lynkhouse - Korean Cosmetics Shop,Cửa hàng mỹ phẩm,0766 958 928,"Lynkhouse - Korean Cosmetics Shop, 179 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",179 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
343,ChIJD1k-AjqJoDERj5Vtc0BFfOs,Hantie Beauty,Cửa hàng mỹ phẩm,0931 720 820,"Hantie Beauty, 19 Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",19 Đ. Trần Nam Phú,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
358,ChIJZX_PaQiJoDERxl5dAGaB7vs,Mỹ phẩm chenny shop,Cửa hàng mỹ phẩm,,"Mỹ phẩm chenny shop, 58 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",58 Đ. Võ Trường Toản,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
373,ChIJb_7GT76HoDER3bi8xUifTMc,Shop Mỹ Phẩm Ti's Beauty Cosmetics,Trung tâm mua sắm,0931 779 018,"Shop Mỹ Phẩm Ti's Beauty Cosmetics, 286/49a Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ","Bùi Hữu Nghĩa, Bình Thủy",286/49a Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
387,ChIJB98n7dWJoDERECO2dE5dimQ,TỪ HẢO COSMETIC,Cửa hàng mỹ phẩm,,"TỪ HẢO COSMETIC, 46 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",46 Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
388,ChIJnd2Yq9WJoDER_CeggUpmkh8,Mỹ Phẩm Hanayuki Cần Thơ - Trà Đá Store,Cửa hàng mỹ phẩm,0899 024 456,"Mỹ Phẩm Hanayuki Cần Thơ - Trà Đá Store, 108D, Chung Cư A4, Khu dân cư 91B, 960000","Khu dân cư 91B, Ninh Kiều","108D, Chung Cư A4",Cần Thơ,960000.0,"Ninh Kiều, Cần Thơ",VN
392,ChIJ703OkL2JoDERwlFgrJHFwqw,Mỹ Phẩm Nàng Thơ,Cửa hàng mỹ phẩm,0292 3664 999,"Mỹ Phẩm Nàng Thơ, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",209 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
407,ChIJk90fkjCJoDERJ6R3yiQlLGA,Nu Cosmetics - Mỹ Phẩm Chính Hãng Cần Thơ,Cửa hàng mỹ phẩm,0326 164 070,"Nu Cosmetics - Mỹ Phẩm Chính Hãng Cần Thơ, 132/30A Hẻm 132 Đ. 3 Tháng 2, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",132/30A Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
408,ChIJe93IadCJoDERNQpofDKX8VY,Mỹ phẩm Hợp Nhất,Cửa hàng mỹ phẩm,0939 960 626,"Mỹ phẩm Hợp Nhất, 56-55 Duy Tân, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",56-55 Duy Tân,Cần Thơ,,"Cái Răng, Cần Thơ",VN
415,ChIJCagU82uIoDERSSb9ZqmII2k,Mỹ Phẩm Nhật Trinh,Cửa hàng mỹ phẩm,0388 882 100,"Mỹ Phẩm Nhật Trinh, 70 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",70 Đ. Tô Hiến Thành,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
418,ChIJC7oafCGIoDERwZd1Yr_SZuc,Yeulamdep Shop,Cửa hàng mỹ phẩm,0939 901 018,"Yeulamdep Shop, 94/10, Bờ Kè Mậu Thân, phường An Phú, Ninh Kiều, Cần Thơ, Hẻm 4 Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","94/10, Bờ Kè Mậu Thân, phường An Phú, Ninh Kiều, Cần Thơ, Hẻm 4 Mậu Thân",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
449,ChIJZdXDS59ioDERCvn4w3NLUVE,Cửa Hàng Mỹ Phẫm Đấu,Cửa hàng mỹ phẩm,0292 3821 602,"Cửa Hàng Mỹ Phẫm Đấu, 05 Đ. Phan Chu Trinh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",05 Đ. Phan Chu Trinh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
450,ChIJEyiaL6eJoDERcMqkv7OXEjo,Cửa Hàng Mỹ Phẩm Nguyễn Ngọc Kiệt,Cửa hàng mỹ phẩm,0851 175 045,"Cửa Hàng Mỹ Phẩm Nguyễn Ngọc Kiệt, A5/14, Đường Nguyễn Văn Trường, Khu Dân Cư 923, Khu Vực Lợi Dũ B, Phường An Bình, Quận Ninh Kiều, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","A5/14, Đường Nguyễn Văn Trường, Khu Dân Cư 923, Khu Vực Lợi Dũ B, Phường An Bình, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
459,ChIJNzgB8V2JoDERXfM43X1zslg,Song Quân Store,Cửa hàng mỹ phẩm,,"Song Quân Store, 57/11 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",57/11 Đ. Võ Trường Toản,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
477,ChIJD_NMUCOIoDERXt413hplDGM,Trang sức Bạc - Mỹ phẩm Kim Yến,Cửa hàng tạp phẩm,0292 6250 777,"Trang sức Bạc - Mỹ phẩm Kim Yến, 124 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",124 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
481,ChIJvZO0UjqJoDERHxkZ3nCznoc,Mỹ Phẩm Thanh Trang Hannah Cần Thơ,Cửa hàng mỹ phẩm,0909 575 634,"Mỹ Phẩm Thanh Trang Hannah Cần Thơ, 12/25G Đường 3/2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",12/25G Đường 3/2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
487,ChIJd9L16hKIoDERr7eXQzqFOsw,Shop Anh Ngọc Sỉ Quần Áo =mỹ Phẩm,Cửa hàng quần áo,0377 489 719,"Shop Anh Ngọc Sỉ Quần Áo =mỹ Phẩm, Đ/C 160y/14 hẻm liên tổ 12.đến 20, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Đ/C 160y/14 hẻm liên tổ 12.đến 20,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
497,ChIJf7mlhCqJoDERiubWwmpq_a8,MIN Cosmetics,Cửa hàng mỹ phẩm,0939 224 556,"MIN Cosmetics, 38 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",38 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
499,ChIJUaJYgqBjoDERHgcQ5g4LkWA,Mỹ Phẩm Oanh Nam,Cửa hàng mỹ phẩm,,"Mỹ Phẩm Oanh Nam, 40 Võ Thị Sáu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",40 Võ Thị Sáu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
500,ChIJg5CyOASJoDERPg8S1XO20gw,Linh store,Cửa hàng mỹ phẩm,0974 567 858,"Linh store, 133 c Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",133 c Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
501,ChIJ8ayr4JJjoDER_75D7xjUxUk,Mỹ Phẩm Chính Hãng Nguyễn Đào,Cửa hàng mỹ phẩm,0901 115 466,"Mỹ Phẩm Chính Hãng Nguyễn Đào, 60 Ngô Đức Kế, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",60 Ngô Đức Kế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
502,ChIJBdftD2uIoDERAs7rnWNYKu4,Cửa Hàng Mỹ Phẩm Hoàng Hương,Cửa hàng mỹ phẩm,0292 3834 523,"Cửa Hàng Mỹ Phẩm Hoàng Hương, 171 Đường số 24, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",171 Đường số 24,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
503,ChIJYYW0_i6JoDERl3BvnPoDZto,Lily Shop Mỹ Phẩm Chính Hãng,Cửa hàng mỹ phẩm,0901 084 271,"Lily Shop Mỹ Phẩm Chính Hãng, 95D Đ. Số 2, Kdc Thới Nhựt 2, Ninh Kiều, Cần Thơ 90000","Kdc Thới Nhựt 2, Ninh Kiều",95D Đ. Số 2,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
504,ChIJ71wIf-FjoDER0_NFhGRt1nU,Hóa mỹ phẩm Phụng Yến,Cửa hàng mỹ phẩm,0913 111 103,"Hóa mỹ phẩm Phụng Yến, 200 Đ. A2, KDC, Cái Răng, Cần Thơ 02923","KDC, Cái Răng",200 Đ. A2,Cần Thơ,2923.0,"Cái Răng, Cần Thơ",VN
505,ChIJxaaq-nqJoDERcWRzrws_E64,Cửa Hàng Mỹ Phẩm Chính Hãng Cần Thơ,Cửa hàng mỹ phẩm,0767 607 027,"Cửa Hàng Mỹ Phẩm Chính Hãng Cần Thơ, 3/1A Nguyễn Thị Tạo, Long Hoà, Bình Thủy, Cần Thơ","Long Hoà, Bình Thủy",3/1A Nguyễn Thị Tạo,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
