,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
125,ChIJq6qqqq5ioDER4-Oeop1oCes,Cửa Hàng Điện Nước Gia Dụng,Cửa hàng thiết bị điện,0352 237 747,"Cửa Hàng Điện Nước Gia Dụng, Lô 85, Trung Tâm Thương Mại Cái Khế, Phường Cái Khế, Quận Ninh Kiều, Thành Phố Cần Thơ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","Lô 85, Trung Tâm Thương Mại Cái Khế, Phường Cái Khế, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
126,ChIJxU67URuIoDERerhTlRPCRL8,Cửa Hàng Điện Nước Tuấn Minh,Cửa hàng thiết bị điện,0939 009 173,"Cửa Hàng Điện Nước Tuấn Minh, 132/42/89 Hùng Vương, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",132/42/89 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
127,ChIJq6qqBw-IoDERFGjv33tZNfE,Cửa Hàng Điện Nước Hải Đoàn,Cửa hàng thiết bị điện,0292 3896 069,"Cửa Hàng Điện Nước Hải Đoàn, 126 K4, Nguyễn Văn Cừ, Quận Ninh Kiều, Tp Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","126 K4, Nguyễn Văn Cừ, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
128,ChIJq6qqBw-IoDERA3WjT61i3WY,Cửa Hàng Điện Nước Gia Dụng Bình Hằng,Cửa hàng,0292 3582 335,"Cửa Hàng Điện Nước Gia Dụng Bình Hằng, 380N/14B, Đường Nguyễn Văn Cừ, Quận Ninh Kiều, Tp Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","380N/14B, Đường Nguyễn Văn Cừ, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
129,ChIJ-4-RnhuIoDERiHlkp43QiMA,Cửa Hàng Điện Nước Huỳnh Gia,Cửa hàng thiết bị điện,0292 3830 236,"Cửa Hàng Điện Nước Huỳnh Gia, 132A, Hùng Vương, Phường Thới Bình, Quận Ninh Kiều, Thành Phố Cần Thơ, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều","132A, Hùng Vương, Phường Thới Bình, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
130,ChIJhw_h7a6HoDERxdod3sajI3c,Cửa hàng Điện Nước Phú Mỹ,Cửa hàng thiết bị điện,0939 061 038,"Cửa hàng Điện Nước Phú Mỹ, 91c Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ","Bùi Hữu Nghĩa, Bình Thủy",91c Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
131,ChIJoc5DC59ioDERvaVV4t7mHWg,Cửa Hàng Điện Nước Thạnh Mỹ,Cửa hàng thiết bị điện,,"Cửa Hàng Điện Nước Thạnh Mỹ, 69 Đường Châu Văn Liêm, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",69 Đường Châu Văn Liêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
132,ChIJS_SG6CCIoDER7wzu7lIZ5d0,Cửa Hàng Điện Nước Hồng Cơ,Cửa hàng thiết bị điện,7103752219,"Cửa Hàng Điện Nước Hồng Cơ, 99 Quang Trung, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",99 Quang Trung,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
133,ChIJq_ZHZWSJoDERHlNHHNTEvUQ,"Cửa hàng Điện Nước gia dụng, Phụ kiện điện thoại Ngân Thông",Cửa hàng tổng hợp,0907 828 978,"Cửa hàng Điện Nước gia dụng, Phụ kiện điện thoại Ngân Thông, 138 Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",138 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
134,ChIJNQNwdxyIoDERRrw6zpZd2u4,Cửa Hàng Điện Nước Minh Sơn,Cửa hàng vật liệu xây dựng,7103832528,"Cửa Hàng Điện Nước Minh Sơn, 30 Đ. Huỳnh Thúc Kháng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",30 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
135,ChIJN_9BwWqIoDERT3UuxXdZQDE,Cửa Hàng Điện Nước Đỗ Tùng,Cửa hàng thiết bị điện,7106266665,"Cửa Hàng Điện Nước Đỗ Tùng, 398G1 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",398G1 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
136,ChIJJdrr8SSIoDER3oCpwWTzexM,Cửa Hàng Điện Nước Phát Đạt,Cửa hàng thiết bị điện,0979 779 467,"Cửa Hàng Điện Nước Phát Đạt, 40 Đ. Trần Văn Hoài, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",40 Đ. Trần Văn Hoài,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
137,ChIJY_ujgp5ioDERsWkWEYhQgeM,Cửa Hàng Điện Nước Hồng Phúc,Cửa hàng thiết bị điện,0292 3837 264,"Cửa Hàng Điện Nước Hồng Phúc, Đường Nguyễn Thị Minh Khai, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",Đường Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
138,ChIJm0XTsyaIoDERIibvCERD4aI,Cửa Hàng Điện Nước Ngân Phát,Cửa hàng thiết bị điện,,"Cửa Hàng Điện Nước Ngân Phát, 181 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",181 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
139,ChIJzXX-6C-IoDERYn6OASCM3c8,Cửa Hàng Điện Nước Dũng,Cửa hàng thiết bị điện,0292 6525 767,"Cửa Hàng Điện Nước Dũng, 271 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",271 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
140,ChIJ1f-5a3OIoDERxgq7eICH56s,Cửa Hàng Thiết Bị Điện - Nước Hồng Long,Cửa hàng thiết bị điện,0857 870 927,"Cửa Hàng Thiết Bị Điện - Nước Hồng Long, 260 Võ Văn Kiệt, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",260 Võ Văn Kiệt,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
141,ChIJb14ITTeIoDERAED_2Ajdi1I,Cửa Hàng Điện Nước Ngọc Dung,Cửa hàng thiết bị điện,0292 3838 512,"Cửa Hàng Điện Nước Ngọc Dung, 8 QL91B, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",8 QL91B,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
142,ChIJAR9aexOIoDERQb2PIE36el4,Cửa Hàng Sơn - Điện Nước Phúc Khang,Cửa hàng thiết bị điện,0292 6511 699,"Cửa Hàng Sơn - Điện Nước Phúc Khang, 177 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",177 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
143,ChIJ248E82uIoDERhKL3Pt2Oda0,Tiệm Điện - Nước Lạc,Cửa hàng thiết bị điện,,"Tiệm Điện - Nước Lạc, An Khánh, Ninh Kiều, Cần Thơ","An Khánh, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
144,ChIJE-S7wi-IoDERwtgXIQhnD_U,Cửa Hàng Điện Nước Chín Thanh,Cửa hàng thiết bị điện,0292 3839 754,"Cửa Hàng Điện Nước Chín Thanh, 251/40A, Đường Trần Ngọc Quế, Quận Ninh Kiều, TP Cần Thơ, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","251/40A, Đường Trần Ngọc Quế, Quận Ninh Kiều, TP Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
145,ChIJr9raj0eIoDER2tBd0WxNtZQ,Cửa Hàng Điện Nước Huy Ngữ,Cửa hàng thiết bị điện,0778 171 583,"Cửa Hàng Điện Nước Huy Ngữ, 2 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",2 Đ. Nguyễn Hiền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
146,ChIJJ3nYWkGIoDER02akeJcINvA,Cửa Hàng Điện Nước Gia Dụng Việt Phúc,Cửa hàng thiết bị điện,0903 133 339,"Cửa Hàng Điện Nước Gia Dụng Việt Phúc, 9 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",9 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
147,ChIJ43el6gaIoDERu4Axxmgtop0,Cửa Hàng Điện Gia Dụng Trung Thành,Cửa hàng thiết bị điện,0292 3763 763,"Cửa Hàng Điện Gia Dụng Trung Thành, 105 Đ. Cách Mạng Tháng 8, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",105 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
148,ChIJNRL_Dp9ioDERr6lnVFr9h28,Cửa Hàng Thiết Bị Điện Nước Hai Hiếu,Cửa hàng thiết bị điện,0292 3824 261,"Cửa Hàng Thiết Bị Điện Nước Hai Hiếu, 16 Đ. Điện Biên Phủ, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",16 Đ. Điện Biên Phủ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
149,ChIJAfnvxESIoDER1rZlXpHTKeA,Cửa Hàng Điện Nước Dũng,Cửa hàng thiết bị điện,0292 6525 767,"Cửa Hàng Điện Nước Dũng, 70, Đường Nguyễn Văn Cừ, Quận Ninh Kiều, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","70, Đường Nguyễn Văn Cừ, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
150,ChIJQ41TX0KIoDERRpDsS2qKHww,Cửa Hàng Thiết Bị Điện Nước Phúc Thịnh,Cửa hàng thiết bị điện,0989 889 406,"2PJX+XWW Cửa Hàng Thiết Bị Điện Nước Phúc Thịnh, Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2PJX+XWW, Đ. Nguyễn Văn Linh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
151,ChIJMYPdUTeIoDERN4vmBW81n28,Cửa Hàng - Điện Nước - Gia Dụng Ngân Phát,Cửa hàng thiết bị điện,,"Cửa Hàng - Điện Nước - Gia Dụng Ngân Phát, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
152,ChIJJ8hWp7OJoDERJGZ9f1WZ3WQ,Cửa Hàng Điện Nước Gia Lập,Cửa hàng thiết bị điện,0292 3913 515,"Cửa Hàng Điện Nước Gia Lập, 1 Đ. 3 Tháng 2, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",1 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
153,ChIJB-eI42eIoDERScR3XUVI59I,Cửa Hàng Thiết Bị Điện - Nước Gia Phát,Cửa hàng bán đồ điện tử,0907 453 339,"Cửa Hàng Thiết Bị Điện - Nước Gia Phát, 302 QL91B, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",302 QL91B,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
154,ChIJL1gcCmNioDERNmnsIDtqOWY,Cửa Hàng Điện Nước Phúc My,Cửa hàng vật liệu xây dựng,0292 3890 992,"Cửa Hàng Điện Nước Phúc My, B5 - B6, Võ Nguyên Giáp, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng","B5 - B6, Võ Nguyên Giáp",Cần Thơ,,"Cái Răng, Cần Thơ",VN
155,ChIJKRdE5lCIoDERu7rzrG3E8M4,Cửa Hàng Điện Nước Nguyễn Hưng - sơn xịt SAMURAI,Cửa hàng thiết bị điện,0904 903 998,"Cửa Hàng Điện Nước Nguyễn Hưng - sơn xịt SAMURAI, 10 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",10 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
156,ChIJv9QIwLCJoDERMoz4Y6x9wOQ,Cửa Hàng Điện -Nước- Gia Dụng Thiên Quang,Cửa hàng thiết bị điện,0919 145 832,"Cửa Hàng Điện -Nước- Gia Dụng Thiên Quang, 454 Nguyễn Trãi, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",454 Nguyễn Trãi,Cần Thơ,,"Cái Răng, Cần Thơ",VN
157,ChIJGeBwQ0KJoDER1yJp0XFERvs,CỬA HÀNG ĐIỆN NƯỚC HÀ ĐĂNG,Cửa hàng đồ gia dụng,,"CỬA HÀNG ĐIỆN NƯỚC HÀ ĐĂNG, 449 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",449 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
177,ChIJw7Ad1zWIoDERBTkWHsgwaEM,Cửa Hàng Điện Nước Thanh Hiền,Cửa hàng thiết bị điện,0974 136 293,"Cửa Hàng Điện Nước Thanh Hiền, 106 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",106 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
179,ChIJATHdVDOIoDERVXI7U1_0z30,Cửa Hàng Điện Nước Trung Kiên,Cửa hàng thiết bị điện,0292 3781 794,"Cửa Hàng Điện Nước Trung Kiên, 51B Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",51B Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
181,ChIJ03BArLOJoDERa4qsogzdxq0,Cửa Hàng Điện Nước Minh Quang,Cửa hàng bán đồ điện tử,0939 291 818,"Cửa Hàng Điện Nước Minh Quang, 109A/3 Đường, Can Tho City, Đ. 3 Tháng 2, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","109A/3 Đường, Can Tho City, Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
184,ChIJzTXI8WdioDERNrLuGDYJRW0,Cửa Hàng Điện Nước Quang Bằng,Cửa hàng thiết bị điện,0987 807 191,"Cửa Hàng Điện Nước Quang Bằng, Lock K1, Đường 9, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng","Lock K1, Đường 9",Cần Thơ,,"Cái Răng, Cần Thơ",VN
188,ChIJQU6bemRioDERbkR7UvPZPcM,Cửa Hàng Điện Nước Hưng Phát,Cửa hàng thiết bị điện,0327 268 115,"Cửa Hàng Điện Nước Hưng Phát, Khu Dân Cư 586, Đường Số 8, Phường Phú Thứ, Quận Cái Răng, Thành Phố Cần Thơ, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng","Khu Dân Cư 586, Đường Số 8, Phường Phú Thứ, Quận Cái Răng, Thành Phố Cần Thơ",Cần Thơ,,"Cái Răng, Cần Thơ",VN
