,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
89,ChIJK4B3NwyHoDERUMkx9lC0LmE,Phúc Thành Gaming,Cửa hàng trò chơi điện tử,,"Phúc Thành Gaming, 71/30cmt8, Bình Thủy, Cần Thơ 700000","An Thới, Bình Thủy",71/30cmt8,Cần Thơ,700000.0,"Bình Thủy, Cần Thơ",VN,"10.064434,105.7606102"
91,ChIJs_p1h4OJoDERSREpTPFl76w,The Gear - PC Gaming Cần Thơ,Nhà sản xuất phần cứng máy tính,0828 769 742,"The Gear - PC Gaming Cần Thơ, 1 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",1 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033138,105.7740264"
101,ChIJETttDBQpdTERVcDY0DxAkrk,Thanh Lý Phòng Game | Thu Mua Máy Tính Tận Nơi | An Phát,Dịch vụ máy tính,0909 107 739,"Thanh Lý Phòng Game | Thu Mua Máy Tính Tận Nơi | An Phát, 45 Đ. D2, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 70000","Phường 25, Bình Thạnh",45 Đ. D2,Thành phố Hồ Chí Minh,70000.0,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.803901399999999,106.71481419999999"
111,ChIJwUxH3y2JoDERvB2p3MjXavM,Gaming phone Cần Thơ,Cửa hàng điện thoại di động,0988 775 119,"Gaming phone Cần Thơ, 278A1/8 Đ. Trần Vĩnh Kiết, Khu vực 2, Ninh Kiều, Cần Thơ","Khu vực 2, Ninh Kiều",278A1/8 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0261692,105.7508476"
117,ChIJt9GFWEqHoDERdfGAdodmU3k,XôiGaming-Nơi Game Thủ Thể Hiện Tài Năng,Cửa hàng trò chơi điện tử,0939 515 118,"XôiGaming-Nơi Game Thủ Thể Hiện Tài Năng, 1/36 Lê Văn Bì, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",1/36 Lê Văn Bì,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.061615399999999,105.7572517"
132,ChIJoUfnj8yJoDERYgP2psCgXko,Nguyễn Vũ iCafe,Quán cà phê internet,0292 2244 457,"Nguyễn Vũ iCafe, Hồ Bún Xáng, Số 1B/1 Khu Vực, 3 Hẻm 51, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều","Hồ Bún Xáng, Số 1B/1 Khu Vực, 3 Hẻm 51",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0254528,105.7660947"
147,ChIJ9fwhNfKJoDERksqRqsnb8A8,Tiệm Net LiTi Gaming,Quán cà phê internet,0939 119 101,"Tiệm Net LiTi Gaming, Hẻm 107 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",Hẻm 107 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0163041,105.76174139999999"
162,ChIJYYE2rQOJoDERYMFZo58p03o,KEN - iCAFE GAMING,Cửa hàng internet,0941 605 040,"KEN - iCAFE GAMING, 141 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",141 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0381962,105.7600102"
175,ChIJtbsPoYOJoDER3tZXhCVunVc,Nguyễn Vũ iCafe,Quán cà phê internet,0927 023 534,"Nguyễn Vũ iCafe, Hẻm Liên Tổ 2_3, KV2, Ninh Kiều, Cần Thơ 90000","KV2, Ninh Kiều",Hẻm Liên Tổ 2_3,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.035398899999999,105.75757739999999"
187,ChIJ547nlXyJoDERwGsvN1VkabQ,Cyber game an khánh,Quán cà phê internet,,"2QJ3+P93 Cyber game an khánh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QJ3+P93,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0317688,105.7534185"
202,ChIJO5H8j5aJoDER-CI_K4my6U4,LT GAMING 2,Quán cà phê internet,0944 111 134,"LT GAMING 2, 102 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",102 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023178699999999,105.7442298"
208,ChIJx-iWpTSIoDER0yR3e3hPguo,Tiệm Net Game Ánh Sáng,,0292 3815 478,"Tiệm Net Game Ánh Sáng, 151/27B Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",151/27B Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0125045,105.76394379999999"
219,ChIJWSUhSuqJoDERO29XzTda5cs,DK Gaming,Cửa hàng trò chơi điện tử,0928 039 244,"DK Gaming, 213 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",213 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0477629,105.7698587"
227,ChIJ2eM08DeJoDER42zJk_ZSgqg,Bro Gaming,Cửa hàng trò chơi điện tử,0339 658 546,"Bro Gaming, 389 Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",389 Đ. Trần Nam Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0328998,105.7625829"
242,ChIJs8aN9duJoDERGnbTmqvdV5s,M-Q Gaming,Cửa hàng trò chơi điện tử,0939 001 501,"M-Q Gaming, 341 Đ. Nguyễn Đệ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",341 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0484343,105.7631832"
257,ChIJuUuf9naJoDERyYYwKwgps4Y,Net Khang,Cửa hàng internet,,"2QHF+65F Net Khang, Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QHF+65F, Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0280541,105.7729231"
259,ChIJw1rD2CyJoDER1JiINyrwphM,Hoàng quân cyber game,Cửa hàng internet,0982 469 090,"Hoàng quân cyber game, 164 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",164 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0247993,105.7681971"
260,ChIJC9GKSrqJoDEROA012oBLEOM,Hội Quán Game,Nhà cung cấp dịch vụ Internet,0988 373 967,"Hội Quán Game, 363 Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",363 Lê Bình,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.999105499999999,105.7514669"
263,ChIJ50XiTkKIoDEReK6vn-bfR1k,Tt Gaming,Nhà cung cấp dịch vụ Internet,0932 995 444,"Tt Gaming, 290 D quốc lộ 91B, P. An Khánh, Q, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","290 D quốc lộ 91B, P. An Khánh, Q",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0319368,105.75072329999999"
297,ChIJM1dFXAyIoDERHUjf5gkNxHQ,Internet-Game Online Nguyễn Hiếu,Quán cà phê internet,,"Internet-Game Online Nguyễn Hiếu, 150 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",150 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0483292,105.76204159999999"
298,ChIJIZEB7SSIoDERr7IIWwcqn2M,Tiệm Game Võ Văn Quốc,Quán cà phê internet,0983 614 124,"Tiệm Game Võ Văn Quốc, Đường Đ. Trần Văn Hoài, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",Đường Đ. Trần Văn Hoài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0261727,105.7723213"
315,ChIJV9fY4VWJoDERPYdW2INV-nA,Gaming Net Phú Quý 24h,Nhà cung cấp dịch vụ Internet,,"2QV5+7WH Gaming Net Phú Quý 24h, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QV5+7WH,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043190599999999,105.75987289999999"
316,ChIJ_eH-HUaJoDERlPJ2jRJIhMM,BG GAMING,Quán cà phê internet,,"BG GAMING, 54 Đường Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",54 Đường Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0260489,105.7471288"
330,ChIJEyDmR7-HoDER-eRDug0MfjQ,TN Gaming,Cửa hàng trò chơi điện tử,0334 346 304,"TN Gaming, 215a Lê Hồng Phong, Phường Trà An, Bình Thủy, Cần Thơ","Phường Trà An, Bình Thủy",215a Lê Hồng Phong,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0943439,105.7222697"
331,ChIJ_____4uJoDER5ptjTmeHcg4,Hội Quán Game Thủ,Trung tâm vui chơi giải trí,0834 234 959,"XQF3+Q3H Hội Quán Game Thủ, Khu vực Thạnh Mỹ, Cái Răng, Cần Thơ","Khu vực Thạnh Mỹ, Cái Răng",XQF3+Q3H,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9744365,105.7527221"
332,ChIJHTmd646JoDERydlg2mX_2B4,SD Gaming,Cửa hàng internet,,"SD Gaming, 48a Hẻm 6 Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",48a Hẻm 6 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0282833,105.77310469999999"
352,ChIJcalBeAmJoDERL4RbNlmGkVY,BG ICAFE GAMING CENTER,Quán cà phê internet,,"BG ICAFE GAMING CENTER, 115 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",115 Đ. Nguyễn Hiền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0228032,105.7560183"
353,ChIJrzXlhTaIoDERMQM-iB8I9KU,Dịch Vụ Internet - Game,,0292 3838 883,"Dịch Vụ Internet - Game, 131 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",131 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0179669,105.76193149999999"
354,ChIJeeMWANsrdTER4JrbHMlopRU,Phòng Game Liên Minh,,,"Phòng Game Liên Minh, 181 Tân Thới Nhất 17, Khu Phố 4, Quận 12, Thành phố Hồ Chí Minh 700000","Khu Phố 4, Quận 12",181 Tân Thới Nhất 17,Thành phố Hồ Chí Minh,700000.0,"Quận 12, Thành phố Hồ Chí Minh",VN,"10.8234637,106.62021159999999"
355,ChIJ1yDuyQSIoDERsZNFffFWC4I,Tiệm Internet Game 123,Cửa hàng trò chơi video,7103845736,"Tiệm Internet Game 123, 123 Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",123 Đ. Phạm Ngũ Lão,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0441939,105.7743618"
356,ChIJI9KGSwmIoDERuBVC1sgglsE,Cửa Hàng Game Online 28,Trung tâm vui chơi giải trí,0907 717 779,"Cửa Hàng Game Online 28, 28, Nguyễn Đệ, Phường An Thới, Quận Bình Thuỷ, Thành Phố Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","28, Nguyễn Đệ, Phường An Thới, Quận Bình Thuỷ, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0498671,105.765574"
357,ChIJDQxtfTCIoDER2-068C7RsS8,Tiệm Internet Bon Game,Trung tâm vui chơi giải trí,0939 777 192,"Tiệm Internet Bon Game, 12/23C, Ba Tháng Hai, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","12/23C, Ba Tháng Hai, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0219569,105.76754199999999"
364,ChIJO5YC0wSIoDERgYbEQeltRug,Thế Giới Giải Trí Game Số 38,Cửa hàng trò chơi,,"Thế Giới Giải Trí Game Số 38, An Hòa, Ninh Kiều, Cần Thơ","An Hòa, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0440918,105.77385299999999"
382,ChIJf-9VBDuIoDERFtwxKyDAbLg,Quán Internet Game Online Quốc Cường,Quán cà phê internet,0917 459 998,"Quán Internet Game Online Quốc Cường, 45B, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","45B, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0256601,105.76794079999999"
391,ChIJH_A0RAv1oDERxxHG6b3Na-U,Phòng game A Hậu ( HN),Quán cà phê internet,0981 456 132,"VQCG+54P Phòng game A Hậu ( HN), Đ. Số 9 a1, ấp Thạnh lợi, Phụng Hiệp, Hậu Giang","ấp Thạnh lợi, Phụng Hiệp","VQCG+54P, Đ. Số 9 a1",Hậu Giang,,"Phụng Hiệp, Hậu Giang",VN,"9.8704693,105.7753194"
392,ChIJHTh7ckuJoDERvcfOJEXCo7U,Game SongBai,Văn phòng công ty,0393 389 507,"Game SongBai, Đ. Trần Hoàng Na, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",Đ. Trần Hoàng Na,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0242195,105.75059519999999"
411,ChIJM9KbMEuIoDERlX5x3q80lZI,Tiệm Internet Bon Game,,0292 6258 447,"Tiệm Internet Bon Game, 12/23C, Đường 3/2, Quận Ninh Kiều, TP Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","12/23C, Đường 3/2, Quận Ninh Kiều, TP Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0129114,105.7546728"
412,ChIJ41LAauWOoDERrxbOi5l6UcY,Tiệm Internet Pro,Cửa hàng trò chơi video,7103852325,"2M53+2R4 Tiệm Internet Pro, ĐT923, Thị trấn Phong Điền, Phong Điền, Cần Thơ","Thị trấn Phong Điền, Phong Điền","2M53+2R4, ĐT923",Cần Thơ,,"Phong Điền, Cần Thơ",VN,"10.007502599999999,105.65457029999999"
413,ChIJjwsCsLSJoDER8-BV_NaTEhI,Tiệm Internet Thế Giới Ảo,Quán cà phê internet,0292 3910 417,"Tiệm Internet Thế Giới Ảo, 166/4, Khu Vực Yên Hòa, P. Lê Bình, Quận Cái Răng, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","166/4, Khu Vực Yên Hòa, P. Lê Bình, Quận Cái Răng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.011642799999999,105.7534247"
415,ChIJybaSk0KIoDERE_XVhOhpQZg,net KingGame,Nhà cung cấp dịch vụ Internet,,"2PMX+7GC net KingGame, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2PMX+7GC,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0331756,105.748781"
416,ChIJY892_ySIoDERLkUqJUjD2sQ,Dịch Vụ Internet Game Online,,0292 3500 966,"Dịch Vụ Internet Game Online, 21 Đ. Trần Văn Hoài, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",21 Đ. Trần Văn Hoài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0250418,105.7731646"
417,ChIJm3qIcE6JoDER_TeS0LOX7B0,Tony Playstation 4 & 5,,,"Tony Playstation 4 & 5, 30 Nguyễn Cư Trinh, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",30 Nguyễn Cư Trinh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0365769,105.7733863"
426,ChIJyVNXr7iJoDER1oVQKFmhdvE,Game Giải Trí 007,Cửa hàng trò chơi,,"XQW5+H7V Game Giải Trí 007, KV Thạnh Mỹ, Thường Thạnh, Cái Răng, Cần Thơ","Thường Thạnh, Cái Răng","XQW5+H7V, KV Thạnh Mỹ",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9964886,105.7581732"
432,ChIJDegGGh-IoDERyPorGOg-z5c,Tiệm Internet Game 51,Cửa hàng trò chơi video,0909 293 989,"Tiệm Internet Game 51, 5 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",5 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034855,105.7780611"
