,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
58,ChIJ37TPrzCJoDER82LhGVLiqXo,Thế Giới Sữa Tầm Vu,Siêu thị,0966 300 171,"Thế Giới Sữa Tầm Vu, 230 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",230 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0134139,105.7708483"
60,ChIJeYxOnVeJoDEROGEWvCkb0rI,Trà Sữa Cha Tee,Quán cà phê,0823 658 456,"Trà Sữa Cha Tee, 88 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",88 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0379125,105.7787031"
64,ChIJgbz6eh6IoDERA7ZbA3FFNco,Trà Sữa Matcha 6,Quán cà phê,0906 131 294,"Trà Sữa Matcha 6, 69 Đ. Huỳnh Thúc Kháng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",69 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0401901,105.77523889999999"
69,ChIJ5_9lIiaJoDERpEKVQDAF5l0,Trà sữa IKIGAI,Quán cà phê,0907 506 201,"Trà sữa IKIGAI, 138/20 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",138/20 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0393142,105.76057829999999"
70,ChIJxzuXdGyIoDER3P-HrjtuNN4,Thế Giới Sữa An Khánh,Cửa hàng trẻ em,0988 497 121,"Thế Giới Sữa An Khánh, 23-25 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",23-25 Đ. Tô Hiến Thành,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0397322,105.75463599999999"
76,ChIJY1VZ37-JoDERNI5PVey8lxg,Trà sữa IKIGAI,Quán cà phê,0764 817 860,"Trà sữa IKIGAI, 107 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",107 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0496787,105.77168879999999"
82,ChIJ3T9gZMGJoDERA6f0cSLphSs,Trà sữa Cô Vy 2,Cửa hàng trà,0972 739 799,"Trà sữa Cô Vy 2, 33 Tran Hoang Na, Hung Loi ward Can Tho Can Tho City, 94116","Hưng Lợi, Ninh Kiều","33 Tran Hoang Na, Hung Loi ward Can Tho Can Tho City",Cần Thơ,94116.0,"Ninh Kiều, Cần Thơ",VN,"10.012226199999999,105.7640126"
84,ChIJeeefHEuJoDERhyZvmXiQQyY,Thế Giới Sữa Cái Răng,Siêu thị,0989 723 121,"Thế Giới Sữa Cái Răng, 468 Trần Hưng Đạo, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",468 Trần Hưng Đạo,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.003256499999999,105.7514305"
85,ChIJE_x99iWJoDERjAUQe4DDLVk,Chin - Milktea & Macchiato (Trà sữa Chin),Quán cà phê,1900 868602,"Chin - Milktea & Macchiato (Trà sữa Chin), 724, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",724,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0123029,105.7597272"
93,ChIJD9B-MQpjoDERXCgU9x7LSWU,Sữa Bắp SuBa chi nhánh Bến Ninh Kiều,Quán cà phê,,"2QJP+MXQ Sữa Bắp SuBa chi nhánh Bến Ninh Kiều, Phan Bội Châu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","2QJP+MXQ, Phan Bội Châu",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0317168,105.7874933"
94,ChIJC38ePwmIoDERG74sFU_yC8s,"Cửa hàng ""Giấc mơ sữa Việt""",Cửa hàng bơ sữa,1900 636979,"Cửa hàng ""Giấc mơ sữa Việt"", Số 158 Đường 30/4, P. An Phú, Q. Ninh Kiều, TP. Cần Thơ, Cần Thơ, 900014","An Hoà, Cần Thơ","Số 158 Đường 30/4, P. An Phú, Q. Ninh Kiều, TP. Cần Thơ",Cần Thơ,900014.0,Cần Thơ,VN,"10.0507717,105.76609959999999"
95,ChIJA3SNqCKJoDERxDtOHJbeLA0,Trà sữa STAR,Cửa hàng cà phê,0939 255 008,"Trà sữa STAR, Số 71 Đường Số 2, KDC Thới Nhựt (Trà Sữa STAR Ninh Kiều Can Tho City, 90000","Phường An Khánh, Ninh Kiều","Số 71 Đường Số 2, KDC Thới Nhựt (Trà Sữa STAR Ninh Kiều Can Tho City",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0423762,105.7544386"
96,ChIJ9cZltm6JoDERP0KT91DaHfg,Him's - Cơm gà & Trà sữa,Quán cà phê,0378 040 419,"Him's - Cơm gà & Trà sữa, 116a Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 930000","Xuân Khánh, Ninh Kiều",116a Đ. 3 Tháng 2,Cần Thơ,930000.0,"Ninh Kiều, Cần Thơ",VN,"10.0292009,105.77192319999999"
97,ChIJR5Ah4yqJoDERIyjeccQ-Gj4,Trà Sữa Đậm Cần Thơ - 88 Trần Việt Châu,Trà trân châu,0794 323 999,"Trà Sữa Đậm Cần Thơ - 88 Trần Việt Châu, 88 Đ. Trần Việt Châu, An Hoà, Ninh Kiều, Cần Thơ 94108","An Hoà, Ninh Kiều",88 Đ. Trần Việt Châu,Cần Thơ,94108.0,"Ninh Kiều, Cần Thơ",VN,"10.050665,105.772831"
98,ChIJc3FgNSSJoDER0c7x_cOB3BE,Sữa chữa điện nước Cần Thơ,Cửa hàng thiết bị điện,0396 793 866,"Sữa chữa điện nước Cần Thơ, Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",Đ. Nguyễn Văn Cừ,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0419684,105.76046319999999"
101,ChIJuwXmwpaJoDERaSCCmluiwZk,Trà 255 - Trà Sữa & Trà Trái Cây ngon tại Cần Thơ,Quán cà phê,,"Trà 255 - Trà Sữa & Trà Trái Cây ngon tại Cần Thơ, 595 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ 960000","Hưng Lợi, Ninh Kiều",595 Đ. 30 Tháng 4,Cần Thơ,960000.0,"Ninh Kiều, Cần Thơ",VN,"10.0115921,105.75861809999999"
102,ChIJq6fyMgCJoDERJVAoU3hKFlM,"TOMI SHOP - Sữa, Tã, Mẹ và Bé",Cửa hàng,,"TOMI SHOP - Sữa, Tã, Mẹ và Bé, 103/3 KDC 3A, KV5, Ninh Kiều, Cần Thơ","KV5, Ninh Kiều",103/3 KDC 3A,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0043382,105.74347519999999"
107,ChIJTV1AuwVjoDERhkknB4I216g,Máy thông tắc tia sữa tự làm tại nhà Lavie Mom - Chi nhánh Cần Thơ,Cửa hàng trẻ em,0708 588 534,"Máy thông tắc tia sữa tự làm tại nhà Lavie Mom - Chi nhánh Cần Thơ, 278 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",278 Tầm Vu,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0164566,105.770856"
111,ChIJ4zaQ_huHoDERp4vCG_lCEL4,Trà Sữa Mến Dink&Food,Quán cà phê,0333 285 566,"Trà Sữa Mến Dink&Food, 260 Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ","Bùi Hữu Nghĩa, Bình Thủy",260 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.058943,105.7667132"
112,ChIJoaDKPX-JoDERB9ZFmrec07c,Trà sữa & Cafe Laxy Takeaway - đường 30 tháng 4,Quán cà phê,,"Trà sữa & Cafe Laxy Takeaway - đường 30 tháng 4, 82 Đ. 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",82 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.029798,105.7797873"
114,ChIJ6cB3o46JoDERq_BdvzTMWvs,Trà Sữa NGÕ (Nguyễn Văn Cừ),Quán cà phê,0768 602 684,"Trà Sữa NGÕ (Nguyễn Văn Cừ), 502 Đ. Nguyễn Văn Cừ, An Hoà, TP, Cần Thơ","An Hoà, TP",502 Đ. Nguyễn Văn Cừ,Cần Thơ,,"TP, Cần Thơ",VN,"10.0445257,105.7659927"
118,ChIJq66IBg-IoDERT_bneZY0FBQ,"Cửa hàng ""Giấc mơ sữa Việt""",Cửa hàng bơ sữa,1900 636979,"Cửa hàng ""Giấc mơ sữa Việt"", Số 311 Nguyễn Văn Cừ, P. An Hòa, Q. Ninh Kiều, TP. Cần Thơ, Cần Thơ, 900014","An Hoà, Cần Thơ","Số 311 Nguyễn Văn Cừ, P. An Hòa, Q. Ninh Kiều, TP. Cần Thơ",Cần Thơ,900014.0,Cần Thơ,VN,"10.047146099999999,105.7679229"
120,ChIJwVt6GEWIoDER0nUKPPVFy_Y,Máy Hút Sữa Cần Thơ,Cửa hàng,0911 611 657,"Máy Hút Sữa Cần Thơ, 48 Đ.Xuân Thủy, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",48 Đ.Xuân Thủy,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0255826,105.74834489999999"
124,ChIJt4u4SEKIoDERR6Dehr84E1Q,Quán Cà Phê Hoa Sữa,Quán cà phê,,"Quán Cà Phê Hoa Sữa, 80 KDC Thới Nhựt, Quận Ninh Kiều, Tp Cần Thơ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","80 KDC Thới Nhựt, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030717,105.75233279999999"
131,ChIJ80-9fz2JoDERhoH6sR1D0NE,Sancha-Trà Sữa,Quán cà phê,,"Sancha-Trà Sữa, 19b Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",19b Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.040033399999999,105.7514503"
134,ChIJI8SmTnqJoDERFPzfcyWXSI0,Trà sữa DUFANG,Quán cà phê,0859 204 698,"Trà sữa DUFANG, 160b Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",160b Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0258109,105.76884679999999"
143,ChIJM_Vk4jSIoDERyS4vAweexIE,Trà sữa Lắng,Quán cà phê,0982 808 870,"Trà sữa Lắng, 108 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",108 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0135694,105.76184599999999"
146,ChIJe9sIQQqJoDERERCmcj5X9So,Trà sữa ACE,Quán cà phê,0355 737 078,"Trà sữa ACE, Hẻm 51 Đ. 3-2, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Hẻm 51 Đ. 3-2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0284927,105.7628979"
154,ChIJ5QaeOeaHoDERjVRonU--Vp4,Trà sữa - Cà phê Thanh Châu,Cửa hàng,0919 080 409,"Trà sữa - Cà phê Thanh Châu, 54 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",54 Trần Quang Diệu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.056587799999999,105.7550467"
156,ChIJAecydnpjoDERDyh6LzA_CNE,Trà sữa Singapore - Nguyễn Khuyến,Trà trân châu,0909 102 183,"Trà sữa Singapore - Nguyễn Khuyến, 02 Đ. Nguyễn Khuyến, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",02 Đ. Nguyễn Khuyến,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.035566099999999,105.7837945"
157,ChIJKbckeCGJoDERrbEFQvgJc0M,TheClass - Tiệm trà sữa trân châu,Quán cà phê,0789 051 997,"TheClass - Tiệm trà sữa trân châu, 232 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",232 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026588499999999,105.7760564"
158,ChIJH9QMGQhjoDERVAq0d-Sq6iI,Trà Sữa Oolong Tea & Milk,Quán cà phê,0833 395 900,"Trà Sữa Oolong Tea & Milk, 136 Đường Hai Bà Trưng, Street, Ninh Kiều, Cần Thơ","Street, Ninh Kiều",136 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0315517,105.7880632"
163,ChIJj8M-T6KJoDERiiWUAfWxEEc,Trà Sữa QING CHUN,Trà trân châu,0774 883 386,"Trà Sữa QING CHUN, 163d/10 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",163d/10 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0377075,105.75904779999999"
170,ChIJibIYUBuJoDERTrPcq52vNhw,Trà sữa Kendy-Tea Cần Thơ,Trà trân châu,0938 980 756,"Trà sữa Kendy-Tea Cần Thơ, 24 Đ. Phan Văn Trị, An Phú, Ninh Kiều, Cần Thơ 94000","An Phú, Ninh Kiều",24 Đ. Phan Văn Trị,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0324923,105.7806576"
172,ChIJvfp5GFSJoDERebz4teQySks,Sữa Coffee,Quán cà phê,,"Sữa Coffee, Quang Trung, Hưng Phú, Ninh Kiều, Cần Thơ","Hưng Phú, Ninh Kiều",Quang Trung,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0229942,105.7778136"
176,ChIJU5QwiT6JoDERYZU0ZB8P7Ts,Trà sữa QING CHUN - Nguyễn Văn Cừ,Trà trân châu,0939 469 389,"Trà sữa QING CHUN - Nguyễn Văn Cừ, 400 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",400 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0480933,105.7695207"
182,ChIJfQsbNUCJoDERx5xIFFAX0u0,Trà Sữa QING CHUN - Chi nhánh An Bình,Cửa hàng trà truyền thống,0706 757 268,"Trà Sữa QING CHUN - Chi nhánh An Bình, 90A/3 Đường 3/2 nối dài, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",90A/3 Đường 3/2 nối dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0104388,105.7511105"
188,ChIJhQdP-L-JoDERftcvENRETZw,TRÀ SỮA DUFANG,Cửa hàng trà,0971 972 234,"TRÀ SỮA DUFANG, 381c Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",381c Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0444082,105.7663013"
190,ChIJxdxYg8uJoDERqF7KcBAAUFM,Trà Sữa Ếch Tea Cần Thơ,Quán cà phê,0907 031 413,"Trà Sữa Ếch Tea Cần Thơ, 2 Hẻm 51, 3/2, Ninh Kiều, Cần Thơ 900000","3/2, Ninh Kiều",2 Hẻm 51,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.030162599999999,105.7618457"
191,ChIJEewZk3SJoDERusHvjLfwGEY,Trà Sữa Chin (Phạm Hùng),Quán cà phê,,"Trà Sữa Chin (Phạm Hùng), 234 Đ. Phạm Hùng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",234 Đ. Phạm Hùng,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0002169,105.75017919999999"
193,ChIJp5kKZDiIoDER5ZIAgXGFBZU,Trà sữa Bo Bo,Trà trân châu,,"Trà sữa Bo Bo, QL91B, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",QL91B,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0252331,105.7596061"
195,ChIJm6FP_T2JoDERvBJOlxI8nWE,Sữa Chua Trân Châu Phúc Long,Quán cà phê,,"Sữa Chua Trân Châu Phúc Long, 12 Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",12 Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026157099999999,105.7658577"
198,ChIJh4ybFTaJoDERMAaZrydVW4w,Trà Sữa Nè Ný,Quán cà phê,0939 161 165,"Trà Sữa Nè Ný, QL91B, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",QL91B,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.027491,105.7556055"
199,ChIJc-siGMKJoDERPDja18chePw,Vinamilk - Giấc Mơ Sữa Việt,Cửa hàng bơ sữa,0292 3828 689,"Vinamilk - Giấc Mơ Sữa Việt, 700 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",700 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.012721899999999,105.76023409999999"
204,ChIJwTIsGyOIoDERoTTOwfBh784,Trà sữa Paris,Quán cà phê,0932 938 151,"Trà sữa Paris, 94 Hẻm 43 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",94 Hẻm 43 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.027300499999999,105.7694995"
212,ChIJ5-I1cUdjoDERqPk1qabP-eU,TRÀ SỮA ĐỐM,Trà trân châu,0907 239 492,"TRÀ SỮA ĐỐM, 9 Đ. Nguyễn Khuyến, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",9 Đ. Nguyễn Khuyến,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0353114,105.7838457"
215,ChIJTXaDMqBioDERRFZJmpFSk6Q,Đại Lý Cầu Tre sữa bò Long Thành,Cửa hàng trà,0292 3825 609,"Đại Lý Cầu Tre sữa bò Long Thành, 19 Đ. Đồng Khởi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",19 Đ. Đồng Khởi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033152099999999,105.7850888"
219,ChIJ48LnReWJoDERSwhTPO8diRY,Trà Sữa Su Kem - Trần Nam Phú,Quán cà phê,0939 066 535,"2QM6+7X6 Trà Sữa Su Kem - Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QM6+7X6,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0331532,105.76238869999999"
224,ChIJh-AivtSJoDERDGMrzX0Le94,Cà Phê Trà Sữa,Quán cà phê,,"2Q9G+H49 Cà Phê Trà Sữa, Hưng Lợi, Cái Răng, Cần Thơ","Hưng Lợi, Cái Răng",2Q9G+H49,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0147491,105.77188819999999"
232,ChIJec75v5SJoDER0LCkz02Tkrg,Vinamilk Giấc Mơ Sữa Việt,Cửa hàng bơ sữa,0899 300 222,"Vinamilk Giấc Mơ Sữa Việt, 100 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",100 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0294855,105.77629499999999"
237,ChIJEWq5BJeJoDERuxBsp4sxsxY,Sữa Dừa 1991,Trà trân châu,0907 080 891,"Sữa Dừa 1991, Hẻm liên tổ 12-20, đường, Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","Hẻm liên tổ 12-20, đường, Nguyễn Văn Cừ Nối Dài",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0420531,105.76340499999999"
238,ChIJuToJsH6JoDERiGqNpfO4qbE,Sữa bò thanh trùng ATMilk Cần Thơ,Cửa hàng tạp phẩm,0938 334 027,"Sữa bò thanh trùng ATMilk Cần Thơ, 113 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",113 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0420341,105.75271749999999"
245,ChIJkzMOK1aJoDERDpIggiZtvlI,Trà sữa Nguyên Tâm,Quán cà phê,,"Trà sữa Nguyên Tâm, 360 đường, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",360 đường,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9992281,105.7509225"
253,ChIJCwVsDSmJoDERWydaijy5YJo,Trà Sữa Béo,Quán cà phê,0396 401 284,"Trà Sữa Béo, 3/11K2/5 Đường vào Sân Cầu Lông, Phường An Khánh, Ninh Kiều, Cần Thơ 70000","Phường An Khánh, Ninh Kiều",3/11K2/5 Đường vào Sân Cầu Lông,Cần Thơ,70000.0,"Ninh Kiều, Cần Thơ",VN,"10.0254993,105.76259209999999"
255,ChIJx6QI-DOIoDERDotHxmuCP50,Trà Sữa 07,Quán cà phê,0907 993 967,"Trà Sữa 07, 568 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",568 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0165946,105.76444199999999"
263,ChIJHQbZq7ZjoDERStnFFygzjuY,Trà sữa Gold Tea,Quán cà phê,0942 990 676,"Trà sữa Gold Tea, 10 Phan Bội Châu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",10 Phan Bội Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.03171,105.78779829999999"
