,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
86,ChIJ6707M4djoDERX5lo72f85m4,Nhà thuốc An Khang,Hiệu thuốc,1900 1572,"Nhà thuốc An Khang, 4 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ 94000","An Hội, Ninh Kiều",4 Trần Văn Khéo,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.043522099999999,105.78243599999999"
94,ChIJu4gRz4MrCzERjA4XLNFdd74,Thiết Bị Y Tế MiMi,Cửa hàng đồ gia dụng,0941 127 212,"Thiết Bị Y Tế MiMi, 763 QL22, TT. Củ Chi, Củ Chi, Thành phố Hồ Chí Minh","TT. Củ Chi, Củ Chi",763 QL22,Thành phố Hồ Chí Minh,,"Củ Chi, Thành phố Hồ Chí Minh",VN,"10.969381199999999,106.4842218"
98,ChIJXWLrQFaJoDERZ87t_aAELu8,CÔNG TY TNHH VẬT TƯ Y TẾ CẦN THƠ,Nhà cung cấp thiết bị y tế,0792 226 115,"CÔNG TY TNHH VẬT TƯ Y TẾ CẦN THƠ, Lô số 2, khu thương 622, Đ. Nguyễn Đệ, Bình Thủy, Cần Thơ 900000","An Hoà, Bình Thủy","Lô số 2, khu thương 622, Đ. Nguyễn Đệ",Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0515594,105.76989429999999"
99,ChIJtd7zaACJoDERSic3bDPMW-s,Cửa Hàng Dụng Cụ Y Khoa - Thiết Bị Y Tế Nguyệt Thanh,Dịch vụ y tế địa phương,0292 3748 832,"Cửa Hàng Dụng Cụ Y Khoa - Thiết Bị Y Tế Nguyệt Thanh, 317D Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",317D Đ. Nguyễn Văn Linh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.02815,105.7548252"
100,ChIJXZp8lPWHoDER4PmsXKngpJs,Dụng cụ y tế Gia An,Nhà cung cấp thiết bị y tế,0918 026 397,"Dụng cụ y tế Gia An, 52/11A Lê Hồng Phong, Bình Thuỷ, Bình Thủy, Cần Thơ","Bình Thuỷ, Bình Thủy",52/11A Lê Hồng Phong,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.079885599999999,105.74305009999999"
101,ChIJ_TCoefmJoDERql_b7d87DAI,Siêu Thị Y Tế,Nhà cung cấp thiết bị y tế,0915 090 701,"Siêu Thị Y Tế, 291b/9, Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều","291b/9, Nguyễn Văn Cừ Nối Dài",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0226911,105.74435489999999"
102,ChIJG7GWRUaIoDER7gbNAaJVoaY,Công Ty TNHH Thiết Bị Y Tế SERTECH,Nhà cung cấp thiết bị y tế,0913 774 399,"Công Ty TNHH Thiết Bị Y Tế SERTECH, 116 Đ. B19, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",116 Đ. B19,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0251986,105.7546706"
103,ChIJB0jKcveJoDERlGND-uB-E5A,Công Ty TNHH Thiết Bị Y Tế Á Châu,Nhà cung cấp thiết bị y tế,0292 3838 722,"Công Ty TNHH Thiết Bị Y Tế Á Châu, Lô 267B, Khu dân cư 91B, Ninh Kiều, Cần Thơ 92000","Khu dân cư 91B, Ninh Kiều",Lô 267B,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN,"10.021985299999999,105.75680299999999"
116,ChIJIXAP9WyIoDERWhp8VbRMTUg,CÔNG TY TNHH THIẾT BỊ Y TẾ IMED,Nhà sản xuất công nghệ y tế,0982 744 567,"CÔNG TY TNHH THIẾT BỊ Y TẾ IMED, 121 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",121 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0408615,105.75581749999999"
194,ChIJ5Vwn6Z9ioDER-N1XT499yws,Cửa Hàng Dụng Cụ Y Khoa Pham Gia,Nhà cung cấp thiết bị y tế,0944 565 611,"Cửa Hàng Dụng Cụ Y Khoa Pham Gia, 311 Đường Nguyễn Văn Linh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",311 Đường Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0315243,105.7838554"
206,ChIJnaENFj2IoDERvrtdCVmm4O0,Trạm Y Tế Đại học Cần Thơ,Trung tâm y tế,0292 3872 115,"2QJ9+JG7 Trạm Y Tế Đại học Cần Thơ, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",2QJ9+JG7,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0315289,105.76878239999999"
208,ChIJqUsARUaIoDERV-tTTp0yjrA,Công Ty TNHH Thiết Bị Y Tế Sertech. ( Sữa Chữa Thiết Bị Y Tế ),Cửa hàng sửa chữa đồ điện tử,,"Công Ty TNHH Thiết Bị Y Tế Sertech. ( Sữa Chữa Thiết Bị Y Tế ), 116 Đ. B19, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",116 Đ. B19,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0251086,105.75469129999999"
210,ChIJq1lGLUOJoDER4Tzsf3qGhbg,HAPPY BLOUSE - Blouse + Scrubs thương hiệu & dụng cụ y tế,Nhà thời trang may đo cao cấp,0858 582 478,"HAPPY BLOUSE - Blouse + Scrubs thương hiệu & dụng cụ y tế, 92 Đường B30, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94117","Khu dân cư 91B, Ninh Kiều",92 Đường B30,Cần Thơ,94117.0,"Ninh Kiều, Cần Thơ",VN,"10.0211501,105.7538309"
216,ChIJ6Q-trXgvdTER7IWj68D65RQ,Dụng Cụ Y Tế Lưu Gia,Nhà cung cấp thiết bị y tế,0907 533 288,"Dụng Cụ Y Tế Lưu Gia, 40 Thuận Kiều, Phường 12, Quận 5, Thành phố Hồ Chí Minh 70000","Phường 12, Quận 5",40 Thuận Kiều,Thành phố Hồ Chí Minh,70000.0,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7556952,106.6584864"
217,ChIJ7f-g0MeJoDERcOuZI-5R4IY,Dụng Cụ Y Tế Hoa Y Cần Thơ,Nhà cung cấp thiết bị y tế,0919 250 190,"Dụng Cụ Y Tế Hoa Y Cần Thơ, 10 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",10 Trần Bạch Đằng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0363518,105.75485409999999"
218,ChIJO-Dz0EOIoDERY_LTvDOPU_s,Cửa Hàng Dụng Cụ Y Khoa Cần Thơ,Hiệu thuốc,0937 764 098,"Cửa Hàng Dụng Cụ Y Khoa Cần Thơ, 291C Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",291C Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030733699999999,105.7523528"
232,ChIJI9rbzUaIoDERoCEXoiSSOlw,Cửa Hàng Trang Thiết Bị Y Tế Nguyệt Thanh,Hiệu thuốc,0908 830 736,"Cửa Hàng Trang Thiết Bị Y Tế Nguyệt Thanh, 317D Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",317D Đ. Nguyễn Văn Linh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.02815,105.7548253"
250,ChIJKXH0SA-IoDERLNdtFfAdZOg,Cửa Hàng Thiết Bị Y Tế Bách Khoa,Nhà cung cấp thiết bị y tế,0292 6252 631,"Cửa Hàng Thiết Bị Y Tế Bách Khoa, 188 Bế Văn Đàn, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",188 Bế Văn Đàn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.049673799999999,105.76801069999999"
251,ChIJAY51treJoDERqzRTMNYrldM,Dụng cụ y tế & Bách hóa Kim Nguyên,Nhà cung cấp thiết bị y tế,0896 455 593,"Dụng cụ y tế & Bách hóa Kim Nguyên, 312b Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",312b Đ. Nguyễn Văn Linh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0286353,105.75410719999999"
252,ChIJVS3KLSOIoDERzCJtZ16Vx_s,Công Ty TNHH Thiết Bị Y Tế Nhật Tiến,Hiệu thuốc,0911 611 154,"Công Ty TNHH Thiết Bị Y Tế Nhật Tiến, 14, Khu Cán Bộ - Giáo Viên TĐH Cần Thơ, Đường 5, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","14, Khu Cán Bộ - Giáo Viên TĐH Cần Thơ, Đường 5",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.029933699999999,105.77061529999999"
253,ChIJOXcZ1UOIoDERDLU1OXbzf0c,Công Ty Tnhh Một Thành Viên Xuất Nhập Khẩu Thiết Bị Y Tế Khang Thịnh Dn,Nhà cung cấp thiết bị y tế,0918 828 977,"Công Ty Tnhh Một Thành Viên Xuất Nhập Khẩu Thiết Bị Y Tế Khang Thịnh Dn, 359 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",359 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.044067199999999,105.7670388"
254,ChIJsxvW40SIoDERDJD3L_S5kJs,Công Ty TNHH Trang Thiết Bị Y Tế Thái Bình,Hiệu thuốc,0944 815 875,"Công Ty TNHH Trang Thiết Bị Y Tế Thái Bình, 38, KDC Hồng Phát, Đường 3, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","38, KDC Hồng Phát, Đường 3",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0262958,105.7486895"
255,ChIJjVRWzEaIoDERaDmomLksamo,Cửa Hàng Dụng Cụ Y Khoa Tấn Cường,Nhà cung cấp thiết bị y tế,0292 6529 001,"Cửa Hàng Dụng Cụ Y Khoa Tấn Cường, 317 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",317 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.02815,105.7548252"
256,ChIJYz_m1UOIoDERFR4021VmKAw,Thiết Bị Y Tế,,,"Thiết Bị Y Tế, 291 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",291 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.031028599999999,105.75264659999999"
257,ChIJLQNilOaHoDERZP_GACsaLT0,Công Ty Cổ Phần Thiết Bị Y Tế Wemed,Hiệu thuốc,,"Công Ty Cổ Phần Thiết Bị Y Tế Wemed, 6 Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ","Bùi Hữu Nghĩa, Bình Thủy",6 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.062265499999999,105.76317859999999"
258,ChIJ64sTOjaIoDERgiA_cq0t_8w,Công Ty Tnhh Trang Thiết Bị Y Tế Miền Tây,Hiệu thuốc,,"Công Ty Tnhh Trang Thiết Bị Y Tế Miền Tây, 12 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",12 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.025413,105.7666491"
259,ChIJ96lZOJopdTER8lPTpRANuc0,Thiết Bị Y Tế Giá Sĩ,Hiệu thuốc,0763 428 068,"Thiết Bị Y Tế Giá Sĩ, 40 Đường TL 19, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh","Thạnh Lộc, Quận 12",40 Đường TL 19,Thành phố Hồ Chí Minh,,"Quận 12, Thành phố Hồ Chí Minh",VN,"10.869615,106.6845651"
261,ChIJTU460YJioDERzJe6aXnbf6g,Công Ty Thiết Bị Y Tế Nguyệt Thanh,Nhà cung cấp thiết bị y tế,,"Công Ty Thiết Bị Y Tế Nguyệt Thanh, KDC Hưng Phú 1, Hưng Phú, Cái Răng, Cần Thơ","KDC Hưng Phú 1, Hưng Phú, Cái Răng",,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0212033,105.7845801"
281,ChIJXfNLrRmIoDERz_IHX5wXZy0,Cửa Hàng Thiết Bị Y Tế Nguyệt Thanh 3,Bệnh viện,7103820736,"Cửa Hàng Thiết Bị Y Tế Nguyệt Thanh 3, 60D Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",60D Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0358056,105.77269559999999"
299,ChIJ5YtADahioDERQPY7QLUBM-A,Nhà Thuốc Hà Giang,Cửa hàng bán thuốc,0987 700 099,"Nhà Thuốc Hà Giang, 47 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",47 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043996,105.78324599999999"
302,ChIJs81qbQ-IoDERHLG3nZ7DqDc,Dụng Cụ Y Khoa Ngọc Khuyên,Nhà cung cấp thiết bị y tế,0937 968 476,"Dụng Cụ Y Khoa Ngọc Khuyên, 243D Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",243D Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047557699999999,105.76885"
309,ChIJuVs_VP2HoDERy3T4dDqOj0c,Công Ty Tnhh Trang Thiết Bị Y Tế Cần Thơ,Hiệu thuốc,,"Công Ty Tnhh Trang Thiết Bị Y Tế Cần Thơ, 41 Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ","Bùi Hữu Nghĩa, Bình Thủy",41 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0610722,105.7645357"
316,ChIJRU54hUCIoDEROIagrl84840,Công Ty TNHH Đầu Tư Trang Thiết Bị Y Tế Tây Đô,Hiệu thuốc,0969 375 032,"Công Ty TNHH Đầu Tư Trang Thiết Bị Y Tế Tây Đô, 11T11/2, Khu Vực 2, Ninh Kiều, Cần Thơ","Khu Vực 2, Ninh Kiều",11T11/2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0305123,105.75790789999999"
324,ChIJVVVVVaqJoDERJx4ajqJ8EyE,Công Ty TNHH Một Thành Viên Thiết Bị Y Tế Gia Kim,Hiệu thuốc,0913 988 535,"Công Ty TNHH Một Thành Viên Thiết Bị Y Tế Gia Kim, Khu Dân Cư Khu Vực 5, 56, Phường An Bình, Quận Ninh Kiều, Thành Phố Cần Thơ, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","Khu Dân Cư Khu Vực 5, 56, Phường An Bình, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.010374599999999,105.7380709"
325,ChIJSRi0C0aIoDER534I0oJ4Ods,Cửa Hàng Trang Thiết Bị Y Tế Dksh,Cửa hàng,,"Cửa Hàng Trang Thiết Bị Y Tế Dksh, 164 Đường B21, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",164 Đường B21,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.024292599999999,105.75290749999999"
326,ChIJCWztQEaIoDERA53ttyHGn_o,Công Ty TNHH Thiết Bị Y Tế Ánh Kim,Hiệu thuốc,0902 710 303,"Công Ty TNHH Thiết Bị Y Tế Ánh Kim, 11 Đường B28, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",11 Đường B28,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.024206699999999,105.75417089999999"
328,ChIJdwVuapyJoDER6m3W8ZS1s8s,CÔNG TY TNHH THIẾT BỊ Y TẾ GDENT,Nhà cung cấp thiết bị y tế,0901 080 879,"CÔNG TY TNHH THIẾT BỊ Y TẾ GDENT, 764 Hẻm 553, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",764 Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.011976899999999,105.7600677"
332,ChIJ7zz3wkeIoDERmwZy0pNVjAA,Công Ty TNHH Xây Dựng Trang Thiết Bị Y Tế Phương Đông,Hiệu thuốc,0907 989 717,"Công Ty TNHH Xây Dựng Trang Thiết Bị Y Tế Phương Đông, 82 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",82 Đ. Nguyễn Hiền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0238219,105.75663349999999"
378,ChIJr8izbUeIoDERtN_s_7r5KNk,Cửa Hàng Thiết Bị Dụng Cụ Y Tế Mêkông,Cửa hàng,,"Cửa Hàng Thiết Bị Dụng Cụ Y Tế Mêkông, 311a Đ. Nguyễn Văn Linh, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",311a Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026446199999999,105.7573151"
385,ChIJ9cjYj0OIoDER2-UYugYmC3s,Công Ty TNHH Một Thành Viên Dược Phẩm Và Trang Thiết Bị Y Tế Phương Châu,Hiệu thuốc,0292 2222 555,"Công Ty TNHH Một Thành Viên Dược Phẩm Và Trang Thiết Bị Y Tế Phương Châu, 300 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",300 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.029388899999999,105.7506384"
389,ChIJvRnnlh-IoDERpxJQgnJdRhA,Công Ty Cổ Phần Dược Và Trang Thiết Bị Y Tế Quân Đội Armephaco @ Chi Nhánh Cần Thơ,,0292 6252 199,"Công Ty Cổ Phần Dược Và Trang Thiết Bị Y Tế Quân Đội Armephaco @ Chi Nhánh Cần Thơ, 84, Lý Tự Trọng, Quận Ninh Kiều, Phường An Cư, TP Cần Thơ","Tân An, Ninh Kiều","84, Lý Tự Trọng, Quận Ninh Kiều, Phường An Cư, TP Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0343322,105.77980459999999"
402,ChIJNXerj9CJoDEReu3aQFZuUGI,Công Ty TNHH Trang Thiết Bị Y Tế Phú Toàn Tân,Cửa hàng đồ gia dụng,0939 134 929,"Công Ty TNHH Trang Thiết Bị Y Tế Phú Toàn Tân, 62, Đường D33, Khu dân cư Hồng Loan, Hưng Thành, Cái Răng, Cần Thơ","Hưng Thành, Cái Răng","62, Đường D33, Khu dân cư Hồng Loan",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0004182,105.7678981"
