,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
141,ChIJ9eL4oCGJoDERr5LOZRHZB-g,Quán Hải Mèo,Quán bar,0939 946 732,"2Q76+WV6 Quán Hải Mèo, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q76+WV6, Đ. Trần Hoàng Na",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0147858,105.7621451"
146,ChIJUeFlj6aJoDERySnpc5YknPE,Hội Anh Em (NTL),Quán bar,0399 417 633,"Hội Anh Em (NTL), Khu Vực 6, Ninh Kiều, Cần Thơ","Khu Vực 6, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0083415,105.7427688"
147,ChIJG4H3njBjoDERBfLRIr8UAqQ,Oyster Bar Cần Thơ,Quán bar,0914 781 313,"Oyster Bar Cần Thơ, 9 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",9 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0316567,105.7859673"
162,ChIJxX9wPv6JoDERBMpDvv_61Ko,Cáo & Cừu - Beer Garden,Quán bar,0363 460 174,"Cáo & Cừu - Beer Garden, 88 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ 90000","An Hoà, Ninh Kiều",88 Võ Văn Kiệt,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0459424,105.762124"
176,ChIJwd9Q7nuJoDERo4BW5U_b4Bo,The Heo Bistro - Hidden Cocktail Bar & Kitchen,Quán bar cocktail,0987 953 396,"The Heo Bistro - Hidden Cocktail Bar & Kitchen, 46 Hẻm 11 Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",46 Hẻm 11 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0329527,105.77251989999999"
191,ChIJIZXs-hljoDER36iCJWwS4DY,Spirito Restaurant & Bar,Nhà hàng,0292 3633 377,"2QVM+28F Spirito Restaurant & Bar, 2 Nguyễn Trãi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","2QVM+28F, 2 Nguyễn Trãi",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.042562499999999,105.7833125"
200,ChIJ53ZypGdjoDERzuJ5TAeh_6A,Beloved Bar,Quán bar,,"Beloved Bar, 1 Đ. Lý Thái Tổ, Hưng Phú, Cái Răng, Cần Thơ 94912","Hưng Phú, Cái Răng",1 Đ. Lý Thái Tổ,Cần Thơ,94912.0,"Cái Răng, Cần Thơ",VN,"10.0195656,105.7867698"
203,ChIJF17pJWNioDERc8e-DOBqrYA,KARAOKE OPERA CẦN THƠ,Quán bar karaoke,0292 3914 668,"KARAOKE OPERA CẦN THƠ, 06 Võ Nguyên Giáp, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",06 Võ Nguyên Giáp,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.007275,105.7946042"
216,ChIJ47ryOCBjoDEResQOEASgUtU,BeerGarden 165,Quán bar,0986 165 165,"BeerGarden 165, 1 Đ. Lý Thái Tổ, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",1 Đ. Lý Thái Tổ,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0183242,105.78244579999999"
231,ChIJVYER3kuJoDER3GzNh3g5_4w,Tiệm Bia Can Sa,Quán bia sân vườn,0932 033 745,"Tiệm Bia Can Sa, Hẻm 51, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0413351,105.7649612"
235,ChIJszwQqmeJoDERX1Zu1Ihp20w,N-NICE' Cocktails,Quán bar,0901 227 337,"N-NICE' Cocktails, 68 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",68 Võ Văn Kiệt,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0457207,105.7624881"
250,ChIJTR1RrDSJoDER1ibNIhfGajo,Divergent Cocktail,Quán bar cocktail,0859 158 899,"Divergent Cocktail, 51 Đ. Bà Huyện Thanh Quan, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",51 Đ. Bà Huyện Thanh Quan,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.046207899999999,105.7778541"
265,ChIJq5DYgyiJoDERcKyyQriJIf8,Dusk Till Dawn Cocktail Bar,Quán bar cocktail,0336 711 917,"Dusk Till Dawn Cocktail Bar, 124A Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",124A Huỳnh Cương,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0370141,105.7795766"
280,ChIJ_ccE1NOJoDER3slMRCBWjFk,SÀNH BEER,Nhà hàng món nướng,0768 081 091,"SÀNH BEER, 57A3, Kv2, Bờ hồ Búng Xáng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","57A3, Kv2, Bờ hồ Búng Xáng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334908,105.76399049999999"
293,ChIJ25zrz6yJoDERhExllZwbDfY,BIA ĐÊM 33K,Quán bia,0938 313 397,"BIA ĐÊM 33K, Đối diện, KDC Hồng Phát, Đường số 14, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","Đối diện, KDC Hồng Phát, Đường số 14",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0252614,105.7499127"
294,ChIJVcEXpv-JoDERwDc2nKqCPcI,Mé Sông Bistro,Quán bia,0766 985 919,"Mé Sông Bistro, 79/57/3 Hùng Vương, An Cư, Ninh Kiều, Cần Thơ 900000","An Cư, Ninh Kiều",79/57/3 Hùng Vương,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.040814899999999,105.77860799999999"
316,ChIJ8QE_7rBjoDER-1fEZkbeK0I,Giải khát 151,Quầy giải khát,0939 592 246,"Giải khát 151, 151 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ 02923","Tân An, Ninh Kiều",151 Phan Đình Phùng,Cần Thơ,2923.0,"Ninh Kiều, Cần Thơ",VN,"10.0274205,105.7860583"
317,ChIJZ6tV4duJoDER-MeO9kzRVWQ,Hisoka Bar,Quán bar,,"Hisoka Bar, H9a Đ. Cao Thắng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",H9a Đ. Cao Thắng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0348293,105.77140709999999"
340,ChIJYQmV53WJoDERDu4D_KKDLho,HQ Coffee and Beer,Quán bar,0907 365 297,"HQ Coffee and Beer, Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0349522,105.765126"
344,ChIJdfEQyM2JoDERWEB89zvfaQg,Divergentcocktail,Quán bar,,"Divergentcocktail, 51 Bà Huyện Thanh, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",51 Bà Huyện Thanh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0423131,105.7776653"
345,ChIJA-dDC0hjoDERSXsbdix_QEo,Shooga Base - Eatery & Bar,Quán bar,,"Shooga Base - Eatery & Bar, 47 Đ. Phan Chu Trinh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",47 Đ. Phan Chu Trinh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0314228,105.7868613"
346,ChIJo723pqNjoDERIBiEyB_0_js,ZBEER CẦN THƠ,Nhà hàng thịt bò Hàn Quốc,0924 318 888,"ZBEER CẦN THƠ, 1 Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",1 Sông Hậu,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0408689,105.79270179999999"
361,ChIJEQywQT-JoDERKFGUsgR1QOA,Painkiller’s Pub,Quán rượu,0901 228 639,"Painkiller’s Pub, 66/9, CMT8, Cai Khe Ninh Kieu Can Tho City, 90000","Thới Bình, Ninh Kiều","66/9, CMT8, Cai Khe Ninh Kieu Can Tho City",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0483845,105.7786687"
366,ChIJBW_0EcWJoDERf4a7GAZa6y0,De Elite Speakeasy,Quán bar,,"De Elite Speakeasy, 51 Đ. Bà Huyện Thanh Quan, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",51 Đ. Bà Huyện Thanh Quan,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0462945,105.77800549999999"
369,ChIJW7E2YzqIoDER0gUOI0sisYI,Quán Karaoke Trần Thị Thêm,Quán bar karaoke,0937 104 362,"Quán Karaoke Trần Thị Thêm, 174/A1, Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","174/A1, Đ. Lê Bình",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023202,105.76714039999999"
378,ChIJw32aYjqIoDERbtuNjLGkEGs,Karaoke Sao Đêm,Quán bar,0939 000 090,"Karaoke Sao Đêm, 174 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",174 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023359,105.7672339"
388,ChIJO8g6VSWIoDERbYcwGxO6Ce0,Karaoke Bida Vip,Quán bar karaoke,,"Karaoke Bida Vip, 320 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",320 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022111599999999,105.7702587"
389,ChIJa6ilDQCJoDERI1xeYVrK4dM,The rum bar Ctrl + Alt + Del,Quán bar,,"The rum bar Ctrl + Alt + Del, 170 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",170 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0464893,105.7613658"
392,ChIJva-aaGhjoDERWSg7IixPG9g,SKY CLUB CẦN THƠ,Quán bar,0972 276 845,"SKY CLUB CẦN THƠ, 35-37 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",35-37 Đ. Phạm Ngọc Thạch,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0441831,105.78590969999999"
393,ChIJdbFE6IuJoDERNvUdfRBPKrk,Quán Bia Mộc,Quán bia,0707 481 706,"Quán Bia Mộc, 1/11 Đ. Lê Anh Xuân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",1/11 Đ. Lê Anh Xuân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.039015299999999,105.7693262"
401,ChIJyQy_bMiJoDER2HHFWhq9TRU,Karaoke Dũng,Quán bar karaoke,0898 808 219,"Karaoke Dũng, 9B Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",9B Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022802,105.76999149999999"
406,ChIJyz3etrCJoDERdel1RB7TmXo,Mimosa Karaoke Club,Quán bar karaoke,0292 3848 987,"Mimosa Karaoke Club, 511, Tran Hung Dao Street, Cai Rang District, Can Tho City, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","511, Tran Hung Dao Street, Cai Rang District, Can Tho City",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.002644799999999,105.7521884"
423,ChIJYx1Z7EWHoDERkJZ2IAAoBhA,Labana Gastrobar,Quầy giải khát,0931 000 168,"Labana Gastrobar, City, 38 Nguyễn Hữu Trí, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","City, 38 Nguyễn Hữu Trí",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0601667,105.7774757"
424,ChIJYTaBWaVjoDERRV7X619lxzM,GOLF CLUB,Quán bar,0939 085 000,"GOLF CLUB, 16a Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",16a Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0493584,105.78723699999999"
425,ChIJvzwPeuSJoDERPM-mdad4XxI,Nhà Mát - Trà và Cà Phê,Quầy giải khát,0923 355 177,"Nhà Mát - Trà và Cà Phê, 320/2A Đ. Trần Ngọc Quế, P, Ninh Kiều, Cần Thơ 90000","P, Ninh Kiều",320/2A Đ. Trần Ngọc Quế,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0221357,105.7705993"
426,ChIJg38NZtKJoDERiCFuieEGp0o,Bia xô lino,Quán bar,,"Bia xô lino, 138 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",138 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0378292,105.7591418"
427,ChIJvV0teE-JoDERVsn3p5BpqTU,Chiron Hidden Bar,Quán bar,0846 858 788,"Chiron Hidden Bar, 162c Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều",162c Đ. Trần Ngọc Quế,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.024732199999999,105.7687363"
428,ChIJq6qqBw-IoDERmYgpoRmzeDE,Quán Karaoke Anh Đào Quán 2,Quán bar karaoke,0939 585 552,"Quán Karaoke Anh Đào Quán 2, 199E Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",199E Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047019299999999,105.76794439999999"
498,ChIJs_iJ5MOJoDER3ccrcxohOxc,Quan nhau A TOAN 35K,Quán bar,,"Quan nhau A TOAN 35K, 111-113 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",111-113 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0373983,105.7799665"
499,ChIJ3eQFXCqJoDERfa0GGIR7D8Q,Nhà hàng Ca Cổ Trọng Hữu,Quán rượu,0909 055 888,"Nhà hàng Ca Cổ Trọng Hữu, 184D Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 02923","Hưng Lợi, Ninh Kiều",184D Đ. 3 Tháng 2,Cần Thơ,2923.0,"Ninh Kiều, Cần Thơ",VN,"10.0283077,105.7710551"
500,ChIJ8_NsC5aJoDERS3-k1FxzSD0,Quán nhậu,Quán bar,,"2Q8C+777 Quán nhậu, Hẻm 278 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q8C+777, Hẻm 278 Tầm Vu",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0156653,105.7706125"
501,ChIJ-TCm-l6HoDERLRHO5a49vhU,Càfe 41,Quầy giải khát,0329 580 158,"Càfe 41, q, 41nguywn thông, p, Bình Thủy, Cần Thơ","p, Bình Thủy","q, 41nguywn thông",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0635753,105.75300879999999"
502,ChIJOe_QHHOJoDER3K-d_3C3yqc,Nước Mía Khổng Lồ,Quán bar,,"Nước Mía Khổng Lồ, 34 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",34 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0265357,105.7767068"
503,ChIJBaykPEZjoDERcV6dtwJIl_I,QUÁN CÓC 35K - FOOD & BEER,Quán bia,0703 966 662,"QUÁN CÓC 35K - FOOD & BEER, 3A Sông Hậu, P, Ninh Kiều, Cần Thơ 94107","P, Ninh Kiều",3A Sông Hậu,Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN,"10.0401922,105.79385029999999"
505,ChIJT3unGKJioDERtmqJNE5xsWo,Windy Sky Bar,Quán bar,,"Windy Sky Bar, 1 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",1 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0339537,105.7880744"
510,ChIJ6USJPCKIoDERK289VovaRCk,Quán Karaoke Ninety One,Quán bar,7103688788,"Quán Karaoke Ninety One, 91 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",91 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0310905,105.77515059999999"
531,ChIJv7NA6DqIoDERlkA_le2wiTM,Karaoke Gia Đình Hải Lý,Quán bar karaoke,0292 3838 930,"Karaoke Gia Đình Hải Lý, 162 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",162 Đ. Trần Ngọc Quế,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0243808,105.7688146"
532,ChIJd8ybHqJioDERgsPG6z1hBFY,Tiệm Trà Tập Thạnh,Quán rượu,7103822692,"Tiệm Trà Tập Thạnh, 56 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",56 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033378599999999,105.78813149999999"
544,ChIJhULI8VSJoDERu9mUo4zh3os,Quán sữa đậu nành Mậu Thân,Quầy giải khát,,"Quán sữa đậu nành Mậu Thân, 99B Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",99B Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0316546,105.77499329999999"
545,ChIJ81AIwEmIoDERdEV1mwmpYzA,Cửa Hàng Trà Xanh Trường Thạch,Quán rượu,0988 232 080,"Cửa Hàng Trà Xanh Trường Thạch, 390A/4, Đ. A4, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều","390A/4, Đ. A4",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.019013,105.7570765"
551,ChIJabnLtHqJoDERQ_gt7aVHX9A,Cà Phê Ỉa Đi Tiên Sinh,Quầy giải khát,,"2PWW+3P9 Cà Phê Ỉa Đi Tiên Sinh, Trần Kiết Tường, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2PWW+3P9, Trần Kiết Tường",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.045161799999999,105.7468535"
552,ChIJ_xWXQjiIoDERDuZMEuoc9_U,Karaoke Chiến,Quán bar,0706 667 999,"Karaoke Chiến, 211, Nguyễn Văn Linh, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","211, Nguyễn Văn Linh, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0247715,105.7601109"
559,ChIJEY-KR_qFoDER1bGvHYZXFTk,Cà phê minh Thư (3 Ni),Quầy giải khát,0774 048 446,"Cà phê minh Thư (3 Ni), 142 Đ. Trần Kiết Tường, Châu Văn Liêm, Ninh Kiều, Cần Thơ","Châu Văn Liêm, Ninh Kiều",142 Đ. Trần Kiết Tường,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.1210326,105.6229979"
