,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
137,ChIJDUx7_tyJoDERc_jYNNj7jR0,"Xưởng may thời trang nam nữ: áo thun, áo sơ mi, áo hoodie, túi vải, quần jogger,... Uy tín chất lượng",Công ty may,0939 072 574,"Xưởng may thời trang nam nữ: áo thun, áo sơ mi, áo hoodie, túi vải, quần jogger,... Uy tín chất lượng, 75/38 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ 900000","An Hoà, Ninh Kiều",75/38 Đ. Võ Trường Toản,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
145,ChIJAeVq1vGJoDERZlrHUkkNF7g,Tiny for kids,Cửa hàng quần áo trẻ em,0939 006 818,"Tiny for kids, 136 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",136 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
163,ChIJPZZXqrpjoDERKHG3ZRsSRwM,Shop Mẹ Voi quần áo trẻ em,Cửa hàng quần áo trẻ em,0782 808 788,"Shop Mẹ Voi quần áo trẻ em, 97/12A Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",97/12A Đ. Ngô Quyền,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
168,ChIJ-58cmQqJoDERmeLKl8VquZQ,Pooh Fashion,Cửa hàng quần áo,0907 289 399,"Pooh Fashion, 49 Đ. Võ Trường Toản, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",49 Đ. Võ Trường Toản,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
172,ChIJXbOQCnaJoDERpLqkDRptHtY,Lullaby - Cho thuê đầm thiết kế Cần Thơ,Cửa hàng quần áo,0783 742 752,"Lullaby - Cho thuê đầm thiết kế Cần Thơ, 288 Hẻm 139 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",288 Hẻm 139 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
176,ChIJjZ0WKjqJoDERL4Oq4IPl4aA,DUYÊN DÁNG THỜI TRANG | ĐỒ BỘ TRUNG NIÊN QUẬN NINH KIỀU,Cửa hàng quần áo,0796 838 279,"DUYÊN DÁNG THỜI TRANG | ĐỒ BỘ TRUNG NIÊN QUẬN NINH KIỀU, 77/37 Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ 94000","Thới Bình, Ninh Kiều",77/37 Đ. Phạm Ngũ Lão,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
179,ChIJwTtUICKJoDERFHeML7laX4w,Thế Giới Sơ Sinh,Cửa hàng quần áo sơ sinh,0869 666 692,"Thế Giới Sơ Sinh, 102 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ 94108","An Hoà, Ninh Kiều",102 Đ. Mậu Thân,Cần Thơ,94108.0,"Ninh Kiều, Cần Thơ",VN
180,ChIJr3S2dzaJoDEROSmNzE02uFo,Một Xíu Vintage,Cửa hàng quần áo nữ,0765 501 747,"Một Xíu Vintage, 204 Đ. Phan Huy Chú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",204 Đ. Phan Huy Chú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
189,ChIJF6FDm3aJoDERhQmlejlrqow,Áo bóng đá Cần Thơ - COSI,Cửa hàng quần áo,0379 484 265,"Áo bóng đá Cần Thơ - COSI, 108/6D Đ. 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",108/6D Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
192,ChIJO0qAFdKJoDERoZeH2UNMU-8,Đỏ Luxury - Thời trang hàng nhập cao cấp,Cửa hàng quần áo nữ,0909 039 789,"Đỏ Luxury - Thời trang hàng nhập cao cấp, 203 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",203 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
193,ChIJx5Mw0nJjoDERwyte_Q54WX0,Shop Thời Trang Nam Owen,Cửa hàng quần áo nam,0292 3819 486,"Shop Thời Trang Nam Owen, 23 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",23 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
194,ChIJNfxeK3-JoDERI2j-mW21LhM,Thời Trang Shi Like To Shop,Cửa hàng quần áo,,"Thời Trang Shi Like To Shop, 148 Đ. Nguyễn Việt Hồng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",148 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
195,ChIJ9Q6iH0WJoDERajn4a89kiHI,379 store,Cửa hàng quần áo,0707 379 379,"379 store, 119 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",119 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
196,ChIJifGv2QSJoDERB4znVPmOKKk,Shop Tuyền - Quần áo trẻ em Cần Thơ,Cửa hàng quần áo trẻ em,0908 365 836,"Shop Tuyền - Quần áo trẻ em Cần Thơ, 145 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",145 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
202,ChIJe5DiyjljoDERXQ8EvdmxFsk,Shop Mon & Sisters,Cửa hàng quần áo nữ,0838 115 531,"Shop Mon & Sisters, 120/10 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",120/10 Trần Phú,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
215,ChIJO54TF1iJoDER25fO3ism-YM,Pantio,Cửa hàng quần áo,0292 3865 588,"Pantio, TTTM Vincom Plaza, 2 Hùng Vương, Thái Bình, Ninh Kiều, Cần Thơ","Thái Bình, Ninh Kiều","TTTM Vincom Plaza, 2 Hùng Vương",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
220,ChIJI32eQSeJoDERZptzto0DV_k,"Thanh lí, Kí gửi quần áo T&d",Cửa hàng quần áo nữ,0358 323 344,"Thanh lí, Kí gửi quần áo T&d, 567 Đ. Hồ Bún Xáng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",567 Đ. Hồ Bún Xáng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
232,ChIJxbIriimJoDERsxhl0fxrBAU,Nhi Nhi Shop Quần Áo Gym,Cửa hàng quần áo thể thao,0848 119 698,"Nhi Nhi Shop Quần Áo Gym, 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
279,ChIJlSGHajaIoDER2UFDlrDWd6M,Thời trang T&B,Cửa hàng quần áo,0947 717 997,"Thời trang T&B, 58 Đường số 3, KDC Metro, Ninh Kiều, Cần Thơ","KDC Metro, Ninh Kiều",58 Đường số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
280,ChIJdZ_R8hKIoDERMzMpY7YKkOE,SHOP 1379 - Chuyên sỉ & lẻ áo quần giá rẻ,Cửa hàng quần áo,0865 193 340,"SHOP 1379 - Chuyên sỉ & lẻ áo quần giá rẻ, Đ/C:/158A2/16 Hẻm liên tổ 12...20, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Đ/C:/158A2/16 Hẻm liên tổ 12...20,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
283,ChIJ3fxWuyGIoDERFWjNwYKZp_A,Shop Thời Trang Bí Đỏ,Cửa hàng quần áo,0944 949 894,"Shop Thời Trang Bí Đỏ, 108 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",108 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
297,ChIJ7Z16uiGIoDERajvAYD8j6V8,Miu shop,Cửa hàng quần áo,0907 707 246,"Miu shop, 174 Đ. Nguyễn Việt Hồng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",174 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
312,ChIJGUh5K-iJoDERC7KMkD3_ktg,Xéo Closet,Cửa hàng quần áo,0932 865 832,"2QHC+GJM Xéo Closet, Đầu bờ kè Mạc Thiên Tích - Đối diện cổng B Đại Học, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QHC+GJM, Đầu bờ kè Mạc Thiên Tích - Đối diện cổng B Đại Học",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
313,ChIJbfO_N6BioDER2UE5zJ8oTeg,Cửa Hàng Áo Tắm Cao Cấp Lan Hạnh,Cửa hàng đồ bơi,0292 3828 728,"Cửa Hàng Áo Tắm Cao Cấp Lan Hạnh, 32 A, Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","32 A, Đại lộ Hoà Bình",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
314,ChIJjVMhY82JoDERpK9E-Q6wwkk,Shop thời trang 1992,Cửa hàng quần áo,,"Shop thời trang 1992, 108 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",108 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
329,ChIJO6vXnQ6IoDER2FdtiB5x-eI,TyBon'shop (Quần áo trẻ em),Cửa hàng quần áo trẻ em,0939 225 044,"TyBon'shop (Quần áo trẻ em), 79/41 Nguyễn Đệ, P An Hoà, Q Ninh Kiều, TP Cần Thơ, Cần Thơ, 900000","An Hoà, Cần Thơ","79/41 Nguyễn Đệ, P An Hoà, Q Ninh Kiều, TP Cần Thơ",Cần Thơ,900000.0,Cần Thơ,VN
330,ChIJR4vCIrqJoDERtPpIqLmBVJs,Xịn Store,Cửa hàng quần áo nữ,0932 422 045,"Xịn Store, 87a Đ. Mạc Thiên Tích, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",87a Đ. Mạc Thiên Tích,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
331,ChIJn9FhErGJoDERm0u5V_pOs6k,SHOP QUẦN ÁO HUYỀN ANH,Cửa hàng quần áo,0939 391 097,"SHOP QUẦN ÁO HUYỀN ANH, 59/3 Đinh Tiên Hoàng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",59/3 Đinh Tiên Hoàng,Cần Thơ,,"Cái Răng, Cần Thơ",VN
335,ChIJtSEI6zOJoDERpCvaT14iubA,Shop Quần Áo Hương,Cửa hàng quần áo,,"2PJG+CPF Shop Quần Áo Hương, Đinh Công Chánh, Khu Vực Bình Phó A, Bình Thủy, Cần Thơ","Khu Vực Bình Phó A, Bình Thủy","2PJG+CPF, Đinh Công Chánh",Cần Thơ,,"Bình Thủy, Cần Thơ",VN
346,ChIJxzza2dGJoDERFBIJLWsT3Sk,Tháng 9 Store,Cửa hàng quần áo,0931 178 906,"Tháng 9 Store, 122/7 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",122/7 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
386,ChIJC1x00R-IoDERDrZSNkw_q-8,Shop quần áo thời trang VNXK tại Cần Thơ - Liloshop.net,Cửa hàng quần áo,0766 958 928,"Shop quần áo thời trang VNXK tại Cần Thơ - Liloshop.net, 53 Nguyễn Thị Minh Khai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",53 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
387,ChIJ_8pM4hCIoDERkRcc1MSacng,Shop Thơi Trang Nam Vương,Cửa hàng quần áo,0963 375 292,"Shop Thơi Trang Nam Vương, 31 Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",31 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
388,ChIJ7yXqsPqHoDERlVYjn1wnH8U,Shop Quần áo Thiên Nga,Cửa hàng quần áo,,"Shop Quần áo Thiên Nga, Nguyễn Chí Thanh, Trà Nóc, Cần Thơ, 92000","Trà Nóc, Cần Thơ",Nguyễn Chí Thanh,Cần Thơ,92000.0,Cần Thơ,VN
390,ChIJ7QZ2r4aJoDERPi9_iGMNUJ8,Store Bư Shop Quần Áo,Cửa hàng quần áo,0939 947 397,"Store Bư Shop Quần Áo, 3/2, Bờ kè/122/7c Đ. Mạc Thiên Tích, Xuân Khánh, Ninh Kiều, Cần Thơ 90000","Xuân Khánh, Ninh Kiều","3/2, Bờ kè/122/7c Đ. Mạc Thiên Tích",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
399,ChIJx41HuwKIoDER2KxrPWYH060,Alice Blue,Cửa hàng quần áo nữ,0917 637 376,"Alice Blue, 10/12D Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",10/12D Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
405,ChIJd9L16hKIoDERr7eXQzqFOsw,Shop Anh Ngọc Sỉ Quần Áo =mỹ Phẩm,Cửa hàng quần áo,0377 489 719,"Shop Anh Ngọc Sỉ Quần Áo =mỹ Phẩm, Đ/C 160y/14 hẻm liên tổ 12.đến 20, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Đ/C 160y/14 hẻm liên tổ 12.đến 20,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
