,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
41,ChIJiyrrPPuJoDER61WHc_xqnng,Siêu thị Bách hoá XANH 116A/3 Trần Vĩnh Kiết,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 116A/3 Trần Vĩnh Kiết, 3 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",3 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
42,ChIJSazgD8-JoDERWK2bLCsnIqc,Siêu thị Bách hoá XANH 36/46 Trần Việt Châu (Chợ An Hòa),Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 36/46 Trần Việt Châu (Chợ An Hòa), 38 Đ. Trần Việt Châu, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",38 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
46,ChIJJVaI-adioDERC_traOfSSuw,Thế Giới Nước Hoa - Nguyễn Trãi,Cửa hàng nước hoa,0901 320 877,"Thế Giới Nước Hoa - Nguyễn Trãi, 171 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",171 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
48,ChIJ7z0oPp9ioDERJkftDitvnoQ,Tiệm Chè Hữu Hòa,Cửa hàng bánh,0292 3821 698,"Tiệm Chè Hữu Hòa, 62 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",62 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
49,ChIJ90FX_3KJoDERLAjs-zk-mbg,Siêu thị Bách Hoá XANH Đinh Tiên Hoàng,Cửa hàng tiện lợi,1900 1908,"Siêu thị Bách Hoá XANH Đinh Tiên Hoàng, Thửa số 165, 216, 753, tờ bản đồ 12, Đường, Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều","Thửa số 165, 216, 753, tờ bản đồ 12, Đường, Đ. Đinh Tiên Hoàng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
52,ChIJuXvsy26JoDERJLlelnJPnZ8,Hoa Nắng Coffee - Mậu Thân,Quán cà phê,0907 579 767,"Hoa Nắng Coffee - Mậu Thân, 94 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",94 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
53,ChIJh7T9qx6IoDER8CTGtHaFpgE,Hoa vải Minh Vi,Cửa hàng hoa,0936 830 430,"Hoa vải Minh Vi, vào hẻm 100m, Hẻm 65/42 Đường Trần Hưng Đạo P. An Cư, Q. Ninh Kiều, TP. Cần Thơ Hẻm 140 Lý tự trọng, 42 Đ. Trần Hưng Đạo, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều","vào hẻm 100m, Hẻm 65/42 Đường Trần Hưng Đạo P. An Cư, Q. Ninh Kiều, TP. Cần Thơ Hẻm 140 Lý tự trọng, 42 Đ. Trần Hưng Đạo",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
58,ChIJtSu0HRqJoDERRsS7d8IcMQA,Tiệm giặt nhà Hoà,Cửa hàng giặt là,,"Tiệm giặt nhà Hoà, 233/15 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 900000","An Hoà, Ninh Kiều",233/15 Đ. Nguyễn Văn Cừ,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
59,ChIJ8QThyaiJoDERuHt30kcyhMw,Tiệm hoa Hạnh Phúc ( HiMy 2Hand),Cửa hàng,0947 303 089,"Tiệm hoa Hạnh Phúc ( HiMy 2Hand), 3a Hẻm 216 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",3a Hẻm 216 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
62,ChIJwQW0DxyIoDERULV2pdGqgsc,Hoa Tươi Cần Thơ - Tiệm Hoa Happy,Cửa hàng hoa,0913 540 545,"Hoa Tươi Cần Thơ - Tiệm Hoa Happy, 46 Đ. Trần Hưng Đạo, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",46 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
75,ChIJlQ-g0gKJoDERQub5KEYgOrY,Tạp Hoá Cô Út Cần Thơ,Cửa hàng tạp hóa,0989 816 562,"Tạp Hoá Cô Út Cần Thơ, 158/72 Hẻm 2, Đ. Nguyễn Việt Hồng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều","158/72 Hẻm 2, Đ. Nguyễn Việt Hồng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
78,ChIJG7oMSWuIoDERdrr4tErInjg,Công Ty TNHH Hoa Lan Cần Thơ,Cửa hàng hoa,0971 332 468,"Công Ty TNHH Hoa Lan Cần Thơ, 34 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",34 Trần Bạch Đằng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
79,ChIJ0Y5e8EaJoDERM7-rLUK-oA8,A.Perfume Nước Hoa Xách Tay Chính Hãng,Cửa hàng nước hoa,0934 555 673,"A.Perfume Nước Hoa Xách Tay Chính Hãng, Đối diện trường GTVT Miền Nam, 331 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều","Đối diện trường GTVT Miền Nam, 331 Đ. Nguyễn Văn Linh",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
80,ChIJJ4_8t8KJoDERnKFwkaANasI,TMA Shop - Nước Hoa Chính Hãng - Hoa Sáp,Cửa hàng nước hoa,0393 252 629,"TMA Shop - Nước Hoa Chính Hãng - Hoa Sáp, 216/35B Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",216/35B Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
82,ChIJecMLDXuJoDERzW2r43dK9us,Hoạ Cụ Cá Con,Cửa hàng văn phòng phẩm,0969 215 404,"Hoạ Cụ Cá Con, 43D/5 đường 3/2, Xuân Khánh, Ninh Kiều, Cần Thơ 902044","Xuân Khánh, Ninh Kiều",43D/5 đường 3/2,Cần Thơ,902044.0,"Ninh Kiều, Cần Thơ",VN
83,ChIJ17ApohOIoDER1HweGEQVEG4,Cửa Hàng Gas - Bếp Gas Xuân Hoa,Cửa hàng bán dụng cụ sửa nhà,0292 3891 791,"Cửa Hàng Gas - Bếp Gas Xuân Hoa, 138 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",138 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
85,ChIJKYrYXgaJoDERmxenGyk3bO0,Shop Hoa Phương Thư,Cửa hàng hoa,0969 726 167,"Shop Hoa Phương Thư, 89 Đ. Trần Hoàng Na, KDC, Ninh Kiều, Cần Thơ","KDC, Ninh Kiều",89 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
87,ChIJ9Xuk7aeJoDERd-I0ERUtUr4,Giấy in bill-decal nhiệt-máy in hoá đơn Kpos Cần Thơ,Cửa hàng giấy,0909 549 495,"Giấy in bill-decal nhiệt-máy in hoá đơn Kpos Cần Thơ, Tp, Hẻm 7 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","Tp, Hẻm 7 Đ. Trần Vĩnh Kiết",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
89,ChIJpff4TYCJoDERKb4dbPdIqVM,Tiệm Hoa Cỏ Thơm,Cửa hàng hoa,0939 647 838,"Tiệm Hoa Cỏ Thơm, 216/2P Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ 940000","Hưng Lợi, Ninh Kiều",216/2P Tầm Vu,Cần Thơ,940000.0,"Ninh Kiều, Cần Thơ",VN
91,ChIJzXlD38SJoDERlGLzw_tkXOE,Tiệm Chiết Nước Hoa TaMa Cần Thơ,Cửa hàng nước hoa,0985 834 783,"Tiệm Chiết Nước Hoa TaMa Cần Thơ, Hẻm 216 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",Hẻm 216 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
93,ChIJ1-1FSiGIoDERSQNgdDuonjs,Shop Hoa Tươi Họa Mi,Cửa hàng,0292 3824 736,"Shop Hoa Tươi Họa Mi, 186A Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",186A Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
94,ChIJx0-NgP2rNTERXoOZWcQX_sQ,Tiệm Hoa Mai Hương - Tuệ Tĩnh,Cửa hàng hoa,0986 062 229,"Tiệm Hoa Mai Hương - Tuệ Tĩnh, 94 P. Tuệ Tĩnh, Nguyễn Du, Hai Bà Trưng, Hà Nội","Nguyễn Du, Hai Bà Trưng",94 P. Tuệ Tĩnh,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
95,ChIJhdY-qkqJoDERizVzENtXB58,Shop Hoa Tươi Cần Thơ - Hoa Mặt Trời,Cửa hàng hoa,0934 769 192,"Shop Hoa Tươi Cần Thơ - Hoa Mặt Trời, 35 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",35 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
96,ChIJiTG5dzCJoDER6f7TXrdrgpQ,Tiệm Hoa Ông Xã,Cửa hàng hoa,0899 272 725,"Tiệm Hoa Ông Xã, 131 Đ. Lý Tự Trọng, An Phú, Ninh Kiều, Cần Thơ 900000","An Phú, Ninh Kiều",131 Đ. Lý Tự Trọng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
104,ChIJAZsaeeiJoDERLn1zPH0g9CU,BÁCH HÓA THANH THẢO HÀ,Cửa hàng tạp phẩm,0942 334 884,"BÁCH HÓA THANH THẢO HÀ, 22 Đ. Trần Hưng Đạo, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",22 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
105,ChIJS6LETkGIoDERTpkplhUbulk,Hoa Sáp Cần Thơ - Thông Điệp Flower,Nhà thiết kế hoa,0939 470 654,"Hoa Sáp Cần Thơ - Thông Điệp Flower, 27 Đ. Phan Huy Chú, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",27 Đ. Phan Huy Chú,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
106,ChIJKR-dPo6JoDERPm863-UzylU,Cửa Hàng Pháo Hoa Cần Thơ,Cửa hàng bán pháo hoa,0984 642 567,"Cửa Hàng Pháo Hoa Cần Thơ, 622 Đ. Nguyễn Đệ, P, Bình Thủy, Cần Thơ","P, Bình Thủy",622 Đ. Nguyễn Đệ,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
108,ChIJ925KPbuJoDERznEfk4Jtslg,Yến Sào Khánh Hòa - 45 Mậu Thân,Cửa hàng tổng hợp,,"Yến Sào Khánh Hòa - 45 Mậu Thân, 45 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",45 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
121,ChIJbTY4wIeJoDERJtBmbtyQEG0,Bách hóa Tây nguyên (miền tây),Cửa hàng bán thực phẩm đặc sản,0932 252 702,"Bách hóa Tây nguyên (miền tây), 206 Hẻm 553, Xuân Khánh, Ninh Kiều, Cần Thơ 94115","Xuân Khánh, Ninh Kiều",206 Hẻm 553,Cần Thơ,94115.0,"Ninh Kiều, Cần Thơ",VN
128,ChIJVYawbZOHoDERPnVEmWngGR0,TẠP HOÁ ĐỒ CÂU DƯƠNG BÌNH ( KOI CẦN THƠ),Cửa hàng bán đồ câu cá,0772 178 861,"TẠP HOÁ ĐỒ CÂU DƯƠNG BÌNH ( KOI CẦN THƠ), 9/19, Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","9/19, Đ. Nguyễn Văn Cừ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
129,ChIJ4Uy1Vg6JoDERXymRWGBMmb8,Shop Bách Hóa Đồ Gia Dụng Mẫn Lê,Cửa hàng tiện lợi,0975 792 577,"Shop Bách Hóa Đồ Gia Dụng Mẫn Lê, 19 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",19 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
130,ChIJqeJpK4djoDERF_if-d2pF0A,HOÀ HUỲNH STORE - Cần Thơ,Cửa hàng điện thoại di động,0932 878 878,"HOÀ HUỲNH STORE - Cần Thơ, 20 Lý Hồng Thanh, P, Q.NK, Cần Thơ","P, Q.NK",20 Lý Hồng Thanh,Cần Thơ,,"Q.NK, Cần Thơ",VN
132,ChIJmwkmuZ6JoDERnGOU7dnxS4g,Thiên Perfume Tiệm Nước Hoa Chính Hãng,Cửa hàng mỹ phẩm,0704 855 955,"Thiên Perfume Tiệm Nước Hoa Chính Hãng, vào 200m ngay ngã tư nhìn tay Phải Thấy ngay, Đ. Nguyễn Văn Cừ/147/23c Hẻm 38, An Hoà, Ninh Kiều, Cần Thơ 90000","An Hoà, Ninh Kiều","vào 200m ngay ngã tư nhìn tay Phải Thấy ngay, Đ. Nguyễn Văn Cừ/147/23c Hẻm 38",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
135,ChIJLxzFJ3OJoDERYSvGXz1SlnE,Chuyện Hoa Flower Studio,Cửa hàng hoa,0344 373 986,"Chuyện Hoa Flower Studio, 284 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",284 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
136,ChIJ6xhMBbKJoDERlFm5HTbL37E,Vựa Hoa Tươi Lê Quang,Cửa hàng hoa,0773 034 678,"Vựa Hoa Tươi Lê Quang, 12c Đ. Phạm Hùng, Ba Láng, Tp, Cần Thơ","Ba Láng, Tp",12c Đ. Phạm Hùng,Cần Thơ,,"Tp, Cần Thơ",VN
138,ChIJHbGwjDeIoDER2wNr4m-allc,Nước hoa Charme Hải Hòa,Cửa hàng nước hoa,0918 143 128,"Nước hoa Charme Hải Hòa, 57 đường số 1, Khu dân cư Metro, Đ. Nguyễn Văn Linh, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều","57 đường số 1, Khu dân cư Metro, Đ. Nguyễn Văn Linh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
139,ChIJC8DxMUaIoDERgrwBS_NPg30,Tạp Hóa Thiên Tân,Cửa hàng tạp hóa,0907 577 287,"Tạp Hóa Thiên Tân, 88 Đường B22, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",88 Đường B22,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
140,ChIJq03azIWJoDERuqn3z7JB6Dk,Nước hoa Charme Ánh Hồng Cần Thơ,Cửa hàng nước hoa,0939 498 831,"Nước hoa Charme Ánh Hồng Cần Thơ, 1 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",1 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
142,ChIJC4n3FhYIB04Re_tYwgUsXXk,Hoa Len Sunny,Cửa hàng phụ kiện thời trang,0902 588 453,"Hoa Len Sunny, 47/7 Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ 90000","Xuân Khánh, Ninh Kiều",47/7 Hẻm 51,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
143,ChIJLVeMK2uJoDERY2Sc8JgkfDY,Chau Shop - Bách Hóa Tổng Hợp,Cửa hàng bách hóa,0356 016 345,"Chau Shop - Bách Hóa Tổng Hợp, 2/24 Đ. Lý Tự Trọng, An Cư, Ninh Kiều, Cần Thơ 90000","An Cư, Ninh Kiều",2/24 Đ. Lý Tự Trọng,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
144,ChIJXbA84rljoDERXupuKyZrlpo,Shop Hoa Tươi Cái Răng - Tiệm Hoa Hạnh Phúc,Cửa hàng hoa,0352 505 610,"Shop Hoa Tươi Cái Răng - Tiệm Hoa Hạnh Phúc, 79 Đ. Nguyễn Văn Quy, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng",79 Đ. Nguyễn Văn Quy,Cần Thơ,,"Cái Răng, Cần Thơ",VN
146,ChIJPY9lpUtjoDERD995gZ-Hbcc,Tạp Hóa Chú Lùn,Cửa hàng đồ gia dụng,0949 500 090,,,,,,,
151,ChIJeSEgM9c7vKsR-w1yR2fjXOo,Tiệm Tạp Hóa Vinh Tuyền,Cửa hàng tạp hóa,0902 703 300,"Tiệm Tạp Hóa Vinh Tuyền, 42/31 Đ. Trần Việt Châu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",42/31 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
154,ChIJ__cg7VyJoDERGth2wBsPrRI,"Hoa Tươi Cần Thơ, Điện Hoa Tươi Cần Thơ",Cửa hàng hoa,0966 183 183,"Hoa Tươi Cần Thơ, Điện Hoa Tươi Cần Thơ, 388Z Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ 910000","Phường An Khánh, Ninh Kiều",388Z Đ. Nguyễn Văn Cừ,Cần Thơ,910000.0,"Ninh Kiều, Cần Thơ",VN
155,ChIJWyPuY72JoDERl0K-4_ePPGI,Tạp hóa tuổi thơ Covy,Tiệm bánh kẹo,0792 432 169,"Tạp hóa tuổi thơ Covy, 147/43A Đ. Nguyễn Văn Cừ, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",147/43A Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
158,ChIJRRTNU4qJoDERCPeWg3nMp-0,Shop Hoa Tươi Hướng Viễn Cần Thơ,Cửa hàng,0843 322 800,"Shop Hoa Tươi Hướng Viễn Cần Thơ, 217 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",217 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
160,ChIJW6VQo-OHoDERK6pmjheVwMM,Hoa tươi Huỳnh Như,Cửa hàng hoa,0932 986 386,"Hoa tươi Huỳnh Như, 11 Đường B21, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",11 Đường B21,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
164,ChIJLeviDPSJoDERoto8pFurBUc,Mr. Flower _ Hoa hồng sáp thơm Cần Thơ,Cửa hàng hoa,0346 070 937,"Mr. Flower _ Hoa hồng sáp thơm Cần Thơ, Hẻm 577 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",Hẻm 577 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
176,ChIJQXTO6LeJoDERJAQqTZMB8Og,Nước hoa giá rẻ LocDoci,Cửa hàng nước hoa,0907 179 646,"Nước hoa giá rẻ LocDoci, Kế bên Số Dzách, có đường hẻm chạy hết, đường quẹo phải/4e/1 Hẻm 51, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","Kế bên Số Dzách, có đường hẻm chạy hết, đường quẹo phải/4e/1 Hẻm 51",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
177,ChIJjUuMUQCJoDERhh07fwrgqM0,Cửa hàng nước hoa PL Perfume,Cửa hàng mỹ phẩm,,"Cửa hàng nước hoa PL Perfume, 15A Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",15A Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
178,ChIJL8x3tYmJoDERSl0mPIlOc3c,Nước hoa NT Shop,Cửa hàng nước hoa,0333 694 380,"Nước hoa NT Shop, 10A/1 Khu Vực 3, Xuân Khánh, Ninh Kiều, Cần Thơ 90000","Xuân Khánh, Ninh Kiều",10A/1 Khu Vực 3,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
