,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
352,ChIJdfxWzKyJoDERLe7XaHXYSxE,Massage - Spa Sống Khoẻ Cần Thơ,Spa sức khỏe,+84 868 339 362,"Massage - Spa Sống Khoẻ Cần Thơ, 105a Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","An Hoà, Ninh Kiều",105a Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
355,ChIJJWOmxA5joDERcD6omYp5Mv8,Spa Ngọc Tiên,Spa mặt,+84 946 744 448,"Spa Ngọc Tiên, h8 40 đường 15 kdc 586, Cái Răng, Cần Thơ 90000, Việt Nam","Phú Thứ, Cái Răng",h8 40 đường 15 kdc 586,Cần Thơ,90000.0,"Cái Răng, Cần Thơ",VN
378,ChIJ0csX1kOJoDERGd6guxdSUsE,Cát Spa,Spa,,"Cát Spa, 72 Đường B25, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",72 Đường B25,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
408,ChIJPVLVmOiJoDERlODJklwOQhs,HYTA SPA,Spa,+84 774 190 190,"HYTA SPA, TP, 106 Đ. Lê Lai, P, Ninh Kiều, Cần Thơ, Việt Nam","P, Ninh Kiều","TP, 106 Đ. Lê Lai",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
409,ChIJmYUCgYGJoDERxqL3j1Kiro8,Spa DC Dermatology Clinic,Spa,+84 917 250 190,"Spa DC Dermatology Clinic, 10 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",10 Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
410,ChIJX3KTdn9joDERoQXVLlrmwRo,HUM SPA,Cửa hàng chăm sóc sức khỏe và làm đẹp,+84 931 860 638,"HUM SPA, Số B21 Đ.26, KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng, Cần Thơ 94900, Việt Nam","KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng",Số B21 Đ.26,Cần Thơ,94900.0,"Cái Răng, Cần Thơ",VN
416,ChIJUzazANVjoDERMEDYD6jL6Po,MASSAGE GIA ĐÌNH TÂY NAM,,+84 967 606 464,"MASSAGE GIA ĐÌNH TÂY NAM, 02 Nguyễn Trãi, P, Ninh Kiều, Cần Thơ, Việt Nam","P, Ninh Kiều",02 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
418,ChIJs0mTOlFjoDERrDzPBb4JZJs,Massage King Room Cần Thơ,Câu lạc bộ spa và sức khỏe,+84 904 401 411,"Massage King Room Cần Thơ, 34 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Cái Khế, Ninh Kiều",34 Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
453,ChIJi1mfhu-JoDER7OrH-6nCGgU,"Gội Đầu Dưỡng Sinh Cần Thơ, Massage Body - Helen Spa",Spa,+84 899 886 696,"Gội Đầu Dưỡng Sinh Cần Thơ, Massage Body - Helen Spa, 29 Đ. Trần Bình Trọng, An Phú, TP, Cần Thơ 94000, Việt Nam","An Phú, TP",29 Đ. Trần Bình Trọng,Cần Thơ,94000.0,"TP, Cần Thơ",VN
454,ChIJez0DNA-HoDERxOtJTMukQ-w,Mỹ Quỳnh beauty & wellness spa,Spa,+84 947 024 819,"Mỹ Quỳnh beauty & wellness spa, 398 Đ. Bùi Hữu Nghĩa, KV7, P, Bình Thủy, Cần Thơ, Việt Nam","KV7, P, Bình Thủy",398 Đ. Bùi Hữu Nghĩa,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
455,ChIJY_4UHx-IoDERq6jcdOfBWuU,Na's Mật Spa (Spa của hương trầm Tây Tạng),Spa,+84 961 526 586,"Na's Mật Spa (Spa của hương trầm Tây Tạng), 12/6 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ, Việt Nam","An Phú, Ninh Kiều",12/6 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
470,ChIJlTyxoCSJoDERVM0GfPEpJbk,The Face Spa,Spa,+84 933 698 648,"The Face Spa, 151/22/4 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ 900000, Việt Nam","Hưng Lợi, Ninh Kiều",151/22/4 Đ. Trần Hoàng Na,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
471,ChIJ-SmvSbS1aKwRw5HA6mZ52wE,YBELLA SPA - CẦN THƠ,Spa,+84 918 600 217,"YBELLA SPA - CẦN THƠ, 46 Đường B13, Khu dân cư 91B, Ninh Kiều, Cần Thơ, Việt Nam","Khu dân cư 91B, Ninh Kiều",46 Đường B13,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
478,ChIJTRc3OHCLoDERvwv0G0YC1n8,SPA ĐÔNG TÂY Y HOÀNG NGA,Spa,+84 974 996 018,"XP6P+G44 SPA ĐÔNG TÂY Y HOÀNG NGA, Tân Phú Thạnh, Châu Thành A, Hậu Giang, Việt Nam","Tân Phú Thạnh, Châu Thành A",XP6P+G44,Hậu Giang,,"Châu Thành A, Hậu Giang",VN
501,ChIJbTGfp52JoDERM5rIIHqk9NA,Tiệm Gội Đầu Dưỡng Sinh Rừng,,+84 702 000 159,"Tiệm Gội Đầu Dưỡng Sinh Rừng, 9/14 Đ.Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ, Việt Nam","An Cư, Ninh Kiều",9/14 Đ.Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
502,ChIJFbms-IpjoDERQa2pdoPbpo0,Foot Body Massage - Lotus Spa Cần Thơ,,+84 908 790 869,"Foot Body Massage - Lotus Spa Cần Thơ, 8 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 94107, Việt Nam","Cái Khế, Ninh Kiều",8 Đ. Trần Đại Nghĩa,Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN
503,ChIJtxHajyiJoDERo-V5rO0q53Q,The Herb Spa,Spa sức khỏe,+84 896 699 918,"The Herb Spa, 116B Đ. 3 Tháng 2, Tân An, Ninh Kiều, Cần Thơ 94000, Việt Nam","Tân An, Ninh Kiều",116B Đ. 3 Tháng 2,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
523,ChIJi66u0XaJoDERCxyQWjzLXZw,LEAF Spa,Spa,+84 787 979 097,"LEAF Spa, 22/23/25 Đ. Mạc Đĩnh Chi, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Tân An, Ninh Kiều",22/23/25 Đ. Mạc Đĩnh Chi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
524,ChIJqVnllgKJoDER3Cdp_y4gvjA,Yanna Spa & Clinic,Spa,+84 766 661 788,"Yanna Spa & Clinic, Hẻm 51 51/49D Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 900000, Việt Nam","Xuân Khánh, Ninh Kiều",Hẻm 51 51/49D Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
525,ChIJwwLliGWJoDERzRY2fVI2XFU,Bà Tư Danh Viện - An Khánh Spa,Spa sức khỏe,+84 907 975 683,"Bà Tư Danh Viện - An Khánh Spa, 17 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",17 Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
527,ChIJ72TJ9PyJoDERlAUINmO2SJE,Uốn/Nối mi Cần Thơ - Hoài Mỹ Spa & Beauty,Spa,+84 762 923 623,"Uốn/Nối mi Cần Thơ - Hoài Mỹ Spa & Beauty, 13 Đ. Mạc Thiên Tích, Xuân Khánh, Ninh Kiều, Cần Thơ 902070, Việt Nam","Xuân Khánh, Ninh Kiều",13 Đ. Mạc Thiên Tích,Cần Thơ,902070.0,"Ninh Kiều, Cần Thơ",VN
541,ChIJDdh2lWyJoDERa_4thO4vjMU,RAON SPA,Spa,+84 336 006 688,"RAON SPA, KDC Hồng Phát, 73 Đ.Xuân Thủy, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều","KDC Hồng Phát, 73 Đ.Xuân Thủy",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
544,ChIJc5a-vsyJoDERCckUnnOBNlU,Linh Nhi Spa,Spa,+84 703 033 869,"Linh Nhi Spa, 151/55A Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",151/55A Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
559,ChIJVeiuYSmJoDERsBVq0a8SAi8,Spa Mai Bena,Spa mặt,+84 943 948 887,"Spa Mai Bena, 132 Hẻm 132/24, Hưng Lợi, Ninh Kiều, Cần Thơ 70010, Việt Nam","Hưng Lợi, Ninh Kiều",132 Hẻm 132/24,Cần Thơ,70010.0,"Ninh Kiều, Cần Thơ",VN
570,ChIJ2Yl5zWiJoDERzDVrBbbjcSw,ALINA Beauty & Spa Cần Thơ,Chuyên gia làm đẹp,+84 907 022 883,"ALINA Beauty & Spa Cần Thơ, Hẻm 111/2A Đ. Cách Mạng Tháng 8, An Hoà, Ninh Kiều, Cần Thơ 90000, Việt Nam","An Hoà, Ninh Kiều",Hẻm 111/2A Đ. Cách Mạng Tháng 8,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
571,ChIJOz2KPUidvA0Rpf_hL_1cXhc,Vân Beauty & Spa - Gội Đầu Dưỡng Sinh,Spa,+84 931 046 717,,,,,,,
572,ChIJMeF6TZ-JoDERDD2R38dvfYs,Thương Spa,Spa,+84 939 496 707,"Thương Spa, 67/19a Hùng Vương, An Hội, Ninh Kiều, Cần Thơ, Việt Nam","An Hội, Ninh Kiều",67/19a Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
573,ChIJB1gY6s6JoDERs7nVu7XU1nE,SUN Spa,Spa sức khỏe,,"SUN Spa, 77b/26 Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ, Việt Nam","Thới Bình, Ninh Kiều",77b/26 Đ. Phạm Ngũ Lão,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
575,ChIJb63VyRqJoDERupFE_0dx00o,OLIVA beauty spa,Spa,+84 388 387 692,"OLIVA beauty spa, 22/23/37 Đ. Mạc Đĩnh Chi, An Cư, Ninh Kiều, Cần Thơ, Việt Nam","An Cư, Ninh Kiều",22/23/37 Đ. Mạc Đĩnh Chi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
577,ChIJNfCQVR9joDERKeNqsyL8UnA,Sala Spa,Spa,+84 974 883 555,"Sala Spa, 83-14 Hoàng Văn Thụ, An Cư, Ninh Kiều, Cần Thơ, Việt Nam","An Cư, Ninh Kiều",83-14 Hoàng Văn Thụ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
580,ChIJk1VYLVdjoDERFcjwZUtYoj8,ADI SPA,Spa,+84 333 597 599,"ADI SPA, 19 Đ. Ung Văn Khiêm, Thới Bình, Ninh Kiều, Cần Thơ, Việt Nam","Thới Bình, Ninh Kiều",19 Đ. Ung Văn Khiêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
598,ChIJawMz3nGJoDERPapmop178bk,Spa Nam Yến Nguyễn,Spa,+84 939 991 288,"Spa Nam Yến Nguyễn, Đầu, 331 Đ. Nguyễn Đệ, Cần Thơ, Việt Nam","An Hoà, Cần Thơ","Đầu, 331 Đ. Nguyễn Đệ",Cần Thơ,,Cần Thơ,VN
601,ChIJ93N0bHeJoDER6iMnKinS3LU,Linh Beauty & Spa,Spa,+84 907 906 188,"Linh Beauty & Spa, Số 5 đường 30, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",Số 5 đường 30,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
