,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
78,ChIJSf0Vwl-JoDERlYLNxBXBRn8,Hair salon Đào Lê- Tóc Đẹp Cần Thơ,Tiệm cắt tóc,+84 348 181 477,"Hair salon Đào Lê- Tóc Đẹp Cần Thơ, 583 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ 902220, Việt Nam","Hưng Lợi, Ninh Kiều",583 Đ. 30 Tháng 4,Cần Thơ,902220.0,"Ninh Kiều, Cần Thơ",VN
79,ChIJif5cFzmJoDERJdsWfQgm1Mc,Tóc Giả Sakura Cần Thơ,Cửa hàng tóc giả,+84 981 701 235,"Tóc Giả Sakura Cần Thơ, Hẻm 2 Đ. Nguyễn Việt Hồng, Xuân Khánh, Ninh Kiều, Cần Thơ 94000, Việt Nam","Xuân Khánh, Ninh Kiều",Hẻm 2 Đ. Nguyễn Việt Hồng,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
80,ChIJRfpWHsmJoDERxbcUx3R28gQ,Tiệm tóc nam Nghĩa Sumo,Hiệu làm tóc,,"Tiệm tóc nam Nghĩa Sumo, 188 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","An Hoà, Ninh Kiều",188 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
89,ChIJFXjiK8iJoDER2qsjIs1wzow,Cắt Tóc Nam D.A.T Barbers II,Hiệu làm tóc,+84 985 550 108,"Cắt Tóc Nam D.A.T Barbers II, 116A Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ, Việt Nam","An Phú, Ninh Kiều",116A Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
91,ChIJ-_73J1iJoDERZf4kydHiFTU,Tiệm Cắt Tóc Nam Tửng Barber Shop,Hiệu làm tóc,+84 584 929 106,"XQW6+W7V Tiệm Cắt Tóc Nam Tửng Barber Shop, Trần Chiên, Thường Thạnh, Cái Răng, Cần Thơ, Việt Nam","Thường Thạnh, Cái Răng","XQW6+W7V, Trần Chiên",Cần Thơ,,"Cái Răng, Cần Thơ",VN
95,ChIJg1cYKWtjoDERMZOT-PA1hcA,Tiệm Tóc - Nail Andy Hậu,Tiệm cắt tóc,+84 939 093 983,"Tiệm Tóc - Nail Andy Hậu, 33 Đ. Ngô Văn Sở, Tân An, Ninh Kiều, Cần Thơ 90000, Việt Nam","Tân An, Ninh Kiều",33 Đ. Ngô Văn Sở,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
97,ChIJ23WzahtjoDERlzBLINW1VGE,Tiệm tóc Trực Oggy,Tiệm cắt tóc,+84 907 775 845,"Tiệm tóc Trực Oggy, 12F Hẻm 22 Đ. Mạc Đĩnh Chi, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Tân An, Ninh Kiều",12F Hẻm 22 Đ. Mạc Đĩnh Chi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
98,ChIJifqxGfpjoDERYYKt-AL4yv4,Nguyễn Minh Barber Shop - Hớt Tóc Nam,Tiệm cắt tóc,+84 939 990 705,"Nguyễn Minh Barber Shop - Hớt Tóc Nam, 77 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ 900000, Việt Nam","An Phú, Ninh Kiều",77 Đ. Trần Bình Trọng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
113,ChIJg_aukXWJoDERpTz484MuiXw,Nguyễn Minh Barber Shop 2 - hớt tóc nam,Tiệm cắt tóc,+84 939 990 705,"Nguyễn Minh Barber Shop 2 - hớt tóc nam, 169 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 94000, Việt Nam","An Hoà, Ninh Kiều",169 Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
128,ChIJaT_wVTOIoDERYKNsonRpml4,Hiếu Barber Shop 4,Hiệu làm tóc,+84 977 108 088,"Hiếu Barber Shop 4, 38B Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",38B Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
129,ChIJRyYx6FWJoDERBe6oKaLmJBo,Hair Salon Giang Sơn Cần Thơ,Hiệu làm tóc,+84 939 362 803,"Hair Salon Giang Sơn Cần Thơ, 239 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","An Hoà, Ninh Kiều",239 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
132,ChIJoYjsHiSIoDERzdlAzhmRfvs,Hair Salon Nguyễn Vàng 1,Thợ làm tóc,+84 939 391 313,"Hair Salon Nguyễn Vàng 1, 11 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ, Việt Nam","An Hội, Ninh Kiều",11 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
139,ChIJGQ9QY8uJoDERRctq8atWEg8,Hớt tóc nam Thiện,Tiệm cắt tóc,+84 366 754 003,"Hớt tóc nam Thiện, 10 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",10 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
154,ChIJqTs99dCJoDERbj6i3Md93IU,Traky Hair Salon,Hiệu làm tóc,+84 786 239 999,"Traky Hair Salon, 133 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ 90000, Việt Nam","An Phú, Ninh Kiều",133 Đ. Trần Hưng Đạo,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
161,ChIJaYgP42eIoDER83of9JLw7pg,salon tóc nam Vàng Minh,Tiệm cắt tóc,+84 917 636 545,"salon tóc nam Vàng Minh, Khu Vực 3, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",Khu Vực 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
162,ChIJaWaFJBCJoDERI93A3QX-zHw,Salon tóc đẹp Đức Anh Cần Thơ,Tiệm cắt tóc,+84 935 022 599,"Salon tóc đẹp Đức Anh Cần Thơ, 42/2 Đ. Trần Việt Châu, p, Ninh Kiều, Cần Thơ 900000, Việt Nam","p, Ninh Kiều",42/2 Đ. Trần Việt Châu,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
177,ChIJR2Iy9kaJoDERGj9wvtH8rDY,Hớt Tóc Nam Minh Nhật 91B,Hiệu làm tóc,+84 944 094 409,"Hớt Tóc Nam Minh Nhật 91B, 74 Đ. Lê Chân, Khu dân cư 91B, Ninh Kiều, Cần Thơ 900000, Việt Nam","Khu dân cư 91B, Ninh Kiều",74 Đ. Lê Chân,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
189,ChIJsxdwTjeIoDERuAtwXcpzGBk,Tiệm Hớt Tóc Tấn Lợi,Tiệm cắt tóc,+84 793 975 904,"Tiệm Hớt Tóc Tấn Lợi, 1 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",1 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
194,ChIJGyyrizaIoDER5feQ8SV3eLM,Hớt Tóc Nguyễn Tiến,Tiệm cắt tóc,+84 949 984 312,"Hớt Tóc Nguyễn Tiến, 132 2 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",132 2 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
209,ChIJSTwkNIOJoDERTIK_Kfj6dxU,Cắt tóc nam Shi Barber Shop,Tiệm cắt tóc,+84 795 166 995,"Cắt tóc nam Shi Barber Shop, 519 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",519 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
210,ChIJf6ANOzmJoDERaM9hYCaW1G8,THẾ GIỚI TÓC SONG NGUYỄN,Tiệm cắt tóc,+84 963 779 029,"THẾ GIỚI TÓC SONG NGUYỄN, 27 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",27 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
211,ChIJy_KmsrOJoDERwrnIlWX5pLM,Hớt Tóc Minh Luân,Tiệm cắt tóc,,"2P5X+JWQ Hớt Tóc Minh Luân, ĐT923, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều","2P5X+JWQ, ĐT923",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
214,ChIJiWB_b0GJoDER-kNJ403bPUI,Cắt tóc nam Phan An,Tiệm cắt tóc,,"Cắt tóc nam Phan An, 76 Đ. Nguyễn Tri Phương, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",76 Đ. Nguyễn Tri Phương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
215,ChIJYRyNcA-JoDEREpmLCjY6nbw,SALON TÓC NAM NỮ MIKIO CẦN THƠ,Tiệm cắt tóc,+84 908 990 996,"SALON TÓC NAM NỮ MIKIO CẦN THƠ, 10 Đ. Trần Hưng Đạo, An Cư, Ninh Kiều, Cần Thơ 90000, Việt Nam","An Cư, Ninh Kiều",10 Đ. Trần Hưng Đạo,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
230,ChIJN2_oSiGIoDEREzYh2W3lP48,Viện Tóc Nguyễn Luân Cần Thơ,Tiệm cắt tóc,+84 292 3769 119,"Viện Tóc Nguyễn Luân Cần Thơ, 176a Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",176a Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
231,ChIJV2xILVqJoDERUfb4NRcBbkk,Salon Tóc Nam Anh Hair Salon,Tiệm cắt tóc,+84 973 623 035,"Salon Tóc Nam Anh Hair Salon, 478 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 94000, Việt Nam","An Hoà, Ninh Kiều",478 Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
232,ChIJ551U3xuJoDERb5UR0hUBtxM,Salon Tony Thực,Hiệu làm tóc,+84 974 047 929,"Salon Tony Thực, 146K1/19 Hẻm liên tổ 12-20, Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều","146K1/19 Hẻm liên tổ 12-20, Nguyễn Văn Cừ Nối Dài",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
237,ChIJ28JTtZuJoDERibLcuXiAVuI,Tiệm tóc Già Rô barbershop,Tiệm cắt tóc,+84 949 868 695,"Tiệm tóc Già Rô barbershop, 389D4AĐường, Đ. Trần Nam Phú, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều","389D4AĐường, Đ. Trần Nam Phú",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
250,ChIJOebR4Q6JoDERKCQY0ZdVKVw,Hớt tóc nam Minh Duy,Tiệm cắt tóc,,"Hớt tóc nam Minh Duy, 64 B Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ, Việt Nam","An Nghiệp, Ninh Kiều",64 B Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
253,ChIJHxuNrRyJoDERYQE2mvlM6mc,Tóc Nam - Thêm BarBer Shop,Hiệu làm tóc,+84 907 816 112,"2QF2+HM2 Tóc Nam - Thêm BarBer Shop, Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều","2QF2+HM2, Đ. Trần Vĩnh Kiết",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
260,ChIJW7BS6rCJoDERVjAMHTBwPkU,Tiệm Cắt Tóc Nam Nữ Nguyễn Minh,Hiệu làm tóc,+84 939 231 567,"Tiệm Cắt Tóc Nam Nữ Nguyễn Minh, 456 Nguyễn Trãi, Lê Bình, Cái Răng, Cần Thơ, Việt Nam","Lê Bình, Cái Răng",456 Nguyễn Trãi,Cần Thơ,,"Cái Răng, Cần Thơ",VN
275,ChIJwXxHClyJoDERd4Zb0kAYiJ8,Salon tóc đẹp hồng Nhung,Hiệu làm tóc,+84 765 167 867,"Salon tóc đẹp hồng Nhung, 44 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","An Hoà, Ninh Kiều",44 Đ. Võ Trường Toản,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
276,ChIJtbBl4J5ioDERBzgjbPeYTmw,Hair Salon Giàu Tóc Nam - Nữ,Hiệu làm tóc,+84 937 116 719,"Hair Salon Giàu Tóc Nam - Nữ, 6a Hẻm 3 Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",6a Hẻm 3 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
277,ChIJBW0GxD2JoDERh4bkl_Fk6lA,Tiệm cut tóc TushyCheese,Hiệu làm tóc,+84 858 131 556,"Tiệm cut tóc TushyCheese, 121v3 kv3 hẻm, 694 đường Đ. 3 Tháng 2, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều","121v3 kv3 hẻm, 694 đường Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
313,ChIJC4fUhZ9ioDER2m71zVkZd0U,Hớt Tóc Trọng,Tiệm cắt tóc,+84 978 035 789,"Hớt Tóc Trọng, 48 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ 900000, Việt Nam","Tân An, Ninh Kiều",48 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
314,ChIJQ2m1Y4mJoDERjcmmoZAMeK0,HOANG PHONG Hair Salon,Hiệu làm tóc,+84 767 003 322,"HOANG PHONG Hair Salon, 127 Đ. Cách Mạng Tháng 8, P, Ninh Kiều, Cần Thơ 94000, Việt Nam","P, Ninh Kiều",127 Đ. Cách Mạng Tháng 8,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
316,ChIJB2uDPi5joDERECutrxF19aI,Salon Tóc Hưng Phú 1,Hiệu làm tóc,+84 964 441 008,"Salon Tóc Hưng Phú 1, 306 Đ. A2, KDC Hưng Phú 1, Cái Răng, Cần Thơ, Việt Nam","KDC Hưng Phú 1, Cái Răng",306 Đ. A2,Cần Thơ,,"Cái Răng, Cần Thơ",VN
318,ChIJd_SL8KyJoDERLO_Dz1LAJbs,Salon trong,Hiệu làm tóc,+84 985 599 816,"Salon trong, 2a Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ, Việt Nam","An Hội, Ninh Kiều",2a Trần Quang Khải,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
323,ChIJY5TTZWqJoDERztTrWrbBc4s,Update - Hair Salon,Hiệu làm tóc,+84 896 695 242,"Update - Hair Salon, 70b Bế Văn Đàn, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","An Hoà, Ninh Kiều",70b Bế Văn Đàn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
330,ChIJWQ7aebqJoDERegLQ5IoDabE,Tiệm Hớt Tóc Nam Lê Hùng,Tiệm cắt tóc,+84 933 498 409,"Tiệm Hớt Tóc Nam Lê Hùng, 163 Đ. Phạm Hùng, Lê Bình, Cái Răng, Cần Thơ, Việt Nam","Lê Bình, Cái Răng",163 Đ. Phạm Hùng,Cần Thơ,,"Cái Răng, Cần Thơ",VN
340,ChIJ9e3fi6lioDERTw6EbHS1cp4,Tiệm Hớt Tóc Chiến,Hiệu làm tóc,+84 292 3826 847,"Tiệm Hớt Tóc Chiến, 77 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Cái Khế, Ninh Kiều",77 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
341,ChIJMakJV2uIoDERxsMrbordRbI,Salon Tóc Bảo Trân,Hiệu làm tóc,+84 939 259 366,"Salon Tóc Bảo Trân, Số 2B, Trần Khánh Dư, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều","Số 2B, Trần Khánh Dư",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
342,ChIJWxqCSUaJoDERofeM6V_PeCc,Hớt Tóc Hoàng Tú,Tiệm cắt tóc,,"Hớt Tóc Hoàng Tú, 33 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",33 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
344,ChIJlWg50DGIoDEReTULlqxAwEQ,Tiệm Hớt Tóc Thạnh Hội 3,Hiệu làm tóc,,"Tiệm Hớt Tóc Thạnh Hội 3, 235 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",235 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
371,ChIJXcrUoDaIoDERkagZ5QBL8EQ,Tiệm Uốn Tóc Kim Ngọc,Hiệu làm tóc,+84 944 161 612,"Tiệm Uốn Tóc Kim Ngọc, 180 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",180 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
375,ChIJx9B3tqFioDER3P0qSqjX1dk,Trần Điền Hair Salon,Hiệu làm tóc,+84 907 866 840,"Trần Điền Hair Salon, 41 Đ. Ngô Văn Sở, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Tân An, Ninh Kiều",41 Đ. Ngô Văn Sở,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
378,ChIJJzOT4xCIoDERnpH4Cz7Gx6c,Tiệm Tóc Tiến Barber,Hiệu làm tóc,+84 907 993 129,"Tiệm Tóc Tiến Barber, 29E Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ, Việt Nam","An Nghiệp, Ninh Kiều",29E Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
379,ChIJy38k2mqIoDERN-VAYBH47Q4,Tiệm Hớt Tóc Đại Thống,Hiệu làm tóc,+84 944 393 193,"Tiệm Hớt Tóc Đại Thống, 388 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",388 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
380,ChIJndOolJ5ioDERQxwcsvVq0S4,Tiệm Uốn Tóc Bích Ngọc,Hiệu làm tóc,+84 292 2223 578,"2QGH+XWH Tiệm Uốn Tóc Bích Ngọc, An Lạc, Ninh Kiều, Cần Thơ, Việt Nam","An Lạc, Ninh Kiều",2QGH+XWH,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
381,ChIJzeXtZN19oDERwLMs7a44Ii8,Tiệm Tóc Nam MIKIO,Hiệu làm tóc,+84 908 990 996,"Tiệm Tóc Nam MIKIO, 230 Đường Nguyễn Văn Thảnh, Cái Vồn, Bình Minh, Vĩnh Long, Việt Nam","Cái Vồn, Bình Minh",230 Đường Nguyễn Văn Thảnh,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN
382,ChIJPaiRvKFioDER8AUj4lu8MSs,Thuy Tien Hair Beauty Salon,Hiệu làm tóc,+84 292 3848 191,"Thuy Tien Hair Beauty Salon, 29/3, Ngo Quyen Street, Cai Rang District, Can Tho City, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Tân An, Ninh Kiều","29/3, Ngo Quyen Street, Cai Rang District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
407,ChIJ96QHtbOJoDER6Hy6Kf8tCSI,Tiệm Hớt Tóc Danh,Hiệu làm tóc,+84 909 351 016,"Tiệm Hớt Tóc Danh, 38 Đ. 3 Tháng 2, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều",38 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
409,ChIJvXd0M-6IoDERUHx82f_d4Is,Tiệm Tóc Ngọc My,Hiệu làm tóc,+84 907 517 639,"Tiệm Tóc Ngọc My, Cạnh, 28 Đ. Bùi Hữu Nghĩa, Long Tuyền, Bình Thủy, Cần Thơ, Việt Nam","Long Tuyền, Bình Thủy","Cạnh, 28 Đ. Bùi Hữu Nghĩa",Cần Thơ,,"Bình Thủy, Cần Thơ",VN
410,ChIJEbUOwzSIoDERtj4YQYZywV8,Tiệm Uốn Tóc Hạnh,Hiệu làm tóc,+84 292 6556 310,"Tiệm Uốn Tóc Hạnh, 91/2, Đường 30/4, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều","91/2, Đường 30/4, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
411,ChIJr5ii6QSJoDERJj8bZN5kCKs,Uốn Tóc Thúy Loan,Hiệu làm tóc,,"XQX3+PCC Uốn Tóc Thúy Loan, Lê Bình, Cái Răng, Cần Thơ, Việt Nam","Lê Bình, Cái Răng",XQX3+PCC,Cần Thơ,,"Cái Răng, Cần Thơ",VN
414,ChIJt1CPplCIoDER6SdPSgC8qYA,Thao Nhu Hair Beauty Salon,Hiệu làm tóc,+84 292 6259 876,"Thao Nhu Hair Beauty Salon, 221, Cai Son Hang Bang Street, Cai Rang District, Can Tho City, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều","221, Cai Son Hang Bang Street, Cai Rang District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
451,ChIJDcXuY6BioDERpgTy-wvrle4,C-Town Barber Shop,Tiệm cắt tóc,+84 932 970 198,"2QPM+78C C-Town Barber Shop, Hẻm 97, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Tân An, Ninh Kiều","2QPM+78C, Hẻm 97",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
