,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
65,ChIJPw1xhbRjoDERnAjR8eGYBuM,102 Store,Cửa hàng điện thoại di động,0909 885 102,"102 Store, 27 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",27 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334082,105.78701319999999"
66,ChIJiTjf3C8vdTERtFdCLjpnocw,Di Động Sài Gòn,Cửa hàng điện thoại di động,0819 259 259,"Di Động Sài Gòn, 241 Đ. 3 Tháng 2, Phường 10, Quận 10, Thành phố Hồ Chí Minh 70000","Phường 10, Quận 10",241 Đ. 3 Tháng 2,Thành phố Hồ Chí Minh,70000.0,"Quận 10, Thành phố Hồ Chí Minh",VN,"10.77061,106.6728424"
69,ChIJryMggh2IoDER8s2MYHn5x5c,Showroom iTamLoan,Cửa hàng điện thoại di động,1900 6459,"Showroom iTamLoan, 46-48 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",46-48 Trần Văn Khéo,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0448598,105.7846984"
74,ChIJQ5kf7V-JoDERyB1ukcK7wu8,Hoàng Hà Mobile,Cửa hàng điện thoại di động,0828 522 255,"Hoàng Hà Mobile, 221 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",221 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.021990299999999,105.7655448"
76,ChIJNR__MDeIoDERrVEw_HflcEM,"Siêu Thị Điện Thoại, Laptop Phương Tùng",Cửa hàng điện thoại di động,1800 6869,"Siêu Thị Điện Thoại, Laptop Phương Tùng, 211 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 940000","Hưng Lợi, Ninh Kiều",211 Đ. 3 Tháng 2,Cần Thơ,940000.0,"Ninh Kiều, Cần Thơ",VN,"10.021138599999999,105.7650311"
80,ChIJKdqw78aHoDERbE6CiKD0_As,Thế Giới Di Động,Cửa hàng điện thoại di động,1900 232460,"Thế Giới Di Động, 26/9 Lê Hồng Phong, Bình Thuỷ, Bình Thủy, Cần Thơ","Bình Thuỷ, Bình Thủy",26/9 Lê Hồng Phong,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0744756,105.75030509999999"
84,ChIJYYvNCz2JoDERIkD_ETEpRb4,"Hoàng Anh Mobile - Cửa hàng bán lẻ điện thoại di động, smartphone, phụ kiện chính hãng Cần Thơ.",Cửa hàng điện thoại di động,0941 944 448,"Hoàng Anh Mobile - Cửa hàng bán lẻ điện thoại di động, smartphone, phụ kiện chính hãng Cần Thơ., 73 Đ. Cách Mạng Tháng 8, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",73 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0500803,105.7751681"
88,ChIJy42CTCGIoDERLwLay5Fnns4,Phương Tùng Luxury Store Chi Nhánh 30/4,Cửa hàng điện thoại di động,1800 6869,"Phương Tùng Luxury Store Chi Nhánh 30/4, 192 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",192 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.027463599999999,105.7771381"
90,ChIJfZMwM2pjoDERorvVy-bfXr0,Ken Táo,Cửa hàng điện thoại di động,0858 585 585,"Ken Táo, 9 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",9 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.051409699999999,105.7734218"
92,ChIJ28skeBSJoDERZ_hxVN31Yow,Di Động Việt,Cửa hàng điện thoại di động,1800 6018,"Di Động Việt, 24B Nguyễn Trãi, Thới Bình, Ninh Kiều, Cần Thơ 900000","Thới Bình, Ninh Kiều",24B Nguyễn Trãi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.045194799999999,105.7804748"
105,ChIJayLS8CCIoDERNPdYWqLPIfY,Phụ Kiện Số - 133A Xô Viết Nghệ Tỉnh,Cửa hàng phụ kiện điện thoại di động,0292 6544 134,"Phụ Kiện Số - 133A Xô Viết Nghệ Tỉnh, 133A Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",133A Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0408771,105.7812994"
109,ChIJ0WpT6hyIoDER4A9un5ShZy8,Di Động Thiên Minh,Cửa hàng điện thoại di động,0919 325 545,"Di Động Thiên Minh, 110 Hùng Vương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",110 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.042031,105.77784559999999"
122,ChIJK6SN-zOIoDERszfCrJKMR1Y,Siêu thị Thế Giới Di Động,Cửa hàng điện thoại di động,1800 1060,"Siêu thị Thế Giới Di Động, 552-554 Ba Mươi Tháng Tư, P. Hưng Lợi, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","552-554 Ba Mươi Tháng Tư, P. Hưng Lợi",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0160321,105.764046"
123,ChIJNTQWR2VjoDERPY1G_8yUJN0,DI ĐỘNG BULL,Cửa hàng điện thoại di động,0899 499 444,"DI ĐỘNG BULL, 24 Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ 94154","An Nghiệp, Ninh Kiều",24 Đ. Mậu Thân,Cần Thơ,94154.0,"Ninh Kiều, Cần Thơ",VN,"10.0401061,105.7686256"
138,ChIJw8bofl-JoDERsb-THXpTktc,Cảnh Phúc Mobile,Cửa hàng điện thoại di động,0583 020 097,"Cảnh Phúc Mobile, 9/2 Phạm Ngọc Hưng, Phường An Khánh, Bình Thủy, Cần Thơ","Phường An Khánh, Bình Thủy",9/2 Phạm Ngọc Hưng,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.046109,105.75865569999999"
139,ChIJJ93aDV-JoDERm1_oRI5bumU,"Tứ Quí Care 2 - Sửa chữa điện thoại, thay kính điện thoại tại Cần Thơ",Cửa hàng sửa chữa điện thoại di động,0901 044 299,"Tứ Quí Care 2 - Sửa chữa điện thoại, thay kính điện thoại tại Cần Thơ, 121 Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",121 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.040781299999999,105.78150169999999"
140,ChIJ13BcCahioDERwNx1vsjb0oI,Ngọc Trân - Loa karaoke di động Cần Thơ,Cửa hàng thiết bị âm thanh,0292 3763 853,"Ngọc Trân - Loa karaoke di động Cần Thơ, 33 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",33 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043850899999999,105.7829886"
142,ChIJx4v8alyJoDERr83Ud5Q9djA,Siêu thị TopZone - Hệ thống cửa hàng Apple chính hãng 100%,Cửa hàng điện thoại di động,1900 969642,"Siêu thị TopZone - Hệ thống cửa hàng Apple chính hãng 100%, Số 08 Hoà Bình, P, Ninh Kiều, Cần Thơ 94000","P, Ninh Kiều",Số 08 Hoà Bình,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0348448,105.78539459999999"
143,ChIJX-ByD9-JoDERaa3MEVycKVY,Siêu thị Thế Giới Di Động,Cửa hàng điện thoại di động,1900 232460,"Siêu thị Thế Giới Di Động, 403 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",403 Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.043965,105.76517"
153,ChIJMbYJ-cKHoDERdRTpTjjkVT8,Thế Giới Di Động,Cửa hàng điện thoại di động,028 3810 2102,"3Q94+HFF Thế Giới Di Động, Hẻm 115 Cách Mạng Tháng Tám, P, Bình Thủy, Cần Thơ","P, Bình Thủy","3Q94+HFF, Hẻm 115 Cách Mạng Tháng Tám",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0689431,105.7561782"
154,ChIJq6Zsq0GJoDER_gnuWOFv8rc,Điện thoại di động Dương Linh,Cửa hàng điện thoại di động,0932 896 860,"Điện thoại di động Dương Linh, 388A/35, Nguyễn Văn Cừ Nối Dài, KV2, Ninh Kiều, Cần Thơ 900000","KV2, Ninh Kiều","388A/35, Nguyễn Văn Cừ Nối Dài",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0352841,105.76272039999999"
168,ChIJ0yts0OaJoDER8QpOlk31LOw,Ép Kính Chấn Phong Cần Thơ,Cửa hàng điện thoại di động,0901 042 575,"Ép Kính Chấn Phong Cần Thơ, 112/46 Hẻm 112 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",112/46 Hẻm 112 Đ. 3 Tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0180104,105.759158"
174,ChIJF8489mGGoDERx3tPi9w_T8Q,Thế Giới Di Động,Cửa hàng điện thoại di động,028 3810 2102,"Thế Giới Di Động, 189 Lê Hồng Phong, P, Bình Thủy, Cần Thơ","P, Bình Thủy",189 Lê Hồng Phong,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.100440899999999,105.7059086"
175,ChIJk5_lsP1joDERug58n3lDMDo,Di Động Cần Thơ,Cửa hàng sửa chữa điện thoại di động,0945 667 661,"Di Động Cần Thơ, Hoàng Văn Thụ, An Hội, Ninh Kiều, Cần Thơ 92000","An Hội, Ninh Kiều",Hoàng Văn Thụ,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN,"10.0413128,105.7822243"
179,ChIJpebHRLqJoDERMeY9u1A3t5M,Thế Giới Di Động,Cửa hàng điện thoại di động,028 3810 2102,"Thế Giới Di Động, Khu Yên Hạ, P, Cái Răng, Cần Thơ","P, Cái Răng",Khu Yên Hạ,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9999016,105.75058659999999"
205,ChIJvWCTB7aJoDERMdTZ1jL0bRU,Quốc Bảo 365 Store,Cửa hàng điện thoại di động,0898 656 565,"Quốc Bảo 365 Store, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0182679,105.7578485"
214,ChIJ8bZ5gzyJoDERTIlblmmgcKc,Viện Di Động,Cửa hàng điện thoại di động,1800 6729,"Viện Di Động, 24 Nguyễn Trãi, Thới Bình, Ninh Kiều, Cần Thơ 900000","Thới Bình, Ninh Kiều",24 Nguyễn Trãi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.045246299999999,105.78046619999999"
216,ChIJO0iYkaSJoDERDTxOVkOdvjs,ĐTDĐ Hoàng Chung Mobile,Cửa hàng điện thoại di động,0522 096 917,"ĐTDĐ Hoàng Chung Mobile, Nhà Hàng Lúa Nếp, Hẻm 138 Trần Hưng Đạo, bãi cát, Ninh Kiều, Cần Thơ 123456","bãi cát, Ninh Kiều","Nhà Hàng Lúa Nếp, Hẻm 138 Trần Hưng Đạo",Cần Thơ,123456.0,"Ninh Kiều, Cần Thơ",VN,"10.0452739,105.7928357"
222,ChIJ-Sispi5joDERlsUIkr6i4p4,Thế Giới Di Động,Cửa hàng điện thoại di động,028 3810 2102,"Thế Giới Di Động, QL 54, tổ 50, khóm Đông Thuận, P.Đông Thuận, Vĩnh Long","Đông Binh, Bình Minh","QL 54, tổ 50, khóm Đông Thuận, P.Đông Thuận",Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.0458254,105.8358141"
234,ChIJC-p35hSJoDERCgt90J2vpk8,Điện Thoại THANH BÌNH,Cửa hàng điện thoại di động,0918 024 333,"Điện Thoại THANH BÌNH, 185 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",185 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0369742,105.7813733"
235,ChIJLar8PjpjoDEROgIvMoIJ0lI,VIP Mobile,Cửa hàng điện thoại di động,0567 402 222,"VIP Mobile, 74 Đ. Xô Viết Nghệ Tĩnh, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",74 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0363595,105.7855137"
236,ChIJVRnVyJFioDERhZEi1StR09w,Cửa hàng điện thoại di động Hoa An,Cửa hàng điện thoại di động,0907 941 624,"Cửa hàng điện thoại di động Hoa An, 64 QL1A, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",64 QL1A,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0219557,105.79740149999999"
237,ChIJrxD0IMKJoDERdV8ETzSX70c,SUN Apple Store,Cửa hàng điện thoại di động,0888 816 018,"SUN Apple Store, 501A Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",501A Hẻm 553,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.013207099999999,105.7612609"
239,ChIJVQPKWYmJoDERFNDSIQj1Fz8,Cửa Hàng Điện Thoại Di Động BOL GA,Cửa hàng,0855 656 565,"Cửa Hàng Điện Thoại Di Động BOL GA, ĐC:, 10 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","ĐC:, 10 Đ. Nguyễn Văn Linh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0262008,105.75838329999999"
253,ChIJh6MFsbSJoDERu7wAr7lcVIY,Cửa Hàng Điện Thoại Di Động Hông Công,Cửa hàng điện thoại di động,0939 613 136,"Cửa Hàng Điện Thoại Di Động Hông Công, 32/1 Đường 3/2 nối dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",32/1 Đường 3/2 nối dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0118408,105.7536714"
254,ChIJYa2QJ2uIoDERgEoaCZYi_5Y,Cửa Hàng Điện Thoại Di Động Cường Thịnh,Cửa hàng điện thoại di động,0906 737 737,"Cửa Hàng Điện Thoại Di Động Cường Thịnh, 132K, Đường Nguyễn Văn Cừ, Phường An Khánh, Quận Ninh Kiều, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","132K, Đường Nguyễn Văn Cừ, Phường An Khánh, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0367672,105.75803959999999"
255,ChIJQV7SqhCIoDERP2xjcXfYgJo,Cửa Hàng Điện Thoại Di Động Bo Bo,Cửa hàng điện thoại di động,0909 566 669,"2QGH+784 Cửa Hàng Điện Thoại Di Động Bo Bo, Chợ, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QGH+784, Chợ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025645299999999,105.77831769999999"
294,ChIJvyR4vtGJoDER-AJQLxuT8kw,Di Động Hoàng Giang,Cửa hàng bán đồ điện tử,0984 123 489,"2QP4+6WH Di Động Hoàng Giang, Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2QP4+6WH, Đ. Trần Nam Phú",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0355559,105.7573714"
296,ChIJL32v-DqIoDERa_qWXl1ii-o,Cửa Hàng Điện Thoại Di Động Phong Nhã,Cửa hàng điện thoại di động,0982 299 405,"Cửa Hàng Điện Thoại Di Động Phong Nhã, 51/47B, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","51/47B, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0248554,105.7674591"
298,ChIJ8zd4IryJoDERLgkLAB9esvw,Cửa Hàng Điện Thoại Di Động Anh Quý 1,Cửa hàng điện thoại di động,0292 2460 248,"Cửa Hàng Điện Thoại Di Động Anh Quý 1, 63/6, Đường Trần Hưng Đạo, Quận Cái Răng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","63/6, Đường Trần Hưng Đạo, Quận Cái Răng",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9947085,105.7520156"
300,ChIJe_5fC8GOoDERhZp2zErJ-ec,Cửa Hàng Điện Thoại Di Động Minh,Cửa hàng điện thoại di động,0787 942 591,"Cửa Hàng Điện Thoại Di Động Minh, 153 Ấp Thị Tứ, Đường Tỉnh Lộ 923, Thị Trấn Phong Điền, Huyện Phong Điền, Thị trấn Phong Điền, Phong Điền, Cần Thơ","Thị trấn Phong Điền, Phong Điền","153 Ấp Thị Tứ, Đường Tỉnh Lộ 923, Thị Trấn Phong Điền, Huyện Phong Điền",Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.998739299999999,105.6680124"
312,ChIJa9xlyw-IoDERQ04kxKWMVN8,Cửa Hàng Điện Thoại Di Động Hưng Nguyễn,Cửa hàng điện thoại di động,0904 535 158,"Cửa Hàng Điện Thoại Di Động Hưng Nguyễn, 335 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",335 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0455407,105.7674464"
313,ChIJSTUxSp9ioDERROEinmH8cAg,Cửa Hàng Điện Thoại Di Động Hoàng,Cửa hàng điện thoại di động,0292 3823 172,"Cửa Hàng Điện Thoại Di Động Hoàng, 156 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",156 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0308558,105.78799629999999"
314,ChIJFfK0c2yIoDERSdoDU-axl5A,Cửa Hàng Điện Thoại Di Động 8 Đỏ,Cửa hàng điện thoại di động,0907 447 189,"Cửa Hàng Điện Thoại Di Động 8 Đỏ, L60, Đường 17, Chợ An Khánh, Phường An Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","L60, Đường 17, Chợ An Khánh, Phường An Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0388328,105.7543188"
315,ChIJyYq9BiiIoDER9DseEj_HRss,Cửa Hàng Điện Thoại Di Động 91,Cửa hàng điện thoại di động,0833 155 665,"Cửa Hàng Điện Thoại Di Động 91, 91, Đường Quang Trung, Quận Cái Răng, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng","91, Đường Quang Trung, Quận Cái Răng",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0215186,105.7816093"
316,ChIJfaS0TTSIoDERHI9Nu2fvHwo,Cửa Hàng Điện Thoại Di Động GSM,Cửa hàng điện thoại di động,0292 3514 514,"Cửa Hàng Điện Thoại Di Động GSM, 118/20A, Đường 30/4, Quận Ninh Kiều, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","118/20A, Đường 30/4, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0154391,105.76178589999999"
317,ChIJ5-N53EOIoDERenSGR1kHujE,Cửa Hàng Điện Thoại Di Động Thành Đạt,Cửa hàng điện thoại di động,0906 350 180,"Cửa Hàng Điện Thoại Di Động Thành Đạt, 271/91, Quốc Lộ 91B, Quận Bình Thủy, Tp Cần Thơ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","271/91, Quốc Lộ 91B, Quận Bình Thủy, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0301551,105.7520905"
320,ChIJL2I2QieIoDER1s_ETD1BQak,Cửa Hàng Điện Thoại Di Động Nguyễn Hữu Phúc,Cửa hàng điện thoại di động,0813 667 253,"Cửa Hàng Điện Thoại Di Động Nguyễn Hữu Phúc, 2 Quang Trung, Khu Vực 6, Ninh Kiều, Cần Thơ","Khu Vực 6, Ninh Kiều",2 Quang Trung,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0258862,105.78088729999999"
323,ChIJU3h1nEFjoDERJdOP-uS913c,DUY IPHONE_ CẦN THƠ TTTM CÁI KHẾ ,Cửa hàng điện thoại di động,0939 353 935,"DUY IPHONE_ CẦN THƠ TTTM CÁI KHẾ , Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ 92000","Cái Khế, Ninh Kiều",Đ. Hồ Tùng Mậu,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN,"10.046098599999999,105.7831186"
346,ChIJ-T7j7xGIoDERV0r0n701mr4,Van Anh Mobile Store,Cửa hàng,0292 3891 456,"Van Anh Mobile Store, 335 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",335 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0455407,105.7674464"
359,ChIJ3ZA7HA6JoDERRw_8xwrC_4Q,Điện Thoại Di Động Vy Mobile,Cửa hàng bán đồ điện tử,0888 574 444,"Điện Thoại Di Động Vy Mobile, Đường Số 4, An Bình, Bình Thủy, Cần Thơ","An Bình, Bình Thủy",Đường Số 4,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0176237,105.7371517"
360,ChIJq6qqqhWIoDERh10W9-vTKko,Cửa Hàng Điện Thoại Di Động ĐỘC và LẠ 3,Cửa hàng điện thoại di động,0939 397 393,"Cửa Hàng Điện Thoại Di Động ĐỘC và LẠ 3, 107 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",107 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025714899999999,105.7473873"
364,ChIJOYMmEbyJoDER5poJ7QwAFe4,Cửa Hàng Điện Thoại Di Động Quốc Tuấn 2,Cửa hàng điện thoại di động,0292 3914 788,"Cửa Hàng Điện Thoại Di Động Quốc Tuấn 2, 74/4, Đường Trần Hưng Đạo, Quận Cái Răng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","74/4, Đường Trần Hưng Đạo, Quận Cái Răng",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9947856,105.75201609999999"
