,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
44,ChIJD4vwrM2JoDERBbBPjC95GPg,VLXD Huệ Lộc Gạch Men Đẹp Uy Tín Cần Thơ - Vị Thanh - Sóc Trăng,Cửa hàng vật liệu xây dựng,0939 359 521,"VLXD Huệ Lộc Gạch Men Đẹp Uy Tín Cần Thơ - Vị Thanh - Sóc Trăng, 47 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",47 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0134543,105.7578558"
45,ChIJjR0GTayJoDERxsI-MiKRqjs,Công ty Ốp lát Trang trí Ngân Điền,Cửa hàng vật liệu xây dựng,0942 520 529,"Công ty Ốp lát Trang trí Ngân Điền, Canh 172 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",Canh 172 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0218078,105.7428157"
46,ChIJRW6QV3aIoDERDye78TPTFzU,DNTN VLXD MINH LONG 2,Cửa hàng vật liệu xây dựng,0292 3881 951,"DNTN VLXD MINH LONG 2, 56 Đường Trần Bạch Đằng, KV.An Bình ,P, Ninh Kiều, Cần Thơ","KV.An Bình ,P, Ninh Kiều",56 Đường Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.039831,105.751251"
47,ChIJ_6LJthOIoDER0lnScSvIDIU,CÔNG TY TNHH TMDV PHÁT TRIỂN ĐÔNG ĐÔNG,Cửa hàng vật liệu xây dựng,0907 310 073,"CÔNG TY TNHH TMDV PHÁT TRIỂN ĐÔNG ĐÔNG, 138H Đ. Nguyễn Văn Cừ, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",138H Đ. Nguyễn Văn Cừ,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0416745,105.7629829"
48,ChIJ9-8EgrWJoDERXdx6QEhshTw,DNTN Diễm Ngân - Kho 19,Cửa hàng vật liệu xây dựng,0292 3838 239,"DNTN Diễm Ngân - Kho 19, 19 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",19 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.009433699999999,105.7577869"
50,ChIJk7XqDa-JoDER9GK-pCuzp-8,Kho hàng Cty TNHH Phước Nguyên,Cửa hàng vật liệu xây dựng,0292 3740 043,"Kho hàng Cty TNHH Phước Nguyên, 1 Lộ Vòng Cung, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",1 Lộ Vòng Cung,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"9.9953428,105.7392047"
51,ChIJY8m1wjaIoDERt0XlAkgkbBM,VLXD & TTNT Trường Giang,Cửa hàng vật liệu xây dựng,0292 3782 723,"VLXD & TTNT Trường Giang, 199c Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",199c Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0205149,105.7643027"
52,ChIJuU8kkzaIoDERILLReBhuRZE,Dntn Sx Tm Bích Thủy,Cửa hàng vật liệu xây dựng,0907 069 645,"Dntn Sx Tm Bích Thủy, 147 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",147 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.018489299999999,105.7624826"
55,ChIJq6qqBw-IoDERFApE-TEcwho,Công Ty TNHH VLXD Sang Giàu,Cửa hàng vật liệu xây dựng,0292 3895 456,"Công Ty TNHH VLXD Sang Giàu, 140, Đường Nguyễn Văn Cừ, Phường An Hoà, Quận Ninh Kiều, Tp Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","140, Đường Nguyễn Văn Cừ, Phường An Hoà, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047019299999999,105.76794439999999"
57,ChIJa2XsQ1CIoDERFsRpY8Ou5ls,CN Công Ty CP Đầu Tư Xử Lý Nước Sạch Aqua Vn,Cửa hàng vật liệu xây dựng,0292 6295 566,"CN Công Ty CP Đầu Tư Xử Lý Nước Sạch Aqua Vn, 238 Đ.Xuân Thủy, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",238 Đ.Xuân Thủy,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0220469,105.744805"
58,ChIJ_TIp2RKJoDERiiO1a3Sh7iI,Kho cát đá Cty TNHH Phước Nguyên,Cửa hàng vật liệu xây dựng,0292 6290 996,"Kho cát đá Cty TNHH Phước Nguyên, 54/1 Lộ Vòng Cung, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",54/1 Lộ Vòng Cung,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"9.995028999999999,105.738349"
59,ChIJSdzkdEWJoDERTVLmgpkZsiM,Công Ty TNHH VLXD Minh Trường,Cửa hàng vật liệu xây dựng,0918 366 611,"Công Ty TNHH VLXD Minh Trường, 104 Đường B30, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",104 Đường B30,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0213156,105.75364259999999"
60,ChIJI3h02zWIoDER9srYqS8fZtA,Công Ty Trách Nhiệm Hữu Hạn Sản Xuất Thương Mại Dịch Vụ Thành Đạt,Cửa hàng vật liệu xây dựng,0292 3835 454,"Công Ty Trách Nhiệm Hữu Hạn Sản Xuất Thương Mại Dịch Vụ Thành Đạt, 109, Đường 3 Tháng 2, Phường Hưng Lợi, Quận Ninh Kiều, Tp. Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","109, Đường 3 Tháng 2, Phường Hưng Lợi, Quận Ninh Kiều, Tp. Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0168407,105.760455"
61,ChIJoeb_JZ9ioDERDKNxB_x2Ghw,Cửa Hàng Vật Tư Công Nghiệp Hải Lâm,Cửa hàng vật liệu xây dựng,0292 3826 033,"Cửa Hàng Vật Tư Công Nghiệp Hải Lâm, Đường Ngô Đức Kế, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",Đường Ngô Đức Kế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.030002399999999,105.78715369999999"
62,ChIJ03YeGASIoDERj-NTKSSqYzE,Cửa Hàng Vật Liệu Xây Dựng Và Trang Trí Nội Thất Cao Phúc,Cửa hàng vật liệu xây dựng,0292 3896 465,"Cửa Hàng Vật Liệu Xây Dựng Và Trang Trí Nội Thất Cao Phúc, 36/48, Trần Việt Châu, Quận Ninh Kiều, TP Cần Thơ","Thới Bình, Ninh Kiều","36/48, Trần Việt Châu, Quận Ninh Kiều, TP Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0485572,105.7748008"
63,ChIJ_eLFH_6HoDERJPsDvI-qMlk,Dntn Vlxd Minh Nhiên,Cửa hàng vật liệu xây dựng,0292 3769 495,"Dntn Vlxd Minh Nhiên, 8 Cồn Khương, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",8 Cồn Khương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0545583,105.7774647"
64,ChIJueA4xwaIoDERfvMMGqHzuWA,Cửa Hàng Vật Liệu Xây Dựng Phong Hạnh,Cửa hàng vật liệu xây dựng,0292 3897 325,"Cửa Hàng Vật Liệu Xây Dựng Phong Hạnh, 104, Đường Đ. Cách Mạng Tháng 8, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","104, Đường Đ. Cách Mạng Tháng 8",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0505965,105.77522549999999"
65,ChIJVzeBpS-IoDER5W3gNLcm9vQ,Cửa Hàng Vật Liệu Xây Dựng Thanh Hương,Cửa hàng vật liệu xây dựng,0292 3840 915,"Cửa Hàng Vật Liệu Xây Dựng Thanh Hương, 251/48 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",251/48 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0212743,105.771171"
66,ChIJb3WUK0WIoDERHE9EqagU_L0,Cửa Hàng Vật Liệu Xây Dựng & Trang Trí Nội Thất Hùng Cẩm II,Cửa hàng vật liệu xây dựng,,"Cửa Hàng Vật Liệu Xây Dựng & Trang Trí Nội Thất Hùng Cẩm II, 28 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",28 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025896999999999,105.7469627"
67,ChIJ6wl1vjqIoDERVHRmWK616MQ,DNTN Vật Liệu Xây Dựng Định Nhân,Cửa hàng vật liệu xây dựng,0292 3840 867,"DNTN Vật Liệu Xây Dựng Định Nhân, 164/7, Đường Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","164/7, Đường Đ. Trần Ngọc Quế",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0234344,105.7689643"
68,ChIJUUnD5kaIoDERmLmvUOo10RI,DNTN Vật liệu Xây Dựng Hồng Thắm,Cửa hàng vật liệu xây dựng,0977 448 038,"DNTN Vật liệu Xây Dựng Hồng Thắm, 120/91B, Quốc Lộ 91B, Quận Bình Thủy, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","120/91B, Quốc Lộ 91B, Quận Bình Thủy",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026927899999999,105.7552164"
74,ChIJf51c-yCIoDER1GscTjwujxE,Cửa Hàng Y- Nha Khoa Nguyễn Vui,Cửa hàng dụng cụ,0292 3813 841,"Cửa Hàng Y- Nha Khoa Nguyễn Vui, 154 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",154 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0446644,105.7809494"
75,ChIJLb8x2WJioDERYl66yM53peU,Nghia Thanh Construction Materials Store,Cửa hàng vật liệu xây dựng,,"Nghia Thanh Construction Materials Store, 585, Quang Trung Street, Hung Phu District, Cai Rang District, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng","585, Quang Trung Street, Hung Phu District, Cai Rang District",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0079087,105.7948512"
97,ChIJwZ_KDrOJoDERZkt16pKrnu0,Cửa Hàng Vật Liệu Xây Dựng Thanh Phát,Cửa hàng vật liệu xây dựng,0292 3847 847,"Cửa Hàng Vật Liệu Xây Dựng Thanh Phát, 83/2, Quốc Lộ 1A, Phường An Bình, Quận Ninh Kiều, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","83/2, Quốc Lộ 1A, Phường An Bình, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0120274,105.7537165"
102,ChIJq6qqBw-IoDERXyvmrtJ09rk,Cửa Hàng VLXD Ngọc Vinh,Cửa hàng vật liệu xây dựng,0292 3896 117,"Cửa Hàng VLXD Ngọc Vinh, 175, Đường Nguyễn Văn Cừ, Phường An Hoà, Quận Ninh Kiều, Tp Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","175, Đường Nguyễn Văn Cừ, Phường An Hoà, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047019299999999,105.76794439999999"
110,ChIJgQXPnqKJoDER5B2HU7lcHyQ,Vựa gạch MINH CHÍ,Cửa hàng vật liệu xây dựng,0913 705 988,"Vựa gạch MINH CHÍ, 127/8c7 Đ. Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",127/8c7 Đ. Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.044472899999999,105.75948559999999"
118,ChIJY95wrs2JoDER1hOlLgW6qbg,VLXD-TTNT HƯNG PHÚC THỊNH,Cửa hàng vật liệu xây dựng,0949 761 122,"VLXD-TTNT HƯNG PHÚC THỊNH, 407A Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",407A Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0208338,105.74235759999999"
120,ChIJ4ZH5U8eJoDERromrZ06Jj4o,Vật Liệu Xây Dựng Hai Tràm,Cửa hàng vật liệu xây dựng,,"XQW5+FH9 Vật Liệu Xây Dựng Hai Tràm, Cầu, Ấp Mỹ, Cái Răng, Cần Thơ","Ấp Mỹ, Cái Răng","XQW5+FH9, Cầu",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9961548,105.7589606"
121,ChIJxXbNC66JoDEREx4tg8kYFMg,Công Ty TNHH Vật Liệu Xây Dựng Thanh Giang,Cửa hàng vật liệu xây dựng,0911 633 187,"Công Ty TNHH Vật Liệu Xây Dựng Thanh Giang, 247L, Đường Hoàng Quốc Việt, Phường An Bình, Quận Ninh Kiều, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","247L, Đường Hoàng Quốc Việt, Phường An Bình, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0068428,105.745886"
122,ChIJKcgGhTWIoDERRLYp4ngJJag,Cửa Hàng Vật Liệu Xây Dựng Đại Sơn,Cửa hàng vật liệu xây dựng,0292 6250 278,"Cửa Hàng Vật Liệu Xây Dựng Đại Sơn, 67A, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","67A, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0152814,105.759135"
124,ChIJodsoVLmJoDERl0kc1eUcx6o,Cửa Hàng Vật Liệu Xây Dựng Thanh Thủy,Cửa hàng vật liệu xây dựng,0292 3849 984,"Cửa Hàng Vật Liệu Xây Dựng Thanh Thủy, 195, Đường Trần Hưng Đạo, Quận Cái Răng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","195, Đường Trần Hưng Đạo, Quận Cái Răng",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9964364,105.7529345"
126,ChIJXRUDco-JoDERUhL8GeEUavc,Cửa hàng vật liệu xây dựng số 1,Cửa hàng vật liệu xây dựng,0939 157 156,"XPMC+WF9 Cửa hàng vật liệu xây dựng số 1, Nhơn Nghĩa, Phong Điền, Cần Thơ","Nhơn Nghĩa, Phong Điền",XPMC+WF9,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"9.9847875,105.7212344"
129,ChIJaxaP35eJoDERAxvXv6Lq9Iw,Công Ty Tnhh Mtv Vật Liệu Xây Dựng Hoa Sen,Cửa hàng vật liệu xây dựng,0292 3527 269,"Công Ty Tnhh Mtv Vật Liệu Xây Dựng Hoa Sen, 202 QL1A, Ba Láng, Cái Răng, Cần Thơ","Ba Láng, Cái Răng",202 QL1A,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.990862,105.7485238"
130,ChIJo2XQUiaJoDERqVHjM2vSsFQ,Vật liệu xây dựng DƯƠNG VƯƠNG,Cửa hàng vật liệu xây dựng,0292 2224 579,"Vật liệu xây dựng DƯƠNG VƯƠNG, Cầu Cái Sơn, Hàng Bàng, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","Cầu Cái Sơn, Hàng Bàng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0183842,105.74267329999999"
141,ChIJWTlXpj6JoDERhz4-LVoElKs,Vật Liệu Xây Dựng 7 Lành,Cửa hàng vật liệu xây dựng,,"XQP3+757 Vật Liệu Xây Dựng 7 Lành, Hàng Gòn, Thường Thạnh, Cái Răng, Cần Thơ","Thường Thạnh, Cái Răng","XQP3+757, Hàng Gòn",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.985651299999999,105.75293219999999"
161,ChIJgbM50FKIoDERKCgjcAtn0cU,Công Ty TNHH Phân Phối Xi Măng Tây Đô Đại Việt,Cửa hàng vật liệu xây dựng,0292 3844 993,"Công Ty TNHH Phân Phối Xi Măng Tây Đô Đại Việt, 247/8, Đường Cái Sơn Hàng Bàng, Quận Cái Răng, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","247/8, Đường Cái Sơn Hàng Bàng, Quận Cái Răng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.013544399999999,105.7440292"
167,ChIJ0aHdmkiIoDERTAijPpTiyJk,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Đình Luật,Cửa hàng vật liệu xây dựng,0907 780 331,"Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Đình Luật, 43A1, Khu Dân Cư 91B, Phường An Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","43A1, Khu Dân Cư 91B, Phường An Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022587399999999,105.75480519999999"
185,ChIJ1zpYrMyJoDERNG4was32Tec,Tiệm Thu Mua Phế Liệu Trường Thọ,Cửa hàng vật liệu xây dựng,0908 659 574,"Tiệm Thu Mua Phế Liệu Trường Thọ, 151/40C Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",151/40C Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0116391,105.7650177"
187,ChIJQa7bni2IoDERBLv96yP3tgo,Vlxd Thanh Trúc,Cửa hàng vật liệu xây dựng,,"Vlxd Thanh Trúc, 57-59 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",57-59 Tầm Vu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0144408,105.7715807"
188,ChIJ-eCnlDSIoDERgUVhjLe1_HA,Công Ty TNHH TM Dịch Vụ Chống Thấm Tây Đô,Cửa hàng vật liệu xây dựng,0979 888 842,"Công Ty TNHH TM Dịch Vụ Chống Thấm Tây Đô, 5 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",5 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.013518099999999,105.7630027"
196,ChIJkYMS0TWIoDER8gNnv2JvDtM,Cửa Hàng Đá Hoa Cương Phú Tài,Cửa hàng vật liệu xây dựng,0292 3739 598,"Cửa Hàng Đá Hoa Cương Phú Tài, 107 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",107 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0168132,105.76105779999999"
216,ChIJO8CRiJ9ioDERKfkLqSz_gLY,Cửa Hàng Nhôm Kim Hằng,Cửa hàng vật liệu xây dựng,0292 3817 540,"Cửa Hàng Nhôm Kim Hằng, 83 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",83 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0321246,105.783665"
218,ChIJ91fNiaFioDERBdy72B_sgms,Cửa Hàng Máy Nước Nóng,Cửa hàng vật liệu xây dựng,0903 611 822,"Cửa Hàng Máy Nước Nóng, 27B Đ. Lý Thường Kiệt, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",27B Đ. Lý Thường Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034299899999999,105.7879033"
221,ChIJTdupRAOIoDERGBef3H-49R8,Doanh Nghiệp Tn Vật Liệu Xây Dựng Minh Long 2,Cửa hàng vật liệu xây dựng,,"Doanh Nghiệp Tn Vật Liệu Xây Dựng Minh Long 2, 90/2/25A Hùng Vương, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",90/2/25A Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0454948,105.7794857"
222,ChIJI4pyXkGIoDERaNrIDhS1ymY,Vật Liệu Xây Dựng Huệ Lộc,Cửa hàng vật liệu xây dựng,,"Vật Liệu Xây Dựng Huệ Lộc, An Khánh, Ninh Kiều, Cần Thơ","An Khánh, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0298609,105.7530474"
223,ChIJq6qqBw-IoDERBjf0cRQqikE,Công Ty TNHH Vật Liệu Xây Dựng Trang Trí Nội Thất Mai Hoa 2,Cửa hàng vật liệu xây dựng,0292 6291 559,"Công Ty TNHH Vật Liệu Xây Dựng Trang Trí Nội Thất Mai Hoa 2, 163C/7, Đường Nguyễn Văn Cừ, Q. Ninh Kiều, Tp Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","163C/7, Đường Nguyễn Văn Cừ, Q. Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047019299999999,105.76794439999999"
224,ChIJq6qqBw-IoDERZqD8092zxVg,Cửa Hàng Vật Liệu Xây Dựng Anh Tài,Cửa hàng vật liệu xây dựng,0903 516 078,"Cửa Hàng Vật Liệu Xây Dựng Anh Tài, 365/14, Đường Nguyễn Văn Cừ, Quận Ninh Kiều, Tp Cần Thơ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","365/14, Đường Nguyễn Văn Cừ, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047019299999999,105.76794439999999"
