,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
151,ChIJvdzNWyWJoDERsNyZ5cxNj2k,"Lynn Spa - Gội đầu dưỡng sinh, Massage Body, Spa, Chăm sóc da Cần Thơ",Spa,0916 951 484,"Lynn Spa - Gội đầu dưỡng sinh, Massage Body, Spa, Chăm sóc da Cần Thơ, Đường Bờ Hồ Bún Xáng, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",Đường Bờ Hồ Bún Xáng,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0374663,105.76695009999999"
166,ChIJQfEFayOJoDER687mNyPM_Ic,MASSAGE GIA ĐÌNH CẦN THƠ-MASSAGE PHƯƠNG VY 2,Bác sĩ trị liệu xoa bóp,0773 347 755,"MASSAGE GIA ĐÌNH CẦN THƠ-MASSAGE PHƯƠNG VY 2, 53 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ 94108","An Hoà, Ninh Kiều",53 Võ Văn Kiệt,Cần Thơ,94108.0,"Ninh Kiều, Cần Thơ",VN,"10.0445952,105.76319919999999"
180,ChIJkRfpoe9joDERTbAiHEJhqr4,MASSAGE MIỀN TÂY,Massage spa,0292 2236 789,,,,,,,,"10.034187,105.75757039999999"
181,ChIJdfxWzKyJoDERLe7XaHXYSxE,Massage - Spa Sống Khoẻ Cần Thơ,Spa sức khỏe,0868 339 362,"Massage - Spa Sống Khoẻ Cần Thơ, 105a Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",105a Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.049848599999999,105.7717481"
182,ChIJud7BuM5joDERXG0WBzJfEXA,Massage Hawaii Cần Thơ,Spa đá nóng,0904 478 747,"Massage Hawaii Cần Thơ, 2 Đ. Thủ Khoa Huân, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",2 Đ. Thủ Khoa Huân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034398099999999,105.7884945"
224,ChIJUzazANVjoDERMEDYD6jL6Po,MASSAGE GIA ĐÌNH TÂY NAM,,0967 606 464,"MASSAGE GIA ĐÌNH TÂY NAM, 02 Nguyễn Trãi, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",02 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0428321,105.78275409999999"
225,ChIJs0mTOlFjoDERrDzPBb4JZJs,Massage King Room Cần Thơ,Câu lạc bộ spa và sức khỏe,0904 401 411,"Massage King Room Cần Thơ, 34 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",34 Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0443757,105.7855823"
254,ChIJY_4UHx-IoDERq6jcdOfBWuU,Na's Mật Spa (Spa của hương trầm Tây Tạng),Spa,0961 526 586,"Na's Mật Spa (Spa của hương trầm Tây Tạng), 12/6 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",12/6 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0345797,105.7780514"
268,ChIJi1mfhu-JoDER7OrH-6nCGgU,"Gội Đầu Dưỡng Sinh Cần Thơ, Massage Body - Helen Spa",Spa,0899 886 696,"Gội Đầu Dưỡng Sinh Cần Thơ, Massage Body - Helen Spa, 29 Đ. Trần Bình Trọng, An Phú, TP, Cần Thơ 94000","An Phú, TP",29 Đ. Trần Bình Trọng,Cần Thơ,94000.0,"TP, Cần Thơ",VN,"10.0344515,105.7775667"
270,ChIJwbtj-WBjoDERynVjgkozt7o,MASSAGE GIA ĐÌNH CẦN THƠ-MASSAGE PHƯƠNG VY 1,Bác sĩ trị liệu xoa bóp,0773 347 755,"MASSAGE GIA ĐÌNH CẦN THƠ-MASSAGE PHƯƠNG VY 1, 71 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 94152","Cái Khế, Ninh Kiều",71 Trần Phú,Cần Thơ,94152.0,"Ninh Kiều, Cần Thơ",VN,"10.048022999999999,105.7830132"
271,ChIJFbms-IpjoDERQa2pdoPbpo0,Foot Body Massage - Lotus Spa Cần Thơ,,0908 790 869,"Foot Body Massage - Lotus Spa Cần Thơ, 8 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 94107","Cái Khế, Ninh Kiều",8 Đ. Trần Đại Nghĩa,Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN,"10.0449898,105.78577589999999"
272,ChIJYdIqSKhioDERZ8z-i2Wsi0c,Massage & Hotel Quý Phi Cần Thơ,Khách sạn,0886 079 079,"Massage & Hotel Quý Phi Cần Thơ, 65-67 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ 94107","Cái Khế, Ninh Kiều",65-67 Đ. Hồ Tùng Mậu,Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN,"10.0455841,105.7835437"
314,ChIJIUkEXkJjoDERXCCS5ac7tgY,Massage Dubai Luxury Cần Thơ,,0782 121 416,"Massage Dubai Luxury Cần Thơ, 16 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",16 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0454749,105.780664"
317,ChIJIwMFIAWJoDERylFUbrY1oCQ,Massage Cạo Gió Giác Hơi Ngọc Thùy,Bác sĩ trị liệu xoa bóp,0326 896 282,"Massage Cạo Gió Giác Hơi Ngọc Thùy, 393A Lê Bình, Cái Răng, Cần Thơ 94906","Lê Bình, Cái Răng",393A Lê Bình,Cần Thơ,94906.0,"Cái Răng, Cần Thơ",VN,"9.999212499999999,105.75170729999999"
323,ChIJJaO-IaJioDERYi94YTUoLfY,Mekong Foot Massage Cần Thơ,,0292 3733 002,"Mekong Foot Massage Cần Thơ, 8 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",8 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0338736,105.7880972"
338,ChIJn5FrPH1ioDERxZHVn9S5Y34,Massage Tô Châu,,0901 622 655,"Massage Tô Châu, 79 Quang Trung, Hưng Phú, Cái Răng, Cần Thơ","Hưng Phú, Cái Răng",79 Quang Trung,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.017750699999999,105.7816991"
344,ChIJyRVYoyGJoDER96iJ3G2aCK0,"GINKGO SPA - Gội Đầu Dưỡng Sinh Thảo Mộc, Massage Body, Chăm Sóc, Điều Trị Da",Spa,0907 448 830,"GINKGO SPA - Gội Đầu Dưỡng Sinh Thảo Mộc, Massage Body, Chăm Sóc, Điều Trị Da, 49D Nguyễn Văn Trỗi, An Nghiệp, Ninh Kiều, Cần Thơ 900000","An Nghiệp, Ninh Kiều",49D Nguyễn Văn Trỗi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0367392,105.77091659999999"
358,ChIJ8QT2kKtioDERrq3CbYJDjao,Massage Gia Đình KQ,Bác sĩ trị liệu xoa bóp,0292 3761 313,"Massage Gia Đình KQ, 77c Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",77c Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.048326399999999,105.7834597"
373,ChIJs-vTCnBjoDERtWbBREPEfMM,"MAM Spa - Body, Foot Massage Thái Trị Liệu - Gội đầu dưỡng sinh",Thẩm mỹ viện,0903 932 578,"MAM Spa - Body, Foot Massage Thái Trị Liệu - Gội đầu dưỡng sinh, 73 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",73 Đ. Trần Đại Nghĩa,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0439251,105.7867677"
388,ChIJu8fNSM9joDERPdLD8Qh5Qyo,Massage Hoàng Linh,,0794 323 632,"Massage Hoàng Linh, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0467785,105.7868554"
402,ChIJaXlWw0iJoDERaIfZ0sajheU,Massage SEOUL-cần thơ,Bác sĩ trị liệu xoa bóp,0916 668 039,"Massage SEOUL-cần thơ, 290 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",290 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.021431999999999,105.7688446"
415,ChIJ3-Ya-RtjoDERrG_QbJKYDuM,Massage Luxury,Thẩm mỹ viện,0965 696 212,"Massage Luxury, 77D Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",77D Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043637,105.78703619999999"
430,ChIJAeq73RGJoDEReFwyXdqcD-o,"SPA AMY "" Thiên đường sắc đẹp _ Phục Vụ Tận Tâm """,Spa mặt,,"SPA AMY "" Thiên đường sắc đẹp _ Phục Vụ Tận Tâm "", 40 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",40 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0243802,105.76084519999999"
442,ChIJf1iEdPFjoDERPXL6Pk4Xtwg,Massage Việt Nhật,,0965 696 212,"Massage Việt Nhật, 42 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều",42 Đ. Phạm Ngọc Thạch,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0440697,105.7855302"
456,ChIJ9SRpyCBjoDERgnRZW6LzJS4,Massage K5 Pro,,0948 738 936,"Massage K5 Pro, K5 Đường số 24, KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng, Cần Thơ 900000","KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng",K5 Đường số 24,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0114837,105.7907664"
457,ChIJvUHfiSwrdTEReMNmx4jP6cg,Massage Quốc tế - International,,0936 271 333,"Massage Quốc tế - International, 12 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",12 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0346691,105.7887691"
458,ChIJnY6gcR9joDEREFrSneHdbC0,Massage TOKYO,,0292 3767 000,"Massage TOKYO, 76-78 Đ. Lương Định Của, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",76-78 Đ. Lương Định Của,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0439139,105.786997"
468,ChIJjbPW7TqIoDERjMHf6zzH1q0,New Star Massage Service,Cửa hàng bán dụng cụ xoa bóp,0913 245 887,"New Star Massage Service, 164/8 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",164/8 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0241176,105.76828409999999"
483,ChIJoyR1iuJ9oDERrkOO9BK5Oto,Massage Vạn Phát,,0969 210 079,"Massage Vạn Phát, 2 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",2 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0620608,105.78265379999999"
491,ChIJ-cWEW9BjoDERLJD86sj5YNg,Mekong Foot Massage Hưng Phú,Bác sĩ trị liệu xoa bóp,0939 059 999,"Mekong Foot Massage Hưng Phú, 57 Đ. Lý Thái Tổ, KDC Hưng Phú 1, Cái Răng, Cần Thơ","KDC Hưng Phú 1, Cái Răng",57 Đ. Lý Thái Tổ,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.021881299999999,105.7882892"
492,ChIJdWLYi1WJoDER1JTdYey9jfM,Massage người khiếm thị Hoa Khai,Bác sĩ trị liệu xoa bóp,,"Massage người khiếm thị Hoa Khai, 154 Nguyễn Thị Minh Khai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",154 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0258475,105.7809176"
493,ChIJecAmPQBjoDERvOY6hXCnHsM,Cty Massage Hoàng Linh 2,,0939 508 078,"Cty Massage Hoàng Linh 2, 10 Đ. Nguyễn Bình, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",10 Đ. Nguyễn Bình,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0476843,105.7874799"
525,ChIJLc2YvMBjoDER-5aT2STTYRk,Massage body foot MENSY,,0981 318 040,"Massage body foot MENSY, 120H Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",120H Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0485995,105.7845318"
526,ChIJJ_Ho6puJoDERGLQ-jc7XJBo,Massage Gia đình SỨC SỐNG,,0913 363 767,"Massage Gia đình SỨC SỐNG, 45 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",45 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.050944699999999,105.7729366"
527,ChIJsZ6jycxjoDERQIl63Lf979Q,MASSAGE KIZZ,,0946 764 991,"MASSAGE KIZZ, 27 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",27 Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.044468799999999,105.7858162"
528,ChIJ2dwCfDWIoDER4eu_FRQq62U,Cơ Sở Massage Ngọc Ân,,0292 3840 576,"Cơ Sở Massage Ngọc Ân, 65 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",65 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0143699,105.75892859999999"
529,ChIJSyB9BYRjoDERT8HHscmuPmw,Massage Vườn Mai,,0794 323 632,"Massage Vườn Mai, 16 Đ. Lý Thường Kiệt, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",16 Đ. Lý Thường Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034724299999999,105.7879064"
530,ChIJFzO2WINjoDER7dWqr18-bPI,Massage international,Hộp đêm,,"Massage international, 7 Đ. Trần Quốc Toản, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",7 Đ. Trần Quốc Toản,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0348861,105.7887918"
605,ChIJFSjjuUKHoDERAxSYHjFECUY,Khách sạn massage Hoài An,,0995 688 886,"Khách sạn massage Hoài An, Vào hẻm Hải sản BA CUA, 178/1 Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ 900000","Bùi Hữu Nghĩa, Bình Thủy","Vào hẻm Hải sản BA CUA, 178/1 Đ. Cách Mạng Tháng 8",Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0576943,105.7690666"
606,ChIJkf3mK6hjoDERQQmhU4Ye2A0,Ti Spa,,0768 079 585,"2QHM+QCV Ti Spa, Nguyễn Thị Minh Khai, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","2QHM+QCV, Nguyễn Thị Minh Khai",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0294917,105.7835492"
607,ChIJCRF7RXmJoDERvxrQ7DDx-kc,Massage Điêu thuyền 162 Trần Ngọc quế . P.Xuân Khánh Ninh kiều. Cần thơ,Nhân viên trị liệu mát-xa kiểu Thái,,"Massage Điêu thuyền 162 Trần Ngọc quế . P.Xuân Khánh Ninh kiều. Cần thơ, 162 Đ. Trần Ngọc Quế, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",162 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0251532,105.7682334"
624,ChIJdcq0_uiJoDERNWjfnTKrwfk,"Nhà Min Spa & Nails - Gội đầu dưỡng sinh, Massage body, Nails, Chăm sóc da",Spa,0879 716 789,"Nhà Min Spa & Nails - Gội đầu dưỡng sinh, Massage body, Nails, Chăm sóc da, 56 Đ. Trần Hoàng Na, Khu dân cư 91B, Ninh Kiều, Cần Thơ 900000","Khu dân cư 91B, Ninh Kiều",56 Đ. Trần Hoàng Na,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.020914699999999,105.75504889999999"
645,ChIJf5wAYgGIoDERrz-2sMPnTMg,Tiệm Massage Nữ Phương Liên,Bác sĩ trị liệu xoa bóp,0292 4086 818,"Tiệm Massage Nữ Phương Liên, 88/7, Đường Cách Mạng Tháng 8, Quận Ninh Kiều, Tp Cần Thơ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","88/7, Đường Cách Mạng Tháng 8, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0490738,105.7780495"
646,ChIJHRr3mCGIoDERey9RRTVX-xE,Cơ Sở Massage Thùy Oanh,Bác sĩ trị liệu xoa bóp,,"Cơ Sở Massage Thùy Oanh, 52 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",52 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0306186,105.77753659999999"
647,ChIJS-SvoahioDERmrMsF9hb1xo,Massage Aura,Bác sĩ y học tự nhiên,,"Massage Aura, 79B Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",79B Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0434422,105.7866093"
648,ChIJWxu9NaGJoDERjuvhGIIvc-E,"Spa The Men,massage bấm huyệt, Cần Thơ",,0337 163 536,"Spa The Men,massage bấm huyệt, Cần Thơ, 131 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 90000","Khu dân cư 91B, Ninh Kiều",131 Đ. Nguyễn Hiền,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0225686,105.7557951"
700,ChIJbXfOHc6JoDERnX8ZjOvFcXI,Massage Gia Đình Huỳnh Nguyễn,,0937 113 443,"Massage Gia Đình Huỳnh Nguyễn, 26B Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",26B Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0503415,105.7677724"
701,ChIJM7ceRCWJoDERSl7gcwq3jIk,MASSAGE MÂY,,0789 555 293,"MASSAGE MÂY, 515 Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",515 Đ. Nguyễn Đệ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047771299999999,105.76008619999999"
702,ChIJ_Vo53duJoDERt0wgyianHFY,Massage Khải Hoàn 2,,,"Massage Khải Hoàn 2, 59 Trần Phú, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",59 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0460508,105.78111489999999"
703,ChIJl--BJKJioDERJgHOz5Zhk7w,Gia Phan Foot Massage,Spa,,"2QMQ+J97 Gia Phan Foot Massage, Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","2QMQ+J97, Đường Hai Bà Trưng",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034039199999999,105.78842259999999"
704,ChIJZXYiSkOJoDERBCBvz9mJq5o,MASSAGE HOÀNG GIA,,0879 720 565,"MASSAGE HOÀNG GIA, 232 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",232 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047131,105.76035569999999"
705,ChIJ68QcQSeIoDERjjjIufpKO68,Cơ Sở Massage Vạn Thọ,Bác sĩ trị liệu xoa bóp,0903 138 522,"Cơ Sở Massage Vạn Thọ, 12 Quang Trung, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",12 Quang Trung,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0261199,105.7808244"
