,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
16,ChIJ27GsoFiJoDERdhgFLaUT4mk,Lavender Hotel Cần Thơ,Khách sạn,0292 6554 666,"Lavender Hotel Cần Thơ, đối diện chợ Bà Bộ, KDC Quân Báo, khu dân cư P2/131 Đ. Nguyễn Văn Linh, Phường An Khánh, Bình Thủy, Cần Thơ","Phường An Khánh, Bình Thủy","đối diện chợ Bà Bộ, KDC Quân Báo, khu dân cư P2/131 Đ. Nguyễn Văn Linh",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0355856,105.7432905"
20,ChIJEwdarJ9ioDERpusVVl9nIKA,Vạn Lộc Hotel,Khách sạn,0292 3686 876,"Vạn Lộc Hotel, 76 Đ. Đồng Khởi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",76 Đ. Đồng Khởi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.029675,105.7844423"
24,ChIJN6v9OmRioDERu9uE4VOFUws,Tulip Hotel Can Tho (Khách sạn Tulip Cần Thơ),Khách sạn,0988 848 204,"Tulip Hotel Can Tho (Khách sạn Tulip Cần Thơ), D5/10 + D5/11 Đường số 2 Khu dân cư, Long Thịnh, Cái Răng, Cần Thơ","Long Thịnh, Cái Răng",D5/10 + D5/11 Đường số 2 Khu dân cư,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.002633399999999,105.7988477"
27,ChIJy_wMc92JoDERNsJddUyLfuQ,Hometravel Mekong Cần Thơ,Khách sạn,0978 228 242,"Hometravel Mekong Cần Thơ, 178c Ong Tiem Bridge, Thanh My Area, Cái Răng","Thường Thạnh, Cái Răng","178c Ong Tiem Bridge, Thanh My Area",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9794225,105.7644823"
29,ChIJG9i5oQKIoDERR1jyrbqMyH0,Lime Hostel (Ninh Kieu Center),Khách sạn,0931 300 808,"Lime Hostel (Ninh Kieu Center), 20 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",20 Trần Quang Khải,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0445934,105.7820138"
32,ChIJH3FZt6uHoDERA747pvN6Qv4,Khách Sạn Mekong Rose (Mekong Rose Hotel),Khách sạn,0787 837 568,"Khách Sạn Mekong Rose (Mekong Rose Hotel), 59-61 Lý Hồng Thanh, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",59-61 Lý Hồng Thanh,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0457343,105.7840088"
34,ChIJNeVrETGIoDER3BeEG8WTHhs,Nhà Nghỉ Xuân Lan Cần Thơ,Nhà nghỉ dưỡng,0292 3783 450,"Nhà Nghỉ Xuân Lan Cần Thơ, 482/17 Đường 30/4, Hưng Lợi, Ninh Kiều, Cần Thơ 94116","Hưng Lợi, Ninh Kiều",482/17 Đường 30/4,Cần Thơ,94116.0,"Ninh Kiều, Cần Thơ",VN,"10.018624599999999,105.7666225"
35,ChIJrwmGrxpjoDERqKZCXHWOqK0,Hoang Son Hotel Can Tho (Khách sạn Hoàng Sơn),Khách sạn,0292 3857 666,"Hoang Son Hotel Can Tho (Khách sạn Hoàng Sơn), 191A Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",191A Trần Văn Khéo,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0469526,105.7882293"
36,ChIJK9y1gPFjoDER-qJqR-sBwgM,MIDMOST Boutique Hostel,Nhà trọ,0292 3661 122,"MIDMOST Boutique Hostel, 12/3 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",12/3 Đại lộ Hoà Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0345386,105.7848703"
37,ChIJqS4lrpVjoDERTiAkHJebpUc,Nama Hotel (Ngay TTTM Cái Khế),Khách sạn,0774 456 565,"Nama Hotel (Ngay TTTM Cái Khế), 32 Đ. Trần Đại Nghĩa, p, Ninh Kiều, Cần Thơ 900000","p, Ninh Kiều",32 Đ. Trần Đại Nghĩa,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.044514099999999,105.7861174"
41,ChIJqZG8LgdjoDERkT11tOpP7dk,Hotel Tina 2,Khách sạn,0392 317 317,"Hotel Tina 2, 55 Nguyễn Thị Sáu, Phú Thứ, Cái Răng, Cần Thơ 900000","Phú Thứ, Cái Răng",55 Nguyễn Thị Sáu,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0071432,105.80615879999999"
46,ChIJoUqzNS9joDERzd2PGEiP4jA,Winter Spring Homestay,Khách sạn,0907 040 033,"Winter Spring Homestay, 75 Đ. Ung Văn Khiêm, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",75 Đ. Ung Văn Khiêm,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0449238,105.782938"
50,ChIJ0-ZdfQFjoDERQuKHL3vLGv4,TK Hotel & Coffee,Quán cà phê,0918 295 285,"TK Hotel & Coffee, 54 Đ. D5, Mỹ Hoà, Bình Minh, Vĩnh Long","Mỹ Hoà, Bình Minh",54 Đ. D5,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.0424399,105.8257038"
51,ChIJPSHwg76JoDEROppM_S13GME,B Home,Nhà trọ,0939 056 605,"B Home, 16 Đường Tôn Thất Tùng, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",16 Đường Tôn Thất Tùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.050638099999999,105.7775497"
52,ChIJ7XMs2C2JoDERim9jQQsrVGU,Adora Central Park,Nhà trọ,0918 946 299,"Adora Central Park, 6/28 Le Lai Can Tho Can Tho City, 94000","An Lạc, Ninh Kiều",6/28 Le Lai Can Tho Can Tho City,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0333539,105.7791134"
53,ChIJRxh7Gs5ncDERM-Fnx1pC81c,Khách sạn Soda House Homestay Cần Thơ,Khách sạn,0982 559 935,"Khách sạn Soda House Homestay Cần Thơ, Khu dân cư Ngân Thuận, Bình Thủy, Cần Thơ","Khu dân cư Ngân Thuận, Bình Thủy",,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0710831,105.74398459999999"
56,ChIJ8dZEZZGJoDERJ3E84XB8v8k,LION HOTEL,Khách sạn,0292 3777 733,"LION HOTEL, 65 Hùng Vương, P, Ninh Kiều, Cần Thơ 94000","P, Ninh Kiều",65 Hùng Vương,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0435097,105.7787202"
57,ChIJn3vtOAZjoDERnJfUSrUGSkQ,KHÁCH SẠN LINH PHƯƠNG 3,Khách sạn,0939 628 606,"KHÁCH SẠN LINH PHƯƠNG 3, 55-57 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",55-57 Đ. Phạm Ngọc Thạch,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0438869,105.7861971"
61,ChIJGS0k1bljoDERydfEnVQUguQ,Khách sạn Ngân Long - Cần Thơ,Khách sạn,0907 803 703,"Khách sạn Ngân Long - Cần Thơ, 147 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",147 Trần Văn Khéo,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0463658,105.78701749999999"
62,ChIJI9OtlTCJoDERduWJEDF2DU0,Motel 6,Khách sạn,0292 3502 468,"Motel 6, A3, TTVH Tây Đô, Phường Hưng Thạnh, Q, Cái Răng","Hưng Thành, Cái Răng","A3, TTVH Tây Đô, Phường Hưng Thạnh, Q",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0080071,105.7767496"
63,ChIJz1uukKFioDER2xJNxkM1dqM,Madella Hotel,Khách sạn,0292 3832 345,"Madella Hotel, 48 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ 94112","Tân An, Ninh Kiều",48 Đ. Ngô Quyền,Cần Thơ,94112.0,"Ninh Kiều, Cần Thơ",VN,"10.0345981,105.7865413"
64,ChIJI85HELSJoDER9iXSJSZuBdo,MIDMOST VILLA,Khách sạn,0779 661 122,"MIDMOST VILLA, 47 Lê Lai Ninh Kieu Can Tho City, 901700","An Lạc, Ninh Kiều",47 Lê Lai Ninh Kieu Can Tho City,Cần Thơ,901700.0,"Ninh Kiều, Cần Thơ",VN,"10.032215599999999,105.7798636"
65,ChIJReLaaDeHoDERiHVw8wIWXm0,Khách sạn Hoàng Mai,Khách sạn,0939 648 171,"Khách sạn Hoàng Mai, 589 Võ Văn Kiệt, Long Hoà, Bình Thủy, Cần Thơ 94212","Long Hoà, Bình Thủy",589 Võ Văn Kiệt,Cần Thơ,94212.0,"Bình Thủy, Cần Thơ",VN,"10.0782232,105.71385649999999"
66,ChIJz_MAuTaIoDERicZW3MbQavQ,Nhà Nghỉ Cần Thơ - Nhà Nghỉ Lâm Anh,Phòng cho thuê,0918 390 009,"Nhà Nghỉ Cần Thơ - Nhà Nghỉ Lâm Anh, Q, A1-57 Mai Chí Thọ, P, KDC 586, Cái Răng, Cần Thơ 94000","KDC 586, Cái Răng","Q, A1-57 Mai Chí Thọ, P",Cần Thơ,94000.0,"Cái Răng, Cần Thơ",VN,"10.0093258,105.8017972"
70,ChIJz8cJjwtjoDERWtIUTQ9lnGc,Tina 5 hotel,Khách sạn,0767 062 062,"Tina 5 hotel, 9 Nguyễn Thị Sáu, Phú Thứ, Cái Răng, Cần Thơ 900000","Phú Thứ, Cái Răng",9 Nguyễn Thị Sáu,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0074946,105.806872"
74,ChIJwzrDbJ9ioDERsMZiZERcuCs,Nhà Nghỉ Phong Nha,Nhà nghỉ trượt tuyết,0292 3821 615,"Nhà Nghỉ Phong Nha, 70 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",70 Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.031267,105.7858558"
76,ChIJl6X2-aFioDERSxF7aJsHCjU,Winter Spring Hotel,Khách sạn,0292 3861 111,"Winter Spring Hotel, 22B Đ. Lê Thánh Tôn, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",22B Đ. Lê Thánh Tôn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0329087,105.7876577"
86,ChIJrbz_WxWJoDER87eKdW_AOzk,HO GIA AN Home,Đại lý cho thuê văn phòng,0939 668 943,"HO GIA AN Home, 15A - G1 KDC, Tổ 3A, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều","15A - G1 KDC, Tổ 3A",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.006057,105.73976839999999"
87,ChIJ4T5rgdiJoDERJIwTZ64StjE,Hân Cao Hotel,Khách sạn,0916 039 679,"Hân Cao Hotel, 53B Đường Số 4, khu dân cư, Ninh Kiều, Cần Thơ","khu dân cư, Ninh Kiều",53B Đường Số 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023386799999999,105.74914109999999"
88,ChIJM0iRhuaPoDERwci6_iFng1c,Nhà Nghỉ Gia bảo tây đô 68 2,Nhà nghỉ trượt tuyết,0826 111 222,"Nhà Nghỉ Gia bảo tây đô 68 2, 151AA Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",151AA Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0248703,105.74643979999999"
90,ChIJU5VARA6JoDERtTuXvov_a6U,Nhà Nghỉ Phan Anh,Nhà nghỉ trượt tuyết,0943 333 525,"Nhà Nghỉ Phan Anh, 06 Ngô Sĩ Liên, Khu dân cư metro, Ninh Kiều, Cần Thơ","Khu dân cư metro, Ninh Kiều",06 Ngô Sĩ Liên,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.022226,105.7613956"
93,ChIJr3RJlRSJoDERzqOKgcnPdyM,Rich Hotel,Khách sạn,0365 550 024,"Rich Hotel, 86D Hùng Vương, An Cư, Ninh Kiều, Cần Thơ 90000","An Cư, Ninh Kiều",86D Hùng Vương,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0427471,105.7780643"
98,ChIJrTxCfoBjoDERIyp2UiPJTqY,De Aquar Home Can Tho,Khách sạn,0396 188 008,"De Aquar Home Can Tho, 71 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều",71 Trần Phú,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0477393,105.7826575"
100,ChIJ0b4mSfdjoDERK9z29_MUCdk,De RiVé HomeStay,Khách sạn,0789 664 777,"De RiVé HomeStay, 10 Đ. Thủ Khoa Huân, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",10 Đ. Thủ Khoa Huân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0344362,105.7885968"
101,ChIJBd0Gb06HoDER8WE8N1qV7qU,Khách sạn homestay KV II,Khách sạn,0975 741 761,"Khách sạn homestay KV II, 117 Trần Văn Nghiêm, An Thới, Bình Thủy, Cần Thơ 900000","An Thới, Bình Thủy",117 Trần Văn Nghiêm,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0565648,105.7647691"
104,ChIJs77ogrljoDERkRWOKQoyeSU,Hà Phương Hotel,Khách sạn,0975 642 943,"Hà Phương Hotel, 120/10B Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",120/10B Trần Phú,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0478329,105.78455509999999"
106,ChIJOZdQXndjoDERq7ziM7plSzE,Winter Spring Homestay Center,Khách sạn,0348 030 303,"Winter Spring Homestay Center, 14 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",14 Đ. Trần Đại Nghĩa,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0448876,105.785795"
108,ChIJPSOpOwqJoDER_cunxnb_Sqs,Nhà Nghỉ Gia Bảo Tây Đô 68 - 4,Khách sạn,0826 111 222,"Nhà Nghỉ Gia Bảo Tây Đô 68 - 4, Đ. Số 1/46 LÔ 5C, Khu Đô Thị Mới Hồng Loan, Cái Răng, Cần Thơ","Khu Đô Thị Mới Hồng Loan, Cái Răng",Đ. Số 1/46 LÔ 5C,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0046296,105.767517"
109,ChIJlY6DL7ljoDERGELyMYnHJSI,Hotel An Ngọc,Khách sạn,0292 3863 456,"Hotel An Ngọc, 26 Lý Hồng Thanh, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",26 Lý Hồng Thanh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0461931,105.78343799999999"
110,ChIJCUrynCeJoDER8wGDavQzk-U,Nhà Nghỉ LỆ TRÂN 2,Khách sạn,0988 991 233,"Nhà Nghỉ LỆ TRÂN 2, TP, 4 Ngô Sĩ Liên, KDC Metro P, Ninh Kiều, Cần Thơ","KDC Metro P, Ninh Kiều","TP, 4 Ngô Sĩ Liên",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0222999,105.76142379999999"
111,ChIJW7UgMxFjoDERdijWOFpzNLQ,Nhà nghỉ NAMI,Nhà nghỉ trượt tuyết,0982 499 939,"Nhà nghỉ NAMI, 97/12 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",97/12 Đ. Ngô Quyền,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0347571,105.78262959999999"
113,ChIJM2X17t6JoDERBCBiDmDj7EU,Nhà nghỉ Lê Anh 49,Khách sạn nghỉ dưỡng,0292 3898 152,"Nhà nghỉ Lê Anh 49, tp 49 Trần Văn Ơn, P, Ninh Kiều, Cần Thơ 90000","P, Ninh Kiều",tp 49 Trần Văn Ơn,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0503203,105.7697039"
114,ChIJYdIqSKhioDERZ8z-i2Wsi0c,Massage & Hotel Quý Phi Cần Thơ,Khách sạn,0886 079 079,"Massage & Hotel Quý Phi Cần Thơ, 65-67 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ 94107","Cái Khế, Ninh Kiều",65-67 Đ. Hồ Tùng Mậu,Cần Thơ,94107.0,"Ninh Kiều, Cần Thơ",VN,"10.0455841,105.7835437"
116,ChIJOxOS26eJoDER01ighJEB-cc,07 LUXSTAY CẦN THƠ,Khách sạn,,"07 LUXSTAY CẦN THƠ, 32 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",32 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0125438,105.76444819999999"
117,ChIJtesYjyOIoDER8OvB2AwfH7U,Nhà nghỉ Hương Thùy,Khách sạn tình yêu,0939 199 980,"2QH9+2JC Nhà nghỉ Hương Thùy, Xuân Khánh, Ninh Kiều, Cần Thơ 94115","Xuân Khánh, Ninh Kiều",2QH9+2JC,Cần Thơ,94115.0,"Ninh Kiều, Cần Thơ",VN,"10.0275723,105.7690499"
118,ChIJMVo7oJ9ioDER-Vwj7m1aQlQ,Khách sạn Á Châu,Khách sạn,0886 814 777,"Khách sạn Á Châu, 91 Đường Châu Văn Liêm, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",91 Đường Châu Văn Liêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0309867,105.78504459999999"
119,ChIJq6qqqq5ioDERX8Y8fIKI25c,Khách Sạn Aura Cần Thơ,Khách sạn,0292 3750 099,"Khách Sạn Aura Cần Thơ, 79B Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",79B Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0436084,105.7868647"
122,ChIJ1S9NLaBioDERnVlW2tDnsyQ,Kim Lân Hotel,Khách sạn,0292 3817 049,"Kim Lân Hotel, 138A Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",138A Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0315133,105.78390859999999"
126,ChIJqaqqqjWIoDERjPr3ctkf2JE,Khách sạn Apple Cần Thơ,Khách sạn,0292 3881 616,"Khách sạn Apple Cần Thơ, 431 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",431 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.014859099999999,105.76330899999999"
127,ChIJ3062JnOHoDERkX-uvQgRw70,Khách Sạn Bita Hotel,Khách sạn,0907 262 577,"Khách Sạn Bita Hotel, 180/5 Đ. Cách Mạng Tháng 8, Cái Khế, Bình Thủy, Cần Thơ","Cái Khế, Bình Thủy",180/5 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.057567299999999,105.7686619"
128,ChIJ85IXR59ioDERoiM-YPDJaYQ,RUBYct HOTEL,Khách sạn,0292 3912 777,"RUBYct HOTEL, 34 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",34 Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0310832,105.7870238"
130,ChIJeWGW4GSJoDER6u_aLcMFdis,FIT Hotel Can Tho,Khách sạn,0865 818 008,"FIT Hotel Can Tho, D3-23 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ 901014","An Hội, Ninh Kiều",D3-23 Trần Quang Khải,Cần Thơ,901014.0,"Ninh Kiều, Cần Thơ",VN,"10.0481587,105.7855001"
131,ChIJHYKX8gKIoDERkngG58r7mes,Khách sạn Hoa Phượng,Khách sạn,0292 3824 834,"Khách sạn Hoa Phượng, 12-14-16 Trần Phú, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",12-14-16 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0461042,105.7808003"
133,ChIJ0XaN6A6IoDER1MF2lADDiYc,Nhà Nghỉ ÂU DƯƠNG 8 Cần Thơ,Khách sạn,0947 777 774,"Nhà Nghỉ ÂU DƯƠNG 8 Cần Thơ, a11 tập thể Công An - 40 Võ Trường Toản - An Hòa, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",a11 tập thể Công An - 40 Võ Trường Toản - An Hòa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0482848,105.76681649999999"
136,ChIJSd3RLkuIoDERblfIyP0EinA,Spring Hotel,Khách sạn,0292 3839 723,"Spring Hotel, Số 22 Khu Dân Cư Số 9, Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","Số 22 Khu Dân Cư Số 9, Đ. 30 Tháng 4",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0237447,105.7713014"
137,ChIJIVCHa_-HoDERw_mP6HTTXQw,Nhà Nghỉ ÂU DƯƠNG 6 Cần Thơ,Nhà nghỉ trượt tuyết,0947 777 774,"Nhà Nghỉ ÂU DƯƠNG 6 Cần Thơ, 12/2 Đ. Nguyễn Văn Cừ, Cồn Khương, Ninh Kiều, Cần Thơ","Cồn Khương, Ninh Kiều",12/2 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.058090199999999,105.78107449999999"
139,ChIJffptYf6HoDER9udZX2iY8x0,Kim Phụng Ngân Hotel,Khách sạn,0292 3769 486,"Kim Phụng Ngân Hotel, 126 Phạm Công Trứ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",126 Phạm Công Trứ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0569354,105.7772871"
140,ChIJPawcD51joDERCGjdbCWD2HQ,Khách Sạn Hoàng Hải Đăng 1,Khách sạn,0939 462 357,"Khách Sạn Hoàng Hải Đăng 1, 60 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ 90000","Tân An, Ninh Kiều",60 Đường Nguyễn An Ninh,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0312427,105.78603629999999"
141,ChIJJz8CNxiIoDERyj5gc4Mqv5g,Can Tho Riverside Hostel,Phòng cho thuê,0934 188 687,"Can Tho Riverside Hostel, 454B Đinh Công Chánh, Long Hoà, Bình Thủy, Cần Thơ","Long Hoà, Bình Thủy",454B Đinh Công Chánh,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0623548,105.74152029999999"
