,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
93,ChIJoWbwsiSIoDERSPn1PDtBGQg,KHÔI PHẠM Studio,Dịch vụ cưới hỏi,0976 168 468,"KHÔI PHẠM Studio, 146E Đ. Trần Văn Hoài, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",146E Đ. Trần Văn Hoài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0270438,105.7705799"
94,ChIJ3XzS2KqJoDERGhkhRzT0Ho4,"Studio chụp ảnh cưới đẹp, cho thuê áo cưới Cần thơ - Nghĩa Ngô",Xưởng nghệ thuật,0939 020 102,"Studio chụp ảnh cưới đẹp, cho thuê áo cưới Cần thơ - Nghĩa Ngô, 111 Xô Viết Nghệ Tĩnh, P. An Cư, Ninh Kiều Cần Thơ Can Tho City, 900000","An Hội, Ninh Kiều","111 Xô Viết Nghệ Tĩnh, P. An Cư, Ninh Kiều Cần Thơ Can Tho City",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0408467,105.7814709"
104,ChIJI6S3OyGIoDERRmNIlIxDYA4,Studio Hera,Studio nhiếp ảnh,0939 846 868,"Studio Hera, 170 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",170 Đ. 30 Tháng 4,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.028230899999999,105.7781004"
105,ChIJVVxePc6JoDER9koQwJXkYIk,Aillis Baby Studio,Studio nhiếp ảnh,0944 390 944,"2Q5H+382 Aillis Baby Studio, Đường Số 6, Hưng Thành, Cái Răng, Cần Thơ","Hưng Thành, Cái Răng","2Q5H+382, Đường Số 6",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0076395,105.7782536"
121,ChIJ05V2_tWJoDERtkbSF110pLM,KSTUDIO,Dịch vụ nhiếp ảnh,0917 012 233,"KSTUDIO, 22 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",22 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0134553,105.763977"
122,ChIJDWSECrWJoDERAHU6iuo1PKg,Phạm Đức Studio,Studio nhiếp ảnh,0967 761 516,"Phạm Đức Studio, 174 Hẻm 148 Đường 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",174 Hẻm 148 Đường 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0203887,105.76208419999999"
148,ChIJO3ViReqJoDERLJ6triYnVVA,Tiệm chụp ảnh bé và gia đình Bo Studio,Studio nhiếp ảnh,0969 652 065,"Tiệm chụp ảnh bé và gia đình Bo Studio, 241A Đ. Nguyễn Đệ, An Hoà, Ninh Kiều, Cần Thơ 90000","An Hoà, Ninh Kiều",241A Đ. Nguyễn Đệ,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0498882,105.7662605"
156,ChIJvS3MaTWHoDERzIv3Pxj872Q,Phòng Thu Âm Thanh Tùng Studio,Phòng thu âm,0766 867 982,"Phòng Thu Âm Thanh Tùng Studio, 52C/10 Hẻm 9 Võ Văn Kiệt, Bình Thuỷ, Bình Thủy, Cần Thơ 900000","Bình Thuỷ, Bình Thủy",52C/10 Hẻm 9 Võ Văn Kiệt,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.064691999999999,105.7338941"
159,ChIJKesbYrKHoDERB5B3S-43I0U,Rubi Studio Cần Thơ,Studio nhiếp ảnh,,"Rubi Studio Cần Thơ, 17 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",17 Trần Quang Diệu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.059113,105.762183"
160,ChIJKT9dqreJoDERYirz8N6ED-w,Name: Studio - CN Cần Thơ,Studio nhiếp ảnh,0942 196 396,"Name: Studio - CN Cần Thơ, 71 Nguyễn Văn Trỗi, An Phú, Ninh Kiều, Cần Thơ 94155","An Phú, Ninh Kiều",71 Nguyễn Văn Trỗi,Cần Thơ,94155.0,"Ninh Kiều, Cần Thơ",VN,"10.037022499999999,105.7699243"
161,ChIJeQvIKUmJoDERu4kvzQAFsmI,HOBA STUDIO - MEDIA CẦN THƠ,Studio nhiếp ảnh,0939 389 259,"HOBA STUDIO - MEDIA CẦN THƠ, 17 Đường số 23, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",17 Đường số 23,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0388302,105.7575313"
162,ChIJcdbEbOxjoDERtL0P0GcpEyM,Huỳnh Trang Studio,Dịch vụ nhiếp ảnh,0911 789 272,"Huỳnh Trang Studio, 212 Đường B5, KDC Hưng Phú 1, Cái Răng, Cần Thơ","KDC Hưng Phú 1, Cái Răng",212 Đường B5,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.021818399999999,105.7907867"
165,ChIJXzZ7pGR9oDERfEI2ScIs2p8,An Studio,Studio nhiếp ảnh,0327 770 989,"An Studio, 76-78 Đường Ngô Quyền, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",76-78 Đường Ngô Quyền,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.071197699999999,105.82011279999999"
171,ChIJq6ccmzKJoDERpxYPEn3LVNo,CHUNCHIN STUDIO,Studio nhiếp ảnh,0933 570 058,"CHUNCHIN STUDIO, 17 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ 70000","Xuân Khánh, Ninh Kiều",17 Đ. Mậu Thân,Cần Thơ,70000.0,"Ninh Kiều, Cần Thơ",VN,"10.028516399999999,105.7762209"
179,ChIJDbcdpm-JoDERDKqoSsfLP6k,Mr Smile Studio,Studio nhiếp ảnh,0939 191 070,"Mr Smile Studio, 148/260 KDC, 148 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều","148/260 KDC, 148 Đ. 3 Tháng 2",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0203053,105.76152379999999"
180,ChIJ48r6yfiJoDERq6fGI4KkzKk,An Studio,Dịch vụ nhiếp ảnh,0392 969 001,"An Studio, 22/1 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",22/1 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0133535,105.76402429999999"
198,ChIJWWOqMhiJoDERnacDcrnOoLs,Simee Studio,Studio nhiếp ảnh,0586 663 880,"Simee Studio, Hẻm 147, 33 Đ. Cách Mạng Tháng 8, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều","Hẻm 147, 33 Đ. Cách Mạng Tháng 8",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047355399999999,105.77788129999999"
201,ChIJ0Qjs_z-JoDER91B8oV2SFjk,Hiền Trần Studio - Wedding - Bridal,Studio nhiếp ảnh,0774 224 008,"Hiền Trần Studio - Wedding - Bridal, 67/2D Hùng Vương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",67/2D Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0418224,105.77843539999999"
206,ChIJ53exF1iJoDER25DNSyisKb8,CBSTUDIO,Phòng thu âm,0888 090 549,"CBSTUDIO, 256/K6 hẻm, 57 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","256/K6 hẻm, 57 Đ. Võ Trường Toản",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0477812,105.7661148"
207,ChIJJ1KjgauJoDERdp4KPNH_nDM,Tini Baby Studio,Studio nhiếp ảnh,0559 252 522,"Tini Baby Studio, 3 Đường B25, Khu dân cư 91B, Ninh Kiều, Cần Thơ 90000","Khu dân cư 91B, Ninh Kiều",3 Đường B25,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0235744,105.755389"
208,ChIJQ1Sre3OJoDERWpdNCH0wX2Y,Nam Nguyen Studio,Studio nhiếp ảnh,0912 546 108,"Nam Nguyen Studio, 18/7 Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",18/7 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.019687,105.75767619999999"
210,ChIJOYR_4bqJoDERuPSsyTOSPWE,Chụp ảnh em bé Cần Thơ,Studio nhiếp ảnh,0939 401 180,"2Q95+PPR Chụp ảnh em bé Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",2Q95+PPR,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.019360599999999,105.75925149999999"
213,ChIJ3cg3_FuHoDERgeoPIvWjNoU,Kỳ Vân Studio & Concept cho thuê trang phục cổ trang Cần Thơ,Studio nhiếp ảnh,0911 764 372,"Kỳ Vân Studio & Concept cho thuê trang phục cổ trang Cần Thơ, 115 Cách Mạng Tháng Tám/69A Đ. Cách Mạng Tháng 8, An Thới, Bình Thủy, Cần Thơ 94000","An Thới, Bình Thủy",115 Cách Mạng Tháng Tám/69A Đ. Cách Mạng Tháng 8,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.067402,105.7548655"
216,ChIJB2yXclmJoDERF-6b46n7WJM,14Degree Studio,Studio nhiếp ảnh,,"XPRW+F7J 14Degree Studio, Đường Lê Hồng Nhi, Ba Láng, Cái Răng, Cần Thơ","Ba Láng, Cái Răng","XPRW+F7J, Đường Lê Hồng Nhi",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9912051,105.7456399"
231,ChIJ1-2nlX6JoDER_tJkvdDYTsk,Phim Trường SEOUL,Studio nhiếp ảnh,0902 494 606,"Phim Trường SEOUL, 325 Võ Văn Kiệt, An Thới, Bình Thủy, Cần Thơ 94000","An Thới, Bình Thủy",325 Võ Văn Kiệt,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.0506472,105.7538581"
238,ChIJ3TwKx5yJoDERQe9NO1gq1Io,Mjn Baby Studio,Studio nhiếp ảnh,0902 494 606,"Mjn Baby Studio, 325 Võ Văn Kiệt, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",325 Võ Văn Kiệt,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0506472,105.7538581"
247,ChIJxxUwkICJoDERww0soiT9gXA,Nắng áo cưới - Makeup - Tây Studio,Studio nhiếp ảnh,0914 212 212,"Nắng áo cưới - Makeup - Tây Studio, Số 36 Đường Trần Minh Sơn, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",Số 36 Đường Trần Minh Sơn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0416892,105.75219519999999"
262,ChIJZednohiIoDERhP8C6_S7ti0,Nguyễn Dũng Studio - chụp ảnh cưới Cần Thơ,Studio nhiếp ảnh,0917 979 499,"Nguyễn Dũng Studio - chụp ảnh cưới Cần Thơ, 186 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",186 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0363241,105.7757123"
276,ChIJ82HBhOOJoDERrwtn6xMkNUo,Ngọc Trâm Studio,Dịch vụ nhiếp ảnh,0364 256 442,"Ngọc Trâm Studio, 49/7 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",49/7 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0112255,105.7642324"
278,ChIJh2lMr9mJoDEROfZEE1CsapY,Tùng Nguyễn Studio,Studio nhiếp ảnh,0918 761 030,"Tùng Nguyễn Studio, 23b Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",23b Đ. Mậu Thân,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0358492,105.77238729999999"
280,ChIJxfW0Z-CJoDERZoCSrT7sG5k,PHIM TRƯỜNG VIP,Studio nhiếp ảnh,0914 066 277,"PHIM TRƯỜNG VIP, 12/23C Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 94116","Hưng Lợi, Ninh Kiều",12/23C Đ. 3 Tháng 2,Cần Thơ,94116.0,"Ninh Kiều, Cần Thơ",VN,"10.0148192,105.75466779999999"
286,ChIJs_YS9SljoDER28SLP_VeyLM,INS Studio,Studio nhiếp ảnh,0388 999 993,"INS Studio, 49/15a Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",49/15a Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0107634,105.7637242"
309,ChIJ1fx8UrCJoDERTJX2RtO_J0o,NICE STUDIO,Studio nhiếp ảnh,0936 755 765,"NICE STUDIO, 8 Đường số 12, Khu Nhà Ở GVĐH, Ninh Kiều, Cần Thơ","Khu Nhà Ở GVĐH, Ninh Kiều",8 Đường số 12,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025884699999999,105.76189529999999"
324,ChIJZYT2GASJoDERH2ifCjLiz0s,Studio Nguyễn Hớn,Studio nhiếp ảnh,0939 006 861,"Studio Nguyễn Hớn, 211/16C Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",211/16C Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0208532,105.7656658"
339,ChIJxxIdb2aJoDEROW_CFACc7Ew,Hạ Long Wedding Cần Thơ - Khỉ Studio,Studio nhiếp ảnh,0333 176 565,"Hạ Long Wedding Cần Thơ - Khỉ Studio, 19A Đ. Mậu Thân, P, Ninh Kiều, Cần Thơ 94000","P, Ninh Kiều",19A Đ. Mậu Thân,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.039845,105.76822709999999"
343,ChIJ-St3b46JoDER33omcDar3kI,Daisy Studio,Studio nhiếp ảnh,0962 994 644,"Daisy Studio, 73 Đường B30, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",73 Đường B30,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0203619,105.75438589999999"
347,ChIJtcxVPtKJoDERFUZOkY2EPCs,Soul Step Studio,Studio nhiếp ảnh,,"Soul Step Studio, 482/31a Hẻm 482, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",482/31a Hẻm 482,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0191138,105.76567809999999"
348,ChIJH-4F7rCJoDERxsePJaJxN94,Studio Elite Bridal Lê Phương,Studio nhiếp ảnh,0944 675 673,"Studio Elite Bridal Lê Phương, 149/3 Yên Bình, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",149/3 Yên Bình,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0033911,105.75042529999999"
357,ChIJ68yQAauJoDER47iHVvUsLlA,Tiệm chụp ảnh Duyên Dáng,Studio nhiếp ảnh,0906 737 136,"Tiệm chụp ảnh Duyên Dáng, 614 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",614 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0147891,105.7626148"
365,ChIJ06l5t42JoDER0hXMga-aGy8,Quốc Lê Studio,Studio nhiếp ảnh,0932 978 400,"Quốc Lê Studio, 4a Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ 94106","An Hội, Ninh Kiều",4a Đ. Đinh Tiên Hoàng,Cần Thơ,94106.0,"Ninh Kiều, Cần Thơ",VN,"10.0430224,105.7794187"
366,ChIJZzTBVDJjoDERZtTFcjWHRx8,Chụp Ảnh Cưới - Trang Điểm Đẹp Cần Thơ,Studio nhiếp ảnh,0898 527 505,"Chụp Ảnh Cưới - Trang Điểm Đẹp Cần Thơ, 19 Lý Hồng Thanh, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",19 Lý Hồng Thanh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.046730799999999,105.78305329999999"
367,ChIJdZi8MGCJoDER3mgn-ssk8FQ,𝐍𝐎.𝟕 𝐬𝐭𝐮𝐝𝐢𝐨,Studio nhiếp ảnh,0799 521 225,"𝐍𝐎.𝟕 𝐬𝐭𝐮𝐝𝐢𝐨, 117A Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",117A Đ. Mậu Thân,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.043257599999999,105.7727103"
368,ChIJF9qjksOJoDEROUXMmYLkbOk,Nhà Của Nắng - Studio Baby&family,Studio nhiếp ảnh,0907 085 085,"Nhà Của Nắng - Studio Baby&family, Đường số 5A,nhà, số 30B kdc, Phường An Khánh, Ninh Kiều, Cần Thơ 90000","Phường An Khánh, Ninh Kiều","Đường số 5A,nhà, số 30B kdc",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0384908,105.7564307"
369,ChIJV8aTYPZjoDERqE3RtDBlDXk,Tí Nị studio - chụp ảnh bé và gia đình,Studio nhiếp ảnh,0936 250 503,"Tí Nị studio - chụp ảnh bé và gia đình, E38 đường số 3, KĐT mới Hưng Phú, P, Hưng Thành, Cái Răng, Cần Thơ 90000","Hưng Thành, Cái Răng","E38 đường số 3, KĐT mới Hưng Phú, P",Cần Thơ,90000.0,"Cái Răng, Cần Thơ",VN,"10.0156343,105.73696659999999"
374,ChIJj9xuwhSJoDERXqR0D2GEpSM,Maka Image Studio,Studio nhiếp ảnh,0978 582 987,"Maka Image Studio, 52 Ngô Sĩ Liên, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",52 Ngô Sĩ Liên,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0213176,105.76077079999999"
404,ChIJY-9bkTCJoDERQ6_WGXYVT0w,YG Streaming Studio,Phòng thu âm,0768 840 331,"YG Streaming Studio, 81G1 khu vực 2, Hẻm Lò Mổ, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều","81G1 khu vực 2, Hẻm Lò Mổ",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0377105,105.76661999999999"
447,ChIJTyMWkFljoDERWZg5zbfJf5Q,WT studio,Studio nhiếp ảnh,0939 559 890,"WT studio, R34 Đường số 8, KĐT mới, Cái Răng, Cần Thơ","KĐT mới, Cái Răng",R34 Đường số 8,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0113258,105.7920207"
448,ChIJk2N3cmRjoDERm8FHkMG5ztQ,65Hz Studio - Music Vibe,Studio nhiếp ảnh,,"65Hz Studio - Music Vibe, D15-4 Đường số 5, Long Thịnh, Cái Răng, Cần Thơ","Long Thịnh, Cái Răng",D15-4 Đường số 5,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0015448,105.7980894"
457,ChIJz3DludBjoDERO8cgZ5pD1AA,IVY STUDIO,Studio nhiếp ảnh,0787 970 979,"IVY STUDIO, 235A Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",235A Đ. Nguyễn Văn Linh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.019175299999999,105.7696764"
467,ChIJTbVJi4-NoDERpztrwM1HV3c,Studio Nguyễn Thống,Studio nhiếp ảnh,0947 787 701,"Studio Nguyễn Thống, Nhơn nghĩa A, Châu Thành A, Hậu Giang","Nhơn nghĩa A, Châu Thành A",,Hậu Giang,,"Châu Thành A, Hậu Giang",VN,"9.9316792,105.6386074"
474,ChIJb1LOeKZjoDERqywCMzfbnx0,Anna Studio - Tiệm Ảnh Cho Bé,Studio nhiếp ảnh,0967 145 336,"Anna Studio - Tiệm Ảnh Cho Bé, 49 Đường số 5, KĐT Nam, Cái Răng, Cần Thơ 900000","KĐT Nam, Cái Răng",49 Đường số 5,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.007803599999999,105.790482"
485,ChIJc4soP32JoDERMjA4A2ffu40,JUL studio,Studio nhiếp ảnh,,"JUL studio, 36 Đ. Trần Việt Châu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",36 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047416199999999,105.776136"
486,ChIJJYYRhSGIoDER3hp_5ZLt7B4,Bao Duy Photo Studio,Studio nhiếp ảnh,0292 3835 601,"Bao Duy Photo Studio, 110/17 Nguyen Viet Hong Street, Ninh Kieu District, Can Tho City, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","110/17 Nguyen Viet Hong Street, Ninh Kieu District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0307313,105.7768028"
487,ChIJ38EcCeaJoDER5eiurO6HuDY,Trang Bridal Make Up Studio - TK Dance Studio,Studio nhiếp ảnh,0932 841 471,"Trang Bridal Make Up Studio - TK Dance Studio, C90B Đ. Trần Khánh Dư, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",C90B Đ. Trần Khánh Dư,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026306199999999,105.77300509999999"
489,ChIJdzG-h6FioDERf0zs6iHXA3k,Studio Đăng Khoa,Dịch vụ nhiếp ảnh,0292 3829 429,"Studio Đăng Khoa, 25 Đ. Lý Thường Kiệt, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",25 Đ. Lý Thường Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0343558,105.7879298"
491,ChIJv5cRohiIoDERyAB54QwgL8E,Studio Hương Giang,Studio nhiếp ảnh,0292 3731 815,"Studio Hương Giang, 238 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",238 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0333769,105.77469219999999"
