,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
88,ChIJ9Q6iH0WJoDERajn4a89kiHI,379 store,Cửa hàng quần áo,0707 379 379,"379 store, 119 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",119 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
89,ChIJHUIl9nOJoDER3gh9CP8ypyc,HH.Vintage Cần Thơ Official,Cửa hàng quần áo nữ,0939 459 435,"HH.Vintage Cần Thơ Official, 61/26 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",61/26 Hùng Vương,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
114,ChIJe5DiyjljoDERXQ8EvdmxFsk,Shop Mon & Sisters,Cửa hàng quần áo nữ,0838 115 531,"Shop Mon & Sisters, 120/10 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",120/10 Trần Phú,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
115,ChIJ3zH-bvmJoDERaAC_t-8Z0Bo,Hnoss Mậu Thân,Cửa hàng quần áo nữ,028 3991 4946,"Hnoss Mậu Thân, 156B Đ. Mậu Thân, P, Ninh Kiều, Cần Thơ 90000","P, Ninh Kiều",156B Đ. Mậu Thân,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
147,ChIJ3SW08zqIoDERkKvSRTUaTl4,DDG Fashion,Cơ quan quảng cáo,0292 3740 669,"DDG Fashion, 168 Đ. Quản Trọng Hoàng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",168 Đ. Quản Trọng Hoàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
164,ChIJlSGHajaIoDER2UFDlrDWd6M,Thời trang T&B,Cửa hàng quần áo,0947 717 997,"Thời trang T&B, 58 Đường số 3, KDC Metro, Ninh Kiều, Cần Thơ","KDC Metro, Ninh Kiều",58 Đường số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
168,ChIJyVHOoiGIoDER8RtzQ1tc4OQ,T-Lee Fashion,Cửa hàng quần áo,0939 702 015,"T-Lee Fashion, 93 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",93 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
171,ChIJLSqFfSGIoDERBfM7aM-jIkU,Fashion Chương,Cửa hàng quần áo,,"2QHG+VFQ Fashion Chương, Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QHG+VFQ, Đ. Mậu Thân",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
174,ChIJPRiClhKIoDER3NUvWvyJ4Lk,Yugo Fashion,Cửa hàng,,"2QV6+C42 Yugo Fashion, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QV6+C42,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
175,ChIJcYqkYzqIoDERt5wqXWMgzdU,Song Nhac Fashion Shop,Cửa hàng quần áo nữ,,"Song Nhac Fashion Shop, 163/4, Area No 1, 3/2 Street, Cai Rang District, Can Tho City, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","163/4, Area No 1, 3/2 Street, Cai Rang District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
190,ChIJq5TrW0-JoDEReTOpiIK6ecY,Beauty Clothing,Cửa hàng phụ kiện thời trang,0949 264 027,"Beauty Clothing, 157/7 hẻm 2, Đ. Nguyễn Việt Hồng, P, Ninh Kiều, Cần Thơ 74000","P, Ninh Kiều","157/7 hẻm 2, Đ. Nguyễn Việt Hồng",Cần Thơ,74000.0,"Ninh Kiều, Cần Thơ",VN
191,ChIJP7TzCsGOoDERs4_OIEHSwpI,Anh Thu Fashion Shop,Cửa hàng quần áo nữ,0292 3941 558,"Anh Thu Fashion Shop, 343, Highway 923, Thi Tu Hamlet, Phong Dien Town, Can Tho City, Thị trấn Phong Điền, Phong Điền, Cần Thơ","Thị trấn Phong Điền, Phong Điền","343, Highway 923, Thi Tu Hamlet, Phong Dien Town, Can Tho City",Cần Thơ,,"Phong Điền, Cần Thơ",VN
212,ChIJcxHYnzGIoDERcZZTuApQslk,Fashion Ngọc Diễm,Cửa hàng phụ kiện thời trang,0989 963 737,"Fashion Ngọc Diễm, 359, Đường 30-4, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","359, Đường 30-4, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
213,ChIJlZ9vdGyIoDER8gaY17C-0u8,Luxury Fashion And Spa,Cửa hàng quần áo,,"Luxury Fashion And Spa, 74 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",74 Đ. Tô Hiến Thành,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
214,ChIJFRbn9LKJoDEResIJ3RQwAlg,Beauty Clothing,Cửa hàng quần áo công sở,0907 177 000,,,,,,,
215,ChIJBSBJMxKIoDERrqGSYiesnrI,Shop Tipu Fashion,Cửa hàng quần áo,0982 040 040,"Shop Tipu Fashion, 134 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",134 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
216,ChIJBamUgCGIoDER4zbLWzKsPyc,PN Boutique,Cửa hàng phụ kiện thời trang,0939 711 785,"PN Boutique, 149 Đ. Nguyễn Việt Hồng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",149 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
217,ChIJQ5oEuIWJoDERvuJENEnGt4o,Fashion smile shop,Cửa hàng quần áo,,"Fashion smile shop, 1 Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",1 Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
218,ChIJ0YIfU59ioDERkEGTpbq14pY,Vong A Tai Clothing Store,Cửa hàng quần áo nữ,0812 042 370,"Vong A Tai Clothing Store, Kios B46, Dem Ninh Kieu Market, Tan An Ward, Ninh Kieu District, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","Kios B46, Dem Ninh Kieu Market, Tan An Ward, Ninh Kieu District",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
219,ChIJnwkqIqCJoDERBg3JZHm6dys,Xie Xie Boutique,Cửa hàng quần áo nữ,0932 970 654,"Xie Xie Boutique, 30 Hẻm 2 - Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",30 Hẻm 2 - Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
220,ChIJB4fAC4VjoDERR5LiVYKPgzA,Cửa hàng thời trang FREELANCER,Cửa hàng quần áo,0292 3864 009,"Cửa hàng thời trang FREELANCER, 16 Nguyễn Trãi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",16 Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
221,ChIJaVzUZFyJoDERlYR_mxS_mLA,1993 Shop,Cửa hàng quần áo nữ,0962 782 655,"1993 Shop, Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
222,ChIJhXB2byOIoDERbYYg2fEmVhs,MT.68 boutique,Cửa hàng quần áo,0907 074 907,"MT.68 boutique, 41 Hẻm 6 Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",41 Hẻm 6 Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
223,ChIJwxOX2x-IoDERw2yFguS9-rs,Pham Thuy Linh Fashion Shop,Cửa hàng quần áo nữ,0941 068 410,"Pham Thuy Linh Fashion Shop, 88 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",88 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
224,ChIJZynXTyGIoDERruBR508W1B4,Hong Doan Fashion Shop,Cửa hàng quần áo,0933 365 722,"Hong Doan Fashion Shop, 32 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",32 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
252,ChIJ70NzF59ioDER3N1waHChV98,Cửa Hàng Miss Hằng,Cửa hàng phụ kiện thời trang,0939 515 192,"Cửa Hàng Miss Hằng, 177, Phan Đình Phùng, Phường Tân An, Quận Ninh Kiều, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","177, Phan Đình Phùng, Phường Tân An, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
261,ChIJf7wuayKIoDER2s9lcn3SXvk,Shop Nice,Cửa hàng phụ kiện thời trang,0292 3484 339,"Shop Nice, 112 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",112 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
292,ChIJgY9CikqIoDERhBqf2vyjTb0,Mai Thao Fashion Shop,Cửa hàng quần áo nữ,0837 977 377,"Mai Thao Fashion Shop, 4/1, Highway 1A, Ninh Kieu District, Can Tho City, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","4/1, Highway 1A, Ninh Kieu District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
315,ChIJbRjVmyGIoDERhFosl-CNdQY,Tran Thi Thuy Anh Fashion Shop,Cửa hàng quần áo nữ,0858 568 274,"Tran Thi Thuy Anh Fashion Shop, 108/95/10B, Nguyen Viet Hong Street, An Phu Ward, Ninh Kieu District, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều","108/95/10B, Nguyen Viet Hong Street, An Phu Ward, Ninh Kieu District",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
320,ChIJm60OTJ9ioDERilxk1datMzM,Ruby Fashion,Cửa hàng phụ kiện thời trang,0909 601 096,"Ruby Fashion, 9 Đ. Phan Chu Trinh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",9 Đ. Phan Chu Trinh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
329,ChIJA7Io_D2JoDER0kU8YcDMIe4,LÊ fashion designer,Cửa hàng đồ cưới,0939 365 526,"LÊ fashion designer, Đường số 6, Khu dân cư Hậu Thạnh Mỹ, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","Đường số 6, Khu dân cư Hậu Thạnh Mỹ",Cần Thơ,,"Cái Răng, Cần Thơ",VN
330,ChIJBy-08i-IoDER1Kto9-ol8QQ,Cửa Hàng Thời Trang DDG Fashion,Cửa hàng phụ kiện thời trang,0292 3740 669,"Cửa Hàng Thời Trang DDG Fashion, 5G/4, Đường 30/4, Phường Xuân Khánh, Quận Ninh Kiều, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","5G/4, Đường 30/4, Phường Xuân Khánh, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
331,ChIJZ2cqb2yIoDERaWrR9PN4ogg,Shop M & N Clothers,Cửa hàng phụ kiện thời trang,0939 121 619,"Shop M & N Clothers, 6 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",6 Đ. Tô Hiến Thành,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
332,ChIJ2_ASmSGIoDERcT8PPPr4VoU,Shop 150 Boutique,Cửa hàng phụ kiện thời trang,0939 575 777,"Shop 150 Boutique, 150 Đ. Nguyễn Việt Hồng, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",150 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
333,ChIJsfoEiUZjoDERTOHfoA4_m9A,Shop K-Men,Cửa hàng quần áo,0348 295 923,"Shop K-Men, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
334,ChIJ2UCCiZ9ioDERV1dk-l0_1sI,Cửa Hàng Áo Quần Thời Trang 3TS,Cửa hàng quần áo,0292 3508 111,"Cửa Hàng Áo Quần Thời Trang 3TS, 60C Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",60C Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
335,ChIJ80WnuC-IoDEREAvCp9FZjNA,Shop Tây,Cửa hàng phụ kiện thời trang,0986 553 584,"Shop Tây, 251/40 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",251/40 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
336,ChIJv2YTLbWJoDER_1TFSmo3aBc,DH Clothing - Thời trang công sở,Cửa hàng quần áo công sở,0944 515 951,"DH Clothing - Thời trang công sở, 5 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ 90000","An Lạc, Ninh Kiều",5 Đ. Nguyễn Việt Hồng,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
337,ChIJE9DgOiKIoDERyB_O_ONJQLU,Fashion 999,Cửa hàng quần áo,,"Fashion 999, 83 Đ. Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",83 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
338,ChIJC56JNZ9ioDERbA5NxhxjSck,Phuong Nghi Fashion Store,Cửa hàng quần áo,0292 3811 615,"Phuong Nghi Fashion Store, 2 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",2 Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
339,ChIJHS5ptqFioDEREuLUM8jzOgg,Shop Yuu Fashion Style,Cửa hàng quần áo,,"Shop Yuu Fashion Style, 39A Đ. Ngô Văn Sở, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",39A Đ. Ngô Văn Sở,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
340,ChIJbX15BJ-JoDERIwvmvLH1xEA,deThuongfashion - CANTHO,Nhà thiết kế thời trang,0292 2486 339,"deThuongfashion - CANTHO, 50A Đ. 30 Tháng 4, Phường, Ninh Kiều, Cần Thơ","Phường, Ninh Kiều",50A Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
341,ChIJAdIp4oKJoDER0hU_ms6bPVM,Hoa Boutique,Cửa hàng quần áo nữ,0939 148 838,"Hoa Boutique, 51/47/7 Đường 3 tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",51/47/7 Đường 3 tháng 2,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
342,ChIJFyEUh59ioDER8z6m9N-jiQE,Shop Thoa,Cửa hàng quần áo nữ,0292 3817 168,"Shop Thoa, 76 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",76 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
343,ChIJN3TPohOJoDERSELHa2BLb9k,Na Danh Store,Cửa hàng quần áo nữ,0844 448 044,"Na Danh Store, 95 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",95 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
344,ChIJ2S0B0MeJoDERh2oogi28D-o,NHẬT MY STORE,Cửa hàng quần áo nữ,0798 062 062,"NHẬT MY STORE, 89 Hẻm 108 Đ. 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",89 Hẻm 108 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
345,ChIJEwDdrCSJoDERdsUR0_cztOE,Ré House Clothes - Chuyên Thời Trang Nữ,Cửa hàng quần áo nữ,0907 783 805,"2PWW+3P9 Ré House Clothes - Chuyên Thời Trang Nữ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2PWW+3P9,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
346,ChIJG8vG5p5ioDERN90W6pPpBvs,Pham Thi Bich Lien Fashion Shop,Cửa hàng quần áo nữ,0904 627 036,"Pham Thi Bich Lien Fashion Shop, 122 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",122 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
347,ChIJx4tAvp5ioDER2lY_EWQxBG4,Mami Fashion Shop,Cửa hàng quần áo,0292 3752 038,"Mami Fashion Shop, 167 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",167 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
348,ChIJcxaE14xjoDERxDlGKrlUUsg,Papka Fashion Tầng 1 - Co.opmart Cần Thơ,Cửa hàng quần áo,,"Papka Fashion Tầng 1 - Co.opmart Cần Thơ, 1 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",1 Đại lộ Hoà Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
349,ChIJMww81KNioDERr-fLi_24MMo,Tuyền Fashion,Cửa hàng quần áo,,"Tuyền Fashion, 21 Ngô Gia Tự, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",21 Ngô Gia Tự,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
354,ChIJs5uHOyCIoDERY4RFnRGJclQ,Shop Girls,Cửa hàng phụ kiện thời trang,0939 307 902,"Shop Girls, 11 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",11 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
355,ChIJ0U4vQ59ioDERxV5c-AKoRiU,Tu Oanh Fashion Store,Cửa hàng quần áo,0292 3827 203,"Tu Oanh Fashion Store, 56C Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",56C Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
359,ChIJVzMPGUqJoDERN130L4-6BDg,Fashion Hoàng Yến,Cửa hàng quần áo,,"Fashion Hoàng Yến, A69 Đ. Trần Hưng Đạo, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",A69 Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
361,ChIJv6_b3qFioDERyXRdRcvYtqo,Shop Thời Trang Phương Vy,Cửa hàng quần áo,0292 2241 470,"Shop Thời Trang Phương Vy, 40 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",40 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
363,ChIJ_Sug9SCIoDER47uH-RORTtg,Shop Thời Trang Sh,Cửa hàng phụ kiện thời trang,0909 359 319,"Shop Thời Trang Sh, 43 Đ. 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",43 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
383,ChIJpWWbdxyIoDER1RMvRPP-ETk,New Fashion Gia Hân,Cửa hàng quần áo,,"New Fashion Gia Hân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
401,ChIJTQVulFqJoDER_R58sQmr7L0,BƠ Fashion,Cửa hàng quần áo trẻ em,0915 959 928,"BƠ Fashion, 150/80 Đ. Nguyễn Việt Hồng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",150/80 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
402,ChIJNXdN9BiIoDER3XMns4z6Tkk,Fashion Thúy Nga,Cửa hàng quần áo,0919 365 214,"Fashion Thúy Nga, 30 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",30 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
405,ChIJpzmpUCOIoDER8FdIQopU3cw,Fashion Phương Châu,Cửa hàng phụ kiện thời trang,0932 777 818,"Fashion Phương Châu, 124/1 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",124/1 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
407,ChIJgU6j_TqIoDERW7az5H0Nilw,Cửa Hàng Thời Trang Ken Style,Cửa hàng phụ kiện thời trang,0934 111 994,"Cửa Hàng Thời Trang Ken Style, 47 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",47 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
