,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
144,ChIJy7yorjuIoDERGRDMnWHIOdg,Phòng Gym Hồng Mai,Phòng tập thể dục,0907 567 159,"Phòng Gym Hồng Mai, 51/51M Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",51/51M Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0256311,105.7669241"
159,ChIJf8Z6LdSJoDER0i6kpyigTVw,HongKong Gym & Fitness,Phòng tập thể dục,0292 6516 688,"HongKong Gym & Fitness, 163D2 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều",163D2 Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.038901,105.7600465"
174,ChIJUV-syBeJoDER_GVIKTS4z1k,GYM SỨC SỐNG TRẺ - RỬA XE VĂN THÀNH,Phòng tập thể dục,0939 982 982,"GYM SỨC SỐNG TRẺ - RỬA XE VĂN THÀNH, 410A Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",410A Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0260144,105.75849439999999"
187,ChIJX3X4GFmJoDERSL9t16KJDf8,Youfit Private Fitness Studio,Phòng tập thể dục,0944 022 007,"Youfit Private Fitness Studio, 70 Khu Dân Cư Số 9, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",70 Khu Dân Cư Số 9,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0239855,105.7712114"
202,ChIJjwTApl6JoDERvbfiEf7fr08,Thanh Long Gym Boxing Muay Zumba Yoga & Coffee,Phòng tập thể dục,0938 598 696,"Thanh Long Gym Boxing Muay Zumba Yoga & Coffee, 167 Đ. Phạm Hùng, Lê Bình, Cái Răng, Cần Thơ 94906","Lê Bình, Cái Răng",167 Đ. Phạm Hùng,Cần Thơ,94906.0,"Cái Răng, Cần Thơ",VN,"9.995086599999999,105.7490349"
203,ChIJhUdOPSGJoDER40RTHiYhh3Y,Gym DNC,Phòng tập thể dục,0847 002 158,"Gym DNC, 168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",168 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.008400199999999,105.72311459999999"
211,ChIJmQETQD2IoDERNfLs_1GAsz4,Phòng Tập Gym ĐHCT,Phòng tập thể dục,,"2QJ9+QHG Phòng Tập Gym ĐHCT, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",2QJ9+QHG,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0319497,105.76894279999999"
226,ChIJK02j7WuIoDERjSIysiQSbvc,Phòng Gym An Khánh,Phòng tập thể dục,,"Phòng Gym An Khánh, 145 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ 90000","Phường An Khánh, Ninh Kiều",145 Đ. Tô Hiến Thành,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0419577,105.7553794"
241,ChIJDaczbINioDERkXLt8Den9TE,H-GYM,Phòng tập thể dục,0898 804 808,"H-GYM, KDC Hưng Phú 1, Cái Răng, Cần Thơ","KDC Hưng Phú 1, Cái Răng",,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.019726,105.7867515"
256,ChIJZUh3SrqJoDERGSEnhGy7yAQ,Gym Thái Thịnh,Phòng tập thể dục,0909 999 603,"XQX2+JFX Gym Thái Thịnh, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",XQX2+JFX,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.999101399999999,105.75123459999999"
266,ChIJ28Mz12ljoDERl5jBvrQhy5I,Victoria Fitness Cần Thơ,Phòng tập thể dục,0919 570 317,"Victoria Fitness Cần Thơ, giữa KDC Nam Long và KDC Diệu Hiền, 30-31 Trần Văn Việt, KDC Công An, Cái Răng, Cần Thơ 900000","KDC Công An, Cái Răng","giữa KDC Nam Long và KDC Diệu Hiền, 30-31 Trần Văn Việt",Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN,"10.0070832,105.7920169"
268,ChIJebnQXseJoDERSEQJHX4Mw-g,Infinity Strength & Fitness,Phòng tập thể dục,0979 446 443,"Infinity Strength & Fitness, Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",Hẻm 51,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.028106099999999,105.76312949999999"
283,ChIJJff5l0qIoDERH6FDHW3wiyI,Galaxy GYM Club,Nhà thiết kế trang web,,"Galaxy GYM Club, Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",Đ. Nguyễn Văn Linh,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.020149,105.76693089999999"
285,ChIJP_YaoxOIoDERVCKmxhvUUnU,Gym Át Chuồn,Phòng tập thể dục,,"2QJ2+GGP Gym Át Chuồn, 140 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2QJ2+GGP, 140 Đ. Nguyễn Văn Cừ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0314369,105.7514648"
300,ChIJyQ-HgISdoDERnw5YIKXr_Co,Gym Trung Tâm,Phòng tập thể dục,0939 120 884,"Gym Trung Tâm, QL91, Phường Long Hưng, Ô Môn, Cần Thơ","Phường Long Hưng, Ô Môn",QL91,Cần Thơ,,"Ô Môn, Cần Thơ",VN,"10.147208,105.57669709999999"
315,ChIJzU0gpkKJoDERLH01dXwR4VM,Gym Thái Sơn,Phòng tập thể dục,0906 943 567,"Gym Thái Sơn, 54 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",54 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.044069,105.77827359999999"
324,ChIJCVGC2EeIoDERehD68VTNyvY,Phòng Tập Gym Anh Dũng,Phòng tập thể dục,0907 345 316,"2QF4+6J5 Phòng Tập Gym Anh Dũng, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",2QF4+6J5,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0230181,105.7566057"
339,ChIJMQrc-GiJoDERxYELW_llbZA,Gym Lê Bình,Trung tâm thể dục,0939 754 587,"2QC9+CPF Gym Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",2QC9+CPF,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0210668,105.7693013"
354,ChIJS3z_KZ6JoDER-TyC5VWxTFs,Gym Khôi Nguyên,Phòng tập thể dục,0939 199 184,"Gym Khôi Nguyên, 110 đường Đ. Tú Xương, Kdc, Ninh Kiều, Cần Thơ","Kdc, Ninh Kiều",110 đường Đ. Tú Xương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0253265,105.747399"
369,ChIJcbj_BzyHoDERgMU-NnebMpo,Trần Tài Gym,Phòng tập thể dục,0826 655 645,"Trần Tài Gym, Số 9 Trần Văn Giàu, Cồn Khương, Ninh Kiều, Cần Thơ","Cồn Khương, Ninh Kiều",Số 9 Trần Văn Giàu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0579685,105.7746107"
370,ChIJTyc_Mt5joDERyvynbJz0R3A,YBFIT Yourbodyfit Cần Thơ,Phòng tập thể dục,0971 466 146,"YBFIT Yourbodyfit Cần Thơ, 65 Hẻm 22 Đ. Mạc Đĩnh Chi, An Cư, Ninh Kiều, Cần Thơ 90000","An Cư, Ninh Kiều",65 Hẻm 22 Đ. Mạc Đĩnh Chi,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.037552,105.78243739999999"
398,ChIJcwR27-2JoDER__QJryrigXM,Downtown Fitness Club Cần Thơ,Phòng tập thể dục,0819 007 200,"Downtown Fitness Club Cần Thơ, siêu thị Winmart_số, 42 Đ. 30 Tháng 4, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều","siêu thị Winmart_số, 42 Đ. 30 Tháng 4",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0307359,105.7807699"
413,ChIJV0STihaJoDERh_oBxgr1pJo,Gym Minh Phát 3/2 cần thơ,Phòng tập thể dục,0909 161 399,"Gym Minh Phát 3/2 cần thơ, 54C1 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",54C1 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023541999999999,105.76637099999999"
428,ChIJlYeXL9aHoDERCsqowLCF13I,Gym Anh Thông,Phòng tập thể dục,,"Gym Anh Thông, 154 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",154 Trần Quang Diệu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.058558099999999,105.7610789"
429,ChIJO_n8sMqJoDERCinPISQjnBA,Galaxy Gym Club,Phòng tập thể dục,,"2Q65+JR3 Galaxy Gym Club, Hẻm 577, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2Q65+JR3, Hẻm 577",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0115093,105.7595431"
453,ChIJA9i3EMeJoDEReMZRgMxU2kY,Phòng Tập Gym Kun Fitness,Câu lạc bộ thể thao,0966 643 646,"XQW6+X6H Phòng Tập Gym Kun Fitness, 447 Trần Chiên, Hưng Thành, Cái Răng, Cần Thơ","Hưng Thành, Cái Răng","XQW6+X6H, 447 Trần Chiên",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9974664,105.76068509999999"
468,ChIJkfWcS6aJoDERcXyM2DT6agc,The Fighter Club,Phòng tập thể dục,0903 061 360,"The Fighter Club, 164/7A Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",164/7A Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.024004,105.76864359999999"
469,ChIJZ3BewwKJoDERcdpLLsSEcKw,NA FITNESS ( Phòng Tập Chuyên Nữ ),Phòng tập thể dục,0963 733 445,"NA FITNESS ( Phòng Tập Chuyên Nữ ), 22/148 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",22/148 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0189912,105.7615649"
498,ChIJhzoySOmHoDERGIoH0oRE0w4,Body & Fit Gym,Phòng tập thể dục,0985 040 023,"Body & Fit Gym, 55 Đường Nguyễn Truyền Thanh, Bình Thuỷ, Bình Thủy, Cần Thơ 94200","Bình Thuỷ, Bình Thủy",55 Đường Nguyễn Truyền Thanh,Cần Thơ,94200.0,"Bình Thủy, Cần Thơ",VN,"10.073469099999999,105.7489714"
499,ChIJEaMoj7CJoDERok2W2Z-u0Gw,Phòng GYM Bs.Thọ,Phòng tập thể dục,,"Phòng GYM Bs.Thọ, 385a Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",385a Đ. Trần Nam Phú,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0337183,105.7619917"
508,ChIJCZJZXuKJoDERES9bWXJ9iBg,Onefit Gym & Aerobic,Câu lạc bộ thể dục dụng cụ,,"Onefit Gym & Aerobic, 134 Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",134 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0378864,105.77158969999999"
513,ChIJ9xT1YziIoDERKhyBCjYC2kA,Zumba Việt,Phòng tập thể dục,0918 005 660,"2QG9+PMC Zumba Việt, Hẻm 122 đường 3/2, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","2QG9+PMC, Hẻm 122 đường 3/2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0268224,105.7691552"
531,ChIJhdtdE0eIoDERJws0Y63cKGQ,Phòng tập Gym Huỳnh Văn,Phòng tập thể dục,,"2QG5+G5X Phòng tập Gym Huỳnh Văn, Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2QG5+G5X, Đ. Nguyễn Văn Linh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0263638,105.7579919"
533,ChIJO9F7EDBjoDER76DssNvOcos,PhiLong Gym,Phòng tập thể dục,0907 616 716,"PhiLong Gym, Góc Đường số 5 và 51, Khu Dân Cư 586, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng","Góc Đường số 5 và 51, Khu Dân Cư 586",Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.004111199999999,105.80181119999999"
543,ChIJmwaMdo-JoDERyCbchU-acoA,Gym Tiến Thành,Phòng tập thể dục,0903 104 444,"Gym Tiến Thành, 128 Đường Trần Hoàng Na, Hưng Thành, Cái Răng, Cần Thơ","Hưng Thành, Cái Răng",128 Đường Trần Hoàng Na,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9999886,105.77485899999999"
551,ChIJMXmUwZqJoDER-M5zCGJrXew,CENTER GYM 91B,Phòng tập thể dục,0909 149 299,"CENTER GYM 91B, 333 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",333 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0342033,105.74818889999999"
552,ChIJh6eDEyqJoDERkWw2auGhF4Y,GYM ĐẮC LUYỆN NAM NỮ CẦN THƠ,Phòng tập thể dục,0913 772 924,"2P28+4XC GYM ĐẮC LUYỆN NAM NỮ CẦN THƠ, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền",2P28+4XC,Cần Thơ,,"Phong Điền, Cần Thơ",VN,"10.0003201,105.71738409999999"
568,ChIJVQgVy1qIoDERV7dTTcMTEdE,Gym Anh Dũng 2,Phòng tập thể dục,,"2PGW+3FG Gym Anh Dũng 2, Đường số 3, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","2PGW+3FG, Đường số 3",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.025187299999999,105.74621499999999"
581,ChIJGyqnyOOHoDERYJFyq1X6NtU,Clb Thể Dục Thẩm Mỹ Zumba Việt An Thới,Phòng tập thể dục,0989 570 400,"Clb Thể Dục Thẩm Mỹ Zumba Việt An Thới, 178 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",178 Trần Quang Diệu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0582921,105.76469379999999"
582,ChIJ8RLGUfiJoDERHQNlkjvTj_c,NA FITNESS CAN THO 2,Phòng tập thể dục,,"NA FITNESS CAN THO 2, 44 Đ. Lý Tự Trọng, An Cư, Ninh Kiều, Cần Thơ 94000","An Cư, Ninh Kiều",44 Đ. Lý Tự Trọng,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.033330099999999,105.78127029999999"
587,ChIJc3G_pdaJoDERxxKpQthd2Hc,Coach Club,Phòng tập thể dục,0832 535 686,"Coach Club, 150 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",150 Huỳnh Cương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.036085,105.7792528"
591,ChIJ2fxs2eOHoDERLsGPptVGKX8,Câu Lạc Bộ Thể Hình Olympia,Phòng tập thể dục,0292 3832 837,"Câu Lạc Bộ Thể Hình Olympia, 553C, Đường Trần Quang Diệu, Quận Bình Thủy, Tp Cần Thơ, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy","553C, Đường Trần Quang Diệu, Quận Bình Thủy, Tp Cần Thơ",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.058748,105.76474359999999"
593,ChIJwWDO4WWJoDER1Vs8Ikstxgw,Phòng tập thể hình Ybfit,Phòng tập thể dục,0976 850 131,"Phòng tập thể hình Ybfit, Khu Biệt Thự/499/12 Hẻm 553, phường, Ninh Kiều, Cần Thơ 900000","phường, Ninh Kiều",Khu Biệt Thự/499/12 Hẻm 553,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.0126399,105.76163"
597,ChIJX4r1A0eIoDERBPz2v1PGDIk,Center Gym 91b,Phòng tập thể dục,,"2QG4+FC6 Center Gym 91b, Đường B20, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","2QG4+FC6, Đường B20",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0261554,105.7560228"
