,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
44,ChIJrU1qHsFjoDERNWcfaCuNurU,TIỆM VÀNG KIM HOÀNG CẦN THƠ,Cửa hàng trang sức,0947 222 789,"TIỆM VÀNG KIM HOÀNG CẦN THƠ, 17 Võ Văn Tần, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",17 Võ Văn Tần,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.032019799999999,105.7875691"
46,ChIJOXdWxEGJoDERku59PcdN-58,VÀNG BẠC ĐÁ QUÝ KIM BẢO HÂN DIAMOND,Cửa hàng trang sức,,"VÀNG BẠC ĐÁ QUÝ KIM BẢO HÂN DIAMOND, 67 Đ. 30/4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",67 Đ. 30/4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0289865,105.7795835"
61,ChIJAZL0dGyIoDER-ZwxLR2wa9g,Tiệm vàng Minh Nghia,Người mua trang sức,0939 553 119,"Tiệm vàng Minh Nghia, 44 Đ. Tô Hiến Thành, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",44 Đ. Tô Hiến Thành,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.039674999999999,105.7543417"
65,ChIJzT9NVK5joDERGWTyiEMztd8,Tiệm Vàng Thịnh Kim Lan,Cửa hàng,0763 959 999,"Tiệm Vàng Thịnh Kim Lan, 14 Đ. Ung Văn Khiêm, Thới Bình, Ninh Kiều, Cần Thơ 94000","Thới Bình, Ninh Kiều",14 Đ. Ung Văn Khiêm,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.046064,105.78206949999999"
71,ChIJXYgJMPpjoDERC1TnFoPxQv8,Tiệm Vàng Ngọc Ngân,Đại lý kim cương,0946 434 456,"Tiệm Vàng Ngọc Ngân, 90 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",90 Đường Hai Bà Trưng,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.032834699999999,105.78801059999999"
72,ChIJ1YoTFcKJoDER-l-iUIvdkz8,Tiệm Vàng Bạc Đá Quý Phong Thuỷ Hoàn Nguyên,Cửa hàng trang sức,0942 969 796,"Tiệm Vàng Bạc Đá Quý Phong Thuỷ Hoàn Nguyên, 99 Đ. Phạm Ngũ Lão, P. Thới Kiều, Ninh Kiều, Cần Thơ 900000","P. Thới Kiều, Ninh Kiều",99 Đ. Phạm Ngũ Lão,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.045045199999999,105.77437529999999"
80,ChIJeU1fFp-JoDERxf_bj7u_y5U,Trung tâm Vàng Bạc Trang Sức DOJI Vincom Xuân Khánh,Cửa hàng trang sức,0766 205 252,"Trung tâm Vàng Bạc Trang Sức DOJI Vincom Xuân Khánh, Vincom Center 05, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều","Vincom Center 05, 209 Đ. 30 Tháng 4",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0247507,105.7749566"
85,ChIJQexLfgmJoDERIr_y5msWDxc,"Chuỗi Cầm đồ và Thu mua Người Bạn Vàng - Trần Hưng Đạo, Cần Thơ",Cửa hàng cầm đồ,0899 179 686,"Chuỗi Cầm đồ và Thu mua Người Bạn Vàng - Trần Hưng Đạo, Cần Thơ, 178 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ 94109","An Phú, Ninh Kiều",178 Đ. Trần Hưng Đạo,Cần Thơ,94109.0,"Ninh Kiều, Cần Thơ",VN,"10.0359822,105.77555869999999"
86,ChIJIdSttq2JoDERtxo90y2dVr4,TIỆM VÀNG NGỌC HÊN - CẦN THƠ,Cửa hàng,0989 888 822,"TIỆM VÀNG NGỌC HÊN - CẦN THƠ, 8 Đ. Nguyễn Đức Cảnh, TTTM, Ninh Kiều, Cần Thơ","TTTM, Ninh Kiều",8 Đ. Nguyễn Đức Cảnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0462674,105.78232279999999"
90,ChIJmRncQWqJoDEROesVoZ7cWVQ,Tiệm vàng Vân Thanh,Cửa hàng trang sức,0932 830 099,"Tiệm vàng Vân Thanh, 2 Đ. Đồng Khởi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",2 Đ. Đồng Khởi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0334354,105.78479589999999"
94,ChIJxXIAnp5ioDERZW4FAV7ZYek,Kim Hoang My Lan Gold Shop,Cửa hàng,0292 3821 404,"Kim Hoang My Lan Gold Shop, 84 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",84 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0327308,105.7880661"
98,ChIJxzGNC8NjoDERNH8OgNF1Jy0,TIỆM VÀNG THANH HƯƠNG,Cửa hàng trang sức,0292 3829 122,"TIỆM VÀNG THANH HƯƠNG, 47 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",47 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.031894699999999,105.7849337"
103,ChIJWfflNrKJoDERwzXVnkxF15o,Tiệm Vàng Ngọc Thơ,Cửa hàng trang sức,0292 2460 074,"Tiệm Vàng Ngọc Thơ, 150 ĐT923, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",150 ĐT923,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0082309,105.7492822"
108,ChIJ6YypMCGIoDERyzmSR2YLpe4,Cửa Hàng Vàng Bạc Kim Phát Hoàng,Cửa hàng phụ kiện thời trang,0859 829 633,"Cửa Hàng Vàng Bạc Kim Phát Hoàng, 180A đường 30 Tháng 4, phường An Phú, quận Ninh Kiều, thành phố Cần Thơ, tỉnh Cần Thơ, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","180A đường 30 Tháng 4, phường An Phú, quận Ninh Kiều, thành phố Cần Thơ, tỉnh Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.028158,105.77799859999999"
109,ChIJgZ-olUGIoDERbh-TcuzmFMQ,Cửa Hàng Thế Giới Đồ Chơi Nắng Vàng,Cửa hàng đồ chơi,0932 522 894,"Cửa Hàng Thế Giới Đồ Chơi Nắng Vàng, 14 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",14 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0324223,105.7540614"
111,ChIJ-anAjqFioDERWfSiwIr30d4,Trung tâm Vàng Bạc Trang Sức DOJI,Nhà buôn vàng,0292 3856 969,"Trung tâm Vàng Bạc Trang Sức DOJI, 50 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",50 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0336731,105.78831"
115,ChIJF2uhKROJoDER8jCnjT6Lzug,YẾN SÀO TÂM NGÂN BẢO. ( THỰC PHẨM VÀNG),Cửa hàng thực phẩm thiên nhiên,0946 788 468,"YẾN SÀO TÂM NGÂN BẢO. ( THỰC PHẨM VÀNG), 395 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",395 Đ. Nguyễn Văn Cừ,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0438315,105.76575059999999"
117,ChIJk9_8oLOJoDERxxmLSSguPho,Tiệm Vàng Kim Thành,Nhà kim hoàn,0396 616 310,"Tiệm Vàng Kim Thành, 148/4, Khu Vực 3, Phường An Bình, Quận Ninh Kiều, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","148/4, Khu Vực 3, Phường An Bình, Quận Ninh Kiều",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0096811,105.7502524"
123,ChIJiVHAh6FioDERLrMeXT21meU,Tiệm Vàng Tiến Liên,Cửa hàng phụ kiện thời trang,0292 3823 603,"Tiệm Vàng Tiến Liên, 25 Đ. Lý Thường Kiệt, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",25 Đ. Lý Thường Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0343558,105.7879298"
124,ChIJozPiAqJioDEReadRUGwSkfo,Tiệm Vàng Vĩnh Phát,Cửa hàng phụ kiện thời trang,0292 3825 682,"Tiệm Vàng Vĩnh Phát, 86 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",86 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0329477,105.7881192"
128,ChIJrUT-bEeIoDERhBgaJd2D8BI,Tiệm Vàng Như Quỳnh,Cửa hàng phụ kiện thời trang,0292 6514 654,"Tiệm Vàng Như Quỳnh, 331 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",331 Đ. Nguyễn Văn Linh,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.026456399999999,105.75730689999999"
134,ChIJS2hMU59ioDEROUH4GQc8gIE,Tiệm Vàng Minh Ngọc 2,Cửa hàng phụ kiện thời trang,0292 3753 768,"Tiệm Vàng Minh Ngọc 2, 122 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",122 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0319231,105.7879293"
135,ChIJwUQ1jqFioDERWSvjoK5LA9s,Chi Nhánh Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận Chi Nhánh Pnj Cần Thơ,Cửa hàng trang sức,,"Chi Nhánh Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận Chi Nhánh Pnj Cần Thơ, 46 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",46 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.034220999999999,105.7872919"
136,ChIJ-2FJlhuIoDERCPzfoVjXZKg,Tiệm Vàng Kim Tài,Cửa hàng phụ kiện thời trang,0292 3735 379,"Tiệm Vàng Kim Tài, 89 Đ. Huỳnh Thúc Kháng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",89 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.040045,105.7749846"
139,ChIJzT1WjhuIoDERso6SRAnLeaU,Tiệm Vàng Kim Hưng 2,Cửa hàng phụ kiện thời trang,0292 3833 881,"Tiệm Vàng Kim Hưng 2, 58 Đ. Huỳnh Thúc Kháng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",58 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0401346,105.7756378"
146,ChIJG92ZMzeIoDERigJ-GoZMMZ0,Tiệm Vàng Kim Sang,Nhà buôn vàng,0292 3833 743,"Tiệm Vàng Kim Sang, 190 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",190 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0209721,105.7641216"
155,ChIJq6qqqq5ioDERK64YJuET4ds,Cửa Hàng Gia Công Vàng Bạc Phúc Lộc,Nhà kim hoàn,0292 3768 826,"Cửa Hàng Gia Công Vàng Bạc Phúc Lộc, Lô 33, Trung Tâm Thương Mại Cái Khế, Phường Cái Khế, Quận Ninh Kiều, Thành Phố Cần Thơ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","Lô 33, Trung Tâm Thương Mại Cái Khế, Phường Cái Khế, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.048589699999999,105.7879371"
157,ChIJFVjmKqJioDERNbWb0t6YSXM,Cửa Hàng Kinh Doanh Vàng Bạc Đá Quý TIẾN LIÊN,Cửa hàng trang sức,,"Cửa Hàng Kinh Doanh Vàng Bạc Đá Quý TIẾN LIÊN, 25 đường Đ. Lý Thường Kiệt, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",25 đường Đ. Lý Thường Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0340055,105.78793859999999"
158,ChIJReDK3qFioDERB1zF8H5eOOs,Tiệm Vàng Minh Ngọc,Cửa hàng trang sức,0908 665 199,"Tiệm Vàng Minh Ngọc, 46 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",46 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.032663,105.786109"
159,ChIJsXOQXpJjoDERk6vnvBTl3eY,ĐỖ HẰNG- VÀNG BẠC ĐÁ QUÝ NGUYÊN TÂM,Cửa hàng trang sức,0939 843 286,"ĐỖ HẰNG- VÀNG BẠC ĐÁ QUÝ NGUYÊN TÂM, 106 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",106 Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0314295,105.7845097"
160,ChIJYxAwhJ9ioDERvoiFA79RVYE,Khánh Vàng Duy,Cửa hàng quà tặng,0292 3829 594,"Khánh Vàng Duy, 40 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",40 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.032142499999999,105.78456299999999"
172,ChIJ3ZNaNxqIoDERNxa4c1mnmrE,Cửa Hàng Thực Phẩm Bé Vàng,Cửa hàng bán thực phẩm sạch,0902 302 404,"Cửa Hàng Thực Phẩm Bé Vàng, 129C Đ. Huỳnh Thúc Kháng, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",129C Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0396095,105.77259029999999"
173,ChIJT3YApRSIoDERwiqlHqCIpls,Shop Dê Vàng,Cửa hàng phụ kiện thời trang,0977 636 201,"Shop Dê Vàng, 7 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",7 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.038508799999999,105.7595068"
174,ChIJd6ftBAyJoDERTn8xMDabMQ4,Tiệm Vàng Hà Kiều Trang,Cửa hàng nhỏ,0919 068 799,"XPWH+QF2 Tiệm Vàng Hà Kiều Trang, Ấp Mỹ Phước, Xã Mỹ Khánh, Huyện Phong Điền, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","XPWH+QF2, Ấp Mỹ Phước, Xã Mỹ Khánh, Huyện Phong Điền",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"9.9968915,105.7286499"
175,ChIJt4JWa7GJoDERFfegCysr-fs,Tiệm Vàng Mỹ Lê,Cửa hàng phụ kiện thời trang,0292 3846 127,"Tiệm Vàng Mỹ Lê, 60 Đinh Tiên Hoàng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",60 Đinh Tiên Hoàng,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.005565299999999,105.7508318"
178,ChIJeW9KTDeIoDERRVwOQCiBHsg,Doanh Nghiệp Tư Nhân Tiệm Vàng Minh Nghĩa,Cửa hàng trang sức,,"Doanh Nghiệp Tư Nhân Tiệm Vàng Minh Nghĩa, 2 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",2 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.021761999999999,105.7640567"
187,ChIJCZfpPfJ9oDERqIBcLG2upUE,Tiệm Vàng Thanh Kim Lan,Cửa hàng trang sức,0794 831 741,"Tiệm Vàng Thanh Kim Lan, 650 Đường Nguyễn Văn Thảnh, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",650 Đường Nguyễn Văn Thảnh,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN,"10.0625863,105.7982487"
188,ChIJ12htQrVjoDER5Xa5niDv8PI,Tiệm Vàng Mỹ Thành,Cửa hàng trang sức,,"Tiệm Vàng Mỹ Thành, 19a1 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",19a1 Đ. Hồ Tùng Mậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0469993,105.7834087"
189,ChIJc3oTNKhioDERXqlc3ca1jP0,Tiệm Vàng Đức Duy,Nhà kim hoàn,0292 3763 967,"Tiệm Vàng Đức Duy, 41 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",41 Đ. Hồ Tùng Mậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0459037,105.7832732"
190,ChIJ5xBscABjoDERKjVHMSb_33o,Tiệm Vàng Thảo Lực,Cửa hàng trang sức,,"Tiệm Vàng Thảo Lực, 40-42 Đ. Nguyễn Đức Cảnh, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",40-42 Đ. Nguyễn Đức Cảnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0457237,105.7826958"
192,ChIJjYK2UZ9ioDERRm5v1HKsIXk,Doanh Nghiệp Tư Nhân Tiệm Vàng Kim Phước Tỷ Vân,Cửa hàng trang sức,0292 3825 201,"Doanh Nghiệp Tư Nhân Tiệm Vàng Kim Phước Tỷ Vân, 36 Phan Bội Châu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",36 Phan Bội Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0318092,105.7874034"
194,ChIJW63AlJ9ioDERRfoqI07Ef-I,Tiệm Vàng Lê Phát,Nhà buôn vàng,0292 3823 978,"Tiệm Vàng Lê Phát, 146 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",146 Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.031556499999999,105.78362849999999"
195,ChIJzy8ghJ9ioDER8jMQ9oOC8yk,Tiệm Vàng Thịnh,Cửa hàng phụ kiện thời trang,,"Tiệm Vàng Thịnh, 42 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",42 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0321307,105.7846373"
196,ChIJg06JiqFioDERymwnoFsvjjo,Cửa Hàng Dụng Cụ Vàng Bạc Đá Quý Tuyết Nhân,Nhà kim hoàn,0943 147 229,"Cửa Hàng Dụng Cụ Vàng Bạc Đá Quý Tuyết Nhân, 11 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",11 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.033738699999999,105.78785959999999"
197,ChIJH2todxyIoDERSMBYovLdvrk,Tiệm Vàng Kim Xuân,Cửa hàng phụ kiện thời trang,0292 3835 154,"Tiệm Vàng Kim Xuân, 35 Đ. Huỳnh Thúc Kháng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",35 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0402287,105.7763808"
198,ChIJb_R4ap9ioDERv21w46Belx0,Công Ty CP Vàng Bạc Đá Quý Cần Thơ,Cửa hàng nhỏ,0292 3821 981,"Công Ty CP Vàng Bạc Đá Quý Cần Thơ, 62 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",62 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0307645,105.7865053"
199,ChIJi2f7lp5ioDERjtN-AEfqS94,Dntn Tiệm Vàng Lợi Cúc,Cửa hàng trang sức,,"Dntn Tiệm Vàng Lợi Cúc, 181 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",181 Phan Đình Phùng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.027863499999999,105.7862461"
207,ChIJuS3DqKFioDERAbeoseoy7U8,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận,Cửa hàng trang sức,,"Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận, 46 Đ. Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",46 Đ. Ngô Quyền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0348867,105.7855994"
208,ChIJNxP4DxyIoDER7QpD6yD6byw,Tiệm Vàng Hoàng Bình,Cửa hàng phụ kiện thời trang,,"Tiệm Vàng Hoàng Bình, 83 đường Trần Hưng Đạo, phường An Cư, quận Ninh Kiều, thành phố Cần Thơ, tỉnh Cần Thơ","An Cư, Ninh Kiều","83 đường Trần Hưng Đạo, phường An Cư, quận Ninh Kiều, thành phố Cần Thơ, tỉnh Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0391307,105.7767389"
209,ChIJLReecByIoDERhm9VCfwS8Sg,Nữ Hoàng Doanh Nghiệp Tư Nhân Tiệm Vàng,Cửa hàng trang sức,,"Nữ Hoàng Doanh Nghiệp Tư Nhân Tiệm Vàng, 19 Đ. Huỳnh Thúc Kháng, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",19 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.040288799999999,105.7767039"
210,ChIJ59jXQp9ioDERUbMeE08bLP8,Thinh Gold Shop,Cửa hàng phụ kiện thời trang,0292 3829 034,"Thinh Gold Shop, 42 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",42 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0321307,105.7846373"
