,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
76,ChIJORbk-IaJoDERH4t5k56gJ9g,BUFFET LẨU & NƯỚNG SOOWON CẦN THƠ,Nhà hàng món nướng,0776 891 889,"BUFFET LẨU & NƯỚNG SOOWON CẦN THƠ, 127/4b Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",127/4b Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0452396,105.7621928"
91,ChIJw9HY3c0vdTERVePKdcPV9Ho,Buffet Oscar Sài Gòn,Nhà hàng tiệc đứng,028 3829 2958,"Buffet Oscar Sài Gòn, 68A Đ. Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1",68A Đ. Nguyễn Huệ,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7747636,106.7032983"
92,ChIJyTkeWT2JoDER5nIh9YpJG9o,SAWADI BUFFET THÁI - HẢI SẢN ĂN THẢ GA KHÔNG LO VỀ GIÁ VÀ CHẤT LƯỢNG,Nhà hàng Thái Lan,0824 124 430,"Cần Thơ, Ninh Kiều, Hưng Lợi, Hẻm 107 Đ. 3 Tháng 2, SAWADI BUFFET THÁI - HẢI SẢN ĂN THẢ GA KHÔNG LO VỀ GIÁ VÀ CHẤT LƯỢNG","Hưng Lợi, Ninh Kiều","2Q86+MJG, Hẻm 107 Đ. 3 Tháng 2",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.016678899999999,105.76156329999999"
93,ChIJSQjKPZ8vdTERARJ5HBYQI7w,D'Maris Buffet - CN Lotte Mart Quận 7,Nhà hàng tiệc đứng,1900 0036,"D'Maris Buffet - CN Lotte Mart Quận 7, Lotte Mart, Tầng 3 - Tòa, 469 Đ. Nguyễn Hữu Thọ, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","Tân Hưng, Quận 7","Lotte Mart, Tầng 3 - Tòa, 469 Đ. Nguyễn Hữu Thọ",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7412671,106.7018111"
106,ChIJD4Fg0KyHoDERB_a2HMCH1L4,Chuỗi Buffet Lẩu và Nướng Cô 3 Còi_ Cần Thơ,Nhà hàng,0903 922 311,"Chuỗi Buffet Lẩu và Nướng Cô 3 Còi_ Cần Thơ, 44-46 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",44-46 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0574123,105.7792223"
115,ChIJMdC1BvoudTERXmuYVC-QL7o,Q-Mama Buffet Beer BBQ,Nhà hàng,0918 101 101,"Q-Mama Buffet Beer BBQ, 635a Đ. Nguyễn Trãi, Phường 11, Quận 5, Thành phố Hồ Chí Minh","Phường 11, Quận 5",635a Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7535899,106.66497919999999"
119,ChIJgSZ3wAaIoDER06tEms_WdGw,Buffet Hải Sản Biển Đông,Nhà hàng,0911 120 088,"Buffet Hải Sản Biển Đông, 100 Đ. Cách Mạng Tháng 8, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",100 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0488828,105.77682659999999"
132,ChIJf87yUAeIoDERuqMrLAnDs3k,Bamboo Buffet,Nhà hàng,0902 255 116,"Bamboo Buffet, Cầu Cồn Khương, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",Cầu Cồn Khương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0540074,105.77547179999999"
144,ChIJ-R0Iqe4vdTERVmDsU1M90bs,TAKA BBQ,Nhà hàng món nướng Hàn Quốc,028 6680 1769,"TAKA BBQ, 327 Đ. Nguyễn Tri Phương, Phường 5, Quận 10, Thành phố Hồ Chí Minh","Phường 5, Quận 10",327 Đ. Nguyễn Tri Phương,Thành phố Hồ Chí Minh,,"Quận 10, Thành phố Hồ Chí Minh",VN,"10.7620616,106.6681254"
154,ChIJXxsG5FCIoDERufnK8ejoyFI,Buffet Hải Sản 109,Nhà hàng,0939 050 409,"Buffet Hải Sản 109, 389AA, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",389AA,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0216172,105.7431668"
156,ChIJz9Ltvi1joDERDwkU8uyncmY,Nhà Hàng Sen Vàng,Nhà hàng hải sản,,"Nhà Hàng Sen Vàng, 143 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",143 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0463846,105.7868948"
160,ChIJn5Lme7OJoDERastW1Hi_UG8,Chuti Korean Food_ Cần Thơ,Nhà hàng Hàn Quốc,0938 895 885,"Chuti Korean Food_ Cần Thơ, 102/12G, Đ. Trần Hoàng Na, mới, Ninh Kiều, Cần Thơ","mới, Ninh Kiều","102/12G, Đ. Trần Hoàng Na",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0176359,105.759035"
162,ChIJ78QL6UOHoDERZALzYlTO2Xs,Buffet Home BBQ,Nhà hàng,,"Buffet Home BBQ, 42 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",42 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.057642,105.7793749"
172,ChIJBwQvNUtjoDERZtWDpF1TEi8,Buffet Tâm Bo,Nhà hàng,,"Buffet Tâm Bo, 31 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",31 Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.043756499999999,105.79057429999999"
185,ChIJHcR9HR2JoDERuhfd1oi_T8A,Quầy ăn uống Mậu Dịch số 139,Nhà hàng,0829 495 968,"Quầy ăn uống Mậu Dịch số 139, 388 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",388 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0362714,105.7580212"
189,ChIJXxBMFtaJoDERpm9GYELYWZ0,Buffet Nướng - Lẫu - Bia Ngon,Nhà hàng,0849 400 141,"Buffet Nướng - Lẫu - Bia Ngon, 592 Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",592 Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.015464999999999,105.7632804"
192,ChIJRyBeDJyJoDERvqdEigkBZ4A,Tiệm Buffet Nướng MẬU DỊCH SỐ 139,Nhà hàng,0292 3763 139,"Tiệm Buffet Nướng MẬU DỊCH SỐ 139, 196 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",196 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.046152099999999,105.7616244"
207,ChIJR_qznyx9oDERySdOgnAOKAY,KHÓI - Buffet Nướng & Lẩu,Nhà hàng,0939 490 453,"KHÓI - Buffet Nướng & Lẩu, 3/2, Tx. Bình Minh, Vĩnh Long","Cái Vồn, Thị xã Bình Minh",3/2,Vĩnh Long,,"Tx. Bình Minh, Vĩnh Long",VN,"10.067333999999999,105.8146701"
213,ChIJF2nJyayJoDERON2q2jibKu4,Yaki House Buffet,Nhà hàng,,"2QPH+4QW Yaki House Buffet, Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều","2QPH+4QW, Huỳnh Cương",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.035363499999999,105.7794552"
221,ChIJZ5oMiXuHoDERsZFkzG5T3DQ,King House Buffet,Nhà hàng,,"3Q5H+2PC King House Buffet, Trần Phú, cồn khương Ninh Kiều, Cần Thơ",cồn khương Ninh Kiều,"3Q5H+2PC, Trần Phú",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0575701,105.77925119999999"
229,ChIJscjhgAiJoDERdXpDzpvc6MI,Buffet PB Việt - Food & Beer,Nhà hàng,0292 3601 606,"Buffet PB Việt - Food & Beer, 174 /3 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",174 /3 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0228104,105.7676917"
232,ChIJp_Gqn72JoDERKx1kt3PvbPk,Buffet xiên que 69k Trần Gia,Quán ăn nhẹ,,"Buffet xiên que 69k Trần Gia, 22 Đ. Số 7, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",22 Đ. Số 7,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.027755599999999,105.7600298"
255,ChIJTzXESWpjoDERzWta1xg_mIk,Ki-ốt Buffet số 68,Món nướng,,"Ki-ốt Buffet số 68, 12 Số 1, KDC Nam Long, Cái Răng, Cần Thơ","KDC Nam Long, Cái Răng",12 Số 1,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0073454,105.7857301"
259,ChIJjciiQBSJoDERyLwsjQmyPtg,BUFFET CHẢO GANG TAU MTT,Nhà hàng,0559 313 858,"BUFFET CHẢO GANG TAU MTT, 43 Đ. Mạc Thiên Tích, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",43 Đ. Mạc Thiên Tích,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0280224,105.7743587"
260,ChIJAXPmtSSIoDERP773ziXRMVo,Buffet Hải Sản 109,Nhà hàng,,"Buffet Hải Sản 109, 95 Đ. Trần Văn Hoài, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",95 Đ. Trần Văn Hoài,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN,"10.026471599999999,105.77063629999999"
273,ChIJ-73xOaiJoDERT5YnjdO6iTU,Buffet Lẩu & Nướng Út Gòm,Nhà hàng,0935 237 798,"Buffet Lẩu & Nướng Út Gòm, NK, 592 Hẻm 553, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều","NK, 592 Hẻm 553",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.015431,105.76333819999999"
