,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates
217,ChIJOznVciCIoDERmu213UzZpks,Trung tâm Mua sắm Nguyễn Kim,Cửa hàng bán đồ điện tử,,"Trung tâm Mua sắm Nguyễn Kim, 2 Đ. 30 Tháng 4, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",2 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0315345,105.78137079999999"
218,ChIJ4_8LbNSJoDERYpTIL95gzdM,Siêu Thị Điện Máy Nội Thất Chợ Lớn,Cửa hàng bán đồ điện tử,0292 3894 479,"Siêu Thị Điện Máy Nội Thất Chợ Lớn, 161 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",161 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0188964,105.7628562"
222,ChIJyxzOJSGIoDERR0-nGf-4VnA,Viettel Store,Cửa hàng điện thoại di động,0292 6253 198,"Viettel Store, 184 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",184 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0278755,105.77763979999999"
230,ChIJf1AFCXFpdTER7firpQmLQco,Co.op Mart Cần Giờ,Siêu thị,028 3786 1727,"Co.op Mart Cần Giờ, 128 Đào Cử, TT. Cần Thạnh, Cần Giờ, Thành phố Hồ Chí Minh","TT. Cần Thạnh, Cần Giờ",128 Đào Cử,Thành phố Hồ Chí Minh,,"Cần Giờ, Thành phố Hồ Chí Minh",VN,"10.412599199999999,106.9681186"
245,ChIJJzJ2ZjOJoDERxEFFd7yMLWQ,Siêu thị Thế Giới Di Động,Cửa hàng điện thoại di động,1900 232460,"Siêu thị Thế Giới Di Động, 305V Nguyễn Văn Linh, Khu Vực 3, P, Ninh Kiều, Cần Thơ 94000","P, Ninh Kiều","305V Nguyễn Văn Linh, Khu Vực 3",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.030437899999999,105.752361"
251,ChIJoWjOraFioDERMFNgcvEgUdo,Siêu thị Điện máy XANH,Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH, Số 08 Hòa Bình, P, Ninh Kiều, 94000","P, Ninh Kiều",Số 08 Hòa Bình,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.034792,105.78534839999999"
257,ChIJSYbJvwOIoDER4BWs2D8l9bw,Siêu thị Thế Giới Di Động,Cửa hàng điện thoại di động,1900 232460,"Siêu thị Thế Giới Di Động, 35B Đ. Cách Mạng Tháng 8, Thới Bình, Ninh Kiều, Cần Thơ 920000","Thới Bình, Ninh Kiều",35B Đ. Cách Mạng Tháng 8,Cần Thơ,920000.0,"Ninh Kiều, Cần Thơ",VN,"10.0476104,105.777507"
266,ChIJV5IfL6lioDERqRBqd3ttzgI,Siêu Thị Điện Máy Nội Thất Chợ Lớn,Cửa hàng bán đồ điện tử,028 3856 3388,"Siêu Thị Điện Máy Nội Thất Chợ Lớn, 112 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều",112 Trần Phú,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0474979,105.7830188"
272,ChIJZ15pj0mJoDERflamV4Bjdo4,Siêu thị Bách hóa XANH 10B Nguyễn Văn Linh,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH 10B Nguyễn Văn Linh, 10B Đ. Nguyễn Văn Linh, P. Phú Thuận, Ninh Kiều, Cần Thơ 700000","P. Phú Thuận, Ninh Kiều",10B Đ. Nguyễn Văn Linh,Cần Thơ,700000.0,"Ninh Kiều, Cần Thơ",VN,"10.0219493,105.76427849999999"
278,ChIJq6qqqnqIoDER8FNGT9hB_OQ,Thu Mart Siêu thị nguyên liệu dụng cụ pha chế làm bánh Cần Thơ,Siêu thị,0292 3822 935,"Thu Mart Siêu thị nguyên liệu dụng cụ pha chế làm bánh Cần Thơ, 37C Võ Văn Tần, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",37C Võ Văn Tần,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.032280499999999,105.7862267"
282,ChIJBxMuRbqJoDEREQhSX5r0ZxE,"Siêu thị Điện máy XANH Cái Răng, Cần Thơ",Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH Cái Răng, Cần Thơ, Yên Hạ, Lê Bình, Cái Răng, Cần Thơ 94000","Lê Bình, Cái Răng",Yên Hạ,Cần Thơ,94000.0,"Cái Răng, Cần Thơ",VN,"9.9999217,105.7505195"
286,ChIJ_3E9SSOHoDERxU3fxQ7Yetk,Siêu thị Bách hóa XANH 20 Nguyễn Chí Thanh,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH 20 Nguyễn Chí Thanh, 20 Nguyễn Chí Thanh, P, Thủy TP, Cần Thơ 700000","P, Thủy TP",20 Nguyễn Chí Thanh,Cần Thơ,700000.0,"Thủy TP, Cần Thơ",VN,"10.0981077,105.7147177"
301,ChIJ8xJjG_2JoDER5gvTCUW9TlE,Siêu thị Bách hóa XANH Số 01 Nguyễn Hiền,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH Số 01 Nguyễn Hiền, Số 01 Đ. Nguyễn Hiền, Hưng Lợi, Ninh Kiều, Cần Thơ 700000","Hưng Lợi, Ninh Kiều",Số 01 Đ. Nguyễn Hiền,Cần Thơ,700000.0,"Ninh Kiều, Cần Thơ",VN,"10.0251621,105.7583104"
306,ChIJZe9nlBGIoDERHj-QSA4szpY,"Siêu thị Điện máy XANH Mậu Thân, Cần Thơ",Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH Mậu Thân, Cần Thơ, 43 Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ 94000","An Hoà, Ninh Kiều",43 Đ. Mậu Thân,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.0421639,105.76616879999999"
310,ChIJ6Re1rdFjoDERgxz1aw-0dU0,VinMart+,Cửa hàng tạp phẩm,,"VinMart+, Khu dân cư Vạn Phong, Cái Răng, Cần Thơ","Khu dân cư Vạn Phong, Cái Răng",,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"10.0069228,105.79554069999999"
322,ChIJ7-AIkzOJoDER1uXhPFdyMJg,Siêu thị Bách hóa XANH,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH, 6 Đ. Trần Hoàng Na, P, Ninh Kiều, Cần Thơ 700000","P, Ninh Kiều",6 Đ. Trần Hoàng Na,Cần Thơ,700000.0,"Ninh Kiều, Cần Thơ",VN,"10.0138801,105.76302319999999"
327,ChIJNR__MDeIoDERrVEw_HflcEM,"Siêu Thị Điện Thoại, Laptop Phương Tùng",Cửa hàng điện thoại di động,1800 6869,"Siêu Thị Điện Thoại, Laptop Phương Tùng, 211 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 940000","Hưng Lợi, Ninh Kiều",211 Đ. 3 Tháng 2,Cần Thơ,940000.0,"Ninh Kiều, Cần Thơ",VN,"10.021138599999999,105.7650311"
330,ChIJR2hU8QaHoDERCcvy0gNQ8Xg,Siêu thị Bách hóa XANH 152 Trần Quang Diệu,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH 152 Trần Quang Diệu, 152 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ 700000","An Thới, Bình Thủy",152 Trần Quang Diệu,Cần Thơ,700000.0,"Bình Thủy, Cần Thơ",VN,"10.0586403,105.76098669999999"
335,ChIJM3m68OOHoDERfUKVeZIKIQA,Viettel Store,Cửa hàng điện thoại di động,0292 6251 054,"Viettel Store, 23 Đ. Cách Mạng Tháng 8, P, Bình Thủy, Cần Thơ 900000","P, Bình Thủy",23 Đ. Cách Mạng Tháng 8,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN,"10.0603112,105.76487329999999"
338,ChIJXyAfQzSJoDERrt9EZjLCPQo,Bách hoá XANH,Siêu thị,1900 1908,"Bách hoá XANH, 148 Đ. Nguyễn Tri Phương, P, Ninh Kiều, Cần Thơ 700000","P, Ninh Kiều",148 Đ. Nguyễn Tri Phương,Cần Thơ,700000.0,"Ninh Kiều, Cần Thơ",VN,"10.041134099999999,105.75529089999999"
342,ChIJj3iTOU5joDERCsWcbTlKOnY,Thu Mart 126 - Siêu Thị Nguyên Liệu Pha Chế & Làm Bánh Miền Tây,Cửa hàng,0292 3822 935,"Thu Mart 126 - Siêu Thị Nguyên Liệu Pha Chế & Làm Bánh Miền Tây, 126 Đ. 30 Tháng 4, An Phú, Ninh Kiều, Cần Thơ 94114","An Phú, Ninh Kiều",126 Đ. 30 Tháng 4,Cần Thơ,94114.0,"Ninh Kiều, Cần Thơ",VN,"10.0289553,105.7788705"
352,ChIJHXAW992JoDERk2zB83v-F4w,Bách hoá XANH,Siêu thị,1900 1908,"Bách hoá XANH, 8 Đ. Đồng Văn Cống, KV5, Bình Thủy, Cần Thơ","KV5, Bình Thủy",8 Đ. Đồng Văn Cống,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.0501882,105.75633239999999"
354,ChIJ2XpKGxSJoDERvRkzqeb4rHs,Siêu thị Bách hoá XANH 48 Nguyễn Đệ,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 48 Nguyễn Đệ, 48A Nguyễn Đệ, Khu Vực IV, P, Bình Thủy, Cần Thơ","P, Bình Thủy","48A Nguyễn Đệ, Khu Vực IV",Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.049447599999999,105.7647545"
366,ChIJ9UQvEX2JoDERxaSU-A0g0bI,Siêu thị Bách hoá XANH 35/5K Trần Chiên,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 35/5K Trần Chiên, 35/5K Trần Chiên, Khu Vực, Hậu Thạnh Mỹ, P, Cái Răng, Cần Thơ 700000","P, Cái Răng","35/5K Trần Chiên, Khu Vực, Hậu Thạnh Mỹ",Cần Thơ,700000.0,"Cái Răng, Cần Thơ",VN,"10.002424,105.7564278"
369,ChIJnW6lD19joDERJ85zpJ0STI4,Siêu thị Bách hóa XANH Lô 2A2 KDC Hưng Phú 1,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH Lô 2A2 KDC Hưng Phú 1, Lô 2A2, KDC Hưng Phú 1, Cái Răng, Cần Thơ 700000","KDC Hưng Phú 1, Cái Răng",Lô 2A2,Cần Thơ,700000.0,"Cái Răng, Cần Thơ",VN,"10.0202119,105.782168"
371,ChIJL7EmCU2JoDERzqPk3zV0Eso,Siêu thị Bách hoá XANH 141A Nguyễn Văn Cừ nối dài,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 141A Nguyễn Văn Cừ nối dài, 141A Nguyễn Văn Cừ Nối Dài, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",141A Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0382222,105.7594795"
378,ChIJw4NFNTCJoDERx6p8XNLTKUM,Siêu thị Bách hóa XANH 132/2 Đường Ba Tháng Hai,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH 132/2 Đường Ba Tháng Hai, 2 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 700000","Hưng Lợi, Ninh Kiều",2 Đ. 3 Tháng 2,Cần Thơ,700000.0,"Ninh Kiều, Cần Thơ",VN,"10.018578399999999,105.76123679999999"
392,ChIJY1DpHbmJoDER1VvEI9OMRWI,Siêu thị Bách hóa XANH 390A Trần Nam Phú,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH 390A Trần Nam Phú, 390A Đ. Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",390A Đ. Trần Nam Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0352566,105.7580175"
399,ChIJtXm5JE1joDERonQZltUyVS8,Siêu thị Bách hóa XANH 110 Nguyễn Thị Minh Khai,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH 110 Nguyễn Thị Minh Khai, 110 Nguyễn Thị Minh Khai, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",110 Nguyễn Thị Minh Khai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.026071,105.78280269999999"
407,ChIJ76ktcFCJoDEROA6ArFc0xeY,Siêu thị Bách hóa XANH Mậu Thân,Cửa hàng tạp phẩm,1900 1908,"Siêu thị Bách hóa XANH Mậu Thân, Đ. Mậu Thân, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0345807,105.7734936"
416,ChIJ4WPX5IWJoDERAqFRg8oiqYQ,Siêu thị Bách hóa XANH,Siêu thị,1900 1908,"Siêu thị Bách hóa XANH, QL91B, Phường An Khánh, Bình Thủy, Cần Thơ 700000","Phường An Khánh, Bình Thủy",QL91B,Cần Thơ,700000.0,"Bình Thủy, Cần Thơ",VN,"10.036354,105.74497799999999"
418,ChIJxWImEGKJoDERPoyk0UdshMQ,Siêu Thị Hàng Nhập Khẩu 9999 - 30/4,Siêu thị,0292 7300 668,"Siêu Thị Hàng Nhập Khẩu 9999 - 30/4, 430A Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",430A Đ. 30 Tháng 4,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.020486,105.769218"
423,ChIJDUtjiDOJoDERne0fVCIB884,Siêu Thị Hàng Nhập Khẩu 9999 - Trần Việt Châu,Siêu thị,0292 2481 666,"Siêu Thị Hàng Nhập Khẩu 9999 - Trần Việt Châu, 55 Đ. Trần Việt Châu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",55 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.047824499999999,105.7755129"
428,ChIJ4w1PA8EndTERW6xq5-1htbo,Co.opXtra Linh Trung,Đại siêu thị,,"Co.opXtra Linh Trung, 934 QL1A, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 70000","Phường Linh Trung, Thủ Đức",934 QL1A,Thành phố Hồ Chí Minh,70000.0,"Thủ Đức, Thành phố Hồ Chí Minh",VN,"10.8683347,106.7766202"
440,ChIJARhIdC9hoDERB127rPexrKI,Siêu thị Bách hoá XANH Ấp Thị Trấn,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH Ấp Thị Trấn, Ấp Thị Trấn, Châu Thành, Hậu Giang","Ấp Thị Trấn, Châu Thành",,Hậu Giang,,"Châu Thành, Hậu Giang",VN,"9.9217779,105.8060422"
444,ChIJiyrrPPuJoDER61WHc_xqnng,Siêu thị Bách hoá XANH 116A/3 Trần Vĩnh Kiết,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 116A/3 Trần Vĩnh Kiết, 3 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",3 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0121509,105.75162859999999"
445,ChIJU30D-wWJoDERQ6MGj87rv0E,Siêu thị Bách hoá XANH Khu vực Yên Trung,Siêu thị,1900 1908,"Siêu thị Bách hoá XANH Khu vực Yên Trung, Khu Vực Yên Trung, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",Khu Vực Yên Trung,Cần Thơ,,"Cái Răng, Cần Thơ",VN,"9.9983513,105.7540193"
454,ChIJSazgD8-JoDERWK2bLCsnIqc,Siêu thị Bách hoá XANH 36/46 Trần Việt Châu (Chợ An Hòa),Siêu thị,1900 1908,"Siêu thị Bách hoá XANH 36/46 Trần Việt Châu (Chợ An Hòa), 38 Đ. Trần Việt Châu, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",38 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.049466599999999,105.7737317"
461,ChIJW5tZ98OJoDERtk4AJA4iDZM,Siêu thị Điện máy XANH,Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH, 01 Bis, KDC, 91B Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ 94000","Phường An Khánh, Ninh Kiều","01 Bis, KDC, 91B Đ. Nguyễn Văn Linh",Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN,"10.025659,105.758483"
469,ChIJ5zrOMs2JoDERabb5TltvVYM,Trái cây CHUFRUITS - Siêu Thị Hàng Nhập Khẩu,Cửa hàng,0988 996 344,"Trái cây CHUFRUITS - Siêu Thị Hàng Nhập Khẩu, 22 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",22 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.023997399999999,105.7692168"
473,ChIJM-BRuluJoDEROJJKYeO0580,Siêu thị Điện máy XANH,Cửa hàng bán đồ điện tử,1900 232461,"Siêu thị Điện máy XANH, Long Tuyền, Bình Thủy, Cần Thơ 94000","Long Tuyền, Bình Thủy",,Cần Thơ,94000.0,"Bình Thủy, Cần Thơ",VN,"10.036201,105.745188"
476,ChIJR0QcsuKHoDERoEJRcxa4oHg,WinMart+,Siêu thị,,"WinMart+, 160 Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",160 Trần Quang Diệu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN,"10.058494699999999,105.7622232"
480,ChIJ7a3S4a6JoDERTutoN1lq9T0,PET POY Siêu Thị Thú Cưng,Cửa hàng,0823 999 211,"PET POY Siêu Thị Thú Cưng, 33 Đường số 15, Phường An Khánh, Ninh Kiều, Cần Thơ 90000","Phường An Khánh, Ninh Kiều",33 Đường số 15,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN,"10.0399957,105.7540815"
487,ChIJF4XGW8NjoDER_Rbz8ds-Emo,Siêu thị thức ăn thú cưng Bảo Kha,Cửa hàng tạp hóa,0707 924 999,"Siêu thị thức ăn thú cưng Bảo Kha, 29 Trần Văn Khéo, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",29 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN,"10.0435602,105.78301599999999"
